dmm_sequence_index,source_sequence_index,side,read_index,t_start_unix,t_end_unix,t_mid_unix,dc_dmm
142,62,post,6,1784364810.651351,1784364810.861474,1784364810.7564125,1.55662259
143,62,post,7,1784364810.86171,1784364811.0642052,1784364810.9629576,1.58477552
144,63,pre,0,1784364820.468875,1784364820.676511,1784364820.5726929,1.5660069
145,63,pre,1,1784364820.676727,1784364820.886867,1784364820.781797,1.57539121
146,63,pre,2,1784364820.88706,1784364821.094456,1784364820.990758,1.58209429
147,63,pre,3,1784364821.094659,1784364821.2998168,1784364821.197238,1.56466628
148,63,pre,4,1784364821.3000069,1784364821.5045278,1784364821.4022675,1.57405059
149,63,pre,5,1784364821.504716,1784364821.714835,1784364821.6097755,1.59550045
150,63,pre,6,1784364821.715016,1784364821.917825,1784364821.8164206,1.57941306
151,63,pre,7,1784364821.918059,1784364822.1264791,1784364822.0222692,1.57270998
152,63,post,0,1784364840.804838,1784364841.006135,1784364840.9054866,1.55662259
153,63,post,1,1784364841.007343,1784364841.209357,1784364841.10835,1.59550045
154,63,post,2,1784364841.2095501,1784364841.419681,1784364841.3146157,1.55126012
155,63,post,3,1784364841.419874,1784364841.622737,1784364841.5213056,1.58477552
156,63,post,4,1784364841.622989,1784364841.826251,1784364841.7246199,1.57673182
157,63,post,5,1784364841.8264909,1784364842.0346072,1784364841.9305491,1.57673182
158,63,post,6,1784364842.034807,1784364842.2410922,1784364842.1379495,1.58745675
159,63,post,7,1784364842.241289,1784364842.444693,1784364842.3429909,1.57405059
160,64,pre,0,1784364892.086704,1784364892.290255,1784364892.1884794,0.350068316
161,64,pre,1,1784364892.290672,1784364892.500618,1784364892.3956451,0.363474474
162,64,pre,2,1784364892.500853,1784364892.7070541,1784364892.6039536,0.340684005
163,64,pre,3,1784364892.707243,1784364892.917436,1784364892.8123393,0.3487277
164,64,pre,4,1784364892.917623,1784364893.122856,1784364893.0202394,0.351408931
165,64,pre,5,1784364893.123084,1784364893.333209,1784364893.2281466,0.344705852
166,64,pre,6,1784364893.333406,1784364893.5422132,1784364893.4378095,0.336662157
167,64,pre,7,1784364893.542443,1784364893.745644,1784364893.6440434,0.332640309
168,64,post,0,1784364912.4024162,1784364912.612556,1784364912.507486,0.316552919
169,64,post,1,1784364912.6136682,1784364912.820122,1784364912.716895,0.329959078
170,64,post,2,1784364912.8203251,1784364913.027668,1784364912.9239964,0.320574767
171,64,post,3,1784364913.027901,1784364913.233762,1784364913.1308315,0.32593723
172,64,post,4,1784364913.233973,1784364913.444108,1784364913.3390405,0.339343389
173,64,post,5,1784364913.444318,1784364913.651065,1784364913.5476916,0.338002773
174,64,post,6,1784364913.651297,1784364913.859317,1784364913.7553072,0.333980925
175,64,post,7,1784364913.859545,1784364914.066208,1784364913.9628763,0.332640309
176,65,pre,0,1784364923.483818,1784364923.684125,1784364923.5839715,0.304487376
177,65,pre,1,1784364923.684407,1784364923.888756,1784364923.7865815,0.316552919
178,65,pre,2,1784364923.889013,1784364924.099189,1784364923.994101,0.344705852
179,65,pre,3,1784364924.099373,1784364924.3075368,1784364924.203455,0.32593723
180,65,pre,4,1784364924.310248,1784364924.517142,1784364924.4136949,0.331299694
181,65,pre,5,1784364924.517465,1784364924.726885,1784364924.6221752,0.321915383
182,65,pre,6,1784364924.727094,1784364924.932704,1784364924.8298988,0.30984984
183,65,pre,7,1784364924.932925,1784364925.136544,1784364925.0347345,0.301806145
184,65,post,0,1784364943.836295,1784364944.0422242,1784364943.9392595,0.312531072
185,65,post,1,1784364944.043373,1784364944.2486348,1784364944.146004,0.29376245
186,65,post,2,1784364944.248849,1784364944.4492202,1784364944.3490345,0.319234151
187,65,post,3,1784364944.4493911,1784364944.6509812,1784364944.5501862,0.317893535
188,65,post,4,1784364944.6511722,1784364944.85442,1784364944.7527962,0.317893535
189,65,post,5,1784364944.854761,1784364945.064906,1784364944.9598334,0.307168608
190,65,post,6,1784364945.065089,1784364945.265616,1784364945.1653523,0.285718754
191,65,post,7,1784364945.265793,1784364945.475927,1784364945.37086,0.292421834
192,66,pre,0,1784365056.909965,1784365057.116896,1784365057.0134306,0.0779232967
193,66,pre,1,1784365057.1174679,1784365057.327594,1784365057.2225308,0.0578140588
194,66,pre,2,1784365057.3277812,1784365057.530248,1784365057.4290147,0.0739014491
195,66,pre,3,1784365057.530446,1784365057.740603,1784365057.6355245,0.0739014491
196,66,pre,4,1784365057.740788,1784365057.942476,1784365057.841632,0.0698796015
197,66,pre,5,1784365057.942676,1784365058.152836,1784365058.0477562,0.0859669918
198,66,pre,6,1784365058.1530461,1784365058.361651,1784365058.2573485,0.0698796015
199,66,pre,7,1784365058.361857,1784365058.5649621,1784365058.4634094,0.0739014491
200,66,post,0,1784365077.2756422,1784365077.48578,1784365077.380711,0.0859669918
201,66,post,1,1784365077.4859579,1784365077.687295,1784365077.5866265,0.10607623
202,66,post,2,1784365077.687528,1784365077.894615,1784365077.7910714,0.0832857601
203,66,post,3,1784365077.894798,1784365078.0968142,1784365077.9958062,0.0859669918
204,66,post,4,1784365078.096997,1784365078.304517,1784365078.200757,0.0966919187
205,66,post,5,1784365078.3047528,1784365078.514913,1784365078.409833,0.0645171381
206,66,post,6,1784365078.515115,1784365078.716615,1784365078.615865,0.0618359064
207,66,post,7,1784365078.7168472,1784365078.917121,1784365078.8169842,0.0980325345
208,67,pre,0,1784365088.2986639,1784365088.502523,1784365088.4005933,0.10607623
209,67,pre,1,1784365088.502761,1784365088.712909,1784365088.6078348,0.0980325345
210,67,pre,2,1784365088.7130811,1784365088.9232152,1784365088.8181481,0.12216362
211,67,pre,3,1784365088.923455,1784365089.130843,1784365089.027149,0.10607623
212,67,pre,4,1784365089.131019,1784365089.33163,1784365089.2313247,0.112779309
213,67,pre,5,1784365089.331809,1784365089.541999,1784365089.436904,0.0873076077
214,67,pre,6,1784365089.542207,1784365089.752362,1784365089.6472845,0.0671983698
215,67,pre,7,1784365089.752545,1784365089.952748,1784365089.8526466,0.0846263759
216,67,post,0,1784365108.6605818,1784365108.866868,1784365108.7637248,0.0765826808
217,67,post,1,1784365108.867969,1784365109.07523,1784365108.9715996,0.128866699
218,67,post,2,1784365109.0754821,1784365109.2856479,1784365109.1805649,0.100713766
219,67,post,3,1784365109.285934,1784365109.4918458,1784365109.3888898,0.0806045284
220,67,post,4,1784365109.492059,1784365109.6989398,1784365109.5954995,0.0926700711
221,67,post,5,1784365109.699113,1784365109.9092412,1784365109.804177,0.0993731504
222,67,post,6,1784365109.909411,1784365110.113454,1784365110.0114326,0.0846263759
223,67,post,7,1784365110.113645,1784365110.3154938,1784365110.2145696,0.120823004
224,68,pre,0,1784365137.01162,1784365137.220642,1784365137.116131,0.126185468
225,68,pre,1,1784365137.221652,1784365137.431842,1784365137.326747,0.104735614
226,68,pre,2,1784365137.432081,1784365137.639804,1784365137.5359426,0.16104148
227,68,pre,3,1784365137.640207,1784365137.850369,1784365137.745288,0.142272858
228,68,pre,4,1784365137.8506129,1784365138.057942,1784365137.9542775,0.118141772
229,68,pre,5,1784365138.0581608,1784365138.267294,1784365138.1627274,0.139591626
230,68,pre,6,1784365138.267597,1784365138.477759,1784365138.3726778,0.12216362
231,68,pre,7,1784365138.4779541,1784365138.6796942,1784365138.578824,0.131547931
232,68,post,0,1784365157.3658519,1784365157.575996,1784365157.470924,0.112779309
233,68,post,1,1784365157.576992,1784365157.7842681,1784365157.6806302,0.132888547
234,68,post,2,1784365157.784554,1784365157.992817,1784365157.8886855,0.157019632
235,68,post,3,1784365157.993103,1784365158.203223,1784365158.0981631,0.120823004
236,68,post,4,1784365158.203403,1784365158.407786,1784365158.3055944,0.135569778
237,68,post,5,1784365158.407959,1784365158.6180868,1784365158.513023,0.13825101
238,68,post,6,1784365158.618264,1784365158.819272,1784365158.7187681,0.112779309
239,68,post,7,1784365158.819443,1784365159.029574,1784365158.9245086,0.128866699
240,69,pre,0,1784365168.42698,1784365168.62732,1784365168.5271502,0.126185468
241,69,pre,1,1784365168.627483,1784365168.837591,1784365168.7325368,0.100713766
242,69,pre,2,1784365168.837767,1784365169.047891,1784365168.942829,0.140932242
243,69,pre,3,1784365169.048063,1784365169.258167,1784365169.153115,0.152997785
244,69,pre,4,1784365169.2584372,1784365169.460675,1784365169.3595562,0.1543384
245,69,pre,5,1784365169.4608488,1784365169.6646981,1784365169.5627735,0.146294705
246,69,pre,6,1784365169.664873,1784365169.874239,1784365169.769556,0.163722711
247,69,pre,7,1784365169.874454,1784365170.081826,1784365169.9781399,0.116801157
248,69,post,0,1784365188.767981,1784365188.974439,1784365188.87121,0.135569778
249,69,post,1,1784365188.975483,1784365189.183296,1784365189.0793896,0.114119925
250,69,post,2,1784365189.1834712,1784365189.391074,1784365189.2872725,0.131547931
251,69,post,3,1784365189.391266,1784365189.5993211,1784365189.4952936,0.147635321
252,69,post,4,1784365189.599818,1784365189.8037288,1784365189.7017734,0.115460541
253,69,post,5,1784365189.804016,1784365190.0141408,1784365189.9090786,0.131547931
254,69,post,6,1784365190.0142999,1784365190.224421,1784365190.1193604,0.136910394
255,69,post,7,1784365190.2246242,1784365190.4347699,1784365190.3296971,0.102054382
256,70,pre,0,1784365264.483752,1784365264.691416,1784365264.587584,1.2107437
257,70,pre,1,1784365264.692745,1784365264.896325,1784365264.7945352,1.2107437
258,70,pre,2,1784365264.8965251,1784365265.099308,1784365264.9979167,1.2281717
259,70,pre,3,1784365265.099529,1784365265.304868,1784365265.2021985,1.22280924
260,70,pre,4,1784365265.305054,1784365265.50811,1784365265.4065819,1.2281717
261,70,pre,5,1784365265.508379,1784365265.712857,1784365265.610618,1.22549047
262,70,pre,6,1784365265.713069,1784365265.9164648,1784365265.814767,1.22549047
263,70,pre,7,1784365265.916658,1784365266.126794,1784365266.0217261,1.2027
264,70,post,0,1784365284.826883,1784365285.033195,1784365284.930039,1.18929384
265,70,post,1,1784365285.034266,1784365285.23481,1784365285.1345382,1.2027
266,70,post,2,1784365285.2350159,1784365285.439292,1784365285.337154,1.22146862
267,70,post,3,1784365285.439476,1784365285.649612,1784365285.544544,1.1691846
268,70,post,4,1784365285.649812,1784365285.859987,1784365285.7548995,1.19599692
269,70,post,5,1784365285.86027,1784365286.070422,1784365285.9653459,1.17588768
270,70,post,6,1784365286.070601,1784365286.27454,1784365286.1725705,1.18259076
271,70,post,7,1784365286.275041,1784365286.475829,1784365286.3754349,1.19599692
272,71,pre,0,1784365295.87515,1784365296.082489,1784365295.9788194,1.17588768
273,71,pre,1,1784365296.08268,1784365296.292825,1784365296.1877525,1.19599692
274,71,pre,2,1784365296.2930229,1784365296.493523,1784365296.3932729,1.19063446
275,71,pre,3,1784365296.493779,1784365296.699167,1784365296.596473,1.1691846
276,71,pre,4,1784365296.699417,1784365296.9067788,1784365296.803098,1.18393138
277,71,pre,5,1784365296.906979,1784365297.1171,1784365297.0120397,1.16248152
278,71,pre,6,1784365297.1173,1784365297.320949,1784365297.2191246,1.1772283
279,71,pre,7,1784365297.321159,1784365297.523728,1784365297.4224434,1.1691846
280,71,post,0,1784365316.222431,1784365316.424128,1784365316.3232794,1.16784399
281,71,post,1,1784365316.4243379,1784365316.632288,1784365316.528313,1.1772283
282,71,post,2,1784365316.632478,1784365316.842656,1784365316.737567,1.18661261
283,71,post,3,1784365316.842846,1784365317.052973,1784365316.9479094,1.17990953
284,71,post,4,1784365317.05322,1784365317.26337,1784365317.1582952,1.15980029
285,71,post,5,1784365317.263565,1784365317.46561,1784365317.3645875,1.17588768
286,71,post,6,1784365317.4658759,1784365317.676058,1784365317.570967,1.20672185
287,71,post,7,1784365317.676256,1784365317.880728,1784365317.778492,1.16382214
288,72,pre,0,1784365341.662907,1784365341.8714721,1784365341.7671895,1.54723828
289,72,pre,1,1784365341.871895,1784365342.073983,1784365341.972939,1.58209429
290,72,pre,2,1784365342.0741692,1784365342.284328,1784365342.1792486,1.58745675
291,72,pre,3,1784365342.284513,1784365342.487356,1784365342.3859344,1.5660069
292,72,pre,4,1784365342.487544,1784365342.697684,1784365342.5926142,1.58075367
293,72,pre,5,1784365342.6978781,1784365342.908046,1784365342.802962,1.56198505
294,72,pre,6,1784365342.908252,1784365343.116102,1784365343.012177,1.57270998
295,72,pre,7,1784365343.116291,1784365343.326431,1784365343.2213612,1.57002875
296,72,post,0,1784365362.060577,1784365362.265296,1784365362.1629364,1.56868813
297,72,post,1,1784365362.266337,1784365362.476515,1784365362.371426,1.56198505
298,72,post,2,1784365362.476694,1784365362.686816,1784365362.5817552,1.56734751
299,72,post,3,1784365362.686974,1784365362.8971589,1784365362.7920666,1.59281921
300,72,post,4,1784365362.897341,1784365363.097655,1784365362.997498,1.59550045
301,72,post,5,1784365363.097831,1784365363.304825,1784365363.201328,1.58075367
302,72,post,6,1784365363.305005,1784365363.507366,1784365363.4061856,1.5834349
303,72,post,7,1784365363.5075672,1784365363.710732,1784365363.6091495,1.56868813
304,73,pre,0,1784365373.093654,1784365373.2991219,1784365373.1963878,1.59013798
305,73,pre,1,1784365373.29931,1784365373.509454,1784365373.404382,1.57941306
306,73,pre,2,1784365373.509641,1784365373.715786,1784365373.6127133,1.56198505
307,73,pre,3,1784365373.7159722,1784365373.926093,1784365373.8210325,1.5834349
308,73,pre,4,1784365373.9262788,1784365374.136393,1784365374.0313358,1.57941306
309,73,pre,5,1784365374.136598,1784365374.342498,1784365374.2395482,1.60086291
310,73,pre,6,1784365374.3426769,1784365374.5450828,1784365374.4438798,1.60622537
311,73,pre,7,1784365374.54532,1784365374.7491431,1784365374.6472316,1.57941306
312,73,post,0,1784365393.4326541,1784365393.642026,1784365393.5373402,1.54589766
313,73,post,1,1784365393.643091,1784365393.8457139,1784365393.7444024,1.57136936
314,73,post,2,1784365393.845917,1784365394.048864,1784365393.9473906,1.55528197
315,73,post,3,1784365394.0490508,1784365394.253087,1784365394.151069,1.58477552
316,73,post,4,1784365394.2535958,1784365394.463895,1784365394.3587456,1.58879737
317,73,post,5,1784365394.464077,1784365394.664553,1784365394.5643148,1.58477552
318,73,post,6,1784365394.664753,1784365394.872214,1784365394.7684836,1.57405059
319,73,post,7,1784365394.872396,1784365395.074238,1784365394.9733171,1.56734751
320,74,pre,0,1784365434.643012,1784365434.848851,1784365434.7459316,0.800515243
321,74,pre,1,1784365434.849468,1784365435.055905,1784365434.9526865,0.785768469
322,74,pre,2,1784365435.056086,1784365435.266229,1784365435.1611576,0.757615536
323,74,pre,3,1784365435.266412,1784365435.476602,1784365435.3715072,0.773702926
324,74,pre,4,1784365435.4767811,1784365435.686919,1784365435.58185,0.742868762
325,74,pre,5,1784365435.6870852,1784365435.896884,1784365435.7919846,0.768340463
326,74,pre,6,1784365435.897156,1784365436.1073291,1784365436.0022426,0.785768469
327,74,pre,7,1784365436.107569,1784365436.314621,1784365436.2110949,0.781746621
328,74,post,0,1784365454.9987788,1784365455.206743,1784365455.1027608,0.762977999
329,74,post,1,1784365455.207838,1784365455.4179919,1784365455.3129148,0.749571841
330,74,post,2,1784365455.418179,1784365455.623411,1784365455.5207949,0.787109085
331,74,post,3,1784365455.623668,1784365455.833845,1784365455.7287564,0.776384158
332,74,post,4,1784365455.834074,1784365456.037697,1784365455.9358854,0.769681079
333,74,post,5,1784365456.037916,1784365456.248142,1784365456.143029,0.789790317
334,74,post,6,1784365456.248321,1784365456.4531589,1784365456.35074,0.74018753
335,74,post,7,1784365456.453343,1784365456.6541162,1784365456.5537295,0.752253073
336,75,pre,0,1784365466.05778,1784365466.262851,1784365466.1603155,0.750912457
337,75,pre,1,1784365466.2630541,1784365466.465463,1784365466.3642585,0.74018753
338,75,pre,2,1784365466.465649,1784365466.671275,1784365466.568462,0.75627492
339,75,pre,3,1784365466.671456,1784365466.881585,1784365466.7765205,0.750912457
340,75,pre,4,1784365466.8818061,1784365467.090317,1784365466.9860616,0.775043542
341,75,pre,5,1784365467.090592,1784365467.290807,1784365467.1906996,0.729462603
342,75,pre,6,1784365467.2910058,1784365467.500932,1784365467.395969,0.72410014
343,75,pre,7,1784365467.501127,1784365467.70827,1784365467.6046987,0.788449701
344,75,post,0,1784365486.398335,1784365486.606976,1784365486.5026555,0.734825066
345,75,post,1,1784365486.608054,1784365486.812335,1784365486.7101946,0.742868762
346,75,post,2,1784365486.8125162,1784365487.01514,1784365486.9138281,0.760296768
347,75,post,3,1784365487.015402,1784365487.225538,1784365487.12047,0.744209377
