role,direction,grid_index,target_ordinal,pair_position,sequence_index,bias,approach_bias,bias_settle_s,t_approach_set_unix,t_target_set_unix,transition_discard_index,transition_followed_without_reconfigure,t_discard_start_unix,t_discard_end_unix,t_dmm_pre_start_unix,t_dmm_pre_end_unix,t_dmm_pre_mid_unix,dc_dmm_pre,t_acq_start_unix,t_acq_end_unix,t_acq_mid_unix,t_dmm_post_start_unix,t_dmm_post_end_unix,t_dmm_post_mid_unix,dc_dmm_post,dmm_interpolation_weight,dc_dmm_interp,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows
formal,up,45,19,1,39,1.4675309524916171,1.3369774762905182,0.5,1784279576.107434,1784279577.553965,39,True,1784279581.673153,1784279582.544081,1784279582.5442932,1784279582.7469518,1784279582.6456225,1.4735044,1784279582.746954,1784279586.8617432,1784279584.803789,1784279586.8619032,1784279587.0627599,1784279586.9623315,1.4815481,0.4999564222983068,1.4775258994740408,1.2,0.025921,0.044343499999999994,-0.0030765,0.00559775,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-524385,644557,0,0,0,0,4
formal,up,58,20,0,40,3.1647261431059004,3.0341726669048015,0.5,1784279603.539698,1784279604.96143,40,True,1784279609.114342,1784279609.988564,1784279609.9887512,1784279610.198879,1784279610.093815,1.19599692,1784279610.198882,1784279614.322012,1784279612.261775,1784279614.3222332,1784279614.532363,1784279614.427298,1.19063446,0.500281168324398,1.193314182246107,1.1915200000000001,-0.25953975,-0.440689,-0.00301925,0.0066602499999999995,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3697372,3909260,0,0,0,0,4
formal,down,58,20,1,41,3.1647261431059004,3.2952796193069993,0.5,1784279616.68181,1784279618.109545,41,True,1784279622.2273438,1784279623.0986009,1784279623.098836,1784279623.299308,1784279623.199072,1.22012801,1784279623.29931,1784279627.413292,1784279625.3583329,1784279627.413512,1784279627.623652,1784279627.5185819,1.1772283,0.4998856344127377,1.1986830612505275,1.183701,-0.2618065,-0.4448705,-0.003041,0.006673,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3736582,3873945,0,0,0,0,4
formal,down,22,21,0,42,-1.535199000133653,-1.4046455239325542,0.5,1784279678.502018,1784279679.930601,42,True,1784279684.047507,1784279684.924315,1784279684.924541,1784279685.1346629,1784279685.029602,0.543116999,1784279685.134666,1784279689.237716,1784279687.1901054,1784279689.237937,1784279689.442549,1784279689.3402429,0.595401017,0.501202369141209,0.5693218726898216,0.5557304999999999,0.3124845,0.52959325,0.00195275,-0.004767250000000001,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4472177,4457865,0,0,0,0,4
formal,up,22,21,1,43,-1.535199000133653,-1.665752476334752,0.5,1784279691.612843,1784279693.041718,43,True,1784279697.1833,1784279698.056384,1784279698.056582,1784279698.2591739,1784279698.157878,0.549820078,1784279698.259177,1784279702.329,1784279700.3021493,1784279702.329209,1784279702.5323148,1784279702.4307618,0.569929316,0.5018323520874663,0.5599115442042266,0.545294,0.31090450000000003,0.52733475,0.0019459999999999998,-0.00481175,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4474633,4381647,0,0,0,0,4
formal,up,39,22,0,44,0.6842100952850245,0.5536566190839256,0.5,1784279724.8191512,1784279726.2470772,44,True,1784279730.378557,1784279731.253221,1784279731.253484,1784279731.456108,1784279731.354796,1.422561,1784279731.4561112,1784279735.571209,1784279733.5141177,1784279735.571444,1784279735.773556,1784279735.6725001,1.40245176,0.500108781097313,1.4125041924948065,1.2,0.168889,0.2876275,-0.00189075,0.0029865,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-2516489,2610238,0,0,0,0,4
formal,down,39,22,1,45,0.6842100952850245,0.8147635714861234,0.5,1784279737.93331,1784279739.3691661,45,True,1784279743.479521,1784279744.356886,1784279744.357098,1784279744.564961,1784279744.4610295,1.40513299,1784279744.564964,1784279748.669066,1784279746.6212103,1784279748.669271,1784279748.871045,1784279748.770158,1.39172684,0.5013034063958344,1.3984124413383465,1.2,0.16733075,0.28526475,-0.00188525,0.003013,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-2485832,2539693,0,0,0,0,4
formal,down,41,23,0,46,0.9453170476872224,1.0758705238883213,0.5,1784279753.897674,1784279755.316992,46,True,1784279759.4639602,1784279760.341391,1784279760.341606,1784279760.5481138,1784279760.44486,1.43998901,1784279760.548117,1784279764.671366,1784279762.6125965,1784279764.6716,1784279764.88173,1784279764.7766652,1.43462654,0.5004233606114358,1.437305504741422,1.2,0.12111224999999999,0.206613,-0.0030854999999999997,0.00497075,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-1881841,2412832,0,0,0,0,4
formal,up,41,23,1,47,0.9453170476872224,0.8147635714861234,0.5,1784279767.0493472,1784279768.495429,47,True,1784279772.59569,1784279773.452341,1784279773.452545,1784279773.662721,1784279773.557633,1.4560764,1784279773.662723,1784279777.763243,1784279775.7090263,1784279777.7634618,1784279777.9735832,1784279777.8685226,1.44535147,0.4990601831229839,1.450724014470219,1.2,0.12031150000000002,0.20541849999999998,-0.003067,0.00499025,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-1821289,1926471,0,0,0,0,4
formal,up,79,24,0,48,5.906349143328972,5.775795667127873,0.5,1784279830.371694,1784279831.792377,48,True,1784279835.896283,1784279836.770241,1784279836.77047,1784279836.972789,1784279836.8716295,0.104735614,1784279836.972791,1784279841.088022,1784279839.035511,1784279841.088227,1784279841.2934542,1784279841.1908407,0.134229163,0.5009899765871048,0.11951158642298064,0.11120400000000001,-0.17090075,-0.28915650000000004,0.004228999999999999,-0.0066862499999999995,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-2504040,2443488,0,0,0,0,4
formal,down,79,24,1,49,5.906349143328972,6.036902619530071,0.5,1784279843.445608,1784279844.881728,49,True,1784279849.0144372,1784279849.8750951,1784279849.875335,1784279850.0854971,1784279849.980416,0.115460541,1784279850.0855,1784279854.182503,1784279852.1306045,1784279854.182774,1784279854.3929029,1784279854.2878385,0.0953513028,0.49918216664427734,0.10542236790575812,0.10331875,-0.16526074999999998,-0.27990675,0.0042,-0.0066837500000000005,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-2465761,2358886,0,0,0,0,4
formal,down,1,25,0,50,-4.276822000356725,-4.1462685241556265,0.5,1784279964.242887,1784279965.679714,50,True,1784279969.832574,1784279970.6949089,1784279970.695149,1784279970.899711,1784279970.79743,0.0497703637,1784279970.899714,1784279975.0094972,1784279972.9601202,1784279975.009697,1784279975.2198222,1784279975.1147594,0.0524515954,0.5009323956803639,0.051113479518855136,0.033576999999999996,-0.0982965,-0.16706425000000003,0.00375025,-0.0064425,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-1511926,1408777,0,0,0,0,4
formal,up,1,25,1,51,-4.276822000356725,-4.407375476557824,0.5,1784279977.384984,1784279978.827069,51,True,1784279982.93258,1784279983.807955,1784279983.80817,1784279984.0163991,1784279983.9122846,0.0310017417,1784279984.016402,1784279988.12066,1784279986.0761523,1784279988.120886,1784279988.33104,1784279988.225963,0.0511109795,0.5016293426822784,0.04108912543945563,0.03900225,-0.10534175,-0.17918825,0.0037995,-0.00647,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-1625492,1505320,0,0,0,0,4
sentinel,up,20,26,0,52,-1.7963059525358505,-1.9268594287369494,0.5,1784280013.4489238,1784280014.896404,52,True,1784280019.017076,1784280019.88865,1784280019.888876,1784280020.0891871,1784280019.9890316,0.384924328,1784280020.08919,1784280024.194689,1784280022.1375084,1784280024.1948748,1784280024.3970308,1784280024.2959528,0.423802188,0.498842843301215,0.40431827022386657,0.40623149999999997,0.29011925,0.491655,0.0010362499999999998,-0.0030097500000000003,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4150534,4046623,0,0,0,0,4
sentinel,down,20,26,1,53,-1.7963059525358505,-1.6657524763347515,0.5,1784280026.5723991,1784280028.010682,53,True,1784280032.141769,1784280033.016182,1784280033.0163982,1784280033.22653,1784280033.1214643,0.40369295,1784280033.226532,1784280037.333154,1784280035.2836733,1784280037.333358,1784280037.539408,1784280037.436383,0.411736645,0.5011007520631607,0.4077236516138667,0.40701725,0.290264,0.49248975,0.0010775000000000001,-0.0030152499999999997,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4136307,4072791,0,0,0,0,4
