window_sequence_index,source_sequence_index,window_index,role,direction,grid_index,target_ordinal,pair_position,bias,t_start_unix,t_end_unix,t_mid_unix,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows
166,41,2,formal,down,58,20,1,3.1647261431059004,1784279625.359922,1784279626.3883982,1784279625.87416,1.183468,-0.261852,-0.444965,-0.003007,0.006652,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3729383,3865646,0,0,0,0,1
167,41,3,formal,down,58,20,1,3.1647261431059004,1784279626.388622,1784279627.413292,1784279626.900957,1.18334,-0.262069,-0.44534,-0.003013,0.006676,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3688310,3821185,0,0,0,0,1
168,42,0,formal,down,22,21,0,-1.535199000133653,1784279685.134666,1784279686.1583931,1784279685.6465297,0.557332,0.312737,0.529898,0.00195,-0.004771,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4452699,4387067,0,0,0,0,1
169,42,1,formal,down,22,21,0,-1.535199000133653,1784279686.158634,1784279687.2009332,1784279686.6797836,0.556176,0.312505,0.529678,0.001929,-0.004745,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4472177,4391216,0,0,0,0,1
170,42,2,formal,down,22,21,0,-1.535199000133653,1784279687.201149,1784279688.214567,1784279687.707858,0.555147,0.312383,0.529425,0.001936,-0.004788,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4452191,4457865,0,0,0,0,1
171,42,3,formal,down,22,21,0,-1.535199000133653,1784279688.214785,1784279689.237716,1784279688.7262506,0.554267,0.312313,0.529372,0.001996,-0.004765,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4443214,4362168,0,0,0,0,1
172,43,0,formal,up,22,21,1,-1.535199000133653,1784279698.259177,1784279699.287782,1784279698.7734795,0.546233,0.310982,0.527378,0.001931,-0.004837,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4474633,4381647,0,0,0,0,1
173,43,1,formal,up,22,21,1,-1.535199000133653,1784279699.2879732,1784279700.3068988,1784279699.797436,0.545654,0.310911,0.527359,0.001945,-0.004772,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4437964,4349889,0,0,0,0,1
174,43,2,formal,up,22,21,1,-1.535199000133653,1784279700.307124,1784279701.3195012,1784279700.8133125,0.545029,0.310947,0.527391,0.001945,-0.004823,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4438472,4335492,0,0,0,0,1
175,43,3,formal,up,22,21,1,-1.535199000133653,1784279701.3197389,1784279702.329,1784279701.8243694,0.54426,0.310778,0.527211,0.001963,-0.004815,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4473787,4354716,0,0,0,0,1
176,44,0,formal,up,39,22,0,0.6842100952850245,1784279731.4561112,1784279732.47991,1784279731.9680104,1.2,0.169137,0.288011,-0.001889,0.002993,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2481090,2555276,0,0,0,0,1
177,44,1,formal,up,39,22,0,0.6842100952850245,1784279732.4801338,1784279733.519111,1784279732.9996223,1.2,0.168762,0.287432,-0.001908,0.002955,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2463898,2610238,0,0,0,0,1
178,44,2,formal,up,39,22,0,0.6842100952850245,1784279733.5193212,1784279734.5434399,1784279734.0313807,1.2,0.16894,0.287654,-0.001893,0.002988,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2516489,2500737,0,0,0,0,1
179,44,3,formal,up,39,22,0,0.6842100952850245,1784279734.5437062,1784279735.571209,1784279735.0574574,1.2,0.168717,0.287413,-0.001873,0.00301,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2438831,2498874,0,0,0,0,1
180,45,0,formal,down,39,22,1,0.6842100952850245,1784279744.564964,1784279745.6051881,1784279745.085076,1.2,0.167465,0.285438,-0.001877,0.003013,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2455514,2526736,0,0,0,0,1
181,45,1,formal,down,39,22,1,0.6842100952850245,1784279745.605407,1784279746.618569,1784279746.111988,1.2,0.167301,0.28525,-0.001889,0.003009,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2485832,2539693,0,0,0,0,1
182,45,2,formal,down,39,22,1,0.6842100952850245,1784279746.618787,1784279747.643737,1784279747.131262,1.2,0.167382,0.285365,-0.001899,0.003004,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2438407,2480497,0,0,0,0,1
183,45,3,formal,down,39,22,1,0.6842100952850245,1784279747.6439638,1784279748.669066,1784279748.156515,1.2,0.167175,0.285006,-0.001876,0.003026,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2454413,2503447,0,0,0,0,1
184,46,0,formal,down,41,23,0,0.9453170476872224,1784279760.548117,1784279761.585668,1784279761.0668926,1.2,0.121317,0.206938,-0.003108,0.004991,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1881841,1914107,0,0,0,0,1
185,46,1,formal,down,41,23,0,0.9453170476872224,1784279761.585872,1784279762.61549,1784279762.1006808,1.2,0.121095,0.206598,-0.003069,0.004938,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1772340,2412832,0,0,0,0,1
186,46,2,formal,down,41,23,0,0.9453170476872224,1784279762.615724,1784279763.639154,1784279763.127439,1.2,0.121043,0.20648,-0.003106,0.004989,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1823491,1853132,0,0,0,0,1
187,46,3,formal,down,41,23,0,0.9453170476872224,1784279763.6393821,1784279764.671366,1784279764.155374,1.2,0.120994,0.206436,-0.003059,0.004965,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1789870,1920713,0,0,0,0,1
188,47,0,formal,up,41,23,1,0.9453170476872224,1784279773.662723,1784279774.6786351,1784279774.170679,1.2,0.120378,0.205499,-0.003081,0.004981,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1762940,1926471,0,0,0,0,1
189,47,1,formal,up,41,23,1,0.9453170476872224,1784279774.678852,1784279775.7087202,1784279775.1937861,1.2,0.120281,0.20539,-0.00302,0.004989,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1821289,1901234,0,0,0,0,1
190,47,2,formal,up,41,23,1,0.9453170476872224,1784279775.708929,1784279776.735424,1784279776.2221766,1.2,0.120358,0.20548,-0.003085,0.004986,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1764718,1836194,0,0,0,0,1
191,47,3,formal,up,41,23,1,0.9453170476872224,1784279776.735685,1784279777.763243,1784279777.249464,1.2,0.120229,0.205305,-0.003082,0.005005,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1745833,1855673,0,0,0,0,1
192,48,0,formal,up,79,24,0,5.906349143328972,1784279836.972791,1784279838.008321,1784279837.490556,0.112377,-0.17175,-0.290564,0.004254,-0.006681,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2504040,2443488,0,0,0,0,1
193,48,1,formal,up,79,24,0,5.906349143328972,1784279838.008566,1784279839.040807,1784279838.5246863,0.111616,-0.171227,-0.289733,0.004258,-0.006684,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2495317,2423333,0,0,0,0,1
194,48,2,formal,up,79,24,0,5.906349143328972,1784279839.04103,1784279840.062161,1784279839.5515954,0.110739,-0.170504,-0.288469,0.00419,-0.0067,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2478972,2419522,0,0,0,0,1
195,48,3,formal,up,79,24,0,5.906349143328972,1784279840.06239,1784279841.088022,1784279840.575206,0.110084,-0.170122,-0.28786,0.004214,-0.00668,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2496164,2411985,0,0,0,0,1
196,49,0,formal,down,79,24,1,5.906349143328972,1784279850.0855,1784279851.1065469,1784279850.5960236,0.1041,-0.165869,-0.280932,0.004182,-0.006703,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2465761,2358886,0,0,0,0,1
197,49,1,formal,down,79,24,1,5.906349143328972,1784279851.106772,1784279852.13075,1784279851.618761,0.103599,-0.165475,-0.280268,0.004206,-0.006696,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2434173,2343218,0,0,0,0,1
198,49,2,formal,down,79,24,1,5.906349143328972,1784279852.130974,1784279853.1507788,1784279852.6408763,0.103066,-0.165053,-0.279567,0.004191,-0.006668,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2462035,2344319,0,0,0,0,1
199,49,3,formal,down,79,24,1,5.906349143328972,1784279853.15101,1784279854.182503,1784279853.6667566,0.10251,-0.164646,-0.27886,0.004221,-0.006668,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2450941,2329584,0,0,0,0,1
200,50,0,formal,down,1,25,0,-4.276822000356725,1784279970.899714,1784279971.938161,1784279971.4189374,0.032856,-0.097354,-0.165392,0.003735,-0.006428,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1469836,1381084,0,0,0,0,1
201,50,1,formal,down,1,25,0,-4.276822000356725,1784279971.938393,1784279972.964585,1784279972.451489,0.033335,-0.097983,-0.166541,0.003763,-0.006449,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1496089,1389383,0,0,0,0,1
202,50,2,formal,down,1,25,0,-4.276822000356725,1784279972.9648142,1784279973.982801,1784279973.4738076,0.033824,-0.098641,-0.167636,0.003742,-0.006446,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1501425,1399800,0,0,0,0,1
203,50,3,formal,down,1,25,0,-4.276822000356725,1784279973.9829981,1784279975.0094972,1784279974.4962478,0.034293,-0.099208,-0.168688,0.003761,-0.006447,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1511926,1408777,0,0,0,0,1
204,51,0,formal,up,1,25,1,-4.276822000356725,1784279984.016402,1784279985.055511,1784279984.5359564,0.038451,-0.104676,-0.178019,0.003818,-0.006473,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1604320,1486858,0,0,0,0,1
205,51,1,formal,up,1,25,1,-4.276822000356725,1784279985.0557282,1784279986.076691,1784279985.5662096,0.038845,-0.10514,-0.17889,0.00379,-0.006458,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1603050,1496428,0,0,0,0,1
206,51,2,formal,up,1,25,1,-4.276822000356725,1784279986.0769222,1784279987.1035461,1784279986.5902343,0.039204,-0.105582,-0.179623,0.003794,-0.006461,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1604489,1499731,0,0,0,0,1
207,51,3,formal,up,1,25,1,-4.276822000356725,1784279987.103758,1784279988.12066,1784279987.612209,0.039509,-0.105969,-0.180221,0.003796,-0.006488,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1625492,1505320,0,0,0,0,1
208,52,0,sentinel,up,20,26,0,-1.7963059525358505,1784280020.08919,1784280021.111535,1784280020.6003625,0.406193,0.290208,0.491686,0.001001,-0.003007,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4147401,4032649,0,0,0,0,1
209,52,1,sentinel,up,20,26,0,-1.7963059525358505,1784280021.111777,1784280022.142036,1784280021.6269064,0.406245,0.290161,0.491712,0.001043,-0.003025,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4112256,4007836,0,0,0,0,1
210,52,2,sentinel,up,20,26,0,-1.7963059525358505,1784280022.1422698,1784280023.154145,1784280022.6482074,0.406219,0.290104,0.491622,0.001037,-0.003,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4116744,4015881,0,0,0,0,1
211,52,3,sentinel,up,20,26,0,-1.7963059525358505,1784280023.154424,1784280024.194689,1784280023.6745565,0.406269,0.290004,0.4916,0.001064,-0.003007,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4150534,4046623,0,0,0,0,1
212,53,0,sentinel,down,20,26,1,-1.7963059525358505,1784280033.226532,1784280034.259116,1784280033.742824,0.407089,0.290329,0.492557,0.001081,-0.00302,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4112933,4034936,0,0,0,0,1
213,53,1,sentinel,down,20,26,1,-1.7963059525358505,1784280034.259339,1784280035.279042,1784280034.7691905,0.40683,0.2901,0.492232,0.001069,-0.003035,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4121825,4059749,0,0,0,0,1
214,53,2,sentinel,down,20,26,1,-1.7963059525358505,1784280035.279265,1784280036.31637,1784280035.7978175,0.407026,0.29026,0.492447,0.001067,-0.003018,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4136307,4072791,0,0,0,0,1
215,53,3,sentinel,down,20,26,1,-1.7963059525358505,1784280036.316569,1784280037.333154,1784280036.8248615,0.407124,0.290367,0.492723,0.001093,-0.002988,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4107259,4036799,0,0,0,0,1
