bias,dc_dmm,dc_board,dir
5.399999999999999,0.228072273,0.207538,down
5.279999999999999,0.268290748,0.244726,down
5.16,0.321915383,0.284166,down
5.039999999999999,0.3487277,0.325843,down
4.92,0.409055413,0.370374,down
4.799999999999999,0.429164651,0.415785,down
4.68,0.504239139,0.463388,down
4.559999999999999,0.52971084,0.51222,down
4.4399999999999995,0.587357322,0.562095,down
4.32,0.643663188,0.613347,down
4.199999999999999,0.699969054,0.664637,down
4.08,0.736165682,0.716644,down
3.959999999999999,0.804537091,0.769677,down
3.84,0.856821109,0.821121,down
3.719999999999999,0.884974042,0.872466,down
3.5999999999999996,0.956026683,0.922902,down
3.4800000000000004,1.0083107,0.973292,down
3.3599999999999994,1.04048548,1.021854,down
3.24,1.11287874,1.06925,down
3.119999999999999,1.15041598,1.114403,down
3.0,1.17454707,1.157798,down
2.879999999999999,1.20940308,1.195957,down
2.76,1.27375264,1.2,down
2.639999999999999,1.30592742,1.2,down
2.5199999999999996,1.3206742,1.2,down
2.4000000000000004,1.36893637,1.2,down
2.2799999999999994,1.39842992,1.2,down
2.16,1.41049546,1.2,down
2.039999999999999,1.43864839,1.2,down
1.92,1.46546071,1.2,down
1.799999999999999,1.48422933,1.2,down
1.6799999999999997,1.47618564,1.2,down
1.5599999999999987,1.49093241,1.2,down
1.4399999999999995,1.46546071,1.2,down
1.3200000000000003,1.48959179,1.2,down
1.1999999999999993,1.44267024,1.2,down
1.08,1.45741701,1.2,down
0.9599999999999991,1.4735044,1.2,down
0.8399999999999999,1.44401085,1.2,down
0.7199999999999989,1.40513299,1.2,down
0.5999999999999996,1.38770499,1.2,down
0.4800000000000004,1.33139912,1.2,down
0.35999999999999943,1.31665235,1.2,down
0.2400000000000002,1.28581818,1.2,down
0.11999999999999922,1.22951232,1.2,down
0.0,1.19599692,1.192461,down
-0.120000000000001,1.16114091,1.153814,down
-0.2400000000000002,1.13030674,1.109755,down
-0.35999999999999943,1.07266026,1.062352,down
-0.4800000000000004,1.00026701,1.015554,down
-0.5999999999999996,0.984179616,0.965941,down
-0.7200000000000006,0.911786359,0.915691,down
-0.8399999999999999,0.883633426,0.863703,down
-0.9600000000000009,0.831349408,0.812185,down
-1.08,0.74018753,0.758881,down
-1.2000000000000002,0.712034597,0.705387,down
-1.3200000000000003,0.638300725,0.6526,down
-1.4400000000000004,0.600763481,0.600417,down
-1.5600000000000005,0.516304682,0.548365,down
-1.6800000000000006,0.496195444,0.497137,down
-1.8000000000000007,0.445252041,0.447011,down
-1.92,0.379561864,0.398914,down
-2.04,0.358112011,0.351896,down
-2.16,0.300465529,0.307261,down
-2.2800000000000002,0.266950132,0.264469,down
-2.4000000000000004,0.205281803,0.22455,down
-2.5200000000000005,0.195897492,0.187339,down
-2.6400000000000006,0.162382096,0.152828,down
-2.76,0.140932242,0.121099,down
-2.88,0.0993731504,0.093075,down
-3.0,0.056473443,0.068457,down
-3.12,0.0591546747,0.047489,down
-3.24,0.0430672844,0.030051,down
-3.3600000000000003,0.0296611258,0.016574,down
-3.4800000000000004,0.0242986624,0.00702,down
-3.6000000000000005,0.0256392783,0.001461,down
-3.7200000000000006,0.00553004041,-9.4e-05,down
-3.84,0.0216174307,0.002406,down
-3.96,0.0122331197,0.008881,down
-4.08,0.0310017417,0.019287,down
-4.2,0.056473443,0.033639,down
-4.32,0.0739014491,0.051858,down
-4.44,0.0953513028,0.073721,down
-4.5600000000000005,0.131547931,0.099105,down
-4.68,0.1543384,0.128184,down
-4.8,0.178469486,0.16073,down
-4.92,0.246840895,0.196214,down
-5.04,0.250862742,0.234749,down
-5.16,0.305827992,0.275922,down
-5.28,0.359452627,0.319746,down
-5.4,0.392968023,0.366514,down
-5.52,0.429164651,0.414553,down
-5.640000000000001,0.508260987,0.464627,down
-5.76,0.540435767,0.51605,down
-5.88,0.603444712,0.568983,down
-6.0,0.675837969,0.623329,down
-6.12,0.725440755,0.677073,down
-6.24,0.777724774,0.731901,down
-6.36,0.825986945,0.786959,down
-6.48,0.879611579,0.840636,down
-6.6,0.930554981,0.895447,down
-6.720000000000001,0.990882695,0.947124,down
-6.84,1.04584795,1.000329,down
-6.96,1.08740704,1.050312,down
-7.08,1.12226305,1.099077,down
-7.2,1.18125015,1.145228,down
-7.32,1.22280924,1.189774,down
-7.4399999999999995,1.25632463,1.2,down
-7.5600000000000005,1.30190557,1.2,down
-7.68,1.33542097,1.2,down
-7.8,1.39172684,1.2,down
-7.92,1.38368314,1.2,down
-8.04,1.42926408,1.2,down
-8.16,1.43864839,1.2,down
-8.28,1.45875763,1.2,down
-8.4,1.4815481,1.2,down
-8.52,1.50299795,1.2,down
-8.64,1.50970103,1.2,down
-8.76,1.50567918,1.2,down
-8.88,1.48020748,1.2,down
-9.0,1.4735044,1.2,down
