sequence_index,observation_sequence_index,bridge_step_index,from_bias,bias,delta_bias,t_start_unix,t_end_unix,t_mid_unix,dc_dmm,dac_response
109,59,0,-3.4935011431501337,-3.558777881250683,-0.06527673810054946,1784280849.901616,1784280851.3131788,1784280850.6073976,0.00150828134,"[dac] CH_A set to -3.559 V (code=21106)
"
110,59,1,-3.558777881250683,-3.6240546193512326,-0.06527673810054946,1784280851.313397,1784280852.740472,1784280852.0269346,-0.00921628008,"[dac] CH_A set to -3.624 V (code=20892)
"
111,60,0,-3.4935011431501337,-3.367782980882409,0.1257181622677246,1784280862.880945,1784280864.303534,1784280863.5922394,0.018936199,"[dac] CH_A set to -3.368 V (code=21732)
"
112,60,1,-3.367782980882409,-3.2420648186146845,0.1257181622677246,1784280864.3038132,1784280865.724202,1784280865.0140076,0.0256392783,"[dac] CH_A set to -3.242 V (code=22144)
"
113,60,2,-3.2420648186146845,-3.1163466563469595,0.12571816226772503,1784280865.724406,1784280867.149359,1784280866.4368825,0.0350235893,"[dac] CH_A set to -3.116 V (code=22556)
"
114,60,3,-3.1163466563469595,-2.990628494079235,0.1257181622677246,1784280867.149558,1784280868.5717702,1784280867.8606641,0.0511109795,"[dac] CH_A set to -2.991 V (code=22968)
"
115,60,4,-2.990628494079235,-2.8649103318115103,0.1257181622677246,1784280868.572051,1784280869.9883149,1784280869.2801828,0.0806045284,"[dac] CH_A set to -2.865 V (code=23380)
"
116,60,5,-2.8649103318115103,-2.7391921695437853,0.12571816226772503,1784280869.988502,1784280871.41205,1784280870.700276,0.131547931,"[dac] CH_A set to -2.739 V (code=23792)
"
117,60,6,-2.7391921695437853,-2.6134740072760607,0.1257181622677246,1784280871.412321,1784280872.828483,1784280872.120402,0.148975937,"[dac] CH_A set to -2.614 V (code=24204)
"
118,60,7,-2.6134740072760607,-2.487755845008336,0.1257181622677246,1784280872.82872,1784280874.250868,1784280873.539794,0.158360248,"[dac] CH_A set to -2.488 V (code=24616)
"
119,60,8,-2.487755845008336,-2.3620376827406115,0.1257181622677246,1784280874.251115,1784280875.664337,1784280874.957726,0.209303651,"[dac] CH_A set to -2.362 V (code=25028)
"
120,60,9,-2.3620376827406115,-2.236319520472887,0.1257181622677246,1784280875.664536,1784280877.0887191,1784280876.3766274,0.252203358,"[dac] CH_A set to -2.236 V (code=25440)
"
121,60,10,-2.236319520472887,-2.110601358205162,0.12571816226772503,1784280877.088924,1784280878.507766,1784280877.798345,0.291081218,"[dac] CH_A set to -2.111 V (code=25852)
"
122,60,11,-2.110601358205162,-1.9848831959374373,0.1257181622677246,1784280878.507971,1784280879.930971,1784280879.219471,0.343365236,"[dac] CH_A set to -1.985 V (code=26263)
"
123,60,12,-1.9848831959374373,-1.8591650336697128,0.1257181622677246,1784280879.931178,1784280881.353824,1784280880.6425009,0.367496322,"[dac] CH_A set to -1.859 V (code=26675)
"
124,60,13,-1.8591650336697128,-1.733446871401988,0.1257181622677248,1784280881.354076,1784280882.775315,1784280882.0646954,0.418439724,"[dac] CH_A set to -1.733 V (code=27088)
"
125,60,14,-1.733446871401988,-1.6077287091342631,0.1257181622677248,1784280882.7755232,1784280884.196894,1784280883.4862084,0.437208346,"[dac] CH_A set to -1.608 V (code=27499)
"
126,60,15,-1.6077287091342631,-1.4820105468665385,0.1257181622677246,1784280884.197119,1784280885.621686,1784280884.9094024,0.5685887,"[dac] CH_A set to -1.482 V (code=27911)
"
127,60,16,-1.4820105468665385,-1.356292384598814,0.1257181622677246,1784280885.62189,1784280887.0453289,1784280886.3336096,0.604785328,"[dac] CH_A set to -1.356 V (code=28323)
"
128,60,17,-1.356292384598814,-1.2305742223310894,0.1257181622677246,1784280887.045557,1784280888.476062,1784280887.7608094,0.632938261,"[dac] CH_A set to -1.231 V (code=28735)
"
129,60,18,-1.2305742223310894,-1.1048560600633643,0.12571816226772503,1784280888.4762769,1784280889.888523,1784280889.1824,0.733484451,"[dac] CH_A set to -1.105 V (code=29147)
"
130,60,19,-1.1048560600633643,-0.9791378977956398,0.1257181622677246,1784280889.888732,1784280891.311114,1784280890.5999231,0.771021695,"[dac] CH_A set to -0.979 V (code=29559)
"
131,60,20,-0.9791378977956398,-0.8534197355279152,0.1257181622677246,1784280891.311323,1784280892.73533,1784280892.0233264,0.809899554,"[dac] CH_A set to -0.853 V (code=29971)
"
132,60,21,-0.8534197355279152,-0.7277015732601901,0.12571816226772503,1784280892.7355368,1784280894.152761,1784280893.444149,0.884974042,"[dac] CH_A set to -0.728 V (code=30383)
"
133,60,22,-0.7277015732601901,-0.6019834109924656,0.1257181622677246,1784280894.152958,1784280895.572065,1784280894.8625116,0.914467591,"[dac] CH_A set to -0.602 V (code=30795)
"
134,60,23,-0.6019834109924656,-0.47626524872474096,0.1257181622677246,1784280895.572295,1784280896.9885461,1784280896.2804205,0.965410994,"[dac] CH_A set to -0.476 V (code=31207)
"
135,60,24,-0.47626524872474096,-0.3505470864570164,0.1257181622677246,1784280896.988746,1784280898.410188,1784280897.699467,1.03780425,"[dac] CH_A set to -0.350 V (code=31619)
"
136,60,25,-0.3505470864570164,-0.2248289241892918,0.1257181622677246,1784280898.4104,1784280899.8307998,1784280899.1205997,1.11019751,"[dac] CH_A set to -0.225 V (code=32031)
"
137,60,26,-0.2248289241892918,-0.0991107619215672,0.1257181622677246,1784280899.8310359,1784280901.2529259,1784280900.5419807,1.12360366,"[dac] CH_A set to -0.099 V (code=32443)
"
138,61,0,0.031442714279531714,0.09671945238008117,0.06527673810054946,1784280911.3872519,1784280912.812545,1784280912.0998983,1.20001877,"[dac] CH_A set to +0.097 V (code=33084)
"
139,61,1,0.09671945238008117,0.16199619048063063,0.06527673810054946,1784280912.812802,1784280914.234126,1784280913.5234642,1.2107437,"[dac] CH_A set to +0.162 V (code=33298)
"
140,62,0,0.031442714279531714,0.16199619048063035,0.13055347620109864,1784280924.3386738,1784280925.7528389,1784280925.0457563,1.24828094,"[dac] CH_A set to +0.162 V (code=33298)
"
141,62,1,0.16199619048063035,0.292549666681729,0.13055347620109864,1784280925.753058,1784280927.176865,1784280926.4649615,1.27107141,"[dac] CH_A set to +0.292 V (code=33726)
"
142,62,2,0.292549666681729,0.42310314288282763,0.13055347620109864,1784280927.177078,1784280928.6061702,1784280927.891624,1.30324619,"[dac] CH_A set to +0.423 V (code=34154)
"
143,62,3,0.42310314288282763,0.5536566190839263,0.13055347620109864,1784280928.60636,1784280930.027882,1784280929.317121,1.35284898,"[dac] CH_A set to +0.554 V (code=34582)
"
