window_sequence_index,source_sequence_index,window_index,role,direction,grid_index,target_ordinal,pair_position,bias,t_start_unix,t_end_unix,t_mid_unix,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows,read_attempt_count,t_first_attempt_start_unix
57,61,1,formal,down,34,30,1,0.031442714279531714,1784348679.109333,1784348681.4631732,1784348680.286253,1.113328,0.38534,0.659144,-0.000457,-0.000873,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5520439,5517306,0,0,0,0,1,1,1784348679.109333
58,61,2,formal,down,34,30,1,0.031442714279531714,1784348681.463418,1784348683.798759,1784348682.6310885,1.114067,0.385319,0.659353,-0.000465,-0.000804,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5553552,5506551,0,0,0,0,1,1,1784348681.463418
59,61,3,formal,down,34,30,1,0.031442714279531714,1784348683.7989829,1784348686.142071,1784348684.970527,1.115252,0.38552,0.659613,-0.000395,-0.000819,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5513072,5506974,0,0,0,0,1,1,1784348683.7989829
60,61,4,formal,down,34,30,1,0.031442714279531714,1784348686.1432152,1784348688.4721751,1784348687.3076952,1.114524,0.385081,0.659051,-0.000413,-0.000833,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5551012,5474031,0,0,0,0,1,1,1784348686.1432152
61,61,5,formal,down,34,30,1,0.031442714279531714,1784348688.4725351,1784348690.805482,1784348689.6390085,1.114887,0.384957,0.658864,-0.000432,-0.000914,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5549995,5514935,0,0,0,0,1,1,1784348688.4725351
62,61,6,formal,down,34,30,1,0.031442714279531714,1784348690.805825,1784348693.148316,1784348691.9770703,1.115238,0.385085,0.658915,-0.000451,-0.000836,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5498844,5483516,0,0,0,0,1,1,1784348690.805825
63,61,7,formal,down,34,30,1,0.031442714279531714,1784348693.148611,1784348695.482965,1784348694.315788,1.11675,0.3854,0.659546,-0.000426,-0.00092,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5523573,5461073,0,0,0,0,1,1,1784348693.148611
64,62,0,formal,down,46,31,0,1.5980844286927152,1784348723.975672,1784348726.317409,1784348725.1465406,1.2,0.119838,0.205845,-0.003934,0.00668,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1785467,1879639,0,0,0,0,1,1,1784348723.975672
65,62,1,formal,down,46,31,0,1.5980844286927152,1784348726.3185449,1784348728.660036,1784348727.4892905,1.2,0.118939,0.204417,-0.003948,0.006698,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1810195,1897847,0,0,0,0,1,1,1784348726.3185449
66,62,2,formal,down,46,31,0,1.5980844286927152,1784348728.660314,1784348730.990842,1784348729.8255782,1.2,0.118314,0.203371,-0.003969,0.006747,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1705776,1886838,0,0,0,0,1,1,1784348728.660314
67,62,3,formal,down,46,31,0,1.5980844286927152,1784348730.991211,1784348733.31858,1784348732.1548953,1.2,0.117644,0.202211,-0.00395,0.00674,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1731521,1903182,0,0,0,0,1,1,1784348730.991211
68,62,4,formal,down,46,31,0,1.5980844286927152,1784348733.3190038,1784348735.6619148,1784348734.4904594,1.2,0.117114,0.201286,-0.004021,0.006797,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1727794,1900133,0,0,0,0,1,1,1784348733.3190038
69,62,5,formal,down,46,31,0,1.5980844286927152,1784348735.6621299,1784348737.999988,1784348736.831059,1.2,0.1165,0.200235,-0.004,0.006778,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1775304,1873965,0,0,0,0,1,1,1784348735.6621299
70,62,6,formal,down,46,31,0,1.5980844286927152,1784348738.000193,1784348740.34537,1784348739.1727815,1.2,0.115819,0.199204,-0.004033,0.006763,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1749136,1857112,0,0,0,0,1,1,1784348738.000193
71,62,7,formal,down,46,31,0,1.5980844286927152,1784348740.3456051,1784348742.678645,1784348741.512125,1.2,0.115241,0.198218,-0.003996,0.00681,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1772340,1875405,0,0,0,0,1,1,1784348740.3456051
72,63,0,formal,up,46,31,1,1.5980844286927152,1784348755.4243178,1784348757.752983,1784348756.5886505,1.2,0.112613,0.193713,-0.004039,0.00685,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1736856,1884128,0,0,0,0,1,1,1784348755.4243178
73,63,1,formal,up,46,31,1,1.5980844286927152,1784348757.754165,1784348760.095484,1784348758.9248245,1.2,0.112147,0.192881,-0.00403,0.006804,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1712720,1815615,0,0,0,0,1,1,1784348757.754165
74,63,2,formal,up,46,31,1,1.5980844286927152,1784348760.095854,1784348762.425301,1784348761.2605777,1.2,0.111595,0.191981,-0.003997,0.006807,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1703828,1831028,0,0,0,0,1,1,1784348760.095854
75,63,3,formal,up,46,31,1,1.5980844286927152,1784348762.425524,1784348764.7593532,1784348763.5924387,1.2,0.111397,0.191712,-0.004037,0.006872,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1692056,1839667,0,0,0,0,1,1,1784348762.425524
76,63,4,formal,up,46,31,1,1.5980844286927152,1784348764.7595782,1784348767.083573,1784348765.9215755,1.2,0.110924,0.190999,-0.00405,0.00685,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1632182,1801218,0,0,0,0,1,1,1784348764.7595782
77,63,5,formal,up,46,31,1,1.5980844286927152,1784348767.084716,1784348769.415714,1784348768.250215,1.2,0.110555,0.190328,-0.004035,0.006831,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1709248,1878962,0,0,0,0,1,1,1784348767.084716
78,63,6,formal,up,46,31,1,1.5980844286927152,1784348769.415929,1784348771.752518,1784348770.5842235,1.2,0.11028,0.189752,-0.00402,0.006874,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1686806,1879724,0,0,0,0,1,1,1784348769.415929
79,63,7,formal,up,46,31,1,1.5980844286927152,1784348771.7527392,1784348774.081878,1784348772.9173086,1.2,0.109972,0.189339,-0.004048,0.006918,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1642006,1760992,0,0,0,0,1,1,1784348771.7527392
80,64,0,formal,up,77,32,0,5.6452421909267745,1784348827.0129101,1784348829.349067,1784348828.1809886,0.366842,-0.338258,-0.573848,0.002389,-0.00234,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4796107,4808895,0,0,0,0,1,1,1784348827.0129101
81,64,1,formal,up,77,32,0,5.6452421909267745,1784348829.350167,1784348831.6959932,1784348830.52308,0.363481,-0.33694,-0.571851,0.002427,-0.002427,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4743432,4796785,0,0,0,0,1,1,1784348829.350167
82,64,2,formal,up,77,32,0,5.6452421909267745,1784348831.696386,1784348834.03324,1784348832.864813,0.360934,-0.336218,-0.570774,0.002468,-0.002408,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4751900,4778408,0,0,0,0,1,1,1784348831.696386
83,64,3,formal,up,77,32,0,5.6452421909267745,1784348834.033468,1784348836.364885,1784348835.1991765,0.358572,-0.335573,-0.569733,0.002446,-0.002476,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4720481,4769600,0,0,0,0,1,1,1784348834.033468
84,64,4,formal,up,77,32,0,5.6452421909267745,1784348836.36512,1784348838.703008,1784348837.5340638,0.355442,-0.334133,-0.567261,0.002414,-0.002424,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4703628,4740552,0,0,0,0,1,1,1784348836.36512
85,64,5,formal,up,77,32,0,5.6452421909267745,1784348838.703268,1784348841.019156,1784348839.861212,0.353416,-0.333649,-0.566609,0.002509,-0.002483,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4696345,4734116,0,0,0,0,1,1,1784348838.703268
86,64,6,formal,up,77,32,0,5.6452421909267745,1784348841.0196302,1784348843.349816,1784348842.1847231,0.351035,-0.332795,-0.56518,0.002507,-0.002574,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4690502,4713029,0,0,0,0,1,1,1784348841.0196302
87,64,7,formal,up,77,32,0,5.6452421909267745,1784348843.35008,1784348845.682463,1784348844.5162716,0.348689,-0.331914,-0.563676,0.002518,-0.002567,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4693042,4713029,0,0,0,0,1,1,1784348843.35008
88,65,0,formal,down,77,32,1,5.6452421909267745,1784348858.415615,1784348860.755588,1784348859.5856016,0.335709,-0.327184,-0.556036,0.002526,-0.002728,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4640621,4633338,0,0,0,0,1,1,1784348858.415615
89,65,1,formal,down,77,32,1,5.6452421909267745,1784348860.7560792,1784348863.083306,1784348861.9196925,0.333792,-0.326431,-0.55461,0.002613,-0.002785,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4617840,4647650,0,0,0,0,1,1,1784348860.7560792
90,65,2,formal,down,77,32,1,5.6452421909267745,1784348863.083606,1784348865.423381,1784348864.2534935,0.332173,-0.325884,-0.55373,0.002562,-0.002808,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4621566,4614622,0,0,0,0,1,1,1784348863.083606
91,65,3,formal,down,77,32,1,5.6452421909267745,1784348865.423628,1784348867.752322,1784348866.587975,0.330445,-0.325121,-0.552592,0.002575,-0.002847,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4626563,4612843,0,0,0,0,1,1,1784348865.423628
92,65,4,formal,down,77,32,1,5.6452421909267745,1784348867.7525592,1784348870.074542,1784348868.9135506,0.328803,-0.324517,-0.551555,0.002574,-0.002817,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4606068,4589554,0,0,0,0,1,1,1784348867.7525592
93,65,5,formal,down,77,32,1,5.6452421909267745,1784348870.0748549,1784348872.406762,1784348871.2408085,0.327276,-0.323933,-0.550509,0.002577,-0.0029,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4596160,4591333,0,0,0,0,1,1,1784348870.0748549
94,65,6,formal,down,77,32,1,5.6452421909267745,1784348872.407211,1784348874.7244108,1784348873.565811,0.325846,-0.323476,-0.549691,0.002604,-0.00281,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4591756,4583033,0,0,0,0,1,1,1784348872.407211
95,65,7,formal,down,77,32,1,5.6452421909267745,1784348874.724848,1784348877.0586612,1784348875.8917546,0.324371,-0.32294,-0.548905,0.002636,-0.002831,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4573210,4569738,0,0,0,0,1,1,1784348874.724848
