window_sequence_index,source_sequence_index,window_index,role,direction,grid_index,target_ordinal,pair_position,bias,t_start_unix,t_end_unix,t_mid_unix,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows
94,131,2,formal,up,8,65,1,-3.362947666949035,1784283309.2225752,1784283310.258087,1784283309.7403312,0.019455,0.080546,0.136992,0.00354,-0.006716,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1265401,1143874,0,0,0,0,1
95,131,3,formal,up,8,65,1,-3.362947666949035,1784283310.258306,1784283311.287189,1784283310.7727475,0.019224,0.080121,0.136241,0.003554,-0.006712,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1246769,1129985,0,0,0,0,1
96,132,0,formal,up,9,66,0,-3.232394190747936,1784283318.854574,1784283319.8713548,1784283319.3629644,0.033106,0.103143,0.175314,0.003947,-0.007555,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1573832,1459420,0,0,0,0,1
97,132,1,formal,up,9,66,0,-3.232394190747936,1784283319.8715992,1784283320.903744,1784283320.3876715,0.032779,0.102745,0.174702,0.003913,-0.00754,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1615583,1457133,0,0,0,0,1
98,132,2,formal,up,9,66,0,-3.232394190747936,1784283320.903944,1784283321.924483,1784283321.4142137,0.032625,0.102438,0.174093,0.003908,-0.007563,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1599747,1444769,0,0,0,0,1
99,132,3,formal,up,9,66,0,-3.232394190747936,1784283321.92469,1784283322.9512599,1784283322.437975,0.032474,0.102198,0.173688,0.003919,-0.007544,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1596867,1445700,0,0,0,0,1
100,133,0,formal,down,9,66,1,-3.232394190747936,1784283331.9364889,1784283332.975041,1784283332.4557648,0.030384,0.099099,0.168586,0.003957,-0.007545,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1521496,1400477,0,0,0,0,1
101,133,1,formal,down,9,66,1,-3.232394190747936,1784283332.975324,1784283334.0001411,1784283333.4877324,0.030139,0.098664,0.167817,0.003967,-0.007538,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1530811,1391754,0,0,0,0,1
102,133,2,formal,down,9,66,1,-3.232394190747936,1784283334.000332,1784283335.036525,1784283334.5184286,0.029912,0.098361,0.167311,0.003953,-0.007527,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1538010,1385233,0,0,0,0,1
103,133,3,formal,down,9,66,1,-3.232394190747936,1784283335.0366888,1784283336.061055,1784283335.548872,0.029698,0.097958,0.166709,0.003942,-0.007524,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1501933,1393448,0,0,0,0,1
104,134,0,formal,down,71,67,0,4.861921333720183,1784283432.7480059,1784283433.773452,1784283433.2607288,0.538221,-0.33992,-0.574824,0.000716,0.000437,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4747158,4862502,0,0,0,0,1
105,134,1,formal,down,71,67,0,4.861921333720183,1784283433.773694,1784283434.815916,1784283434.294805,0.537017,-0.33981,-0.574657,0.000731,0.000332,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4733184,4839806,0,0,0,0,1
106,134,2,formal,down,71,67,0,4.861921333720183,1784283434.816155,1784283435.8398972,1784283435.328026,0.535893,-0.339584,-0.574417,0.00069,0.000398,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4747327,4833539,0,0,0,0,1
107,134,3,formal,down,71,67,0,4.861921333720183,1784283435.840151,1784283436.873515,1784283436.356833,0.534597,-0.339316,-0.573993,0.000717,0.000426,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4753594,4832692,0,0,0,0,1
108,135,0,formal,up,71,67,1,4.861921333720183,1784283445.925123,1784283446.9484851,1784283446.436804,0.523552,-0.337113,-0.570557,0.000813,0.000254,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4711504,4826595,0,0,0,0,1
109,135,1,formal,up,71,67,1,4.861921333720183,1784283446.9487228,1784283447.975424,1784283447.4620733,0.522973,-0.337306,-0.570855,0.000841,0.000281,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4734539,4788401,0,0,0,0,1
110,135,2,formal,up,71,67,1,4.861921333720183,1784283447.9756858,1784283448.998249,1784283448.4869676,0.521983,-0.337155,-0.57061,0.000797,0.000242,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4754780,4794583,0,0,0,0,1
111,135,3,formal,up,71,67,1,4.861921333720183,1784283448.998528,1784283450.039062,1784283449.518795,0.52118,-0.336937,-0.570382,0.000817,0.000272,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4716670,4782811,0,0,0,0,1
112,136,0,formal,up,51,68,0,2.250851809698209,1784283486.389279,1784283487.415595,1784283486.902437,1.2,-0.156547,-0.266679,-0.003881,0.007545,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2297233,2438831,0,0,0,0,1
113,136,1,formal,up,51,68,0,2.250851809698209,1784283487.415829,1784283488.443509,1784283487.929669,1.2,-0.156544,-0.26665,-0.003893,0.007573,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2212461,2455091,0,0,0,0,1
114,136,2,formal,up,51,68,0,2.250851809698209,1784283488.443767,1784283489.464423,1784283488.954095,1.2,-0.156431,-0.266456,-0.003881,0.007594,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2264628,2418082,0,0,0,0,1
115,136,3,formal,up,51,68,0,2.250851809698209,1784283489.4646342,1784283490.497182,1784283489.980908,1.2,-0.156208,-0.266238,-0.003851,0.007541,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2217966,2458902,0,0,0,0,1
116,137,0,formal,down,51,68,1,2.250851809698209,1784283499.490788,1784283500.524127,1784283500.0074575,1.2,-0.155879,-0.265818,-0.003896,0.007553,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2267762,2390898,0,0,0,0,1
117,137,1,formal,down,51,68,1,2.250851809698209,1784283500.524365,1784283501.5540202,1784283501.0391927,1.2,-0.155837,-0.265758,-0.003891,0.007541,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2288426,2408936,0,0,0,0,1
118,137,2,formal,down,51,68,1,2.250851809698209,1784283501.5542479,1784283502.57394,1784283502.064094,1.2,-0.155807,-0.265828,-0.00387,0.007565,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2214663,2470758,0,0,0,0,1
119,137,3,formal,down,51,68,1,2.250851809698209,1784283502.574143,1784283503.6018188,1784283503.0879807,1.2,-0.155821,-0.265725,-0.003876,0.007574,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2286647,2415372,0,0,0,0,1
120,138,0,formal,down,29,69,0,-0.621324666725962,1784283539.9094899,1784283540.946196,1784283540.427843,1.098607,0.34446,0.584958,-0.001598,0.001215,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4898579,4896970,0,0,0,0,1
121,138,1,formal,down,29,69,0,-0.621324666725962,1784283540.946398,1784283541.967158,1784283541.456778,1.096834,0.344327,0.584785,-0.001586,0.001255,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4885622,4915093,0,0,0,0,1
122,138,2,formal,down,29,69,0,-0.621324666725962,1784283541.967503,1784283542.984119,1784283542.475811,1.096664,0.344726,0.585614,-0.001617,0.001267,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4915940,4935842,0,0,0,0,1
123,138,3,formal,down,29,69,0,-0.621324666725962,1784283542.984315,1784283544.012303,1784283543.4983091,1.095149,0.344527,0.585526,-0.00165,0.001255,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4950238,4958453,0,0,0,0,1
124,139,0,formal,up,29,69,1,-0.621324666725962,1784283553.0216498,1784283554.051865,1784283553.5367575,1.08767,0.345511,0.587575,-0.001609,0.001168,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4929998,4929913,0,0,0,0,1
125,139,1,formal,up,29,69,1,-0.621324666725962,1784283554.0520902,1784283555.086518,1784283554.569304,1.087046,0.345671,0.587633,-0.001592,0.001121,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4940923,4937112,0,0,0,0,1
126,139,2,formal,up,29,69,1,-0.621324666725962,1784283555.086735,1784283556.1170208,1784283555.601878,1.086976,0.345855,0.58804,-0.001669,0.001157,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4911452,4915093,0,0,0,0,1
127,139,3,formal,up,29,69,1,-0.621324666725962,1784283556.11728,1784283557.148204,1784283556.632742,1.086386,0.345877,0.588357,-0.001587,0.001169,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4908403,4889772,0,0,0,0,1
128,140,0,formal,up,4,70,0,-3.8851615717534296,1784283602.0882492,1784283603.113983,1784283602.6011162,0.002876,-0.035301,-0.060073,0.003512,-0.006277,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-646335,545472,0,0,0,0,1
129,140,1,formal,up,4,70,0,-3.8851615717534296,1784283603.114194,1784283604.1411672,1784283603.6276805,0.00302,-0.035894,-0.06106,0.003512,-0.006277,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-645573,563765,0,0,0,0,1
130,140,2,formal,up,4,70,0,-3.8851615717534296,1784283604.141393,1784283605.1783402,1784283604.6598666,0.00316,-0.03653,-0.062141,0.003515,-0.006268,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-638120,558345,0,0,0,0,1
131,140,3,formal,up,4,70,0,-3.8851615717534296,1784283605.178575,1784283606.215403,1784283605.696989,0.003317,-0.03709,-0.06308,0.003496,-0.006252,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-651162,571302,0,0,0,0,1
132,141,0,formal,down,4,70,1,-3.8851615717534296,1784283615.238375,1784283616.25023,1784283615.7443025,0.004485,-0.04181,-0.071173,0.003472,-0.006192,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-738475,639391,0,0,0,0,1
133,141,1,formal,down,4,70,1,-3.8851615717534296,1784283616.250475,1784283617.2908852,1784283616.77068,0.004597,-0.042203,-0.071837,0.003468,-0.006207,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-751009,637358,0,0,0,0,1
134,141,2,formal,down,4,70,1,-3.8851615717534296,1784283617.291175,1784283618.327296,1784283617.8092356,0.004715,-0.042677,-0.07259,0.003485,-0.006197,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-736612,645573,0,0,0,0,1
135,141,3,formal,down,4,70,1,-3.8851615717534296,1784283618.3275259,1784283619.355076,1784283618.841301,0.004838,-0.043083,-0.073407,0.003466,-0.006195,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-751856,660393,0,0,0,0,1
136,142,0,formal,down,76,71,0,5.514688714725676,1784283730.3181849,1784283731.341107,1784283730.8296459,0.26476,-0.266224,-0.449912,0.001184,-0.001247,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3716003,3797896,0,0,0,0,1
137,142,1,formal,down,76,71,0,5.514688714725676,1784283731.3414059,1784283732.374176,1784283731.857791,0.263737,-0.265953,-0.449424,0.00121,-0.001261,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3745728,3766138,0,0,0,0,1
138,142,2,formal,down,76,71,0,5.514688714725676,1784283732.374419,1784283733.402422,1784283732.8884206,0.262819,-0.265617,-0.448966,0.001276,-0.001292,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3730738,3768340,0,0,0,0,1
139,142,3,formal,down,76,71,0,5.514688714725676,1784283733.4026968,1784283734.422425,1784283733.912561,0.261694,-0.265087,-0.448065,0.001254,-0.001298,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3720152,3784261,0,0,0,0,1
140,143,0,formal,up,76,71,1,5.514688714725676,1784283743.413286,1784283744.444036,1784283743.9286609,0.252871,-0.26134,-0.442002,0.001311,-0.001391,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3690766,3717358,0,0,0,0,1
141,143,1,formal,up,76,71,1,5.514688714725676,1784283744.44425,1784283745.474077,1784283744.9591637,0.251905,-0.26099,-0.441415,0.001333,-0.001463,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3669594,3699150,0,0,0,0,1
142,143,2,formal,up,76,71,1,5.514688714725676,1784283745.4743218,1784283746.507632,1784283745.9909768,0.251027,-0.260444,-0.440624,0.001357,-0.001415,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3693645,3719560,0,0,0,0,1
143,143,3,formal,up,76,71,1,5.514688714725676,1784283746.50786,1784283747.5258188,1784283747.0168395,0.250062,-0.260049,-0.439942,0.001387,-0.001437,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3647067,3697287,0,0,0,0,1
144,144,0,formal,up,68,72,0,4.470260905116888,1784283766.59471,1784283767.6154501,1784283767.1050801,0.68578,-0.360023,-0.608724,0.003174,-0.004147,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5106317,5022053,0,0,0,0,1
145,144,1,formal,up,68,72,0,4.470260905116888,1784283767.615635,1784283768.6366148,1784283768.1261249,0.685092,-0.359791,-0.608419,0.003286,-0.004183,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5045512,5025272,0,0,0,0,1
146,144,2,formal,up,68,72,0,4.470260905116888,1784283768.6368241,1784283769.660681,1784283769.1487527,0.68501,-0.359831,-0.608553,0.003239,-0.004162,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5069478,5082605,0,0,0,0,1
147,144,3,formal,up,68,72,0,4.470260905116888,1784283769.660884,1784283770.6852129,1784283770.1730485,0.684492,-0.359662,-0.608444,0.003273,-0.004097,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5086585,5039160,0,0,0,0,1
148,145,0,formal,down,68,72,1,4.470260905116888,1784283779.7030249,1784283780.7397509,1784283780.2213879,0.67989,-0.358962,-0.607802,0.003224,-0.004234,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5063212,5055674,0,0,0,0,1
149,145,1,formal,down,68,72,1,4.470260905116888,1784283780.739957,1784283781.7698429,1784283781.2549,0.679412,-0.358903,-0.607639,0.003283,-0.004127,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5069224,5093784,0,0,0,0,1
150,145,2,formal,down,68,72,1,4.470260905116888,1784283781.77005,1784283782.788029,1784283782.2790394,0.679003,-0.358853,-0.607518,0.003263,-0.00421,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5074644,5089973,0,0,0,0,1
151,145,3,formal,down,68,72,1,4.470260905116888,1784283782.7882729,1784283783.826837,1784283783.307555,0.678474,-0.358885,-0.60755,0.003166,-0.004231,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5042971,5023832,0,0,0,0,1
152,146,0,formal,down,12,73,0,-2.84073376214464,1784283870.0886269,1784283871.107245,1784283870.597936,0.128875,0.194163,0.329193,0.001323,-0.003577,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2795534,2749464,0,0,0,0,1
153,146,1,formal,down,12,73,0,-2.84073376214464,1784283871.107477,1784283872.127361,1784283871.617419,0.128011,0.193609,0.328229,0.001312,-0.003578,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2793756,2745315,0,0,0,0,1
154,146,2,formal,down,12,73,0,-2.84073376214464,1784283872.1275709,1784283873.1518972,1784283872.639734,0.127143,0.192863,0.327083,0.001323,-0.003546,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2771398,2742774,0,0,0,0,1
155,146,3,formal,down,12,73,0,-2.84073376214464,1784283873.152143,1784283874.167935,1784283873.660039,0.126302,0.192273,0.326162,0.001346,-0.003602,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2773939,2731426,0,0,0,0,1
156,147,0,formal,up,12,73,1,-2.84073376214464,1784283883.0890398,1784283884.10488,1784283883.59696,0.119667,0.187624,0.318478,0.001416,-0.0037,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2722788,2650211,0,0,0,0,1
157,147,1,formal,up,12,73,1,-2.84073376214464,1784283884.10513,1784283885.1249568,1784283884.6150434,0.119205,0.18738,0.318043,0.001386,-0.003735,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2710508,2641827,0,0,0,0,1
158,147,2,formal,up,12,73,1,-2.84073376214464,1784283885.125164,1784283886.138268,1784283885.631716,0.118581,0.186803,0.317141,0.001415,-0.003724,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2707883,2641488,0,0,0,0,1
159,147,3,formal,up,12,73,1,-2.84073376214464,1784283886.138537,1784283887.1531022,1784283886.6458197,0.117967,0.186245,0.316247,0.001388,-0.003707,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2691792,2650973,0,0,0,0,1
160,148,0,formal,up,19,74,0,-1.9268594287369494,1784283901.737809,1784283902.7553012,1784283902.246555,0.428387,0.318298,0.538891,-0.001383,0.000527,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4512489,4470738,0,0,0,0,1
161,148,1,formal,up,19,74,0,-1.9268594287369494,1784283902.755543,1784283903.7752929,1784283903.265418,0.428578,0.318496,0.539322,-0.00137,0.000528,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4493011,4464132,0,0,0,0,1
162,148,2,formal,up,19,74,0,-1.9268594287369494,1784283903.775489,1784283904.795671,1784283904.2855802,0.42845,0.318583,0.539541,-0.001396,0.000495,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4515537,4483695,0,0,0,0,1
163,148,3,formal,up,19,74,0,-1.9268594287369494,1784283904.795889,1784283905.812096,1784283905.3039925,0.428415,0.318636,0.539731,-0.001341,0.000515,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4481832,4491571,0,0,0,0,1
164,149,0,formal,down,19,74,1,-1.9268594287369494,1784283914.712496,1784283915.73091,1784283915.221703,0.424199,0.317074,0.537493,-0.001289,0.000419,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4494196,4517739,0,0,0,0,1
165,149,1,formal,down,19,74,1,-1.9268594287369494,1784283915.731116,1784283916.751573,1784283916.2413445,0.423914,0.317,0.537588,-0.001226,0.000464,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4499955,4512489,0,0,0,0,1
166,149,2,formal,down,19,74,1,-1.9268594287369494,1784283916.751791,1784283917.770804,1784283917.2612975,0.423615,0.316978,0.537431,-0.001318,0.000442,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4499023,4453800,0,0,0,0,1
167,149,3,formal,down,19,74,1,-1.9268594287369494,1784283917.7710211,1784283918.788646,1784283918.2798336,0.423304,0.316914,0.537363,-0.001251,0.000504,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4461930,4459644,0,0,0,0,1
168,150,0,formal,down,61,75,0,3.5563865717091963,1784283987.447993,1784283988.458764,1784283987.9533787,1.17489,-0.333426,-0.566134,0.001303,-0.000424,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4751053,4819396,0,0,0,0,1
169,150,1,formal,down,61,75,0,3.5563865717091963,1784283988.458966,1784283989.480288,1784283988.969627,1.173576,-0.333643,-0.56638,0.001302,-0.000433,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4746565,4740637,0,0,0,0,1
170,150,2,formal,down,61,75,0,3.5563865717091963,1784283989.480531,1784283990.494185,1784283989.987358,1.172208,-0.333638,-0.566668,0.001341,-0.00046,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4765196,4777391,0,0,0,0,1
171,150,3,formal,down,61,75,0,3.5563865717091963,1784283990.494412,1784283991.513344,1784283991.003878,1.171644,-0.333914,-0.567137,0.001352,-0.000474,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4758845,4817618,0,0,0,0,1
172,151,0,formal,up,61,75,1,3.5563865717091963,1784284000.4259021,1784284001.4490838,1784284000.9374928,1.164216,-0.335373,-0.569933,0.00143,-0.000614,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4774173,4839128,0,0,0,0,1
173,151,1,formal,up,61,75,1,3.5563865717091963,1784284001.449312,1784284002.464305,1784284001.9568086,1.162962,-0.335518,-0.570181,0.001454,-0.000558,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4746565,4849291,0,0,0,0,1
174,151,2,formal,up,61,75,1,3.5563865717091963,1784284002.46459,1784284003.482443,1784284002.9735165,1.16114,-0.335342,-0.569853,0.001447,-0.00061,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4722598,4834386,0,0,0,0,1
175,151,3,formal,up,61,75,1,3.5563865717091963,1784284003.4827,1784284004.502184,1784284003.9924421,1.16075,-0.335672,-0.570278,0.001434,-0.000587,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4742246,4851239,0,0,0,0,1
176,152,0,formal,up,53,76,0,2.5119587621004067,1784284024.809134,1784284025.8259368,1784284025.3175354,1.2,-0.197634,-0.33647,-0.003031,0.006716,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2857526,2973378,0,0,0,0,1
177,152,1,formal,up,53,76,0,2.5119587621004067,1784284025.826227,1784284026.846903,1784284026.336565,1.2,-0.197741,-0.336786,-0.003077,0.006703,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2926885,2998276,0,0,0,0,1
178,152,2,formal,up,53,76,0,2.5119587621004067,1784284026.84715,1784284027.862016,1784284027.354583,1.2,-0.197626,-0.336562,-0.003106,0.00666,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2913250,3046379,0,0,0,0,1
179,152,3,formal,up,53,76,0,2.5119587621004067,1784284027.86222,1784284028.883302,1784284028.372761,1.2,-0.197709,-0.336715,-0.003003,0.006713,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2887505,3008269,0,0,0,0,1
180,153,0,formal,down,53,76,1,2.5119587621004067,1784284037.806231,1784284038.821856,1784284038.3140435,1.2,-0.198605,-0.338387,-0.003064,0.006691,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2847109,2995312,0,0,0,0,1
181,153,1,formal,down,53,76,1,2.5119587621004067,1784284038.8220642,1784284039.835337,1784284039.3287005,1.2,-0.198594,-0.338376,-0.003088,0.006698,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2889537,2979899,0,0,0,0,1
182,153,2,formal,down,53,76,1,2.5119587621004067,1784284039.835575,1784284040.848275,1784284040.3419251,1.2,-0.198508,-0.338168,-0.003056,0.006654,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2871838,3046209,0,0,0,0,1
183,153,3,formal,down,53,76,1,2.5119587621004067,1784284040.848495,1784284041.8713799,1784284041.3599374,1.2,-0.198474,-0.338344,-0.003046,0.006667,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2794095,2992348,0,0,0,0,1
184,154,0,formal,down,27,77,0,-0.8824316191281598,1784284083.487954,1784284084.50853,1784284083.998242,0.963502,0.360267,0.611479,0.001297,-0.003251,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5112669,5051609,0,0,0,0,1
185,154,1,formal,down,27,77,0,-0.8824316191281598,1784284084.508801,1784284085.528519,1784284085.01866,0.962056,0.360055,0.611263,0.001224,-0.003321,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5133672,5085823,0,0,0,0,1
186,154,2,formal,down,27,77,0,-0.8824316191281598,1784284085.528738,1784284086.545239,1784284086.0369885,0.961462,0.360315,0.611731,0.001326,-0.003212,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5129861,5081928,0,0,0,0,1
187,154,3,formal,down,27,77,0,-0.8824316191281598,1784284086.545492,1784284087.565577,1784284087.0555344,0.960167,0.360275,0.611625,0.001268,-0.003286,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5115633,5090142,0,0,0,0,1
188,155,0,formal,up,27,77,1,-0.8824316191281598,1784284096.48195,1784284097.49958,1784284096.990765,0.953022,0.36096,0.613011,0.001296,-0.003399,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5112754,5098272,0,0,0,0,1
189,155,1,formal,up,27,77,1,-0.8824316191281598,1784284097.49983,1784284098.518094,1784284098.0089622,0.951842,0.360695,0.61277,0.001276,-0.003322,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5134264,5062788,0,0,0,0,1
190,155,2,formal,up,27,77,1,-0.8824316191281598,1784284098.5182998,1784284099.535739,1784284099.0270195,0.951046,0.360651,0.612602,0.001271,-0.003335,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5140447,5089973,0,0,0,0,1
191,155,3,formal,up,27,77,1,-0.8824316191281598,1784284099.535984,1784284100.550003,1784284100.0429935,0.951429,0.361006,0.613346,0.001287,-0.003364,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5121392,5095816,0,0,0,0,1
192,156,0,formal,up,23,78,0,-1.4046455239325546,1784284115.312767,1784284116.334379,1784284115.823573,0.684887,0.35715,0.605724,4.9e-05,-0.001894,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5088025,5047206,0,0,0,0,1
193,156,1,formal,up,23,78,0,-1.4046455239325546,1784284116.334622,1784284117.349677,1784284116.8421495,0.684569,0.357321,0.605982,8.8e-05,-0.001923,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5066853,5014178,0,0,0,0,1
194,156,2,formal,up,23,78,0,-1.4046455239325546,1784284117.349887,1784284118.366208,1784284117.8580475,0.683741,0.357124,0.605832,0.0001,-0.001816,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5092513,5061348,0,0,0,0,1
195,156,3,formal,up,23,78,0,-1.4046455239325546,1784284118.3664188,1784284119.390937,1784284118.8786778,0.683233,0.357129,0.605887,9.8e-05,-0.001803,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5088110,5033825,0,0,0,0,1
196,157,0,formal,down,23,78,1,-1.4046455239325546,1784284128.3069599,1784284129.326834,1784284128.816897,0.677629,0.356494,0.605086,0.000124,-0.001935,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5098103,5047883,0,0,0,0,1
197,157,1,formal,down,23,78,1,-1.4046455239325546,1784284129.327073,1784284130.346316,1784284129.8366947,0.677184,0.356517,0.605121,0.000202,-0.001911,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5103015,5039753,0,0,0,0,1
198,157,2,formal,down,23,78,1,-1.4046455239325546,1784284130.346561,1784284131.364444,1784284130.8555026,0.675974,0.35608,0.604509,0.000142,-0.001929,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5063974,5046952,0,0,0,0,1
199,157,3,formal,down,23,78,1,-1.4046455239325546,1784284131.36466,1784284132.377859,1784284131.8712597,0.675355,0.355996,0.604303,0.000224,-0.001829,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5108265,5069648,0,0,0,0,1
200,158,0,formal,down,57,79,0,3.0341726669048015,1784284190.290245,1784284191.3139951,1784284190.8021202,1.2,-0.275361,-0.468432,-0.003106,0.006699,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3834142,3993270,0,0,0,0,1
