sequence_index,observation_sequence_index,bridge_step_index,from_bias,bias,delta_bias,t_start_unix,t_end_unix,t_mid_unix,dc_dmm,dac_response
23,0,23,-2.9820675975272923,-3.111722710463262,-0.12965511293596954,1784361472.9946601,1784361474.419155,1784361473.7069075,-0.0132381305,"[dac] CH_A set to -3.112 V (code=22571)
"
24,0,24,-3.111722710463262,-3.241377823399231,-0.1296551129359691,1784361474.4194372,1784361475.8413801,1784361475.1304088,0.0256392783,"[dac] CH_A set to -3.241 V (code=22146)
"
25,0,25,-3.241377823399231,-3.3710329363352,-0.1296551129359691,1784361475.841551,1784361477.265924,1784361476.5537376,0.0108925038,"[dac] CH_A set to -3.371 V (code=21722)
"
26,0,26,-3.3710329363352,-3.500688049271169,-0.1296551129359691,1784361477.2661068,1784361478.685994,1784361477.9760504,0.0363642051,"[dac] CH_A set to -3.501 V (code=21297)
"
27,0,27,-3.500688049271169,-3.6303431622071387,-0.12965511293596954,1784361478.686213,1784361480.102009,1784361479.3941112,0.0216174307,"[dac] CH_A set to -3.630 V (code=20872)
"
28,0,28,-3.6303431622071387,-3.759998275143108,-0.1296551129359691,1784361480.1021929,1784361481.51918,1784361480.8106866,0.0926700711,"[dac] CH_A set to -3.760 V (code=20447)
"
29,0,29,-3.759998275143108,-3.889653388079077,-0.1296551129359691,1784361481.519385,1784361482.945324,1784361482.2323546,0.0899888394,"[dac] CH_A set to -3.890 V (code=20022)
"
30,0,30,-3.889653388079077,-4.019308501015046,-0.1296551129359691,1784361482.9455261,1784361484.3710551,1784361483.6582906,0.118141772,"[dac] CH_A set to -4.019 V (code=19597)
"
31,0,31,-4.019308501015046,-4.1489636139510155,-0.12965511293596954,1784361484.37125,1784361485.7934148,1784361485.0823324,0.163722711,"[dac] CH_A set to -4.149 V (code=19172)
"
32,0,32,-4.1489636139510155,-4.278618726886985,-0.12965511293596954,1784361485.793617,1784361487.2159219,1784361486.5047693,0.217347346,"[dac] CH_A set to -4.279 V (code=18748)
"
33,0,33,-4.278618726886985,-4.408273839822954,-0.12965511293596865,1784361487.2161028,1784361488.641975,1784361487.929039,0.279015675,"[dac] CH_A set to -4.408 V (code=18323)
"
34,0,34,-4.408273839822954,-4.537928952758923,-0.12965511293596954,1784361488.642155,1784361490.062026,1784361489.3520904,0.292421834,"[dac] CH_A set to -4.538 V (code=17898)
"
35,1,0,-4.407375476557824,-4.342098738457275,0.06527673810054946,1784361518.3576791,1784361519.777161,1784361519.06742,0.257565821,"[dac] CH_A set to -4.342 V (code=18540)
"
36,1,1,-4.342098738457275,-4.276822000356725,0.06527673810054946,1784361519.7773728,1784361521.202639,1784361520.490006,0.23209412,"[dac] CH_A set to -4.277 V (code=18753)
"
37,2,0,-4.407375476557824,-4.276822000356725,0.13055347620109892,1784361549.523886,1784361550.940516,1784361550.232201,0.250862742,"[dac] CH_A set to -4.277 V (code=18753)
"
38,2,1,-4.276822000356725,-4.1462685241556265,0.13055347620109892,1784361550.9407182,1784361552.3633869,1784361551.6520524,0.209303651,"[dac] CH_A set to -4.146 V (code=19181)
"
39,2,2,-4.1462685241556265,-4.0157150479545285,0.13055347620109803,1784361552.36358,1784361553.782277,1784361553.0729284,0.170425791,"[dac] CH_A set to -4.016 V (code=19609)
"
40,2,3,-4.0157150479545285,-3.8851615717534296,0.13055347620109892,1784361553.782463,1784361555.2019682,1784361554.4922156,0.112779309,"[dac] CH_A set to -3.885 V (code=20037)
"
41,2,4,-3.8851615717534296,-3.7546080955523307,0.13055347620109892,1784361555.2021801,1784361556.6263502,1784361555.9142652,0.102054382,"[dac] CH_A set to -3.755 V (code=20465)
"
42,2,5,-3.7546080955523307,-3.624054619351232,0.13055347620109847,1784361556.626564,1784361558.048975,1784361557.3377695,0.0350235893,"[dac] CH_A set to -3.624 V (code=20892)
"
43,2,6,-3.624054619351232,-3.4935011431501337,0.13055347620109847,1784361558.0491462,1784361559.4705422,1784361558.7598443,0.0712202174,"[dac] CH_A set to -3.493 V (code=21320)
"
44,2,7,-3.4935011431501337,-3.362947666949035,0.13055347620109892,1784361559.470747,1784361560.885474,1784361560.1781106,0.0578140588,"[dac] CH_A set to -3.363 V (code=21748)
"
45,2,8,-3.362947666949035,-3.232394190747936,0.13055347620109892,1784361560.88611,1784361562.311315,1784361561.5987124,0.0135737355,"[dac] CH_A set to -3.232 V (code=22176)
"
46,2,9,-3.232394190747936,-3.1018407145468374,0.13055347620109847,1784361562.311538,1784361563.731912,1784361563.021725,0.018936199,"[dac] CH_A set to -3.102 V (code=22604)
"
47,2,10,-3.1018407145468374,-2.971287238345739,0.13055347620109847,1784361563.732105,1784361565.151843,1784361564.4419742,-0.00385409073,"[dac] CH_A set to -2.971 V (code=23031)
"
48,2,11,-2.971287238345739,-2.84073376214464,0.13055347620109892,1784361565.1520572,1784361566.570166,1784361565.8611116,0.0242986624,"[dac] CH_A set to -2.841 V (code=23459)
"
49,2,12,-2.84073376214464,-2.710180285943541,0.13055347620109892,1784361566.5703502,1784361567.989146,1784361567.279748,-0.00251356908,"[dac] CH_A set to -2.710 V (code=23887)
"
50,2,13,-2.710180285943541,-2.5796268097424426,0.13055347620109847,1784361567.98936,1784361569.411326,1784361568.7003431,0.018936199,"[dac] CH_A set to -2.580 V (code=24315)
"
51,2,14,-2.5796268097424426,-2.449073333541344,0.13055347620109847,1784361569.411523,1784361570.826375,1784361570.118949,0.0296611258,"[dac] CH_A set to -2.449 V (code=24742)
"
52,2,15,-2.449073333541344,-2.3185198573402452,0.13055347620109892,1784361570.826611,1784361572.251908,1784361571.5392594,0.0417266685,"[dac] CH_A set to -2.319 V (code=25170)
"
53,2,16,-2.3185198573402452,-2.1879663811391463,0.13055347620109892,1784361572.252115,1784361573.6768472,1784361572.964481,0.0859669918,"[dac] CH_A set to -2.188 V (code=25598)
"
54,2,17,-2.1879663811391463,-2.057412904938048,0.13055347620109847,1784361573.677119,1784361575.101813,1784361574.389466,0.114119925,"[dac] CH_A set to -2.057 V (code=26026)
"
55,2,18,-2.057412904938048,-1.9268594287369494,0.13055347620109847,1784361575.102083,1784361576.5234659,1784361575.8127744,0.158360248,"[dac] CH_A set to -1.927 V (code=26454)
"
56,2,19,-1.9268594287369494,-1.7963059525358505,0.13055347620109892,1784361576.52365,1784361577.943572,1784361577.233611,0.167744559,"[dac] CH_A set to -1.796 V (code=26881)
"
57,2,20,-1.7963059525358505,-1.6657524763347515,0.13055347620109892,1784361577.943754,1784361579.366845,1784361578.6552994,0.209303651,"[dac] CH_A set to -1.666 V (code=27309)
"
58,2,21,-1.6657524763347515,-1.535199000133653,0.13055347620109847,1784361579.36706,1784361580.790474,1784361580.0787668,0.258906437,"[dac] CH_A set to -1.535 V (code=27737)
"
59,2,22,-1.535199000133653,-1.4046455239325546,0.13055347620109847,1784361580.790674,1784361582.215148,1784361581.502911,0.327277846,"[dac] CH_A set to -1.405 V (code=28165)
"
60,2,23,-1.4046455239325546,-1.2740920477314557,0.13055347620109892,1784361582.2152882,1784361583.636968,1784361582.926128,0.376880633,"[dac] CH_A set to -1.274 V (code=28593)
"
61,2,24,-1.2740920477314557,-1.1435385715303568,0.13055347620109892,1784361583.6371672,1784361585.05866,1784361584.3479137,0.396989871,"[dac] CH_A set to -1.143 V (code=29021)
"
62,2,25,-1.1435385715303568,-1.0129850953292583,0.13055347620109847,1784361585.058879,1784361586.4736588,1784361585.7662687,0.465361279,"[dac] CH_A set to -1.013 V (code=29448)
"
63,2,26,-1.0129850953292583,-0.8824316191281598,0.13055347620109847,1784361586.4738681,1784361587.8953369,1784361587.1846025,0.549820078,"[dac] CH_A set to -0.882 V (code=29876)
"
64,2,27,-0.8824316191281598,-0.7518781429270609,0.13055347620109892,1784361587.89552,1784361589.317476,1784361588.606498,0.547138846,"[dac] CH_A set to -0.752 V (code=30304)
"
65,2,28,-0.7518781429270609,-0.621324666725962,0.13055347620109892,1784361589.317727,1784361590.735245,1784361590.026486,0.636960109,"[dac] CH_A set to -0.621 V (code=30732)
"
66,2,29,-0.621324666725962,-0.4907711905248635,0.13055347620109847,1784361590.735643,1784361592.160574,1784361591.4481084,0.691925359,"[dac] CH_A set to -0.491 V (code=31159)
"
67,2,30,-0.4907711905248635,-0.36021771432376504,0.13055347620109847,1784361592.160775,1784361593.5835679,1784361592.8721714,0.758956152,"[dac] CH_A set to -0.360 V (code=31587)
"
68,2,31,-0.36021771432376504,-0.22966423812266612,0.13055347620109892,1784361593.583947,1784361595.003537,1784361594.293742,0.824646329,"[dac] CH_A set to -0.230 V (code=32015)
"
69,2,32,-0.22966423812266612,-0.0991107619215672,0.13055347620109892,1784361595.003768,1784361596.426877,1784361595.7153225,0.899720817,"[dac] CH_A set to -0.099 V (code=32443)
"
70,2,33,-0.0991107619215672,0.031442714279531714,0.13055347620109892,1784361596.427147,1784361597.849752,1784361597.1384494,0.956026683,"[dac] CH_A set to +0.031 V (code=32870)
"
71,2,34,0.031442714279531714,0.16199619048062974,0.13055347620109803,1784361597.8499389,1784361599.275092,1784361598.5625153,0.99892639,"[dac] CH_A set to +0.162 V (code=33298)
"
72,2,35,0.16199619048062974,0.29254966668172866,0.13055347620109892,1784361599.275282,1784361600.693996,1784361599.984639,1.06327595,"[dac] CH_A set to +0.292 V (code=33726)
"
73,2,36,0.29254966668172866,0.4231031428828276,0.13055347620109892,1784361600.694195,1784361602.110247,1784361601.402221,1.1182412,"[dac] CH_A set to +0.423 V (code=34154)
"
74,2,37,0.4231031428828276,0.5536566190839256,0.13055347620109803,1784361602.110494,1784361603.53552,1784361602.823007,1.19063446,"[dac] CH_A set to +0.554 V (code=34582)
"
75,2,38,0.5536566190839256,0.6842100952850245,0.13055347620109892,1784361603.536057,1784361604.9593868,1784361604.247722,1.23487478,"[dac] CH_A set to +0.684 V (code=35009)
"
76,2,39,0.6842100952850245,0.8147635714861234,0.13055347620109892,1784361604.959611,1784361606.376603,1784361605.668107,1.29386188,"[dac] CH_A set to +0.815 V (code=35437)
"
77,2,40,0.8147635714861234,0.9453170476872224,0.13055347620109892,1784361606.3768058,1784361607.802451,1784361607.0896282,1.33408035,"[dac] CH_A set to +0.945 V (code=35865)
"
78,2,41,0.9453170476872224,1.0758705238883213,0.13055347620109892,1784361607.802667,1784361609.221619,1784361608.512143,1.38234253,"[dac] CH_A set to +1.076 V (code=36293)
"
79,2,42,1.0758705238883213,1.2064240000894193,0.13055347620109803,1784361609.2218208,1784361610.64517,1784361609.9334955,1.39306745,"[dac] CH_A set to +1.206 V (code=36721)
"
80,2,43,1.2064240000894193,1.3369774762905182,0.13055347620109892,1784361610.645602,1784361612.0715148,1784361611.3585584,1.46143886,"[dac] CH_A set to +1.337 V (code=37149)
"
81,2,44,1.3369774762905182,1.4675309524916171,0.13055347620109892,1784361612.071999,1784361613.499399,1784361612.785699,1.51506349,"[dac] CH_A set to +1.467 V (code=37576)
"
82,2,45,1.4675309524916171,1.5980844286927152,0.13055347620109803,1784361613.4996061,1784361614.920546,1784361614.210076,1.50567918,"[dac] CH_A set to +1.598 V (code=38004)
"
83,2,46,1.5980844286927152,1.728637904893814,0.13055347620109892,1784361614.920785,1784361616.3379729,1784361615.6293788,1.54589766,"[dac] CH_A set to +1.729 V (code=38432)
"
84,2,47,1.728637904893814,1.859191381094913,0.13055347620109892,1784361616.338331,1784361617.7642372,1784361617.051284,1.57807244,"[dac] CH_A set to +1.859 V (code=38860)
"
85,2,48,1.859191381094913,1.989744857296012,0.13055347620109892,1784361617.764439,1784361619.18961,1784361618.4770246,1.57539121,"[dac] CH_A set to +1.990 V (code=39287)
"
86,2,49,1.989744857296012,2.120298333497111,0.13055347620109892,1784361619.1898,1784361620.6103182,1784361619.9000592,1.60086291,"[dac] CH_A set to +2.120 V (code=39715)
"
87,2,50,2.120298333497111,2.250851809698209,0.13055347620109803,1784361620.610528,1784361622.039954,1784361621.325241,1.61426907,"[dac] CH_A set to +2.251 V (code=40143)
"
88,2,51,2.250851809698209,2.3814052858993078,0.13055347620109892,1784361622.040171,1784361623.465813,1784361622.752992,1.59818168,"[dac] CH_A set to +2.381 V (code=40571)
"
89,2,52,2.3814052858993078,2.5119587621004067,0.13055347620109892,1784361623.466032,1784361624.882174,1784361624.174103,1.61024722,"[dac] CH_A set to +2.512 V (code=40999)
"
90,2,53,2.5119587621004067,2.6425122383015047,0.13055347620109803,1784361624.882359,1784361626.293725,1784361625.588042,1.55930382,"[dac] CH_A set to +2.642 V (code=41426)
"
91,2,54,2.6425122383015047,2.7730657145026036,0.13055347620109892,1784361626.29407,1784361627.718771,1784361627.0064206,1.5660069,"[dac] CH_A set to +2.773 V (code=41854)
"
92,2,55,2.7730657145026036,2.9036191907037026,0.13055347620109892,1784361627.7194428,1784361629.140531,1784361628.429987,1.54991951,"[dac] CH_A set to +2.904 V (code=42282)
"
93,2,56,2.9036191907037026,3.0341726669048015,0.13055347620109892,1784361629.140725,1784361630.560535,1784361629.8506298,1.52578842,"[dac] CH_A set to +3.034 V (code=42710)
"
94,2,57,3.0341726669048015,3.1647261431059004,0.13055347620109892,1784361630.560718,1784361631.9738472,1784361631.2672825,1.49763549,"[dac] CH_A set to +3.165 V (code=43137)
"
95,2,58,3.1647261431059004,3.2952796193069984,0.13055347620109803,1784361631.974036,1784361633.39263,1784361632.683333,1.46143886,"[dac] CH_A set to +3.295 V (code=43565)
"
96,2,59,3.2952796193069984,3.4258330955080973,0.13055347620109892,1784361633.392823,1784361634.8104289,1784361634.101626,1.44267024,"[dac] CH_A set to +3.426 V (code=43993)
"
97,2,60,3.4258330955080973,3.5563865717091963,0.13055347620109892,1784361634.81074,1784361636.226977,1784361635.5188584,1.35821144,"[dac] CH_A set to +3.556 V (code=44421)
"
98,2,61,3.5563865717091963,3.6869400479102943,0.13055347620109803,1784361636.227194,1784361637.6484191,1784361636.9378066,1.3381022,"[dac] CH_A set to +3.687 V (code=44849)
"
99,2,62,3.6869400479102943,3.817493524111393,0.13055347620109892,1784361637.648698,1784361639.072851,1784361638.3607745,1.2871588,"[dac] CH_A set to +3.818 V (code=45276)
"
100,2,63,3.817493524111393,3.948047000312492,0.13055347620109892,1784361639.073038,1784361640.498584,1784361639.785811,1.24694032,"[dac] CH_A set to +3.948 V (code=45704)
"
101,2,64,3.948047000312492,4.078600476513591,0.13055347620109892,1784361640.4987829,1784361641.9155881,1784361641.2071855,1.20672185,"[dac] CH_A set to +4.079 V (code=46132)
"
102,2,65,4.078600476513591,4.20915395271469,0.13055347620109892,1784361641.915765,1784361643.335456,1784361642.6256104,1.1437129,"[dac] CH_A set to +4.209 V (code=46560)
"
103,2,66,4.20915395271469,4.339707428915789,0.13055347620109892,1784361643.335645,1784361644.762322,1784361644.0489836,1.06327595,"[dac] CH_A set to +4.340 V (code=46988)
"
104,2,67,4.339707428915789,4.470260905116888,0.13055347620109892,1784361644.76252,1784361646.179471,1784361645.4709954,1.03244179,"[dac] CH_A set to +4.470 V (code=47416)
"
105,2,68,4.470260905116888,4.600814381317985,0.13055347620109714,1784361646.179706,1784361647.607281,1784361646.8934937,0.953345451,"[dac] CH_A set to +4.601 V (code=47843)
"
106,2,69,4.600814381317985,4.731367857519084,0.13055347620109892,1784361647.607477,1784361649.028697,1784361648.318087,0.90508328,"[dac] CH_A set to +4.731 V (code=48271)
"
107,2,70,4.731367857519084,4.861921333720183,0.13055347620109892,1784361649.028894,1784361650.4580219,1784361649.7434578,0.83403064,"[dac] CH_A set to +4.862 V (code=48699)
"
108,2,71,4.861921333720183,4.992474809921282,0.13055347620109892,1784361650.4582322,1784361651.885519,1784361651.1718755,0.788449701,"[dac] CH_A set to +4.992 V (code=49127)
"
109,2,72,4.992474809921282,5.123028286122381,0.13055347620109892,1784361651.885782,1784361653.3007429,1784361652.5932624,0.698628438,"[dac] CH_A set to +5.123 V (code=49554)
"
110,2,73,5.123028286122381,5.2535817623234795,0.13055347620109892,1784361653.3009129,1784361654.724271,1784361654.0125918,0.635619493,"[dac] CH_A set to +5.254 V (code=49982)
"
111,2,74,5.2535817623234795,5.384135238524578,0.13055347620109892,1784361654.7244532,1784361656.146369,1784361655.435411,0.583335475,"[dac] CH_A set to +5.384 V (code=50410)
"
112,2,75,5.384135238524578,5.514688714725676,0.13055347620109714,1784361656.146553,1784361657.56731,1784361656.8569317,0.501557907,"[dac] CH_A set to +5.515 V (code=50838)
"
113,2,76,5.514688714725676,5.6452421909267745,0.13055347620109892,1784361657.567491,1784361658.991615,1784361658.279553,0.453295737,"[dac] CH_A set to +5.645 V (code=51265)
"
114,2,77,5.6452421909267745,5.775795667127873,0.13055347620109892,1784361658.991922,1784361660.416018,1784361659.70397,0.417099108,"[dac] CH_A set to +5.776 V (code=51693)
"
115,2,78,5.775795667127873,5.906349143328972,0.13055347620109892,1784361660.416245,1784361661.835588,1784361661.1259165,0.319234151,"[dac] CH_A set to +5.906 V (code=52121)
"
116,2,79,5.906349143328972,6.036902619530071,0.13055347620109892,1784361661.835823,1784361663.257419,1784361662.546621,0.279015675,"[dac] CH_A set to +6.037 V (code=52549)
"
117,2,80,6.036902619530071,6.16745609573117,0.13055347620109892,1784361663.25761,1784361664.6740868,1784361663.9658484,0.260247053,"[dac] CH_A set to +6.168 V (code=52977)
"
118,3,0,6.036902619530071,5.971625881429522,-0.06527673810054946,1784361692.987575,1784361694.410784,1784361693.6991796,0.273653212,"[dac] CH_A set to +5.972 V (code=52335)
"
119,3,1,5.971625881429522,5.906349143328972,-0.06527673810054946,1784361694.411048,1784361695.834975,1784361695.1230116,0.292421834,"[dac] CH_A set to +5.906 V (code=52121)
"
120,4,0,6.036902619530071,5.906349143328972,-0.13055347620109892,1784361724.119105,1784361725.543276,1784361724.8311906,0.260247053,"[dac] CH_A set to +5.906 V (code=52121)
"
121,4,1,5.906349143328972,5.775795667127873,-0.13055347620109892,1784361725.544327,1784361726.960335,1784361726.252331,0.295103065,"[dac] CH_A set to +5.776 V (code=51693)
"
122,4,2,5.775795667127873,5.645242190926775,-0.13055347620109803,1784361726.960524,1784361728.382485,1784361727.6715045,0.354090163,"[dac] CH_A set to +5.645 V (code=51265)
"
123,4,3,5.645242190926775,5.5146887147256765,-0.13055347620109892,1784361728.3826802,1784361729.80767,1784361729.0951753,0.425142804,"[dac] CH_A set to +5.515 V (code=50838)
"
124,4,4,5.5146887147256765,5.3841352385245775,-0.13055347620109892,1784361729.8078568,1784361731.228148,1784361730.5180025,0.468042511,"[dac] CH_A set to +5.384 V (code=50410)
"
125,4,5,5.3841352385245775,5.2535817623234795,-0.13055347620109803,1784361731.2283509,1784361732.651892,1784361731.9401214,0.516304682,"[dac] CH_A set to +5.254 V (code=49982)
"
126,4,6,5.2535817623234795,5.123028286122381,-0.13055347620109892,1784361732.6523478,1784361734.0735612,1784361733.3629546,0.569929316,"[dac] CH_A set to +5.123 V (code=49554)
"
127,4,7,5.123028286122381,4.992474809921282,-0.13055347620109892,1784361734.073749,1784361735.496633,1784361734.785191,0.654388115,"[dac] CH_A set to +4.992 V (code=49127)
"
128,4,8,4.992474809921282,4.861921333720183,-0.13055347620109892,1784361735.496854,1784361736.9168608,1784361736.2068574,0.714715829,"[dac] CH_A set to +4.862 V (code=48699)
"
129,4,9,4.861921333720183,4.731367857519084,-0.13055347620109892,1784361736.917137,1784361738.3415282,1784361737.6293325,0.734825066,"[dac] CH_A set to +4.731 V (code=48271)
"
130,4,10,4.731367857519084,4.600814381317986,-0.13055347620109803,1784361738.341724,1784361739.7618828,1784361739.0518034,0.830008792,"[dac] CH_A set to +4.601 V (code=47843)
"
131,4,11,4.600814381317986,4.470260905116887,-0.13055347620109892,1784361739.762898,1784361741.183268,1784361740.473083,0.878270963,"[dac] CH_A set to +4.470 V (code=47416)
"
132,4,12,4.470260905116887,4.339707428915788,-0.13055347620109892,1784361741.183469,1784361742.608608,1784361741.8960385,0.956026683,"[dac] CH_A set to +4.340 V (code=46988)
"
133,4,13,4.339707428915788,4.20915395271469,-0.13055347620109803,1784361742.608803,1784361744.038024,1784361743.3234134,0.994904543,"[dac] CH_A set to +4.209 V (code=46560)
"
134,4,14,4.20915395271469,4.078600476513591,-0.13055347620109892,1784361744.038217,1784361745.461159,1784361744.7496881,1.05791349,"[dac] CH_A set to +4.079 V (code=46132)
"
135,4,15,4.078600476513591,3.948047000312492,-0.13055347620109892,1784361745.461355,1784361746.8886201,1784361746.1749876,1.12092243,"[dac] CH_A set to +3.948 V (code=45704)
"
136,4,16,3.948047000312492,3.817493524111393,-0.13055347620109892,1784361746.8896132,1784361748.318339,1784361747.6039762,1.16784399,"[dac] CH_A set to +3.818 V (code=45276)
"
137,4,17,3.817493524111393,3.6869400479102947,-0.13055347620109847,1784361748.3185349,1784361749.7445278,1784361749.0315313,1.22683109,"[dac] CH_A set to +3.687 V (code=44849)
"
138,4,18,3.6869400479102947,3.5563865717091963,-0.13055347620109847,1784361749.744816,1784361751.168332,1784361750.456574,1.28045572,"[dac] CH_A set to +3.556 V (code=44421)
"
139,4,19,3.5563865717091963,3.4258330955080973,-0.13055347620109892,1784361751.168559,1784361752.589538,1784361751.8790486,1.32737727,"[dac] CH_A set to +3.426 V (code=43993)
"
140,4,20,3.4258330955080973,3.2952796193069984,-0.13055347620109892,1784361752.5897229,1784361754.0110269,1784361753.300375,1.3461459,"[dac] CH_A set to +3.295 V (code=43565)
"
141,4,21,3.2952796193069984,3.1647261431059,-0.13055347620109847,1784361754.01124,1784361755.431217,1784361754.7212286,1.42658285,"[dac] CH_A set to +3.165 V (code=43137)
"
142,4,22,3.1647261431059,3.0341726669048015,-0.13055347620109847,1784361755.431542,1784361756.853345,1784361756.1424434,1.42658285,"[dac] CH_A set to +3.034 V (code=42710)
"
143,4,23,3.0341726669048015,2.9036191907037026,-0.13055347620109892,1784361756.8535712,1784361758.2766201,1784361757.5650957,1.46948256,"[dac] CH_A set to +2.904 V (code=42282)
"
144,4,24,2.9036191907037026,2.7730657145026036,-0.13055347620109892,1784361758.2768111,1784361759.707287,1784361758.9920492,1.48825118,"[dac] CH_A set to +2.773 V (code=41854)
"
145,4,25,2.7730657145026036,2.642512238301505,-0.13055347620109847,1784361759.707508,1784361761.1276212,1784361760.4175646,1.52981027,"[dac] CH_A set to +2.642 V (code=41426)
"
146,4,26,2.642512238301505,2.5119587621004067,-0.13055347620109847,1784361761.1278331,1784361762.5487008,1784361761.8382668,1.56868813,"[dac] CH_A set to +2.512 V (code=40999)
"
147,4,27,2.5119587621004067,2.3814052858993078,-0.13055347620109892,1784361762.548898,1784361763.973936,1784361763.261417,1.58209429,"[dac] CH_A set to +2.381 V (code=40571)
"
148,4,28,2.3814052858993078,2.250851809698209,-0.13055347620109892,1784361763.9749498,1784361765.396836,1784361764.685893,1.57941306,"[dac] CH_A set to +2.251 V (code=40143)
"
149,4,29,2.250851809698209,2.1202983334971104,-0.13055347620109847,1784361765.3970299,1784361766.821186,1784361766.109108,1.59281921,"[dac] CH_A set to +2.120 V (code=39715)
"
150,4,30,2.1202983334971104,1.989744857296012,-0.13055347620109847,1784361766.821395,1784361768.2429051,1784361767.53215,1.60756599,"[dac] CH_A set to +1.990 V (code=39287)
"
151,4,31,1.989744857296012,1.859191381094913,-0.13055347620109892,1784361768.24308,1784361769.660005,1784361768.9515424,1.59818168,"[dac] CH_A set to +1.859 V (code=38860)
"
