role,direction,grid_index,target_ordinal,pair_position,sequence_index,bias,approach_bias,bias_settle_s,t_approach_set_unix,t_target_set_unix,transition_discard_index,transition_followed_without_reconfigure,t_discard_start_unix,t_discard_end_unix,t_dmm_pre_start_unix,t_dmm_pre_end_unix,t_dmm_pre_mid_unix,dc_dmm_pre,t_acq_start_unix,t_acq_end_unix,t_acq_mid_unix,t_dmm_post_start_unix,t_dmm_post_end_unix,t_dmm_post_mid_unix,dc_dmm_post,dmm_interpolation_weight,dc_dmm_interp,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows,dmm_pre_read_count,dmm_post_read_count,discard_read_attempt_count,formal_read_retry_count,t_acq_first_attempt_start_unix
formal,down,2,5,0,10,-4.1462685241556265,-4.015715047954528,0.5,1784362185.7710028,1784362187.210695,10,True,1784362191.353468,1784362193.033608,1784362193.0338602,1784362194.705339,1784362193.8681722,0.1094277693875,1784362194.705557,1784362213.404703,1784362204.0522509,1784362213.4057631,1784362215.0575302,1784362214.2295175,0.1263530445,0.5001672800972796,0.1178932382054173,0.10946425,-0.153307625,-0.26205662500000004,0.002312625,-0.0037584999999999997,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-2306295,2241763,0,0,0,0,8,8,8,1,0,1784362194.705557
formal,up,2,5,1,11,-4.1462685241556265,-4.276822000356725,0.5,1784362217.222692,1784362218.656729,11,True,1784362222.776936,1784362224.451179,1784362224.451661,1784362226.10498,1784362225.2731533,0.14093224175,1784362226.10516,1784362244.766737,1784362235.4311514,1784362244.767025,1784362246.4100292,1784362245.5921397,0.148305629,0.4999264174462768,0.14461839282233654,0.1297455,-0.1655365,-0.283208625,0.002253375,-0.003608375,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-2455345,2407581,0,0,0,0,8,8,8,1,0,1784362226.10516
formal,up,37,6,0,12,0.4231031428828276,0.29254966668172866,0.5,1784362294.530257,1784362295.980136,12,True,1784362300.08609,1784362301.757062,1784362301.757497,1784362303.384106,1784362302.5690198,1.207559735,1784362303.384311,1784362322.055656,1784362312.7324805,1784362322.056993,1784362323.721442,1784362322.8857274,1.21593858125,0.500251365824725,1.2117512642805979,1.1856866249999998,0.25557825,0.43799137499999996,-0.003746875,0.005393625,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-3710244,3751063,0,0,0,0,8,8,8,1,0,1784362303.384311
formal,down,37,6,1,13,0.4231031428828276,0.5536566190839265,0.5,1784362325.87845,1784362327.312106,13,True,1784362331.440842,1784362333.127883,1784362333.12895,1784362334.762184,1784362333.9442706,1.2112464275,1784362334.762521,1784362353.409855,1784362344.0910368,1784362353.4112809,1784362355.067838,1784362354.2400281,1.21996042875,0.49994518163228857,1.2156029504376753,1.1964386249999999,0.253054875,0.434201,-0.0037638750000000003,0.005426625,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-3709228,3725488,0,0,0,0,8,8,8,1,0,1784362334.762521
formal,down,43,7,0,14,1.2064240000894193,1.3369774762905182,0.5,1784362364.3921778,1784362365.8167071,14,True,1784362369.9520152,1784362371.621006,1784362371.621494,1784362373.274456,1784362372.4489613,1.47233136375,1784362373.274621,1784362391.9380312,1784362382.604486,1784362391.938373,1784362393.585412,1784362392.7636132,1.49143514125,0.49991133235419843,1.4818815586130232,1.2,0.153212625,0.263161125,-0.00383775,0.00603125,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-2330600,2446198,0,0,0,0,8,8,8,1,0,1784362373.274621
formal,up,43,7,1,15,1.2064240000894193,1.0758705238883204,0.5,1784362395.7207072,1784362397.143523,15,True,1784362401.5683599,1784362403.246575,1784362403.247662,1784362404.90639,1784362404.074592,1.4892566412500001,1784362404.906602,1784362423.5917718,1784362414.2550347,1784362423.592289,1784362425.2406888,1784362424.4208627,1.48707813875,0.5003591464592441,1.4881666075985407,1.2,0.15008112499999998,0.25806687500000003,-0.0038511250000000004,0.00603125,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-2274706,2370657,0,0,0,0,8,8,8,1,0,1784362404.906602
formal,up,48,8,0,16,1.859191381094913,1.728637904893814,0.5,1784362430.25691,1784362431.6970282,16,True,1784362435.785065,1784362437.463768,1784362437.465003,1784362439.116576,1784362438.2879193,1.5893000974999998,1784362439.116742,1784362457.8057332,1784362448.46203,1784362457.806092,1784362459.4585621,1784362458.633172,1.5924840599999999,0.5000729543585556,1.5908923110339417,1.2,0.039447125,0.06788799999999999,-0.0028320000000000003,0.004883625,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-823671,859324,0,0,0,0,8,8,8,1,0,1784362439.116742
formal,down,48,8,1,17,1.859191381094913,1.989744857296012,0.5,1784362461.5973172,1784362463.0278049,17,True,1784362467.143312,1784362468.837534,1784362468.8386078,1784362470.479985,1784362469.6584067,1.5931543675,1784362470.4801989,1784362489.15906,1784362479.820416,1784362489.159293,1784362490.812194,1784362489.9874032,1.5908082912500001,0.49987756548797985,1.5919816166157008,1.2,0.03552375,0.061255624999999994,-0.002810875,0.004865625,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-785731,913948,0,0,0,0,8,8,8,1,0,1784362470.4801989
formal,down,32,9,0,18,-0.22966423812266612,-0.0991107619215672,0.5,1784362511.636713,1784362513.076284,18,True,1784362517.2037451,1784362518.883565,1784362518.8847308,1784362520.5252779,1784362519.7064548,0.97948746025,1784362520.525559,1784362539.2253282,1784362529.8698516,1784362539.226445,1784362540.888654,1784362540.0550823,0.9752980357500001,0.4994635044411531,0.9773949956076384,0.950955,0.29296825,0.5015806249999999,-0.001162875,0.001199875,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-4278667,4247671,0,0,0,0,8,8,8,1,0,1784362520.525559
formal,up,32,9,1,19,-0.22966423812266612,-0.36021771432376504,0.5,1784362543.06817,1784362544.509254,19,True,1784362548.6345248,1784362550.317097,1784362550.3175511,1784362551.952412,1784362551.1314807,0.9623946082499999,1784362551.952618,1784362570.669246,1784362561.3156729,1784362570.6695008,1784362572.323478,1784362571.4957118,0.96172430025,0.5001019741827126,0.9620593858958895,0.9405916249999999,0.29370124999999997,0.503288,-0.0011453750000000001,0.001127875,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-4279005,4232681,0,0,0,0,8,8,8,1,0,1784362551.952618
formal,up,11,10,0,20,-2.971287238345739,-3.101840714546838,0.5,1784362604.659501,1784362606.097135,20,True,1784362610.246539,1784362611.932908,1784362611.9344919,1784362613.574671,1784362612.7558792,0.020444431068749998,1784362613.57486,1784362632.25062,1784362622.9133723,1784362632.250893,1784362633.891389,1784362633.075121,0.007205923344000001,0.499895283168826,0.013826563500953407,0.00308725,0.030179624999999998,0.051650125,0.0025041250000000003,-0.00467675,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-595777,531499,0,0,0,0,8,8,8,1,0,1784362613.57486
formal,down,11,10,1,21,-2.971287238345739,-2.84073376214464,0.5,1784362636.036545,1784362637.4816582,21,True,1784362641.6011908,1784362643.2747252,1784362643.27584,1784362644.933105,1784362644.1029813,0.00904929192875,1784362644.9333172,1784362663.6331332,1784362654.2864895,1784362663.6333811,1784362665.2837188,1784362664.45988,0.0075410997925,0.5002485037364922,0.008294821069243794,0.001106625,0.02186375,0.037452625,0.002552125,-0.004701375000000001,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-483904,397523,0,0,0,0,8,8,8,1,0,1784362644.9333172
