role,direction,grid_index,target_ordinal,pair_position,sequence_index,bias,approach_bias,bias_settle_s,t_approach_set_unix,t_target_set_unix,transition_discard_index,transition_followed_without_reconfigure,t_discard_start_unix,t_discard_end_unix,t_dmm_pre_start_unix,t_dmm_pre_end_unix,t_dmm_pre_mid_unix,dc_dmm_pre,t_acq_start_unix,t_acq_end_unix,t_acq_mid_unix,t_dmm_post_start_unix,t_dmm_post_end_unix,t_dmm_post_mid_unix,dc_dmm_post,dmm_interpolation_weight,dc_dmm_interp,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows
formal,up,41,23,1,47,0.9453170476872224,0.8147635714861234,0.5,1784259638.062753,1784259639.4909508,47,True,1784259643.6206641,1784259644.4847832,1784259644.484991,1784259644.6951308,1784259644.590061,1.57539121,1784259644.695133,1784259648.798958,1784259646.747055,1784259648.7991722,1784259649.009322,1784259648.904247,1.52578842,0.4999770654978434,1.5505909526152943,1.2,-0.021013499999999997,-0.035845499999999995,-0.005117,0.009497,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-388207,575452,0,0,0,0,4
formal,up,79,24,0,48,5.906349143328972,5.775795667127873,0.5,1784259701.487166,1784259702.9184818,48,True,1784259707.037787,1784259707.909796,1784259707.91001,1784259708.1118982,1784259708.0109541,0.00821127212,1784259708.1118999,1784259712.2390988,1784259710.1743577,1784259712.239543,1784259712.445539,1784259712.342541,0.0108925038,0.4994482604351653,0.009550408618399656,0.0057125,-0.05464675,-0.09253,0.00543475,-0.009725000000000001,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-977463,806648,0,0,0,0,4
formal,down,79,24,1,49,5.906349143328972,6.036902619530071,0.5,1784259714.6122031,1784259716.05373,49,True,1784259720.176106,1784259721.05168,1784259721.051914,1784259721.258834,1784259721.155374,-0.0199409814,1784259721.258837,1784259725.373638,1784259723.3129184,1784259725.3738601,1784259725.583991,1784259725.4789257,-0.0078758498,0.49902130163353514,-0.013920223724588102,0.0038407499999999995,-0.0465165,-0.07888575,0.005405500000000001,-0.00969675,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-863304,689526,0,0,0,0,4
formal,down,1,25,0,50,-4.276822000356725,-4.1462685241556265,0.5,1784259835.536138,1784259836.9753149,50,True,1784259841.097155,1784259841.9513988,1784259841.951635,1784259842.157591,1784259842.054613,0.00418942455,1784259842.157593,1784259846.2791061,1784259844.2094603,1784259846.279318,1784259846.4894562,1784259846.384387,-0.00921637144,0.49768121694316225,-0.0024823883123949644,0.00563175,0.05351,0.09083725000000001,0.0047945,-0.00906625,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-948585,785392,0,0,0,0,4
formal,up,1,25,1,51,-4.276822000356725,-4.407375476557824,0.5,1784259848.659342,1784259850.100909,51,True,1784259854.2329211,1784259855.117405,1784259855.1176262,1784259855.3277519,1784259855.2226892,-0.00385409073,1784259855.327754,1784259859.437579,1784259857.376408,1784259859.4378319,1784259859.648011,1784259859.5429215,-0.0387089639,0.4985192353709373,-0.021229915451659392,0.0036255,0.04443275,0.07552225,0.0048605,-0.0091285,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-829514,656328,0,0,0,0,4
sentinel,up,20,26,0,52,-1.7963059525358505,-1.9268594287369494,0.5,1784259884.794241,1784259886.241045,52,True,1784259890.375388,1784259891.24836,1784259891.248631,1784259891.450531,1784259891.349581,0.74018753,1784259891.4505339,1784259895.563523,1784259893.5080757,1784259895.563736,1784259895.764298,1784259895.664017,0.738846914,0.5002959208349046,0.739516825283794,0.7408319999999999,0.41639299999999996,0.7044490000000001,-0.00045675,-0.0008504999999999999,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-5893657,5838864,0,0,0,0,4
sentinel,down,20,26,1,53,-1.7963059525358505,-1.6657524763347515,0.5,1784259897.92521,1784259899.370827,53,True,1784259903.490656,1784259904.3772008,1784259904.377416,1784259904.58755,1784259904.482483,0.762977999,1784259904.587552,1784259908.733933,1784259906.655901,1784259908.734157,1784259908.944295,1784259908.839226,0.764318615,0.4988630260040425,0.7636467827544694,0.7405909999999999,0.41594274999999997,0.704388,-0.00036875,-0.00087375,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-5880531,5842929,0,0,0,0,4
sentinel,down,60,27,0,54,3.4258330955080973,3.5563865717091963,0.5,1784259967.173716,1784259968.5921211,54,True,1784259972.724159,1784259973.5879931,1784259973.588226,1784259973.798393,1784259973.6933095,0.820624481,1784259973.798395,1784259977.919793,1784259975.8563256,1784259977.9200242,1784259978.13017,1784259978.0250971,0.824646329,0.4993356755860062,0.8226327331881842,0.82880975,-0.41595625,-0.7033415,0.0016305,-0.00040575,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-5845978,5935408,0,0,0,0,4
sentinel,up,60,27,1,55,3.4258330955080973,3.2952796193069984,0.5,1784259980.279614,1784259981.719265,55,True,1784259985.8657799,1784259986.73822,1784259986.7384288,1784259986.948582,1784259986.8435054,0.851458646,1784259986.9485838,1784259991.045303,1784259988.9906294,1784259991.045561,1784259991.253557,1784259991.149559,0.825986945,0.49862919329924793,0.8387577122784103,0.8184195000000001,-0.41627274999999997,-0.7045065,0.00177175,-0.0005200000000000001,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-5881123,5952854,0,0,0,0,4
formal,up,73,28,0,56,5.123028286122381,4.992474809921282,0.5,1784260007.8137221,1784260009.263762,56,True,1784260013.4163818,1784260014.288575,1784260014.288787,1784260014.496724,1784260014.3927555,0.174447638,1784260014.496727,1784260018.6246889,1784260016.5535846,1784260018.6249468,1784260018.835083,1784260018.7300148,0.1543384,0.4982014957961242,0.16442918554907973,0.13911875,-0.2408035,-0.4066415,0.0054852500000000005,-0.0087765,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3519274,3387923,0,0,0,0,4
formal,down,73,28,1,57,5.123028286122381,5.2535817623234795,0.5,1784260020.990782,1784260022.434583,57,True,1784260026.590982,1784260027.4680152,1784260027.468213,1784260027.671534,1784260027.5698736,0.0993731504,1784260027.671537,1784260031.8081,1784260029.73677,1784260031.808309,1784260032.01843,1784260031.9133697,0.130207315,0.49888299683449444,0.11475579084053608,0.13179200000000002,-0.23499475,-0.39722625,0.00546675,-0.008840250000000001,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3449576,3284943,0,0,0,0,4
formal,down,7,29,0,58,-3.4935011431501337,-3.362947666949035,0.5,1784260124.7514849,1784260126.185437,58,True,1784260130.313063,1784260131.189653,1784260131.189875,1784260131.393486,1784260131.2916803,0.10607623,1784260131.393489,1784260135.4934468,1784260133.4465635,1784260135.493649,1784260135.7038138,1784260135.5987315,0.143613474,0.5003151936979859,0.12485668350274856,0.126209,0.22977550000000002,0.38915275,0.0028304999999999997,-0.00640625,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3324154,3200679,0,0,0,0,4
formal,up,7,29,1,59,-3.4935011431501337,-3.6240546193512326,0.5,1784260137.86747,1784260139.302552,59,True,1784260143.43655,1784260144.314719,1784260144.31499,1784260144.525145,1784260144.4200675,0.163722711,1784260144.525147,1784260148.635112,1784260146.5805001,1784260148.635345,1784260148.845488,1784260148.7404165,0.0980325345,0.5000597377927545,0.13087369856385023,0.1180255,0.2228015,0.37772475,0.0029265,-0.00653325,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3241329,3107608,0,0,0,0,4
formal,up,34,30,0,60,0.031442714279531714,-0.0991107619215672,0.5,1784260187.019316,1784260188.463341,60,True,1784260192.617853,1784260193.478394,1784260193.478663,1784260193.678891,1784260193.5787768,1.44535147,1784260193.678893,1784260197.78212,1784260195.7366781,1784260197.782315,1784260197.9924989,1784260197.8874068,1.45875763,0.500832350950414,1.4520657086300175,1.2,0.2107245,0.35859675,-0.00407475,0.00659175,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3046040,3186791,0,0,0,0,4
formal,down,34,30,1,61,0.031442714279531714,0.16199619048063063,0.5,1784260200.159783,1784260201.582384,61,True,1784260205.707274,1784260206.5803032,1784260206.580544,1784260206.790742,1784260206.685643,1.4480327,1784260206.790744,1784260210.881098,1784260208.8321338,1784260210.881335,1784260211.0914829,1784260210.986409,1.44401085,0.49909500230615034,1.446025414764975,1.2,0.20861425000000003,0.35536924999999997,-0.004043,0.006602,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3117262,3144023,0,0,0,0,4
formal,down,46,31,0,62,1.5980844286927152,1.728637904893814,0.5,1784260229.130027,1784260230.563927,62,True,1784260234.6841831,1784260235.560131,1784260235.560354,1784260235.770475,1784260235.6654143,1.50165734,1784260235.770478,1784260239.881773,1784260237.8266625,1784260239.8819818,1784260240.085516,1784260239.983749,1.48825118,0.5004818796043022,1.4949477998449239,1.2,-0.1632045,-0.27783025000000006,-0.004989250000000001,0.00995925,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-2352788,2572383,0,0,0,0,4
formal,up,46,31,1,63,1.5980844286927152,1.4675309524916162,0.5,1784260242.2588181,1784260243.698464,63,True,1784260247.8342679,1784260248.709593,1784260248.709779,1784260248.912678,1784260248.8112285,1.4735044,1784260248.91268,1784260253.055079,1784260250.986341,1784260253.055371,1784260253.265595,1784260253.160483,1.4989761,0.5001115825786457,1.4862430921979684,1.2,-0.1659565,-0.28280025,-0.00495675,0.0099475,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-2423248,2666809,0,0,0,0,4
formal,up,77,32,0,64,5.6452421909267745,5.514688714725676,0.5,1784260295.5671868,1784260297.01191,64,True,1784260301.149606,1784260302.025138,1784260302.0253491,1784260302.231442,1784260302.1283956,0.0350235893,1784260302.231445,1784260306.345532,1784260304.2878237,1784260306.345782,1784260306.548225,1784260306.4470034,0.0363642051,0.5000287629915146,0.03569393576012088,0.035705,-0.1271355,-0.21501625,0.0048544999999999994,-0.00831225,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-1934347,1812651,0,0,0,0,4
formal,down,77,32,1,65,5.6452421909267745,5.775795667127873,0.5,1784260308.6969368,1784260310.140075,65,True,1784260314.282669,1784260315.1534579,1784260315.153686,1784260315.363917,1784260315.2588015,0.0323423575,1784260315.36392,1784260319.4675899,1784260317.4026647,1784260319.467818,1784260319.675475,1784260319.5716465,0.0149143514,0.4970879327393311,0.023679105975982547,0.031049249999999997,-0.11971325,-0.202739,0.00491075,-0.008405,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3644696,1705268,0,0,0,0,4
formal,down,3,33,0,66,-4.0157150479545285,-3.8851615717534296,0.5,1784260422.77692,1784260424.2019799,66,True,1784260428.2782238,1784260429.143389,1784260429.143622,1784260429.348778,1784260429.2462,0.0269798941,1784260429.348781,1784260433.4153228,1784260431.3812456,1784260433.415533,1784260433.6167061,1784260433.5161195,0.0336829734,0.5000201012432619,0.030331568490227615,0.0243635,0.10583250000000001,0.17963125000000002,0.0052840000000000005,-0.0100735,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-1657927,1504982,0,0,0,0,4
formal,up,3,33,1,67,-4.0157150479545285,-4.146268524155627,0.5,1784260435.747088,1784260437.160245,67,True,1784260441.238365,1784260442.107195,1784260442.107441,1784260442.3125749,1784260442.210008,0.0162549673,1784260442.312577,1784260446.383641,1784260444.34804,1784260446.383855,1784260446.584171,1784260446.484013,0.037704821,0.5002409006521471,0.026985061433744788,0.01995775,0.09633749999999999,0.16371825,0.0052855,-0.01003225,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-1553931,1373293,0,0,0,0,4
formal,up,17,34,0,68,-2.1879663811391463,-2.3185198573402452,0.5,1784260465.776727,1784260467.197382,68,True,1784260471.280104,1784260472.143193,1784260472.1435368,1784260472.3488882,1784260472.2462125,0.576632395,1784260472.34889,1784260476.416615,1784260474.3813474,1784260476.416833,1784260476.621957,1784260476.5193949,0.55250131,0.49965920933217417,0.5645750761485725,0.5453874999999999,0.40003725,0.677252,0.00044275,-0.0030215000000000003,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-5706752,5605127,0,0,0,0,4
formal,down,17,34,1,69,-2.1879663811391463,-2.0574129049380474,0.5,1784260478.751889,1784260480.1721249,69,True,1784260484.252652,1784260485.119914,1784260485.1201339,1784260485.325259,1784260485.2226963,0.557863773,1784260485.325261,1784260489.4014652,1784260487.360753,1784260489.401867,1784260489.604411,1784260489.503139,0.512282834,0.49949430411199436,0.5350963535934237,0.542937,0.39951499999999995,0.67716075,0.0006172500000000001,-0.003059,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-5656617,5637478,0,0,0,0,4
formal,down,63,35,0,70,3.817493524111393,3.948047000312492,0.5,1784260555.710755,1784260557.1374521,70,True,1784260561.216585,1784260562.0775301,1784260562.077724,1784260562.282109,1784260562.1799164,0.686562896,1784260562.282112,1784260566.3488262,1784260564.3162246,1784260566.349105,1784260566.554261,1784260566.451683,0.687903511,0.5000994581262312,0.6872333368350559,0.6832085,-0.4160305,-0.70392,0.00051675,0.0005515,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-5829803,5901533,0,0,0,0,4
formal,up,63,35,1,71,3.817493524111393,3.6869400479102943,0.5,1784260568.688739,1784260570.107371,71,True,1784260574.167053,1784260575.033731,1784260575.033934,1784260575.2371452,1784260575.1355395,0.693265975,1784260575.2371469,1784260579.307128,1784260577.2708116,1784260579.307379,1784260579.5123332,1784260579.409856,0.659750578,0.499558701708962,0.6765230667874196,0.67231475,-0.4151025,-0.7031965,0.00072725,0.00040025,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-5798130,5844962,0,0,0,0,4
formal,up,52,36,0,72,2.3814052858993078,2.250851809698209,0.5,1784260595.879683,1784260597.303992,72,True,1784260601.3932512,1784260602.257036,1784260602.257236,1784260602.462375,1784260602.3598056,1.26570895,1784260602.462377,1784260606.5403972,1784260604.5006676,1784260606.540614,1784260606.744488,1784260606.642551,1.25096217,0.4998807557878535,1.2583373184681628,1.2,-0.3214345,-0.546102,-0.00372425,0.008282250000000001,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4578291,4727680,0,0,0,0,4
formal,down,52,36,1,73,2.3814052858993078,2.5119587621004067,0.5,1784260608.872942,1784260610.2955992,73,True,1784260614.3797,1784260615.240335,1784260615.240582,1784260615.445763,1784260615.3431726,1.27107141,1784260615.445766,1784260619.51711,1784260617.4802494,1784260619.517348,1784260619.718902,1784260619.618125,1.27375264,0.49990658349344275,1.2724117745288601,1.2,-0.32139375,-0.54665875,-0.0037427500000000004,0.0082915,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4561269,4725732,0,0,0,0,4
formal,down,28,37,0,74,-0.7518781429270609,-0.621324666725962,0.5,1784260651.9448671,1784260653.368264,74,True,1784260657.523934,1784260658.413611,1784260658.4138298,1784260658.623976,1784260658.5189028,1.24291848,1784260658.623979,1784260662.725952,1784260660.6727304,1784260662.726215,1784260662.93636,1784260662.8312874,1.22146862,0.4994516640597028,1.2322053117291523,1.2,0.34765025,0.5915555,-0.002642,0.0036197499999999997,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-5005624,4993175,0,0,0,0,4
formal,up,28,37,1,75,-0.7518781429270609,-0.8824316191281598,0.5,1784260665.1039228,1784260666.54369,75,True,1784260670.677645,1784260671.559157,1784260671.559436,1784260671.769631,1784260671.6645336,1.19867815,1784260671.769633,1784260675.877923,1784260673.8247733,1784260675.878146,1784260676.085546,1784260675.9818459,1.18929384,0.5003667967740439,1.1939825528653654,1.19636075,0.3506795,0.59719175,-0.002696,0.0035069999999999997,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-5024171,5024933,0,0,0,0,4
sentinel,up,10,38,0,76,-3.1018407145468374,-3.2323941907479363,0.5,1784260702.6936378,1784260704.117462,76,True,1784260708.2384079,1784260709.119968,1784260709.120297,1784260709.330413,1784260709.2253551,0.186513181,1784260709.3304162,1784260713.47905,1784260711.4078343,1784260713.479327,1784260713.6874812,1784260713.583404,0.217347346,0.5007927137299003,0.20195470616594552,0.1983555,0.281113,0.47682725000000004,0.00399325,-0.00849225,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4070335,3920523,0,0,0,0,4
sentinel,down,10,38,1,77,-3.1018407145468374,-2.9712872383457385,0.5,1784260715.8588102,1784260717.304768,77,True,1784260721.457684,1784260722.342317,1784260722.342533,1784260722.552706,1784260722.4476194,0.179810102,1784260722.5527081,1784260726.698807,1784260724.6266925,1784260726.699009,1784260726.9059682,1784260726.8024886,0.190535029,0.5003762527958908,0.18517660078376946,0.19019049999999998,0.27601725,0.46857025,0.004072500000000001,-0.008553749999999999,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3999282,3847607,0,0,0,0,4
sentinel,down,70,39,0,78,4.731367857519084,4.861921333720183,0.5,1784260813.9426508,1784260815.373871,78,True,1784260819.504436,1784260820.383946,1784260820.3841898,1784260820.593867,1784260820.4890285,0.323255998,1784260820.5938702,1784260824.6920571,1784260822.6374428,1784260824.6922722,1784260824.902425,1784260824.7973485,0.30984984,0.4986663828877318,0.3165707976817186,0.30975025,-0.33701974999999995,-0.5698955,0.002223,-0.00262775,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4743940,4767144,0,0,0,0,4
sentinel,up,70,39,1,79,4.731367857519084,4.600814381317985,0.5,1784260827.068015,1784260828.501364,79,True,1784260832.6613271,1784260833.535957,1784260833.5361578,1784260833.745591,1784260833.6408744,0.304487376,1784260833.745593,1784260837.875848,1784260835.8090923,1784260837.876114,1784260838.0862908,1784260837.9812024,0.280356291,0.4995516256693686,0.29243265325908424,0.29879900000000004,-0.332367,-0.562664,0.00235425,-0.0028002500000000002,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4693381,4695075,0,0,0,0,4
formal,up,75,40,0,80,5.384135238524578,5.2535817623234795,0.5,1784260844.5792708,1784260846.029541,80,True,1784260850.135803,1784260851.0079901,1784260851.0081952,1784260851.21364,1784260851.1109176,0.119482388,1784260851.213643,1784260855.30918,1784260853.2545433,1784260855.3094091,1784260855.519558,1784260855.4144835,0.0940106869,0.4981045362601205,0.1067948181358281,0.0973475,-0.20494524999999997,-0.3469125,0.00458825,-0.007597499999999999,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-2976257,2881916,0,0,0,0,4
formal,down,75,40,1,81,5.384135238524578,5.514688714725677,0.5,1784260857.6873841,1784260859.1243432,81,True,1784260863.235445,1784260864.104504,1784260864.104854,1784260864.3149881,1784260864.2099211,0.0859669918,1784260864.31499,1784260868.4338639,1784260866.3737752,1784260868.4340868,1784260868.644223,1784260868.539155,0.0913294552,0.4998237978672135,0.08864727862251194,0.09173799999999999,-0.19926075000000001,-0.337654,0.0046057500000000005,-0.00768125,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-2919093,2793163,0,0,0,0,4
formal,down,5,41,0,82,-3.7546080955523307,-3.6240546193512317,0.5,1784260967.2231848,1784260968.656969,82,True,1784260972.7900999,1784260973.672726,1784260973.672999,1784260973.883158,1784260973.7780786,0.0604952905,1784260973.88316,1784260978.005753,1784260975.9481845,1784260978.00604,1784260978.216183,1784260978.1111116,0.0444079002,0.5008283785602533,0.052438268900785054,0.04957425,0.14907075,0.25308875,0.00436775,-0.008722249999999999,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-2253365,2108888,0,0,0,0,4
formal,up,5,41,1,83,-3.7546080955523307,-3.8851615717534296,0.5,1784260980.381304,1784260981.812868,83,True,1784260985.931704,1784260986.804765,1784260986.804972,1784260987.015112,1784260986.9100418,0.0122331197,1784260987.015114,1784260991.1302028,1784260989.070744,1784260991.13041,1784260991.3406038,1784260991.235507,0.0296611258,0.49953060017254686,0.020938942046943805,0.0436475,0.140307,0.23849325,0.0044465,-0.00881075,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-2145897,1982788,0,0,0,0,4
formal,up,21,42,0,84,-1.6657524763347515,-1.7963059525358505,0.5,1784261012.193134,1784261013.6360152,84,True,1784261017.775664,1784261018.656825,1784261018.6570969,1784261018.867257,1784261018.762177,0.745549993,1784261018.8672588,1784261022.97249,1784261020.9219804,1784261022.9726982,1784261023.1828291,1784261023.0777636,0.758956152,0.500465778407925,0.7522593167993954,0.7518769999999999,0.42029550000000004,0.7132465,0.0007542499999999999,-0.002924,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-5972247,5903566,0,0,0,0,4
formal,down,21,42,1,85,-1.6657524763347515,-1.5351990001336526,0.5,1784261025.355683,1784261026.797041,85,True,1784261030.906862,1784261031.772514,1784261031.772845,1784261031.9830348,1784261031.87794,0.761637384,1784261031.983037,1784261036.1141682,1784261034.0440054,1784261036.1144252,1784261036.32192,1784261036.2181726,0.75627492,0.49906667424731194,0.7589611569257491,0.7515932500000001,0.4201705,0.71374825,0.000889,-0.0029637500000000002,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-5947095,5896791,0,0,0,0,4
formal,down,59,43,0,86,3.2952796193069984,3.4258330955080973,0.5,1784261091.655794,1784261093.0847712,86,True,1784261097.200738,1784261098.068884,1784261098.0690958,1784261098.279231,1784261098.1741633,0.988201463,1784261098.279233,1784261102.427306,1784261100.3523235,1784261102.427524,1784261102.6376529,1784261102.5325885,0.992223311,0.49975854131383285,0.9902114158898659,0.95190975,-0.41038575,-0.69587575,-0.0011515,0.00386775,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-5795674,5885104,0,0,0,0,4
formal,up,59,43,1,87,3.2952796193069984,3.1647261431058995,0.5,1784261104.795124,1784261106.23198,87,True,1784261110.368055,1784261111.242214,1784261111.242454,1784261111.443876,1784261111.343165,0.929214366,1784261111.443879,1784261115.5458822,1784261113.4890614,1784261115.546102,1784261115.755875,1784261115.6509886,0.958707914,0.49813934022207484,0.9439062625415281,0.9422689999999999,-0.4115955,-0.69841575,-0.000923,0.0037530000000000003,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-5761799,5971570,0,0,0,0,4
formal,up,47,44,0,88,1.728637904893814,1.5980844286927152,0.5,1784261135.177428,1784261136.616736,88,True,1784261140.744373,1784261141.629339,1784261141.6295528,1784261141.8379579,1784261141.7337554,1.4989761,1784261141.837961,1784261145.9452229,1784261143.8970757,1784261145.945442,1784261146.148046,1784261146.0467439,1.50031672,0.5015826712957473,1.4996485317607924,1.2,-0.18303999999999998,-0.31206999999999996,-0.00439625,0.00900275,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-2633527,2853545,0,0,0,0,4
formal,down,47,44,1,89,1.728637904893814,1.859191381094913,0.5,1784261148.306093,1784261149.743995,89,True,1784261153.877543,1784261154.7544682,1784261154.7546601,1784261154.9598489,1784261154.8572545,1.48556995,1784261154.959852,1784261159.089225,1784261157.0241938,1784261159.089445,1784261159.299595,1784261159.19452,1.51640411,0.4996095495720327,1.500974990789032,1.2,-0.18306050000000001,-0.31245649999999997,-0.00444,0.008989750000000001,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-2630648,2822042,0,0,0,0,4
formal,down,33,45,0,90,-0.0991107619215672,0.031442714279531714,0.5,1784261177.271225,1784261178.7107358,90,True,1784261182.846581,1784261183.715934,1784261183.7161222,1784261183.9190662,1784261183.817594,1.41853915,1784261183.9190688,1784261188.050359,1784261185.9903455,1784261188.0505679,1784261188.2607071,1784261188.1556375,1.40915484,0.5008597657178951,1.413838926691976,1.2,0.24522549999999999,0.41829099999999997,-0.003934249999999999,0.006447500000000001,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3514362,3702876,0,0,0,0,4
formal,up,33,45,1,91,-0.0991107619215672,-0.22966423812266612,0.5,1784261190.4334478,1784261191.877376,91,True,1784261196.011476,1784261196.883082,1784261196.883596,1784261197.093892,1784261196.988744,1.40513299,1784261197.093895,1784261201.226976,1784261199.1555781,1784261201.227206,1784261201.435332,1784261201.331269,1.44937332,0.4989802277055892,1.4272080399371705,1.2,0.24844300000000002,0.42432775,-0.003991000000000001,0.00637825,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3608365,3706857,0,0,0,0,4
sentinel,up,30,46,0,92,-0.4907711905248635,-0.6213246667259624,0.5,1784261207.93094,1784261209.363492,92,True,1784261213.504246,1784261214.378646,1784261214.3788831,1784261214.5852532,1784261214.482068,1.28045572,1784261214.5852811,1784261218.690389,1784261216.6388009,1784261218.690596,1784261218.9008,1784261218.7956982,1.30592742,0.49998093151062895,1.2931910842931593,1.2,0.32164575,0.5481995000000001,-0.0046689999999999995,0.007006000000000001,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4658829,4717433,0,0,0,0,4
sentinel,down,30,46,1,93,-0.4907711905248635,-0.3602177143237646,0.5,1784261221.069417,1784261222.492269,93,True,1784261226.614343,1784261227.490597,1784261227.4908679,1784261227.7001579,1784261227.5955129,1.30860865,1784261227.70016,1784261231.835573,1784261229.76396,1784261231.835781,1784261232.0387368,1784261231.937259,1.29252126,0.49944123212174796,1.300573944116777,1.2,0.32298175,0.55087325,-0.00458475,0.006977250000000001,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4649682,4722853,0,0,0,0,4
sentinel,down,50,47,0,94,2.120298333497111,2.2508518096982097,0.5,1784261262.92369,1784261264.540271,94,True,1784261268.62173,1784261269.479836,1784261269.480034,1784261269.680892,1784261269.580463,1.41987977,1784261269.680896,1784261273.760454,1784261271.7207723,1784261273.76068,1784261273.96421,1784261273.8624449,1.39977053,0.4998408123326066,1.4098283511430088,1.2,-0.25676525,-0.437182,-0.0030295,0.00680675,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3658077,3848031,0,0,0,0,4
sentinel,up,50,47,1,95,2.120298333497111,1.989744857296012,0.5,1784261276.106262,1784261277.5296,95,True,1784261281.600194,1784261282.466843,1784261282.467048,1784261282.6721869,1784261282.5696173,1.36223329,1784261282.67219,1784261286.752692,1784261284.7142487,1784261286.752905,1784261286.95813,1784261286.8555174,1.38234253,0.5003922928146554,1.3722957987103603,1.2,-0.25585975,-0.43594575,-0.0037852499999999996,0.00827875,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-8388608,4747158,756,0,759,0,4
