role,direction,grid_index,target_ordinal,pair_position,sequence_index,bias,approach_bias,bias_settle_s,t_approach_set_unix,t_target_set_unix,transition_discard_index,transition_followed_without_reconfigure,t_discard_start_unix,t_discard_end_unix,t_dmm_pre_start_unix,t_dmm_pre_end_unix,t_dmm_pre_mid_unix,dc_dmm_pre,t_acq_start_unix,t_acq_end_unix,t_acq_mid_unix,t_dmm_post_start_unix,t_dmm_post_end_unix,t_dmm_post_mid_unix,dc_dmm_post,dmm_interpolation_weight,dc_dmm_interp,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows,dmm_pre_read_count,dmm_post_read_count,discard_read_attempt_count,formal_read_retry_count,t_acq_first_attempt_start_unix
formal,down,49,59,0,118,1.989744857296012,2.120298333497111,0.5,1784351715.7935119,1784351717.220781,10,True,1784351721.368083,1784351723.050324,1784351723.0508108,1784351724.701314,1784351723.8745816,1.7121340262500002,1784351724.701503,1784351743.374489,1784351734.0430908,1784351743.374702,1784351745.0358741,1784351744.2014544,1.71096098625,0.5002495628398457,1.7115472135028065,1.2,0.00397925,0.006926,-0.004629125,0.008355875,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-331636,405738,0,0,0,0,8,8,8,1,0,1784351724.701503
formal,up,49,59,1,119,1.989744857296012,1.859191381094913,0.5,1784351747.196525,1784351748.6266959,11,True,1784351752.76478,1784351754.4301271,1784351754.431461,1784351756.090809,1784351755.2641935,1.7101231024999999,1784351756.09101,1784351774.7453241,1784351765.4190688,1784351774.746489,1784351776.398298,1784351775.5756845,1.7117988725,0.49995715588711914,1.710960915703121,1.2,-0.002268,-0.003840125,-0.004591125,0.008320750000000002,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-332991,395660,0,0,0,0,8,8,8,1,0,1784351756.09101
formal,up,66,60,0,120,4.20915395271469,4.078600476513591,0.5,1784351798.667576,1784351800.1010401,12,True,1784351804.220255,1784351805.900932,1784351805.902127,1784351807.55031,1784351806.7285495,1.05338891125,1784351807.550515,1784351826.2631528,1784351816.9157624,1784351826.264544,1784351827.925038,1784351827.0991411,1.038642135,0.5000941123276335,1.046014135271562,1.02181825,-0.399043125,-0.6801982500000001,0.00071425,0.00120975,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5668050,5785511,0,0,0,0,8,8,8,1,0,1784351807.550515
formal,down,66,60,1,121,4.20915395271469,4.339707428915789,0.5,1784351830.0640798,1784351831.500556,13,True,1784351835.641653,1784351837.333141,1784351837.3342268,1784351838.9830039,1784351838.1524394,1.02607386,1784351838.9832032,1784351857.6641312,1784351848.323703,1784351857.664393,1784351859.3198771,1784351858.492988,1.010489201,0.5000486377189701,1.0182807724977352,0.9993574999999999,-0.40148575,-0.684910125,0.0008424999999999999,0.00098925,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5763831,5781616,0,0,0,0,8,8,8,1,0,1784351838.9832032
formal,down,14,61,0,122,-2.5796268097424426,-2.4490733335413437,0.5,1784351933.243707,1784351934.677709,14,True,1784351938.7882218,1784351940.474337,1784351940.475507,1784351942.115613,1784351941.2956889,0.1106008082,1784351942.115839,1784351960.7942772,1784351951.4488764,1784351960.7946508,1784351962.461646,1784351961.6279385,0.09149703217499999,0.4993637050702233,0.1010610758233243,0.0827295,0.1783185,0.30425962500000003,0.0037974999999999997,-0.007517625,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-2664692,2566963,0,0,0,0,8,8,8,1,0,1784351942.115839
formal,up,14,61,1,123,-2.5796268097424426,-2.7101802859435415,0.5,1784351964.633427,1784351966.064996,15,True,1784351970.194005,1784351971.8780851,1784351971.878609,1784351973.521591,1784351972.6967835,0.0841236450375,1784351973.521767,1784351992.2289228,1784351982.8701844,1784351992.230102,1784351993.869888,1784351993.0476627,0.0874751846125,0.499899821661235,0.08579907907333308,0.069374875,0.164099625,0.28040175,0.0038983750000000004,-0.007643499999999999,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-2455429,2328229,0,0,0,0,8,8,8,1,0,1784351973.521767
formal,up,15,62,0,124,-2.449073333541344,-2.579626809742443,0.5,1784351994.600893,1784351996.031952,16,True,1784352000.1364899,1784352001.817298,1784352001.818432,1784352003.462204,1784352002.6427343,0.0980325344625,1784352003.462411,1784352022.1339571,1784352012.7997963,1784352022.134186,1784352023.780423,1784352022.957098,0.095854033775,0.4999941024322661,0.09694329696660536,0.088189625,0.183550875,0.31353712499999997,0.004848,-0.009488,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-2749210,2584408,0,0,0,0,8,8,8,1,0,1784352003.462411
formal,down,15,62,1,125,-2.449073333541344,-2.3185198573402452,0.5,1784352025.937907,1784352027.392382,17,True,1784352031.5118248,1784352033.192152,1784352033.19327,1784352034.849584,1784352034.016549,0.10423288287499999,1784352034.849764,1784352053.5525498,1784352044.2053797,1784352053.5537632,1784352055.198194,1784352054.3765616,0.10121649722500001,0.5004334156688828,0.1027233827011959,0.081084375,0.17641625,0.301455625,0.004921875,-0.009472999999999999,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-2685271,2486002,0,0,0,0,8,8,8,1,0,1784352034.849764
formal,down,65,63,0,126,4.078600476513591,4.20915395271469,0.5,1784352129.1958468,1784352130.6338491,18,True,1784352134.7589178,1784352136.448405,1784352136.4495099,1784352138.104224,1784352137.2717876,1.15242690625,1784352138.104434,1784352156.799923,1784352147.4493337,1784352156.8002071,1784352158.450507,1784352157.6262891,1.13583678375,0.5000145069340275,1.1441316043281875,1.1219302500000001,-0.384029,-0.65509825,-0.001551375,0.004961375,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5496473,5600469,0,0,0,0,8,8,8,1,0,1784352138.104434
formal,up,65,63,1,127,4.078600476513591,3.948047000312492,0.5,1784352160.617795,1784352162.0505118,19,True,1784352166.184292,1784352167.876102,1784352167.877197,1784352169.538195,1784352168.7073298,1.13315555375,1784352169.5383801,1784352188.22381,1784352178.8853514,1784352188.224105,1784352189.879054,1784352189.047459,1.11070023875,0.500391202082082,1.1219191116840181,1.093362375,-0.38840699999999995,-0.6629480000000001,-0.0013105,0.00470925,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5539409,5673639,0,0,0,0,8,8,8,1,0,1784352169.5383801
formal,up,72,64,0,128,4.992474809921282,4.861921333720183,0.5,1784352197.766869,1784352199.2094731,20,True,1784352203.344358,1784352205.037615,1784352205.0387242,1784352206.683347,1784352205.8687458,0.642322572375,1784352206.683529,1784352225.387521,1784352216.0313182,1784352225.387973,1784352227.0587,1784352226.2251627,0.630257029625,0.4992318841518384,0.636299068734603,0.617065625,-0.394236375,-0.670292625,0.003218375,-0.003269125,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5640950,5673554,0,0,0,0,8,8,8,1,0,1784352206.683529
formal,down,72,64,1,129,4.992474809921282,5.123028286122381,0.5,1784352229.2173,1784352230.647748,21,True,1784352234.762211,1784352236.434651,1784352236.435761,1784352238.101014,1784352237.2645302,0.610482945625,1784352238.101215,1784352256.782583,1784352247.4518647,1784352256.7829728,1784352258.441581,1784352257.6140554,0.60579079,0.5006177997154024,0.6081339690000903,0.59340575,-0.39076825000000004,-0.665004875,0.0033285,-0.0034772500000000003,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5576418,5656702,0,0,0,0,8,8,8,1,0,1784352238.101215
formal,down,8,65,0,130,-3.362947666949035,-3.232394190747936,0.5,1784352348.1908429,1784352349.6353889,22,True,1784352353.756604,1784352355.43332,1784352355.434061,1784352357.097248,1784352356.267991,0.01575226415,1784352357.097485,1784352375.8104,1784352366.448252,1784352375.810666,1784352377.4725251,1784352376.643223,0.01139535897525,0.4996390179035629,0.013575384327388959,-0.00067875,-0.005592125,-0.00960175,0.004559125,-0.008252625,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-342984,227471,0,0,0,0,8,8,8,1,0,1784352357.097485
formal,up,8,65,1,131,-3.362947666949035,-3.4935011431501337,0.5,1784352379.634621,1784352381.058819,23,True,1784352385.1764219,1784352386.853258,1784352386.853672,1784352388.506895,1784352387.6775062,0.0169253422775,1784352388.507112,1784352407.1816819,1784352397.8486748,1784352407.181958,1784352408.8547032,1784352408.0213342,0.018601141,0.4999633591235179,0.017763180236016002,0.0006005,-0.023553375,-0.040324250000000006,0.0045375,-0.008165625,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-552501,431059,0,0,0,0,8,8,8,1,0,1784352388.507112
formal,up,9,66,0,132,-3.232394190747936,-3.362947666949035,0.5,1784352409.5650518,1784352411.001772,24,True,1784352415.120356,1784352416.79022,1784352416.791407,1784352418.455986,1784352417.6248968,0.012233249587499998,1784352418.4561942,1784352437.173629,1784352427.817007,1784352437.17467,1784352438.831881,1784352438.0056212,0.01390901906,0.5000857714860907,0.013071278056988,-0.000777375,-0.0038079999999999998,-0.0065501249999999995,0.0046307499999999994,-0.008319625,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-285058,187922,0,0,0,0,8,8,8,1,0,1784352418.4561942
formal,down,9,66,1,133,-3.232394190747936,-3.101840714546837,0.5,1784352441.002465,1784352442.4403079,25,True,1784352446.584807,1784352448.258482,1784352448.2596211,1784352449.917964,1784352449.0914187,0.0145792702275,1784352449.918157,1784352468.607778,1784352459.2631493,1784352468.608002,1784352470.266378,1784352469.4381988,0.01726051301375,0.49991843856793056,0.015919672934623628,-0.00036875,-0.013330624999999999,-0.02288025,0.004595875000000001,-0.00822925,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-416239,263802,0,0,0,0,8,8,8,1,0,1784352449.918157
formal,down,71,67,0,134,4.861921333720183,4.992474809921282,0.5,1784352560.1399128,1784352561.573337,26,True,1784352565.7052941,1784352567.393339,1784352567.394492,1784352569.035409,1784352568.2154193,0.764151038125,1784352569.0356522,1784352587.661559,1784352578.3348513,1784352587.6627321,1784352589.315937,1784352588.494749,0.7381766061249999,0.49900228872940966,0.7511897371085535,0.731631375,-0.4064285,-0.6916736250000001,0.0006665,0.000999625,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5753245,5853854,0,0,0,0,8,8,8,1,0,1784352569.0356522
formal,up,71,67,1,135,4.861921333720183,4.731367857519084,0.5,1784352591.469978,1784352592.9190001,27,True,1784352597.065691,1784352598.752527,1784352598.753624,1784352600.406461,1784352599.5830832,0.7259434863750001,1784352600.406645,1784352619.0902,1784352609.7459533,1784352619.090492,1784352620.7327309,1784352619.909536,0.71270490475,0.4999824761672943,0.7193244275531897,0.696941875,-0.40364275,-0.6872471250000001,0.000890875,0.0006252499999999999,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5719540,5788306,0,0,0,0,8,8,8,1,0,1784352600.406645
formal,up,51,68,0,136,2.250851809698209,2.12029833349711,0.5,1784352650.1932778,1784352651.631352,28,True,1784352655.774698,1784352657.4517388,1784352657.452846,1784352659.0919669,1784352658.2707708,1.6868299012499999,1784352659.092216,1784352677.786512,1784352668.4403226,1784352677.7867892,1784352679.429648,1784352678.6034918,1.6876677875,0.500156956459067,1.687248975886659,1.2,-0.089289125,-0.153422625,-0.004686875,0.00883275,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-1399037,1563755,0,0,0,0,8,8,8,1,0,1784352659.092216
formal,down,51,68,1,137,2.250851809698209,2.3814052858993078,0.5,1784352681.58352,1784352683.02209,29,True,1784352687.152566,1784352688.824657,1784352688.825749,1784352690.482048,1784352689.6564734,1.68247289875,1784352690.482275,1784352709.1659222,1784352699.8252227,1784352709.166212,1784352710.831229,1784352709.9985929,1.69587906,0.49988642308163334,1.6891744567445182,1.2,-0.088299375,-0.151953125,-0.004706625,0.00882925,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-1392517,1538094,0,0,0,0,8,8,8,1,0,1784352690.482275
formal,down,29,69,0,138,-0.621324666725962,-0.49077119052486307,0.5,1784352740.284941,1784352741.728949,30,True,1784352745.847331,1784352747.528503,1784352747.529623,1784352749.182461,1784352748.3581433,0.92586282575,1784352749.182693,1784352767.870618,1784352758.5194924,1784352767.8708658,1784352769.5207229,1784352768.6982584,0.9127918212499999,0.4995718570425906,0.9193329197585229,0.895377375,0.40675174999999997,0.694221,-0.001121625,-4.6125e-05,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5816761,5826331,0,0,0,0,8,8,8,1,0,1784352749.182693
formal,up,29,69,1,139,-0.621324666725962,-0.7518781429270609,0.5,1784352771.675054,1784352773.106859,31,True,1784352777.2519271,1784352778.926872,1784352778.928101,1784352780.576077,1784352779.7549913,0.9037426642499999,1784352780.576289,1784352799.249794,1784352789.8983994,1784352799.250177,1784352800.888077,1784352800.0690823,0.895866546125,0.49932867173149154,0.8998098926482434,0.876169625,0.407163,0.6955411250000001,-0.0010057500000000001,-0.00027662499999999996,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5838526,5817777,0,0,0,0,8,8,8,1,0,1784352780.576289
formal,up,4,70,0,140,-3.8851615717534296,-4.0157150479545285,0.5,1784352838.949654,1784352840.3831308,32,True,1784352844.491593,1784352846.1738482,1784352846.17495,1784352847.8314528,1784352847.0011027,0.0608304445125,1784352847.831697,1784352865.932935,1784352857.0275135,1784352865.934031,1784352867.5937989,1784352866.7629845,0.084458798925,0.5073611362121163,0.07281855325404857,0.06065174999999999,-0.075697875,-0.12932300000000002,0.0020945,-0.003478625,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-2326958,2182482,0,0,0,0,8,8,8,1,0,1784352847.831697
formal,down,4,70,1,141,-3.8851615717534296,-3.7546080955523307,0.5,1784352869.7505019,1784352871.182571,33,True,1784352875.3095071,1784352876.997531,1784352876.998622,1784352878.649205,1784352877.8190413,0.08026937435,1784352878.649539,1784352897.3060322,1784352887.9868968,1784352897.306265,1784352898.9561212,1784352898.133106,0.0779232966625,0.5005327900026669,0.07909508553951262,0.072659875,-0.16732350000000001,-0.28608762499999996,0.004065249999999999,-0.00672,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-2517505,2415796,0,0,0,0,8,8,8,1,0,1784352878.649539
formal,down,76,71,0,142,5.514688714725676,5.6452421909267745,0.5,1784353003.20526,1784353004.6399438,34,True,1784353008.784332,1784353010.4620779,1784353010.463187,1784353012.1065652,1784353011.2807417,0.451117235625,1784353012.10677,1784353030.753433,1784353021.4318533,1784353030.753696,1784353032.395413,1784353031.5722086,0.41810457025000003,0.5002650437797805,0.4346021531358884,0.417484625,-0.35455662499999996,-0.602643625,0.001392375,-0.000941875,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5015532,5069478,0,0,0,0,8,8,8,1,0,1784353012.10677
formal,up,76,71,1,143,5.514688714725676,5.384135238524577,0.5,1784353034.554084,1784353035.991241,35,True,1784353040.1492538,1784353041.830385,1784353041.8314729,1784353043.469053,1784353042.6530082,0.407044489625,1784353043.469357,1784353062.1565819,1784353052.8039641,1784353062.156817,1784353063.808353,1784353062.9835281,0.39564925475,0.4992964251813257,0.40135488958781096,0.385037375,-0.344813125,-0.5863437499999999,0.0016103749999999998,-0.001355,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-4910689,4937027,0,0,0,0,8,8,8,1,0,1784353043.469357
formal,up,68,72,0,144,4.470260905116888,4.339707428915789,0.5,1784353075.980417,1784353077.420662,36,True,1784353081.522965,1784353083.194437,1784353083.195016,1784353084.841074,1784353084.019786,0.87190303775,1784353084.8418748,1784353103.467021,1784353094.1510425,1784353103.467815,1784353105.109128,1784353104.2911143,0.8643620735,0.4997825675666553,0.8681341952752066,0.8500913749999999,-0.410253625,-0.698460375,0.0025960000000000002,-0.00270875,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5824213,5835308,0,0,0,0,8,8,8,1,0,1784353084.8418748
formal,down,68,72,1,145,4.470260905116888,4.600814381317987,0.5,1784353107.257524,1784353108.683392,37,True,1784353112.7934349,1784353114.466719,1784353114.4685068,1784353116.117122,1784353115.2925868,0.85816172525,1784353116.117839,1784353134.7369611,1784353125.4286106,1784353134.737922,1784353136.3843331,1784353135.5628166,0.8519613767499999,0.5000448367695761,0.855061272996403,0.8374103749999999,-0.409906875,-0.698636625,0.002774625,-0.002816625,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5822435,5882648,0,0,0,0,8,8,8,1,0,1784353116.117839
formal,down,12,73,0,146,-2.84073376214464,-2.710180285943541,0.5,1784353215.531584,1784353216.96632,38,True,1784353221.050364,1784353222.717223,1784353222.718515,1784353224.358739,1784353223.537994,0.0648522920625,1784353224.359154,1784353242.9581,1784353233.6645308,1784353242.958512,1784353244.5954719,1784353243.7776842,0.0499379406625,0.5003306223642358,0.05739018534437909,0.040226375,0.12597787500000002,0.21516887499999998,0.0034935,-0.007008375000000001,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-1974743,1877437,0,0,0,0,8,8,8,1,0,1784353224.359154
formal,up,12,73,1,147,-2.84073376214464,-2.971287238345739,0.5,1784353246.740635,1784353248.162961,39,True,1784353252.248228,1784353253.91825,1784353253.919702,1784353255.560768,1784353254.7391114,0.038039974925,1784353255.561273,1784353274.1780322,1784353264.8699732,1784353274.183037,1784353275.83343,1784353275.007594,0.042229399475,0.49983325918317256,0.04013398865192849,0.030194625,0.10983125,0.18783650000000002,0.0036715000000000003,-0.007227125,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-1745325,1601610,0,0,0,0,8,8,8,1,0,1784353255.561273
formal,up,19,74,0,148,-1.9268594287369494,-2.0574129049380483,0.5,1784353283.683682,1784353285.1098292,40,True,1784353289.207816,1784353290.8748522,1784353290.875288,1784353292.5155368,1784353291.6948068,0.2656095165,1784353292.51681,1784353311.165218,1784353301.834426,1784353311.166562,1784353312.8032992,1784353311.9879942,0.265609516625,0.49965630939225064,0.265609516562457,0.245619375,0.289853,0.49397575000000005,0.0006531250000000001,-0.00295725,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-4172468,4084139,0,0,0,0,8,8,8,1,0,1784353292.51681
formal,down,19,74,1,149,-1.9268594287369494,-1.7963059525358505,0.5,1784353314.942701,1784353316.370254,41,True,1784353320.46752,1784353322.14021,1784353322.141216,1784353323.7760189,1784353322.9563293,0.25019243412500003,1784353323.777129,1784353342.3932538,1784353333.0827098,1784353342.394644,1784353344.031803,1784353343.2127495,0.247008471625,0.49990967682523435,0.24860074046060135,0.238747,0.286359625,0.488622125,0.0008155,-0.0031008750000000003,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-4112764,4042219,0,0,0,0,8,8,8,1,0,1784353323.777129
formal,down,61,75,0,150,3.5563865717091963,3.686940047910295,0.5,1784353406.103743,1784353407.525016,42,True,1784353411.605907,1784353413.26813,1784353413.269866,1784353414.909964,1784353414.0893922,1.38267767875,1784353414.9104729,1784353433.5146391,1784353424.20865,1784353433.515339,1784353435.161983,1784353434.337099,1.3622332875,0.4997730351324659,1.3724601232835518,1.2,-0.326392875,-0.5580253749999999,-0.000361375,0.002606625,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-4750884,4888501,0,0,0,0,8,8,8,1,0,1784353414.9104729
formal,up,61,75,1,151,3.5563865717091963,3.4258330955080973,0.5,1784353437.304312,1784353438.737897,43,True,1784353442.839693,1784353444.5097039,1784353444.510123,1784353446.155933,1784353445.3317525,1.36357390375,1784353446.156903,1784353464.74843,1784353455.453464,1784353464.749453,1784353466.3945742,1784353465.5739055,1.3456431675,0.5000313715585321,1.3546079731098584,1.2,-0.333951375,-0.5712364999999999,-0.00016425,0.00234525,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-4793567,4874782,0,0,0,0,8,8,8,1,0,1784353446.156903
formal,up,53,76,0,152,2.5119587621004067,2.3814052858993078,0.5,1784353479.922946,1784353481.34929,44,True,1784353485.4504771,1784353487.121418,1784353487.121971,1784353488.7620249,1784353487.941969,1.65716877375,1784353488.767593,1784353507.383667,1784353498.074694,1784353507.384392,1784353509.024341,1784353508.2053833,1.65716877375,0.5000502288950396,1.65716877375,1.2,-0.143897375,-0.24688749999999998,-0.0041355,0.00828375,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-2205686,2341101,0,0,0,0,8,8,8,1,0,1784353488.767593
