window_sequence_index,source_sequence_index,window_index,role,direction,grid_index,target_ordinal,pair_position,bias,t_start_unix,t_end_unix,t_mid_unix,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows,read_attempt_count,t_first_attempt_start_unix
10,109,2,formal,down,6,54,1,-3.624054619351232,1784351265.971287,1784351268.320301,1784351267.145794,0.0362,-0.120006,-0.205234,0.005185,-0.008832,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1893020,1721358,0,0,0,0,1,1,1784351265.971287
11,109,3,formal,down,6,54,1,-3.624054619351232,1784351268.320616,1784351270.657876,1784351269.489246,0.036678,-0.120745,-0.206609,0.005168,-0.008821,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1865157,1722628,0,0,0,0,1,1,1784351268.320616
12,109,4,formal,down,6,54,1,-3.624054619351232,1784351270.658135,1784351272.986051,1784351271.822093,0.037151,-0.121444,-0.207858,0.005183,-0.00882,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1878369,1734739,0,0,0,0,1,1,1784351270.658135
13,109,5,formal,down,6,54,1,-3.624054619351232,1784351272.986331,1784351275.3239539,1784351274.1551423,0.037651,-0.1222,-0.209083,0.005158,-0.008778,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1896492,1739989,0,0,0,0,1,1,1784351272.986331
14,109,6,formal,down,6,54,1,-3.624054619351232,1784351275.324418,1784351277.6484668,1784351276.4864426,0.038181,-0.123074,-0.21049,0.005162,-0.008823,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1899710,1750491,0,0,0,0,1,1,1784351275.324418
15,109,7,formal,down,6,54,1,-3.624054619351232,1784351277.648758,1784351279.986889,1784351278.8178234,0.038592,-0.123689,-0.21154,0.005169,-0.008822,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1905892,1758705,0,0,0,0,1,1,1784351277.648758
16,110,0,formal,down,74,55,0,5.2535817623234795,1784351390.350463,1784351392.6817641,1784351391.5161135,0.574938,-0.38924,-0.661084,0.004459,-0.005948,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5521879,5473184,0,0,0,0,1,1,1784351390.350463
17,110,1,formal,down,74,55,0,5.2535817623234795,1784351392.6828108,1784351395.021923,1784351393.852367,0.570912,-0.388582,-0.660185,0.004496,-0.006004,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5484955,5495203,0,0,0,0,1,1,1784351392.6828108
18,110,2,formal,down,74,55,0,5.2535817623234795,1784351395.022161,1784351397.3530722,1784351396.1876166,0.566952,-0.387798,-0.658993,0.004558,-0.006011,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5476910,5471236,0,0,0,0,1,1,1784351395.022161
19,110,3,formal,down,74,55,0,5.2535817623234795,1784351397.353291,1784351399.694777,1784351398.524034,0.563387,-0.387116,-0.657852,0.004574,-0.006026,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5462090,5451504,0,0,0,0,1,1,1784351397.353291
20,110,4,formal,down,74,55,0,5.2535817623234795,1784351399.695206,1784351402.0281181,1784351400.861662,0.560309,-0.38672,-0.657356,0.004619,-0.006166,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5477418,5469034,0,0,0,0,1,1,1784351399.695206
21,110,5,formal,down,74,55,0,5.2535817623234795,1784351402.028385,1784351404.353118,1784351403.1907516,0.557425,-0.386271,-0.65669,0.004541,-0.006156,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5476148,5423811,0,0,0,0,1,1,1784351402.028385
22,110,6,formal,down,74,55,0,5.2535817623234795,1784351404.353332,1784351406.7034721,1784351405.528402,0.554245,-0.385593,-0.65559,0.004644,-0.006151,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5453960,5429146,0,0,0,0,1,1,1784351404.353332
23,110,7,formal,down,74,55,0,5.2535817623234795,1784351406.703702,1784351409.028359,1784351407.8660305,0.550978,-0.384787,-0.65433,0.00462,-0.006152,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5446761,5419661,0,0,0,0,1,1,1784351406.703702
24,111,0,formal,up,74,55,1,5.2535817623234795,1784351421.767376,1784351424.086535,1784351422.9269555,0.534977,-0.382138,-0.649743,0.004696,-0.006275,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5435244,5408059,0,0,0,0,1,1,1784351421.767376
25,111,1,formal,up,74,55,1,5.2535817623234795,1784351424.087669,1784351426.4274209,1784351425.257545,0.532325,-0.381433,-0.648797,0.004729,-0.006402,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5423387,5374015,0,0,0,0,1,1,1784351424.087669
26,111,2,formal,up,74,55,1,5.2535817623234795,1784351426.4276538,1784351428.7616692,1784351427.5946615,0.529762,-0.380773,-0.647626,0.004733,-0.006276,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5471998,5403401,0,0,0,0,1,1,1784351426.4276538
27,111,3,formal,up,74,55,1,5.2535817623234795,1784351428.761919,1784351431.08561,1784351429.9237645,0.527596,-0.380443,-0.647159,0.004728,-0.006418,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5420847,5365461,0,0,0,0,1,1,1784351428.761919
28,111,4,formal,up,74,55,1,5.2535817623234795,1784351431.085845,1784351433.418251,1784351432.252048,0.525833,-0.3803,-0.646832,0.004734,-0.006391,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5350895,5341410,0,0,0,0,1,1,1784351431.085845
29,111,5,formal,up,74,55,1,5.2535817623234795,1784351433.419343,1784351435.740978,1784351434.5801606,0.523664,-0.379905,-0.646212,0.004812,-0.006462,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5429062,5377995,0,0,0,0,1,1,1784351433.419343
30,111,6,formal,up,74,55,1,5.2535817623234795,1784351435.741246,1784351438.062787,1784351436.9020166,0.52173,-0.379431,-0.645546,0.004802,-0.006348,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5404672,5327098,0,0,0,0,1,1,1784351435.741246
31,111,7,formal,up,74,55,1,5.2535817623234795,1784351438.0631459,1784351440.406254,1784351439.2347,0.519855,-0.37923,-0.645047,0.004776,-0.006428,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5393154,5333195,0,0,0,0,1,1,1784351438.0631459
32,112,0,formal,up,44,56,0,1.3369774762905182,1784351496.133114,1784351498.47877,1784351497.305942,1.2,0.136454,0.23426,-0.004742,0.008327,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2076792,2140138,0,0,0,0,1,1,1784351496.133114
33,112,1,formal,up,44,56,0,1.3369774762905182,1784351498.47923,1784351500.826367,1784351499.6527984,1.2,0.137154,0.235549,-0.004765,0.008242,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1995068,2152926,0,0,0,0,1,1,1784351498.47923
34,112,2,formal,up,44,56,0,1.3369774762905182,1784351500.8266501,1784351503.1595929,1784351501.9931216,1.2,0.13784,0.236803,-0.004822,0.008283,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2004892,2177824,0,0,0,0,1,1,1784351500.8266501
35,112,3,formal,up,44,56,0,1.3369774762905182,1784351503.159895,1784351505.478198,1784351504.3190465,1.2,0.138244,0.237572,-0.004781,0.008277,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2004807,2220252,0,0,0,0,1,1,1784351503.159895
36,112,4,formal,up,44,56,0,1.3369774762905182,1784351505.4784472,1784351507.804746,1784351506.6415966,1.2,0.138825,0.238613,-0.004764,0.008279,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1994645,2200435,0,0,0,0,1,1,1784351505.4784472
37,112,5,formal,up,44,56,0,1.3369774762905182,1784351507.804996,1784351510.135494,1784351508.970245,1.2,0.139338,0.239432,-0.004775,0.008271,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2008703,2173928,0,0,0,0,1,1,1784351507.804996
38,112,6,formal,up,44,56,0,1.3369774762905182,1784351510.1359081,1784351512.4783301,1784351511.3071191,1.2,0.13956,0.239815,-0.004812,0.008301,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2083228,2323063,0,0,0,0,1,1,1784351510.1359081
39,112,7,formal,up,44,56,0,1.3369774762905182,1784351512.479421,1784351514.8277829,1784351513.653602,1.2,0.139875,0.240544,-0.004783,0.008273,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2054349,2180195,0,0,0,0,1,1,1784351512.479421
40,113,0,formal,down,44,56,1,1.3369774762905182,1784351527.548851,1784351529.8940768,1784351528.721464,1.2,0.141503,0.243358,-0.004817,0.008284,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2077892,2264798,0,0,0,0,1,1,1784351527.548851
41,113,1,formal,down,44,56,1,1.3369774762905182,1784351529.894602,1784351532.220903,1784351531.0577526,1.2,0.141823,0.243872,-0.004778,0.008244,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2075437,2209412,0,0,0,0,1,1,1784351529.894602
42,113,2,formal,down,44,56,1,1.3369774762905182,1784351532.221178,1784351534.551027,1784351533.3861027,1.2,0.141916,0.244156,-0.004801,0.008278,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2130653,2256498,0,0,0,0,1,1,1784351532.221178
43,113,3,formal,down,44,56,1,1.3369774762905182,1784351534.551263,1784351536.878727,1784351535.714995,1.2,0.142089,0.244378,-0.004774,0.008235,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2133786,2313324,0,0,0,0,1,1,1784351534.551263
44,113,4,formal,down,44,56,1,1.3369774762905182,1784351536.87994,1784351539.210334,1784351538.045137,1.2,0.142268,0.244718,-0.0048,0.008242,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2093729,2257261,0,0,0,0,1,1,1784351536.87994
45,113,5,formal,down,44,56,1,1.3369774762905182,1784351539.210589,1784351541.5442162,1784351540.3774025,1.2,0.142539,0.245232,-0.004824,0.00825,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2142509,2265729,0,0,0,0,1,1,1784351539.210589
46,113,6,formal,down,44,56,1,1.3369774762905182,1784351541.544461,1784351543.883939,1784351542.7142,1.2,0.142732,0.245537,-0.004792,0.008254,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2147590,2248284,0,0,0,0,1,1,1784351541.544461
47,113,7,formal,down,44,56,1,1.3369774762905182,1784351543.884235,1784351546.2048461,1784351545.0445404,1.2,0.142863,0.245831,-0.0048,0.008263,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2083905,2234564,0,0,0,0,1,1,1784351543.884235
48,114,0,formal,down,36,57,0,0.29254966668172866,1784351566.085264,1784351568.425517,1784351567.2553906,1.2,0.338229,0.578582,-0.004647,0.006613,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4771124,4908488,0,0,0,0,1,1,1784351566.085264
49,114,1,formal,down,36,57,0,0.29254966668172866,1784351568.426563,1784351570.75936,1784351569.5929615,1.2,0.338535,0.579214,-0.004638,0.006599,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4843702,5037467,0,0,0,0,1,1,1784351568.426563
50,114,2,formal,down,36,57,0,0.29254966668172866,1784351570.7596889,1784351573.0754712,1784351571.9175801,1.2,0.338869,0.580004,-0.004665,0.006566,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4844294,4935249,0,0,0,0,1,1,1784351570.7596889
51,114,3,formal,down,36,57,0,0.29254966668172866,1784351573.075695,1784351575.4058182,1784351574.2407565,1.2,0.339493,0.581077,-0.004638,0.006585,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4839044,4943718,0,0,0,0,1,1,1784351573.075695
52,114,4,formal,down,36,57,0,0.29254966668172866,1784351575.406368,1784351577.748441,1784351576.5774045,1.2,0.339481,0.581134,-0.004656,0.006599,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4889856,4931099,0,0,0,0,1,1,1784351575.406368
53,114,5,formal,down,36,57,0,0.29254966668172866,1784351577.748724,1784351580.076386,1784351578.912555,1.2,0.339903,0.581875,-0.00464,0.006625,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4846581,4907556,0,0,0,0,1,1,1784351577.748724
54,114,6,formal,down,36,57,0,0.29254966668172866,1784351580.0766878,1784351582.410563,1784351581.2436254,1.2,0.339923,0.582071,-0.004662,0.006619,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4823715,5093276,0,0,0,0,1,1,1784351580.0766878
55,114,7,formal,down,36,57,0,0.29254966668172866,1784351582.411683,1784351584.7303529,1784351583.571018,1.2,0.340159,0.582667,-0.004634,0.006569,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4860216,4929490,0,0,0,0,1,1,1784351582.411683
56,115,0,formal,up,36,57,1,0.29254966668172866,1784351597.493527,1784351599.8460522,1784351598.6697896,1.2,0.341761,0.585549,-0.004628,0.006499,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4894599,4953965,0,0,0,0,1,1,1784351597.493527
57,115,1,formal,up,36,57,1,0.29254966668172866,1784351599.846308,1784351602.176123,1784351601.0112154,1.2,0.341627,0.585257,-0.004655,0.006541,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4911113,4995292,0,0,0,0,1,1,1784351599.846308
58,115,2,formal,up,36,57,1,0.29254966668172866,1784351602.176378,1784351604.501811,1784351603.3390946,1.2,0.34167,0.585465,-0.00465,0.006533,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4841161,4960994,0,0,0,0,1,1,1784351602.176378
59,115,3,formal,up,36,57,1,0.29254966668172866,1784351604.502072,1784351606.841264,1784351605.671668,1.2,0.341845,0.58582,-0.004631,0.006556,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4843702,4975137,0,0,0,0,1,1,1784351604.502072
60,115,4,formal,up,36,57,1,0.29254966668172866,1784351606.841504,1784351609.169183,1784351608.0053434,1.2,0.341923,0.585863,-0.004605,0.006495,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4880032,4970309,0,0,0,0,1,1,1784351606.841504
61,115,5,formal,up,36,57,1,0.29254966668172866,1784351609.1694431,1784351611.5022552,1784351610.3358493,1.2,0.342071,0.586314,-0.004624,0.006438,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4863095,5072697,0,0,0,0,1,1,1784351609.1694431
62,115,6,formal,up,36,57,1,0.29254966668172866,1784351611.502507,1784351613.84208,1784351612.6722937,1.2,0.341964,0.586031,-0.004625,0.006451,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4904338,5107927,0,0,0,0,1,1,1784351611.502507
63,115,7,formal,up,36,57,1,0.29254966668172866,1784351613.843224,1784351616.177234,1784351615.010229,1.2,0.342336,0.586867,-0.004661,0.006485,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4907387,5045427,0,0,0,0,1,1,1784351613.843224
64,116,0,formal,up,31,58,0,-0.36021771432376504,1784351636.082742,1784351638.415818,1784351637.24928,0.98739,0.402415,0.687239,-0.004223,0.005516,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5693710,5779668,0,0,0,0,1,1,1784351636.082742
65,116,1,formal,up,31,58,0,-0.36021771432376504,1784351638.416319,1784351640.7547112,1784351639.585515,0.986282,0.402396,0.68746,-0.004092,0.005545,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5676095,5742490,0,0,0,0,1,1,1784351638.416319
66,116,2,formal,up,31,58,0,-0.36021771432376504,1784351640.754956,1784351643.0851562,1784351641.920056,0.984459,0.402143,0.687333,-0.004237,0.005515,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5748249,5781531,0,0,0,0,1,1,1784351640.754956
67,116,3,formal,up,31,58,0,-0.36021771432376504,1784351643.0853918,1784351645.427732,1784351644.2565618,0.982958,0.401978,0.687051,-0.004193,0.005407,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5749942,5822858,0,0,0,0,1,1,1784351643.0853918
68,116,4,formal,up,31,58,0,-0.36021771432376504,1784351645.428312,1784351647.768786,1784351646.598549,0.982638,0.402196,0.687425,-0.004105,0.005441,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5705566,5816507,0,0,0,0,1,1,1784351645.428312
69,116,5,formal,up,31,58,0,-0.36021771432376504,1784351647.769044,1784351650.111294,1784351648.9401689,0.982029,0.402453,0.687851,-0.00412,0.005412,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5697352,5741643,0,0,0,0,1,1,1784351647.769044
70,116,6,formal,up,31,58,0,-0.36021771432376504,1784351650.111546,1784351652.4437969,1784351651.2776713,0.981516,0.402622,0.688245,-0.00409,0.005447,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5690661,5781870,0,0,0,0,1,1,1784351650.111546
71,116,7,formal,up,31,58,0,-0.36021771432376504,1784351652.444048,1784351654.7743082,1784351653.609178,0.980945,0.402874,0.688575,-0.004111,0.005399,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5726992,5745539,0,0,0,0,1,1,1784351652.444048
72,117,0,formal,down,31,58,1,-0.36021771432376504,1784351667.457192,1784351669.776452,1784351668.616822,0.975811,0.402721,0.688712,-0.004036,0.005399,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5697352,5746640,0,0,0,0,1,1,1784351667.457192
73,117,1,formal,down,31,58,1,-0.36021771432376504,1784351669.777525,1784351672.11108,1784351670.9443026,0.976232,0.403131,0.68951,-0.004053,0.00537,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5712341,5816846,0,0,0,0,1,1,1784351669.777525
74,117,2,formal,down,31,58,1,-0.36021771432376504,1784351672.111369,1784351674.443349,1784351673.277359,0.975353,0.403159,0.689537,-0.004056,0.005371,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5741897,5783733,0,0,0,0,1,1,1784351672.111369
75,117,3,formal,down,31,58,1,-0.36021771432376504,1784351674.443666,1784351676.789099,1784351675.6163826,0.974176,0.402869,0.689219,-0.004068,0.005351,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5766202,5814559,0,0,0,0,1,1,1784351674.443666
76,117,4,formal,down,31,58,1,-0.36021771432376504,1784351676.7898638,1784351679.1255932,1784351677.9577284,0.973817,0.403054,0.689431,-0.004061,0.005347,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5719116,5772723,0,0,0,0,1,1,1784351676.7898638
77,117,5,formal,down,31,58,1,-0.36021771432376504,1784351679.125798,1784351681.4513862,1784351680.288592,0.972969,0.403005,0.689367,-0.00401,0.005305,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5717931,5743337,0,0,0,0,1,1,1784351679.125798
78,117,6,formal,down,31,58,1,-0.36021771432376504,1784351681.45161,1784351683.7930229,1784351682.6223164,0.972759,0.40318,0.689759,-0.004049,0.005343,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5731735,5832005,0,0,0,0,1,1,1784351681.45161
79,117,7,formal,down,31,58,1,-0.36021771432376504,1784351683.7933598,1784351686.121303,1784351684.9573314,0.971627,0.40292,0.689306,-0.004053,0.005334,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5700316,5760274,0,0,0,0,1,1,1784351683.7933598
80,118,0,formal,down,49,59,0,1.989744857296012,1784351724.701503,1784351727.044914,1784351725.8732085,1.2,0.006383,0.011097,-0.004646,0.008417,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-252623,306992,0,0,0,0,1,1,1784351724.701503
81,118,1,formal,down,49,59,0,1.989744857296012,1784351727.046249,1784351729.384058,1784351728.2151535,1.2,0.005608,0.009707,-0.004642,0.008366,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-258551,405738,0,0,0,0,1,1,1784351727.046249
82,118,2,formal,down,49,59,0,1.989744857296012,1784351729.384275,1784351731.719983,1784351730.552129,1.2,0.00489,0.008483,-0.004613,0.008367,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-314445,379654,0,0,0,0,1,1,1784351729.384275
83,118,3,formal,down,49,59,0,1.989744857296012,1784351731.720331,1784351734.045126,1784351732.8827286,1.2,0.004151,0.007294,-0.004633,0.00836,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-331636,380670,0,0,0,0,1,1,1784351731.720331
84,118,4,formal,down,49,59,0,1.989744857296012,1784351734.045391,1784351736.376342,1784351735.2108665,1.2,0.003566,0.006197,-0.004633,0.008299,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-295221,353401,0,0,0,0,1,1,1784351734.045391
85,118,5,formal,down,49,59,0,1.989744857296012,1784351736.376596,1784351738.698168,1784351737.5373821,1.2,0.002947,0.005146,-0.004633,0.008335,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-254825,342984,0,0,0,0,1,1,1784351736.376596
86,118,6,formal,down,49,59,0,1.989744857296012,1784351738.698668,1784351741.036545,1784351739.8676066,1.2,0.002397,0.004235,-0.00461,0.008371,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-211465,324014,0,0,0,0,1,1,1784351738.698668
87,118,7,formal,down,49,59,0,1.989744857296012,1784351741.0368152,1784351743.374489,1784351742.2056522,1.2,0.001892,0.003249,-0.004623,0.008332,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-258720,306399,0,0,0,0,1,1,1784351741.0368152
88,119,0,formal,up,49,59,1,1.989744857296012,1784351756.09101,1784351758.4116569,1784351757.2513335,1.2,-0.000957,-0.001547,-0.00458,0.00833,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-279130,282348,0,0,0,0,1,1,1784351756.09101
89,119,1,formal,up,49,59,1,1.989744857296012,1784351758.412788,1784351760.75173,1784351759.582259,1.2,-0.001383,-0.002321,-0.004587,0.008338,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-259398,277182,0,0,0,0,1,1,1784351758.412788
90,119,2,formal,up,49,59,1,1.989744857296012,1784351760.752023,1784351763.092414,1784351761.9222183,1.2,-0.001774,-0.002938,-0.004594,0.00833,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-287260,393458,0,0,0,0,1,1,1784351760.752023
91,119,3,formal,up,49,59,1,1.989744857296012,1784351763.092659,1784351765.423913,1784351764.258286,1.2,-0.002132,-0.00363,-0.004627,0.008303,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-225692,339597,0,0,0,0,1,1,1784351763.092659
92,119,4,formal,up,49,59,1,1.989744857296012,1784351765.4242072,1784351767.758571,1784351766.5913892,1.2,-0.002475,-0.004203,-0.004569,0.008301,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-228063,266512,0,0,0,0,1,1,1784351765.4242072
93,119,5,formal,up,49,59,1,1.989744857296012,1784351767.758807,1784351770.081342,1784351768.9200745,1.2,-0.002796,-0.004802,-0.00462,0.008337,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-249828,305044,0,0,0,0,1,1,1784351767.758807
94,119,6,formal,up,49,59,1,1.989744857296012,1784351770.081592,1784351772.4134212,1784351771.2475066,1.2,-0.003134,-0.005325,-0.00458,0.008307,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-250760,284719,0,0,0,0,1,1,1784351770.081592
95,119,7,formal,up,49,59,1,1.989744857296012,1784351772.413642,1784351774.7453241,1784351773.579483,1.2,-0.003493,-0.005955,-0.004572,0.00832,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-332991,395660,0,0,0,0,1,1,1784351772.413642
96,120,0,formal,up,66,60,0,4.20915395271469,1784351807.550515,1784351809.892235,1784351808.721375,1.029388,-0.39806,-0.678182,0.000655,0.001288,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5642135,5726823,0,0,0,0,1,1,1784351807.550515
