dmm_sequence_index,source_sequence_index,side,read_index,t_start_unix,t_end_unix,t_mid_unix,dc_dmm
67,112,pre,3,1784351495.102168,1784351495.309821,1784351495.2059946,1.66387185
68,112,pre,4,1784351495.3100019,1784351495.514445,1784351495.4122233,1.65314693
69,112,pre,5,1784351495.5146859,1784351495.724878,1784351495.619782,1.66923432
70,112,pre,6,1784351495.725088,1784351495.92634,1784351495.825714,1.67861863
71,112,pre,7,1784351495.926534,1784351496.132879,1784351496.0297065,1.66923432
72,112,post,0,1784351514.828041,1784351515.036148,1784351514.9320946,1.67057493
73,112,post,1,1784351515.03657,1784351515.2467132,1784351515.1416416,1.63974077
74,112,post,2,1784351515.246885,1784351515.4554932,1784351515.3511891,1.6678937
75,112,post,3,1784351515.45569,1784351515.663182,1784351515.5594358,1.65985001
76,112,post,4,1784351515.663363,1784351515.866418,1784351515.7648904,1.63571892
77,112,post,5,1784351515.866645,1784351516.0670478,1784351515.9668465,1.65985001
78,112,post,6,1784351516.067204,1784351516.268325,1784351516.1677647,1.64912508
79,112,post,7,1784351516.2686012,1784351516.478791,1784351516.373696,1.65716878
80,113,pre,0,1784351525.882881,1784351526.088033,1784351525.985457,1.65716878
81,113,pre,1,1784351526.0882938,1784351526.294095,1784351526.1911945,1.64510323
82,113,pre,2,1784351526.2942789,1784351526.502513,1784351526.398396,1.65180631
83,113,pre,3,1784351526.502711,1784351526.7128892,1784351526.6078,1.66387185
84,113,pre,4,1784351526.71309,1784351526.9188118,1784351526.8159509,1.65448754
85,113,pre,5,1784351526.9189959,1784351527.1291058,1784351527.0240507,1.66119062
86,113,pre,6,1784351527.129334,1784351527.338021,1784351527.2336774,1.66655309
87,113,pre,7,1784351527.338312,1784351527.548518,1784351527.443415,1.67325617
88,113,post,0,1784351546.2059362,1784351546.412024,1784351546.30898,1.65314693
89,113,post,1,1784351546.4130392,1784351546.618565,1784351546.5158021,1.65716878
90,113,post,2,1784351546.618882,1784351546.821835,1784351546.7203584,1.66253124
91,113,post,3,1784351546.8220181,1784351547.0321438,1784351546.927081,1.65314693
92,113,post,4,1784351547.0323489,1784351547.236094,1784351547.1342216,1.63571892
93,113,post,5,1784351547.2363389,1784351547.446496,1784351547.3414173,1.66119062
94,113,post,6,1784351547.4467359,1784351547.6548622,1784351547.550799,1.65716878
95,113,post,7,1784351547.655062,1784351547.859974,1784351547.7575178,1.65850939
96,114,pre,0,1784351564.428211,1784351564.634783,1784351564.531497,1.33944282
97,114,pre,1,1784351564.635788,1784351564.845925,1784351564.7408566,1.32737727
98,114,pre,2,1784351564.8460858,1784351565.056221,1784351564.9511533,1.34078343
99,114,pre,3,1784351565.056424,1784351565.259702,1784351565.158063,1.34346467
100,114,pre,4,1784351565.260009,1784351565.462035,1784351565.361022,1.35821144
101,114,pre,5,1784351565.462388,1784351565.66717,1784351565.564779,1.31799296
102,114,pre,6,1784351565.667437,1784351565.874655,1784351565.7710462,1.33273974
103,114,pre,7,1784351565.874847,1784351566.085033,1784351565.97994,1.31799296
104,114,post,0,1784351584.730932,1784351584.941066,1784351584.835999,1.32603666
105,114,post,1,1784351584.942218,1784351585.152388,1784351585.0473032,1.30860865
106,114,post,2,1784351585.152593,1784351585.3627331,1784351585.257663,1.31933358
107,114,post,3,1784351585.362923,1784351585.566875,1784351585.464899,1.3461459
108,114,post,4,1784351585.5672698,1784351585.777468,1784351585.672369,1.32335543
109,114,post,5,1784351585.777688,1784351585.9878762,1784351585.882782,1.32201481
110,114,post,6,1784351585.988111,1784351586.193449,1784351586.09078,1.32335543
111,114,post,7,1784351586.19364,1784351586.3988118,1784351586.296226,1.33139912
112,115,pre,0,1784351595.83801,1784351596.040473,1784351595.9392414,1.31531173
113,115,pre,1,1784351596.04069,1784351596.242242,1784351596.1414661,1.33139912
114,115,pre,2,1784351596.2426188,1784351596.452327,1784351596.347473,1.32469604
115,115,pre,3,1784351596.452508,1784351596.662682,1784351596.557595,1.33542097
116,115,pre,4,1784351596.662854,1784351596.8683698,1784351596.765612,1.33542097
117,115,pre,5,1784351596.868566,1784351597.0765598,1784351596.9725628,1.33005851
118,115,pre,6,1784351597.0767848,1784351597.2869198,1784351597.1818523,1.32737727
119,115,pre,7,1784351597.287116,1784351597.493238,1784351597.390177,1.3381022
120,115,post,0,1784351616.17757,1784351616.382661,1784351616.2801156,1.31933358
121,115,post,1,1784351616.383737,1784351616.593447,1784351616.4885921,1.31397112
122,115,post,2,1784351616.593639,1784351616.801023,1784351616.697331,1.33408035
123,115,post,3,1784351616.801205,1784351617.00876,1784351616.9049826,1.30592742
124,115,post,4,1784351617.008991,1784351617.210328,1784351617.1096597,1.32469604
125,115,post,5,1784351617.210583,1784351617.412318,1784351617.3114505,1.30994927
126,115,post,6,1784351617.412514,1784351617.615696,1784351617.5141048,1.32201481
127,115,post,7,1784351617.615923,1784351617.8175611,1784351617.716742,1.30324619
128,116,pre,0,1784351634.421269,1784351634.627059,1784351634.524164,1.02976055
129,116,pre,1,1784351634.628155,1784351634.835574,1784351634.7318645,1.01099193
130,116,pre,2,1784351634.8357701,1784351635.045977,1784351634.9408736,0.99892639
131,116,pre,3,1784351635.04622,1784351635.256347,1784351635.1512835,1.01903563
132,116,pre,4,1784351635.2565498,1784351635.460188,1784351635.3583689,1.0163544
133,116,pre,5,1784351635.460373,1784351635.670507,1784351635.56544,1.03512302
134,116,pre,6,1784351635.670709,1784351635.8721228,1784351635.7714157,1.01367316
135,116,pre,7,1784351635.872343,1784351636.082495,1784351635.977419,0.976135921
136,116,post,0,1784351654.77559,1784351654.97581,1784351654.8757,0.988201463
137,116,post,1,1784351654.9760199,1784351655.18623,1784351655.0811248,1.00294824
138,116,post,2,1784351655.18649,1784351655.387052,1784351655.286771,1.02573871
139,116,post,3,1784351655.387273,1784351655.593672,1784351655.4904726,0.986860847
140,116,post,4,1784351655.5938618,1784351655.80407,1784351655.698966,1.0163544
141,116,post,5,1784351655.804291,1784351656.014414,1784351655.9093525,0.99892639
142,116,post,6,1784351656.0145988,1784351656.215969,1784351656.115284,1.00428885
143,116,post,7,1784351656.216195,1784351656.4264152,1784351656.3213053,1.00428885
144,117,pre,0,1784351665.80431,1784351666.0103412,1784351665.9073257,0.994904543
145,117,pre,1,1784351666.010611,1784351666.21957,1784351666.1150904,0.982839
146,117,pre,2,1784351666.219799,1784351666.427026,1784351666.3234124,0.989542079
147,117,pre,3,1784351666.4272041,1784351666.630211,1784351666.5287075,1.00160762
148,117,pre,4,1784351666.630372,1784351666.840499,1784351666.7354355,1.01367316
149,117,pre,5,1784351666.840708,1784351667.050893,1784351666.9458005,1.01367316
150,117,pre,6,1784351667.0510871,1784351667.252073,1784351667.15158,1.00294824
151,117,pre,7,1784351667.2522829,1784351667.457013,1784351667.3546479,0.985520232
152,117,post,0,1784351686.121629,1784351686.3283572,1784351686.2249932,0.994904543
153,117,post,1,1784351686.329546,1784351686.5397272,1784351686.4346366,1.02037624
154,117,post,2,1784351686.539923,1784351686.744961,1784351686.642442,1.01501378
155,117,post,3,1784351686.745365,1784351686.954753,1784351686.850059,0.96675161
156,117,post,4,1784351686.9549499,1784351687.1567922,1784351687.055871,0.990882695
157,117,post,5,1784351687.157036,1784351687.367174,1784351687.262105,0.993563927
158,117,post,6,1784351687.367388,1784351687.568015,1784351687.4677014,0.992223311
159,117,post,7,1784351687.568311,1784351687.7763488,1784351687.67233,1.01367316
160,118,pre,0,1784351723.0508108,1784351723.255757,1784351723.153284,1.71749649
161,118,pre,1,1784351723.256203,1784351723.459696,1784351723.3579495,1.71883711
162,118,pre,2,1784351723.459872,1784351723.6700852,1784351723.5649786,1.71213403
163,118,pre,3,1784351723.670301,1784351723.873493,1784351723.7718968,1.70409033
164,118,pre,4,1784351723.873736,1784351724.076538,1784351723.975137,1.7268808
165,118,pre,5,1784351724.0767481,1784351724.286905,1784351724.1818266,1.6933654
166,118,pre,6,1784351724.287112,1784351724.497246,1784351724.392179,1.71347464
167,118,pre,7,1784351724.497491,1784351724.701314,1784351724.5994024,1.71079341
168,118,post,0,1784351743.374702,1784351743.576437,1784351743.4755695,1.71347464
169,118,post,1,1784351743.576899,1784351743.785436,1784351743.6811676,1.70945279
170,118,post,2,1784351743.785642,1784351743.9957938,1784351743.890718,1.69872787
171,118,post,3,1784351743.995986,1784351744.200512,1784351744.098249,1.71615587
172,118,post,4,1784351744.2007139,1784351744.406272,1784351744.303493,1.72554018
173,118,post,5,1784351744.406513,1784351744.6155,1784351744.5110064,1.70811218
174,118,post,6,1784351744.615722,1784351744.825541,1784351744.7206316,1.69872787
175,118,post,7,1784351744.8257248,1784351745.0358741,1784351744.9307995,1.71749649
176,119,pre,0,1784351754.431461,1784351754.639342,1784351754.5354016,1.72956203
177,119,pre,1,1784351754.6395361,1784351754.8497028,1784351754.7446194,1.69604664
178,119,pre,2,1784351754.8499231,1784351755.0526679,1784351754.9512954,1.68800294
179,119,pre,3,1784351755.052864,1784351755.2629912,1784351755.1579275,1.6933654
180,119,pre,4,1784351755.2631721,1784351755.473294,1784351755.3682332,1.73090265
181,119,pre,5,1784351755.4735239,1784351755.68369,1784351755.578607,1.71481526
182,119,pre,6,1784351755.683889,1784351755.890003,1784351755.7869458,1.71615587
183,119,pre,7,1784351755.890228,1784351756.090809,1784351755.9905186,1.71213403
184,119,post,0,1784351774.746489,1784351774.955622,1784351774.8510556,1.71079341
185,119,post,1,1784351774.955831,1784351775.1642702,1784351775.0600505,1.68800294
186,119,post,2,1784351775.164442,1784351775.374588,1784351775.269515,1.71347464
187,119,post,3,1784351775.374795,1784351775.575976,1784351775.4753854,1.70543095
188,119,post,4,1784351775.576169,1784351775.786369,1784351775.6812692,1.72017772
189,119,post,5,1784351775.786583,1784351775.987586,1784351775.8870845,1.71347464
190,119,post,6,1784351775.987799,1784351776.187973,1784351776.0878859,1.71481526
191,119,post,7,1784351776.188164,1784351776.398298,1784351776.293231,1.72822142
192,120,pre,0,1784351805.902127,1784351806.109762,1784351806.0059445,1.07131965
193,120,pre,1,1784351806.1109068,1784351806.317767,1784351806.2143369,1.05121041
194,120,pre,2,1784351806.317955,1784351806.528073,1784351806.4230142,1.04986979
195,120,pre,3,1784351806.528285,1784351806.731897,1784351806.6300912,1.06461657
196,120,pre,4,1784351806.732129,1784351806.933702,1784351806.8329155,1.04852918
197,120,pre,5,1784351806.93389,1784351807.134721,1784351807.0343056,1.03244179
198,120,pre,6,1784351807.1349351,1784351807.345061,1784351807.239998,1.05523226
199,120,pre,7,1784351807.345269,1784351807.55031,1784351807.4477894,1.05389164
200,120,post,0,1784351826.264544,1784351826.4746912,1784351826.3696175,1.05657287
201,120,post,1,1784351826.477422,1784351826.683519,1784351826.5804706,1.04316671
202,120,post,2,1784351826.6837928,1784351826.892949,1784351826.788371,1.03914487
203,120,post,3,1784351826.893121,1784351827.1032488,1784351826.998185,1.0163544
204,120,post,4,1784351827.1034229,1784351827.306647,1784351827.205035,1.03780425
205,120,post,5,1784351827.3068988,1784351827.517025,1784351827.411962,1.04316671
206,120,post,6,1784351827.517223,1784351827.718245,1784351827.617734,1.03780425
207,120,post,7,1784351827.7184682,1784351827.925038,1784351827.821753,1.03512302
208,121,pre,0,1784351837.3342268,1784351837.535599,1784351837.434913,1.02037624
209,121,pre,1,1784351837.5357718,1784351837.737362,1784351837.6365669,1.0337824
210,121,pre,2,1784351837.737532,1784351837.947667,1784351837.8425994,1.03780425
211,121,pre,3,1784351837.9478998,1784351838.148164,1784351838.0480318,1.03914487
212,121,pre,4,1784351838.148387,1784351838.3564942,1784351838.2524405,1.02439809
213,121,pre,5,1784351838.3567061,1784351838.562266,1784351838.459486,1.02037624
214,121,pre,6,1784351838.562504,1784351838.772629,1784351838.6675665,1.02037624
215,121,pre,7,1784351838.7728179,1784351838.9830039,1784351838.8779109,1.01233255
216,121,post,0,1784351857.664393,1784351857.8745549,1784351857.769474,1.01769501
217,121,post,1,1784351857.875055,1784351858.0759768,1784351857.9755158,1.01367316
218,121,post,2,1784351858.076148,1784351858.286272,1784351858.18121,1.01367316
219,121,post,3,1784351858.286458,1784351858.496585,1784351858.3915215,1.00026701
220,121,post,4,1784351858.496753,1784351858.7013,1784351858.5990264,1.00562947
221,121,post,5,1784351858.701507,1784351858.906701,1784351858.804104,0.996245158
222,121,post,6,1784351858.9069178,1784351859.109565,1784351859.0082414,1.0083107
223,121,post,7,1784351859.109747,1784351859.3198771,1784351859.214812,1.02841994
224,122,pre,0,1784351940.475507,1784351940.677612,1784351940.5765595,0.112779309
225,122,pre,1,1784351940.677849,1784351940.885695,1784351940.7817721,0.0846263759
226,122,pre,2,1784351940.885901,1784351941.092313,1784351940.9891071,0.119482388
227,122,pre,3,1784351941.092493,1784351941.29745,1784351941.1949716,0.148975937
228,122,pre,4,1784351941.297664,1784351941.5006258,1784351941.399145,0.0966919187
229,122,pre,5,1784351941.500811,1784351941.703945,1784351941.602378,0.100713766
230,122,pre,6,1784351941.704153,1784351941.911587,1784351941.80787,0.114119925
231,122,pre,7,1784351941.911802,1784351942.115613,1784351942.0137076,0.107416846
232,122,post,0,1784351960.7946508,1784351961.0049,1784351960.8997755,0.0819451442
233,122,post,1,1784351961.005325,1784351961.21548,1784351961.1104026,0.0859669918
234,122,post,2,1784351961.215737,1784351961.41797,1784351961.3168535,0.0645171381
235,122,post,3,1784351961.4181828,1784351961.628351,1784351961.5232668,0.0671983698
236,122,post,4,1784351961.628618,1784351961.833181,1784351961.7308993,0.102054382
237,122,post,5,1784351961.833357,1784351962.0435169,1784351961.938437,0.0792639125
238,122,post,6,1784351962.043722,1784351962.2510028,1784351962.1473622,0.114119925
239,122,post,7,1784351962.2513778,1784351962.461646,1784351962.356512,0.136910394
240,123,pre,0,1784351971.878609,1784351972.079617,1784351971.979113,0.0631765222
241,123,pre,1,1784351972.079863,1784351972.290097,1784351972.18498,0.0712202174
242,123,pre,2,1784351972.290276,1784351972.4914188,1784351972.3908474,0.0765826808
243,123,pre,3,1784351972.4916239,1784351972.692626,1784351972.592125,0.0966919187
244,123,pre,4,1784351972.692806,1784351972.897115,1784351972.7949605,0.0859669918
245,123,pre,5,1784351972.89732,1784351973.107454,1784351973.002387,0.0886482235
246,123,pre,6,1784351973.107711,1784351973.315079,1784351973.211395,0.10607623
247,123,pre,7,1784351973.315329,1784351973.521591,1784351973.41846,0.0846263759
248,123,post,0,1784351992.230102,1784351992.431502,1784351992.330802,0.110098077
249,123,post,1,1784351992.431979,1784351992.642133,1784351992.537056,0.0832857601
250,123,post,2,1784351992.642318,1784351992.842571,1784351992.7424445,0.0953513028
251,123,post,3,1784351992.842803,1784351993.0433679,1784351992.9430854,0.0792639125
252,123,post,4,1784351993.0435681,1784351993.2534568,1784351993.1485124,0.0859669918
253,123,post,5,1784351993.253645,1784351993.457898,1784351993.3557715,0.0966919187
254,123,post,6,1784351993.458163,1784351993.659468,1784351993.5588155,0.0913294552
255,123,post,7,1784351993.659743,1784351993.869888,1784351993.7648156,0.0578140588
256,124,pre,0,1784352001.818432,1784352002.025676,1784352001.922054,0.102054382
257,124,pre,1,1784352002.026001,1784352002.236156,1784352002.1310785,0.0940106869
258,124,pre,2,1784352002.236403,1784352002.439615,1784352002.3380089,0.0886482235
259,124,pre,3,1784352002.439841,1784352002.641375,1784352002.540608,0.110098077
260,124,pre,4,1784352002.641552,1784352002.8484879,1784352002.74502,0.112779309
261,124,pre,5,1784352002.8487291,1784352003.049672,1784352002.9492006,0.102054382
262,124,pre,6,1784352003.049867,1784352003.259755,1784352003.154811,0.0913294552
263,124,pre,7,1784352003.2599838,1784352003.462204,1784352003.361094,0.0832857601
264,124,post,0,1784352022.134186,1784352022.337876,1784352022.236031,0.0873076077
265,124,post,1,1784352022.339013,1784352022.549185,1784352022.444099,0.104735614
266,124,post,2,1784352022.549324,1784352022.750526,1784352022.649925,0.0980325345
267,124,post,3,1784352022.7507021,1784352022.958751,1784352022.8547266,0.111438693
268,124,post,4,1784352022.958955,1784352023.165681,1784352023.0623178,0.0940106869
269,124,post,5,1784352023.165897,1784352023.366225,1784352023.2660608,0.0940106869
270,124,post,6,1784352023.366411,1784352023.570105,1784352023.468258,0.104735614
271,124,post,7,1784352023.570306,1784352023.780423,1784352023.6753645,0.0725608332
272,125,pre,0,1784352033.19327,1784352033.400536,1784352033.2969031,0.0953513028
273,125,pre,1,1784352033.4008179,1784352033.60375,1784352033.502284,0.0846263759
274,125,pre,2,1784352033.603939,1784352033.808438,1784352033.7061887,0.103394998
275,125,pre,3,1784352033.8087401,1784352034.011125,1784352033.9099326,0.103394998
276,125,pre,4,1784352034.011337,1784352034.218375,1784352034.114856,0.120823004
277,125,pre,5,1784352034.218573,1784352034.4287412,1784352034.323657,0.0993731504
278,125,pre,6,1784352034.42901,1784352034.6391628,1784352034.5340862,0.0846263759
279,125,pre,7,1784352034.639387,1784352034.849584,1784352034.7444854,0.142272858
280,125,post,0,1784352053.5537632,1784352053.7581398,1784352053.6559515,0.118141772
281,125,post,1,1784352053.759153,1784352053.96453,1784352053.8618414,0.115460541
282,125,post,2,1784352053.964782,1784352054.1749198,1784352054.069851,0.102054382
283,125,post,3,1784352054.175104,1784352054.381292,1784352054.278198,0.0671983698
284,125,post,4,1784352054.381502,1784352054.583974,1784352054.482738,0.065857754
285,125,post,5,1784352054.584223,1784352054.784706,1784352054.6844645,0.115460541
286,125,post,6,1784352054.784904,1784352054.987756,1784352054.8863301,0.107416846
287,125,post,7,1784352054.9880462,1784352055.198194,1784352055.09312,0.118141772
288,126,pre,0,1784352136.4495099,1784352136.6536589,1784352136.5515842,1.14505352
289,126,pre,1,1784352136.6540859,1784352136.8589818,1784352136.7565339,1.14237229
290,126,pre,2,1784352136.859166,1784352137.064351,1784352136.9617586,1.15845968
291,126,pre,3,1784352137.064543,1784352137.2653499,1784352137.1649466,1.14907537
292,126,pre,4,1784352137.265558,1784352137.4747221,1784352137.37014,1.15041598
293,126,pre,5,1784352137.474902,1784352137.684576,1784352137.579739,1.16248152
294,126,pre,6,1784352137.684787,1784352137.89499,1784352137.7898884,1.14639413
295,126,pre,7,1784352137.895196,1784352138.104224,1784352137.99971,1.16516276
296,126,post,0,1784352156.8002071,1784352157.0025442,1784352156.9013758,1.12360366
297,126,post,1,1784352157.003585,1784352157.213701,1784352157.108643,1.14103167
298,126,post,2,1784352157.213904,1784352157.417164,1784352157.315534,1.16382214
299,126,post,3,1784352157.417351,1784352157.6274629,1784352157.522407,1.12360366
300,126,post,4,1784352157.627661,1784352157.835714,1784352157.7316875,1.15041598
301,126,post,5,1784352157.8361201,1784352158.0384269,1784352157.9372735,1.13566921
302,126,post,6,1784352158.0386071,1784352158.248736,1784352158.1436715,1.11690059
303,126,post,7,1784352158.2489338,1784352158.450507,1784352158.3497205,1.13164736
304,127,pre,0,1784352167.877197,1784352168.079493,1784352167.978345,1.13164736
305,127,pre,1,1784352168.07986,1784352168.290009,1784352168.1849346,1.1262849
306,127,pre,2,1784352168.2902122,1784352168.499198,1784352168.394705,1.13969106
307,127,pre,3,1784352168.499451,1784352168.708802,1784352168.6041265,1.15041598
308,127,pre,4,1784352168.708982,1784352168.9190998,1784352168.814041,1.1008132
309,127,pre,5,1784352168.919425,1784352169.121703,1784352169.020564,1.12762551
310,127,pre,6,1784352169.1218922,1784352169.331774,1784352169.226833,1.14103167
311,127,pre,7,1784352169.33198,1784352169.538195,1784352169.4350874,1.14773475
312,127,post,0,1784352188.224105,1784352188.427543,1784352188.3258238,1.14237229
313,127,post,1,1784352188.428562,1784352188.6333141,1784352188.5309381,1.07668211
314,127,post,2,1784352188.633512,1784352188.840658,1784352188.7370849,1.10215381
315,127,post,3,1784352188.8408651,1784352189.04469,1784352188.9427776,1.12092243
316,127,post,4,1784352189.0448809,1784352189.253763,1784352189.149322,1.1262849
317,127,post,5,1784352189.253974,1784352189.458286,1784352189.3561301,1.11019751
318,127,post,6,1784352189.458476,1784352189.668727,1784352189.5636015,1.09679135
319,127,post,7,1784352189.6689322,1784352189.879054,1784352189.773993,1.11019751
320,128,pre,0,1784352205.0387242,1784352205.248883,1784352205.1438036,0.638300725
321,128,pre,1,1784352205.2499552,1784352205.460096,1784352205.3550255,0.658409963
322,128,pre,2,1784352205.4602969,1784352205.665751,1784352205.563024,0.626235182
323,128,pre,3,1784352205.665963,1784352205.874924,1784352205.7704434,0.638300725
324,128,pre,4,1784352205.875207,1784352206.0769222,1784352205.9760647,0.647685036
325,128,pre,5,1784352206.077129,1784352206.2787259,1784352206.1779275,0.654388115
326,128,pre,6,1784352206.27894,1784352206.482434,1784352206.380687,0.650366267
327,128,pre,7,1784352206.482636,1784352206.683347,1784352206.5829916,0.624894566
328,128,post,0,1784352225.387973,1784352225.598149,1784352225.493061,0.635619493
329,128,post,1,1784352225.5992231,1784352225.807795,1784352225.703509,0.627575798
330,128,post,2,1784352225.808009,1784352226.017418,1784352225.9127135,0.627575798
331,128,post,3,1784352226.0176,1784352226.2277381,1784352226.1226692,0.626235182
332,128,post,4,1784352226.227956,1784352226.4324322,1784352226.330194,0.627575798
333,128,post,5,1784352226.432684,1784352226.642853,1784352226.5377684,0.642322572
334,128,post,6,1784352226.64306,1784352226.850406,1784352226.746733,0.616850871
335,128,post,7,1784352226.8506088,1784352227.0587,1784352226.9546545,0.638300725
336,129,pre,0,1784352236.435761,1784352236.638577,1784352236.537169,0.60746656
337,129,pre,1,1784352236.638772,1784352236.845549,1784352236.7421606,0.619532103
338,129,pre,2,1784352236.845729,1784352237.055895,1784352236.950812,0.632938261
339,129,pre,3,1784352237.056224,1784352237.26637,1784352237.161297,0.598082249
340,129,pre,4,1784352237.26657,1784352237.469918,1784352237.3682442,0.595401017
341,129,pre,5,1784352237.470102,1784352237.68022,1784352237.575161,0.599422865
342,129,pre,6,1784352237.680407,1784352237.89059,1784352237.7854986,0.606125944
343,129,pre,7,1784352237.890786,1784352238.101014,1784352237.9959,0.624894566
344,129,post,0,1784352256.7829728,1784352256.99312,1784352256.8880463,0.590038554
345,129,post,1,1784352256.994136,1784352257.198806,1784352257.096471,0.603444712
346,129,post,2,1784352257.198984,1784352257.402572,1784352257.300778,0.595401017
347,129,post,3,1784352257.40282,1784352257.613015,1784352257.5079174,0.635619493
348,129,post,4,1784352257.613364,1784352257.8234859,1784352257.7184248,0.604785328
