sequence_index,observation_sequence_index,bridge_step_index,from_bias,bias,delta_bias,t_start_unix,t_end_unix,t_mid_unix,dc_dmm,dac_response
104,112,1,5.127108082253665,5.0006344021838505,-0.12647368006981452,1784367635.378788,1784367636.818732,1784367636.0987601,0.640981956,"[dac] CH_A set to +5.001 V (code=49153)
"
105,112,2,5.0006344021838505,4.874160722114036,-0.12647368006981452,1784367636.818914,1784367638.263936,1784367637.541425,0.706672133,"[dac] CH_A set to +4.874 V (code=48739)
"
106,112,3,4.874160722114036,4.747687042044222,-0.12647368006981363,1784367638.264118,1784367639.6862469,1784367638.9751825,0.765659231,"[dac] CH_A set to +4.748 V (code=48325)
"
107,112,4,4.747687042044222,4.621213361974408,-0.12647368006981452,1784367639.686429,1784367641.125058,1784367640.4057436,0.807218323,"[dac] CH_A set to +4.621 V (code=47910)
"
108,112,5,4.621213361974408,4.494739681904593,-0.12647368006981452,1784367641.125272,1784367642.5741062,1784367641.849689,0.898380201,"[dac] CH_A set to +4.495 V (code=47496)
"
109,112,6,4.494739681904593,4.368266001834779,-0.12647368006981452,1784367642.574371,1784367644.0111518,1784367643.2927613,0.964070378,"[dac] CH_A set to +4.368 V (code=47081)
"
110,112,7,4.368266001834779,4.241792321764964,-0.12647368006981452,1784367644.011353,1784367645.4546502,1784367644.7330017,0.984179616,"[dac] CH_A set to +4.242 V (code=46667)
"
111,112,8,4.241792321764964,4.115318641695151,-0.12647368006981363,1784367645.454879,1784367646.9007518,1784367646.1778154,1.03646363,"[dac] CH_A set to +4.115 V (code=46252)
"
112,112,9,4.115318641695151,3.9888449616253356,-0.12647368006981496,1784367646.900943,1784367648.32757,1784367647.6142564,1.12896613,"[dac] CH_A set to +3.989 V (code=45838)
"
113,112,10,3.9888449616253356,3.8623712815555216,-0.12647368006981408,1784367648.327796,1784367649.763016,1784367649.0454059,1.15577845,"[dac] CH_A set to +3.862 V (code=45424)
"
