sequence_index,observation_sequence_index,bridge_step_index,from_bias,bias,delta_bias,t_start_unix,t_end_unix,t_mid_unix,dc_dmm,dac_response
0,54,0,0.0,0.1270138061324713,0.1270138061324713,1784375468.832536,1784375470.256812,1784375469.544674,1.13298798,"[dac] CH_A set to +0.127 V (code=33184)
"
1,54,1,0.1270138061324713,0.2540276122649426,0.1270138061324713,1784375470.2570372,1784375471.674192,1784375470.9656146,1.15309721,"[dac] CH_A set to +0.254 V (code=33600)
"
2,54,2,0.2540276122649426,0.3810414183974139,0.12701380613247132,1784375471.674433,1784375473.0963461,1784375472.3853896,1.22012801,"[dac] CH_A set to +0.381 V (code=34016)
"
3,54,3,0.3810414183974139,0.5080552245298852,0.12701380613247126,1784375473.0965602,1784375474.520094,1784375473.8083272,1.26704956,"[dac] CH_A set to +0.508 V (code=34432)
"
4,54,4,0.5080552245298852,0.6350690306623564,0.12701380613247126,1784375474.520302,1784375475.943187,1784375475.2317445,1.31397112,"[dac] CH_A set to +0.635 V (code=34849)
"
5,54,5,0.6350690306623564,0.7620828367948278,0.12701380613247137,1784375475.943416,1784375477.357569,1784375476.6504927,1.35284898,"[dac] CH_A set to +0.762 V (code=35265)
"
6,54,6,0.7620828367948278,0.8890966429272991,0.12701380613247126,1784375477.357783,1784375478.773982,1784375478.0658827,1.39306745,"[dac] CH_A set to +0.889 V (code=35681)
"
7,54,7,0.8890966429272991,1.0161104490597703,0.12701380613247126,1784375478.774217,1784375480.194179,1784375479.484198,1.4306047,"[dac] CH_A set to +1.016 V (code=36097)
"
8,54,8,1.0161104490597703,1.1431242551922416,0.12701380613247126,1784375480.1943748,1784375481.616653,1784375480.9055138,1.48959179,"[dac] CH_A set to +1.143 V (code=36513)
"
9,54,9,1.1431242551922416,1.2701380613247129,0.12701380613247126,1784375481.6169128,1784375483.0377212,1784375482.327317,1.48691056,"[dac] CH_A set to +1.270 V (code=36929)
"
10,54,10,1.2701380613247129,1.3971518674571841,0.12701380613247126,1784375483.037915,1784375484.460259,1784375483.7490869,1.54455704,"[dac] CH_A set to +1.397 V (code=37346)
"
11,54,11,1.3971518674571841,1.5241656735896556,0.12701380613247149,1784375484.460454,1784375485.878855,1784375485.1696544,1.54455704,"[dac] CH_A set to +1.524 V (code=37762)
"
12,54,12,1.5241656735896556,1.6511794797221269,0.12701380613247126,1784375485.879016,1784375487.299205,1784375486.5891104,1.57136936,"[dac] CH_A set to +1.651 V (code=38178)
"
13,54,13,1.6511794797221269,1.7781932858545981,0.12701380613247126,1784375487.29943,1784375488.720992,1784375488.010211,1.56868813,"[dac] CH_A set to +1.778 V (code=38594)
"
14,54,14,1.7781932858545981,1.9052070919870694,0.12701380613247126,1784375488.7212002,1784375490.144323,1784375489.4327617,1.60756599,"[dac] CH_A set to +1.905 V (code=39010)
"
15,54,15,1.9052070919870694,2.0322208981195407,0.12701380613247126,1784375490.144533,1784375491.559999,1784375490.8522658,1.58745675,"[dac] CH_A set to +2.032 V (code=39427)
"
16,54,16,2.0322208981195407,2.159234704252012,0.12701380613247126,1784375491.5601878,1784375492.980187,1784375492.2701874,1.59281921,"[dac] CH_A set to +2.159 V (code=39843)
"
17,54,17,2.159234704252012,2.286248510384483,0.12701380613247126,1784375492.980431,1784375494.3951292,1784375493.6877801,1.6169503,"[dac] CH_A set to +2.286 V (code=40259)
"
18,54,18,2.286248510384483,2.4132623165169544,0.12701380613247126,1784375494.395342,1784375495.813181,1784375495.1042614,1.56734751,"[dac] CH_A set to +2.413 V (code=40675)
"
19,54,19,2.4132623165169544,2.5402761226494257,0.12701380613247126,1784375495.813387,1784375497.238645,1784375496.526016,1.57405059,"[dac] CH_A set to +2.540 V (code=41091)
"
20,54,20,2.5402761226494257,2.667289928781897,0.12701380613247126,1784375497.23887,1784375498.651459,1784375497.9451644,1.5579632,"[dac] CH_A set to +2.667 V (code=41508)
"
21,54,21,2.667289928781897,2.7943037349143682,0.12701380613247126,1784375498.651704,1784375500.074247,1784375499.3629756,1.52444781,"[dac] CH_A set to +2.794 V (code=41924)
"
22,54,22,2.7943037349143682,2.9213175410468395,0.12701380613247126,1784375500.074473,1784375501.499779,1784375500.787126,1.51774473,"[dac] CH_A set to +2.921 V (code=42340)
"
23,54,23,2.9213175410468395,3.048331347179311,0.1270138061324717,1784375501.500051,1784375502.915475,1784375502.207763,1.46814194,"[dac] CH_A set to +3.048 V (code=42756)
"
24,54,24,3.048331347179311,3.1753451533117825,0.12701380613247126,1784375502.9158342,1784375504.3403342,1784375503.6280842,1.45205455,"[dac] CH_A set to +3.175 V (code=43172)
"
25,54,25,3.1753451533117825,3.3023589594442537,0.12701380613247126,1784375504.3406038,1784375505.76788,1784375505.054242,1.39306745,"[dac] CH_A set to +3.302 V (code=43589)
"
26,54,26,3.3023589594442537,3.429372765576725,0.12701380613247126,1784375505.768085,1784375507.187797,1784375506.477941,1.38234253,"[dac] CH_A set to +3.429 V (code=44005)
"
27,54,27,3.429372765576725,3.5563865717091963,0.12701380613247126,1784375507.188019,1784375508.610703,1784375507.8993611,1.28179634,"[dac] CH_A set to +3.556 V (code=44421)
"
28,55,0,3.4258330955080973,3.360556357407548,-0.06527673810054946,1784375555.452775,1784375556.879549,1784375556.166162,1.33676159,"[dac] CH_A set to +3.361 V (code=43779)
"
