window_sequence_index,source_sequence_index,window_index,role,direction,grid_index,target_ordinal,pair_position,bias,t_start_unix,t_end_unix,t_mid_unix,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows,read_attempt_count,t_first_attempt_start_unix
20,55,4,sentinel,up,60,27,1,3.4258330955080973,1784375574.952849,1784375577.274463,1784375576.113656,1.2,-0.127649,-0.219041,0.000626,-9.7e-05,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1969408,1980248,0,0,0,0,1,1,1784375574.952849
21,55,5,sentinel,up,60,27,1,3.4258330955080973,1784375577.274688,1784375579.592832,1784375578.4337602,1.2,-0.127917,-0.219473,0.000632,-7.3e-05,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1967799,2047574,0,0,0,0,1,1,1784375577.274688
22,55,6,sentinel,up,60,27,1,3.4258330955080973,1784375579.593141,1784375581.91154,1784375580.7523406,1.2,-0.128063,-0.219589,0.000651,-9.9e-05,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1925963,1967206,0,0,0,0,1,1,1784375579.593141
23,55,7,sentinel,up,60,27,1,3.4258330955080973,1784375581.911766,1784375584.232836,1784375583.072301,1.2,-0.128285,-0.220071,0.000622,-0.000108,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1908009,1961871,0,0,0,0,1,1,1784375581.911766
24,55,8,sentinel,up,60,27,1,3.4258330955080973,1784375584.23312,1784375586.559584,1784375585.3963518,1.2,-0.128355,-0.220229,0.000649,-7.5e-05,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1945441,2007517,0,0,0,0,1,1,1784375584.23312
25,55,9,sentinel,up,60,27,1,3.4258330955080973,1784375586.5598521,1784375588.877577,1784375587.7187147,1.2,-0.128499,-0.220537,0.000624,-0.000126,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1932653,1971779,0,0,0,0,1,1,1784375586.5598521
26,55,10,sentinel,up,60,27,1,3.4258330955080973,1784375588.877804,1784375591.1995158,1784375590.03866,1.2,-0.128599,-0.220647,0.000599,-0.000113,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1947897,1948829,0,0,0,0,1,1,1784375588.877804
27,55,11,sentinel,up,60,27,1,3.4258330955080973,1784375591.1997728,1784375593.522677,1784375592.361225,1.2,-0.12884,-0.220885,0.000656,-9.1e-05,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1963903,2043933,0,0,0,0,1,1,1784375591.1997728
28,55,12,sentinel,up,60,27,1,3.4258330955080973,1784375593.522934,1784375595.846283,1784375594.6846085,1.2,-0.128962,-0.22118,0.000654,-0.000127,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1941630,1981179,0,0,0,0,1,1,1784375593.522934
29,55,13,sentinel,up,60,27,1,3.4258330955080973,1784375595.8465412,1784375598.163361,1784375597.004951,1.2,-0.128983,-0.221351,0.00067,-8.3e-05,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2000827,2000827,0,0,0,0,1,1,1784375595.8465412
30,55,14,sentinel,up,60,27,1,3.4258330955080973,1784375598.163568,1784375600.479646,1784375599.321607,1.2,-0.129083,-0.221574,0.000654,-8.7e-05,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2004807,1999895,0,0,0,0,1,1,1784375598.163568
31,55,15,sentinel,up,60,27,1,3.4258330955080973,1784375600.4799109,1784375602.795987,1784375601.637949,1.2,-0.129321,-0.221741,0.000651,-0.000124,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1948490,2051639,0,0,0,0,1,1,1784375600.4799109
32,56,0,formal,up,73,28,0,5.123028286122381,1784375629.5625432,1784375631.885412,1784375630.7239776,0.52413,-0.160599,-0.273735,0.001953,-0.002555,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2367693,2358801,0,0,0,0,1,1,1784375629.5625432
33,56,1,formal,up,73,28,0,5.123028286122381,1784375631.885665,1784375634.206026,1784375633.0458455,0.521822,-0.160455,-0.273512,0.001964,-0.002584,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2328652,2341101,0,0,0,0,1,1,1784375631.885665
34,56,2,formal,up,73,28,0,5.123028286122381,1784375634.2062788,1784375636.519356,1784375635.3628173,0.519262,-0.160141,-0.273075,0.001957,-0.002567,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2335681,2348384,0,0,0,0,1,1,1784375634.2062788
35,56,3,formal,up,73,28,0,5.123028286122381,1784375636.5196512,1784375638.841301,1784375637.6804762,0.517414,-0.160046,-0.272901,0.001913,-0.002577,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2303585,2322216,0,0,0,0,1,1,1784375636.5196512
36,56,4,formal,up,73,28,0,5.123028286122381,1784375638.841589,1784375641.165268,1784375640.0034285,0.515342,-0.159804,-0.272681,0.001972,-0.002633,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2337121,2341440,0,0,0,0,1,1,1784375638.841589
37,56,5,formal,up,73,28,0,5.123028286122381,1784375641.165542,1784375643.4853709,1784375642.3254564,0.51357,-0.159734,-0.272414,0.001936,-0.00258,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2310952,2386833,0,0,0,0,1,1,1784375641.165542
38,56,6,formal,up,73,28,0,5.123028286122381,1784375643.485606,1784375645.803709,1784375644.6446576,0.51135,-0.159382,-0.271984,0.001971,-0.002605,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2314425,2354143,0,0,0,0,1,1,1784375643.485606
39,56,7,formal,up,73,28,0,5.123028286122381,1784375645.8039849,1784375648.123608,1784375646.9637966,0.510231,-0.159483,-0.27207,0.00198,-0.002609,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2310868,2360833,0,0,0,0,1,1,1784375645.8039849
40,56,8,formal,up,73,28,0,5.123028286122381,1784375648.1239119,1784375650.4454222,1784375649.284667,0.508092,-0.159274,-0.271668,0.001959,-0.002604,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2316118,2338307,0,0,0,0,1,1,1784375648.1239119
41,56,9,formal,up,73,28,0,5.123028286122381,1784375650.445667,1784375652.7601721,1784375651.6029196,0.506663,-0.159165,-0.271619,0.001943,-0.002609,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2325773,2314679,0,0,0,0,1,1,1784375650.445667
42,56,10,formal,up,73,28,0,5.123028286122381,1784375652.7604742,1784375655.0870452,1784375653.9237597,0.504658,-0.158928,-0.271186,0.001959,-0.002585,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2351264,2317050,0,0,0,0,1,1,1784375652.7604742
43,56,11,formal,up,73,28,0,5.123028286122381,1784375655.087321,1784375657.406959,1784375656.24714,0.502978,-0.158663,-0.270899,0.002012,-0.00261,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2313917,2331023,0,0,0,0,1,1,1784375655.087321
44,56,12,formal,up,73,28,0,5.123028286122381,1784375657.407226,1784375659.723666,1784375658.565446,0.501747,-0.158706,-0.270819,0.001964,-0.002584,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2348469,2302145,0,0,0,0,1,1,1784375657.407226
45,56,13,formal,up,73,28,0,5.123028286122381,1784375659.7239308,1784375662.045661,1784375660.884796,0.49999,-0.158563,-0.270574,0.001957,-0.002594,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2348469,2323825,0,0,0,0,1,1,1784375659.7239308
46,56,14,formal,up,73,28,0,5.123028286122381,1784375662.0459762,1784375664.3574588,1784375663.2017174,0.498795,-0.158435,-0.270488,0.001979,-0.002613,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2295793,2353042,0,0,0,0,1,1,1784375662.0459762
47,56,15,formal,up,73,28,0,5.123028286122381,1784375664.357756,1784375666.6742232,1784375665.5159895,0.497513,-0.158442,-0.27036,0.001981,-0.002612,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2355159,2330092,0,0,0,0,1,1,1784375664.357756
48,57,0,formal,down,73,28,1,5.123028286122381,1784375679.307921,1784375681.618166,1784375680.4630435,0.488651,-0.157512,-0.269017,0.00195,-0.002585,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2274622,2291136,0,0,0,0,1,1,1784375679.307921
49,57,1,formal,down,73,28,1,5.123028286122381,1784375681.618392,1784375683.956527,1784375682.7874594,0.486925,-0.157272,-0.268549,0.001956,-0.002619,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2304262,2295793,0,0,0,0,1,1,1784375681.618392
50,57,2,formal,down,73,28,1,5.123028286122381,1784375683.956918,1784375686.298469,1784375685.1276937,0.485808,-0.15721,-0.268393,0.001918,-0.002632,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2287917,2303246,0,0,0,0,1,1,1784375683.956918
51,57,3,formal,down,73,28,1,5.123028286122381,1784375686.298816,1784375688.628643,1784375687.4637294,0.484395,-0.157039,-0.268175,0.001971,-0.002643,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2292237,2295624,0,0,0,0,1,1,1784375686.298816
52,57,4,formal,down,73,28,1,5.123028286122381,1784375688.628941,1784375690.964662,1784375689.7968016,0.483144,-0.156907,-0.267993,0.00192,-0.002656,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2297233,2313493,0,0,0,0,1,1,1784375688.628941
53,57,5,formal,down,73,28,1,5.123028286122381,1784375690.9649742,1784375693.295499,1784375692.1302366,0.482203,-0.156896,-0.267921,0.00194,-0.00259,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2273097,2298758,0,0,0,0,1,1,1784375690.9649742
54,57,6,formal,down,73,28,1,5.123028286122381,1784375693.295754,1784375695.616086,1784375694.45592,0.481178,-0.156863,-0.267759,0.001925,-0.002627,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2350417,2283344,0,0,0,0,1,1,1784375693.295754
55,57,7,formal,down,73,28,1,5.123028286122381,1784375695.6165261,1784375697.948443,1784375696.7824845,0.479939,-0.156643,-0.267495,0.001972,-0.002638,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2280042,2296217,0,0,0,0,1,1,1784375695.6165261
56,57,8,formal,down,73,28,1,5.123028286122381,1784375697.94871,1784375700.282242,1784375699.1154761,0.478993,-0.156622,-0.267497,0.00194,-0.002616,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2317304,2279110,0,0,0,0,1,1,1784375697.94871
57,57,9,formal,down,73,28,1,5.123028286122381,1784375700.282751,1784375702.624394,1784375701.4535725,0.478047,-0.156598,-0.267434,0.001993,-0.002628,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2289018,2281143,0,0,0,0,1,1,1784375700.282751
58,57,10,formal,down,73,28,1,5.123028286122381,1784375702.624662,1784375704.966054,1784375703.795358,0.476607,-0.156407,-0.267046,0.00196,-0.002659,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2284784,2279110,0,0,0,0,1,1,1784375702.624662
59,57,11,formal,down,73,28,1,5.123028286122381,1784375704.96633,1784375707.299476,1784375706.132903,0.476092,-0.156463,-0.26721,0.001969,-0.002639,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2300028,2277924,0,0,0,0,1,1,1784375704.96633
60,57,12,formal,down,73,28,1,5.123028286122381,1784375707.299712,1784375709.6399202,1784375708.4698162,0.474554,-0.156206,-0.26672,0.001955,-0.002611,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2301129,2307734,0,0,0,0,1,1,1784375707.299712
61,57,13,formal,down,73,28,1,5.123028286122381,1784375709.640179,1784375711.975428,1784375710.8078036,0.473673,-0.156198,-0.266709,0.001943,-0.00264,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2269032,2288849,0,0,0,0,1,1,1784375709.640179
62,57,14,formal,down,73,28,1,5.123028286122381,1784375711.9756951,1784375714.319646,1784375713.1476705,0.47245,-0.155989,-0.266376,0.001961,-0.002654,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2277247,2290966,0,0,0,0,1,1,1784375711.9756951
63,57,15,formal,down,73,28,1,5.123028286122381,1784375714.319964,1784375716.65318,1784375715.4865718,0.47135,-0.155913,-0.266205,0.001965,-0.002634,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2291305,2279533,0,0,0,0,1,1,1784375714.319964
64,58,0,formal,down,7,29,0,-3.4935011431501337,1784375819.755253,1784375822.090654,1784375820.9229536,-0.000177,-0.009053,-0.015511,0.000911,-0.001602,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-236702,244069,0,0,0,0,1,1,1784375819.755253
65,58,1,formal,down,7,29,0,-3.4935011431501337,1784375822.091763,1784375824.433811,1784375823.2627869,5.2e-05,-0.009961,-0.016971,0.000896,-0.001597,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-241613,249405,0,0,0,0,1,1,1784375822.091763
66,58,2,formal,down,7,29,0,-3.4935011431501337,1784375824.434077,1784375826.7590778,1784375825.5965774,0.000232,-0.010701,-0.018398,0.000908,-0.00161,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-271169,254486,0,0,0,0,1,1,1784375824.434077
67,58,3,formal,down,7,29,0,-3.4935011431501337,1784375826.7593548,1784375829.089962,1784375827.9246583,0.000509,-0.011453,-0.01969,0.00092,-0.001598,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-266512,271847,0,0,0,0,1,1,1784375826.7593548
68,58,4,formal,down,7,29,0,-3.4935011431501337,1784375829.090218,1784375831.2692978,1784375830.179758,0.000617,-4e-06,-1.2e-05,8e-06,9e-06,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-105012,129148,0,0,0,0,1,1,1784375829.090218
69,58,5,formal,down,7,29,0,-3.4935011431501337,1784375831.269543,1784375833.447361,1784375832.3584518,0.000801,-0.0,-2e-05,7e-06,-1.8e-05,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-119071,123813,0,0,0,0,1,1,1784375831.269543
70,58,6,formal,down,7,29,0,-3.4935011431501337,1784375833.447582,1784375835.635822,1784375834.541702,0.001034,-0.0,-2.1e-05,-1.1e-05,-1e-06,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-108146,132621,0,0,0,0,1,1,1784375833.447582
71,58,7,formal,down,7,29,0,-3.4935011431501337,1784375835.63606,1784375837.8136141,1784375836.724837,0.001254,-6e-06,-1.2e-05,-2e-06,7e-06,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-108231,128048,0,0,0,0,1,1,1784375835.63606
72,58,8,formal,down,7,29,0,-3.4935011431501337,1784375837.813859,1784375840.006497,1784375838.910178,0.001484,-7e-06,-1e-06,-5e-06,-1.1e-05,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-113142,130503,0,0,0,0,1,1,1784375837.813859
73,58,9,formal,down,7,29,0,-3.4935011431501337,1784375840.006728,1784375842.193381,1784375841.1000545,0.001723,-9e-06,1.5e-05,-4e-06,5e-06,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-105690,129826,0,0,0,0,1,1,1784375840.006728
74,58,10,formal,down,7,29,0,-3.4935011431501337,1784375842.1936908,1784375844.369992,1784375843.2818413,0.001928,3e-06,-9e-06,6e-06,2e-06,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-110009,129148,0,0,0,0,1,1,1784375842.1936908
75,58,11,formal,down,7,29,0,-3.4935011431501337,1784375844.3703208,1784375846.5552928,1784375845.4628067,0.002128,-1e-06,1.5e-05,3e-06,-1e-06,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-110263,125083,0,0,0,0,1,1,1784375844.3703208
76,58,12,formal,down,7,29,0,-3.4935011431501337,1784375846.5563588,1784375848.734111,1784375847.645235,0.002386,-1.6e-05,7e-06,1e-05,-3e-06,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-111618,127455,0,0,0,0,1,1,1784375846.5563588
77,58,13,formal,down,7,29,0,-3.4935011431501337,1784375848.73436,1784375850.9087439,1784375849.8215518,0.0026,-3e-06,-1e-05,4e-06,-1e-06,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-116699,124321,0,0,0,0,1,1,1784375848.73436
78,58,14,formal,down,7,29,0,-3.4935011431501337,1784375850.9089868,1784375853.08009,1784375851.9945383,0.00283,1.9e-05,2e-05,-1.5e-05,4e-06,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-117292,125930,0,0,0,0,1,1,1784375850.9089868
79,58,15,formal,down,7,29,0,-3.4935011431501337,1784375853.08033,1784375855.248538,1784375854.164434,0.003089,-8e-06,-2.6e-05,-1.1e-05,-9e-06,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-111533,132705,0,0,0,0,1,1,1784375853.08033
80,59,0,formal,up,7,29,1,-3.4935011431501337,1784375868.0139468,1784375870.3393521,1784375869.1766496,0.004795,-0.021283,-0.036523,0.000943,-0.001623,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-403875,404129,0,0,0,0,1,1,1784375868.0139468
81,59,1,formal,up,7,29,1,-3.4935011431501337,1784375870.339635,1784375872.672826,1784375871.5062304,0.005032,-0.021728,-0.037343,0.000961,-0.001624,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-419288,400403,0,0,0,0,1,1,1784375870.339635
82,59,2,formal,up,7,29,1,-3.4935011431501337,1784375872.673048,1784375874.998621,1784375873.8358345,0.005271,-0.02213,-0.038054,0.000953,-0.001639,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-419288,414122,0,0,0,0,1,1,1784375872.673048
83,59,3,formal,up,7,29,1,-3.4935011431501337,1784375874.9988449,1784375877.340687,1784375876.169766,0.005521,-0.022548,-0.038746,0.000947,-0.00163,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-429196,413953,0,0,0,0,1,1,1784375874.9988449
84,59,4,formal,up,7,29,1,-3.4935011431501337,1784375877.341033,1784375879.670047,1784375878.50554,0.005757,-0.022919,-0.03933,0.000966,-0.001628,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-426825,414461,0,0,0,0,1,1,1784375877.341033
85,59,5,formal,up,7,29,1,-3.4935011431501337,1784375879.670444,1784375882.0087612,1784375880.8396025,0.005965,-0.023376,-0.04009,0.000949,-0.001616,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-435548,424708,0,0,0,0,1,1,1784375879.670444
86,59,6,formal,up,7,29,1,-3.4935011431501337,1784375882.008966,1784375884.348722,1784375883.178844,0.006249,-0.023755,-0.04077,0.000956,-0.00163,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-461462,436225,0,0,0,0,1,1,1784375882.008966
87,59,7,formal,up,7,29,1,-3.4935011431501337,1784375884.349055,1784375886.698859,1784375885.523957,0.006498,-0.024147,-0.041426,0.000963,-0.001617,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-458752,443847,0,0,0,0,1,1,1784375884.349055
88,59,8,formal,up,7,29,1,-3.4935011431501337,1784375886.699085,1784375889.02201,1784375887.8605475,0.006752,-0.0245,-0.042095,0.000962,-0.001624,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-455957,449098,0,0,0,0,1,1,1784375886.699085
89,59,9,formal,up,7,29,1,-3.4935011431501337,1784375889.022238,1784375891.33921,1784375890.1807241,0.006965,-0.024906,-0.042682,0.000962,-0.001621,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-468068,452824,0,0,0,0,1,1,1784375889.022238
90,59,10,formal,up,7,29,1,-3.4935011431501337,1784375891.339466,1784375893.673565,1784375892.5065155,0.007219,-0.025215,-0.043295,0.000945,-0.001636,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-474419,457651,0,0,0,0,1,1,1784375891.339466
91,59,11,formal,up,7,29,1,-3.4935011431501337,1784375893.673911,1784375896.016001,1784375894.844956,0.007493,-0.025588,-0.043891,0.000957,-0.001628,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-468999,458244,0,0,0,0,1,1,1784375893.673911
92,59,12,formal,up,7,29,1,-3.4935011431501337,1784375896.016213,1784375898.343423,1784375897.179818,0.007711,-0.025938,-0.044525,0.000951,-0.001633,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-478992,472895,0,0,0,0,1,1,1784375896.016213
93,59,13,formal,up,7,29,1,-3.4935011431501337,1784375898.343642,1784375900.677014,1784375899.510328,0.00793,-0.026295,-0.045092,0.00095,-0.001629,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-490510,465951,0,0,0,0,1,1,1784375898.343642
94,59,14,formal,up,7,29,1,-3.4935011431501337,1784375900.677235,1784375903.014237,1784375901.845736,0.008218,-0.026674,-0.045722,0.000974,-0.001636,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-483396,472387,0,0,0,0,1,1,1784375900.677235
