role,direction,grid_index,target_ordinal,pair_position,sequence_index,bias,approach_bias,bias_settle_s,t_approach_set_unix,t_target_set_unix,transition_discard_index,transition_followed_without_reconfigure,t_discard_start_unix,t_discard_end_unix,t_dmm_pre_start_unix,t_dmm_pre_end_unix,t_dmm_pre_mid_unix,dc_dmm_pre,t_acq_start_unix,t_acq_end_unix,t_acq_mid_unix,t_dmm_post_start_unix,t_dmm_post_end_unix,t_dmm_post_mid_unix,dc_dmm_post,dmm_interpolation_weight,dc_dmm_interp,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows,dmm_pre_read_count,dmm_post_read_count,discard_read_attempt_count,formal_read_retry_count,t_acq_first_attempt_start_unix
formal,up,77,32,0,64,5.6452421909267745,5.514688714725676,0.5,1784376199.471085,1784376200.896645,10,True,1784376205.032289,1784376206.697786,1784376206.698026,1784376208.348257,1784376207.5241795,0.329791500625,1784376208.348456,1784376245.680361,1784376227.0211236,1784376245.680641,1784376247.325409,1784376246.5085082,0.301470990875,0.5001226086437162,0.3156277734107102,0.2991283125,-0.131967125,-0.2246238125,-0.0003876875,0.00126325,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1925878,2014800,0,0,0,0,16,8,8,1,0,1784376208.348456
formal,down,77,32,1,65,5.6452421909267745,5.775795667127873,0.5,1784376249.4906409,1784376250.939331,11,True,1784376255.040867,1784376256.7263958,1784376256.726655,1784376258.3912919,1784376257.5592337,0.289070294125,1784376258.39149,1784376295.752887,1784376277.0710108,1784376295.753124,1784376297.38935,1784376296.5732539,0.27968598325000005,0.5001221883890676,0.2843769920336717,0.267604625,-0.12632181250000002,-0.21523243749999998,-0.0003194375,0.0011195625,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1873203,1923507,0,0,0,0,16,8,8,1,0,1784376258.39149
formal,down,3,33,0,66,-4.0157150479545285,-3.8851615717534296,0.5,1784376401.498018,1784376402.920553,12,True,1784376407.024029,1784376408.70861,1784376408.709077,1784376410.362932,1784376409.5365262,0.049267632725,1784376410.363137,1784376447.716247,1784376429.0422907,1784376447.716497,1784376449.364793,1784376448.5454862,0.0839560679875,0.5000329278220856,0.06661299257087475,0.059465500000000004,-0.065873125,-0.112728375,0.0006023125,-0.0008996875000000001,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1075277,1089420,0,0,0,0,16,8,8,1,0,1784376410.363137
formal,up,3,33,1,67,-4.0157150479545285,-4.146268524155627,0.5,1784376451.519555,1784376452.957925,13,True,1784376457.083275,1784376458.764686,1784376458.765196,1784376460.416071,1784376459.5904155,0.086637299725,1784376460.416333,1784376497.7398741,1784376479.0911784,1784376497.7401059,1784376499.406623,1784376498.5771246,0.09635676474999999,0.5001900232329438,0.09149887916166653,0.0804995,-0.075899625,-0.1300279375,0.000556125,-0.000775875,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1195110,1210438,0,0,0,0,16,8,8,1,0,1784376460.416333
formal,up,17,34,0,68,-2.1879663811391463,-2.3185198573402452,0.5,1784376518.792424,1784376520.223084,14,True,1784376524.346931,1784376526.032817,1784376526.0338671,1784376527.685215,1784376526.8574843,0.140261934,1784376527.6853929,1784376565.060322,1784376546.3802433,1784376565.060565,1784376566.7079449,1784376565.8836331,0.13640766337500002,0.5002481557361376,0.1383338422281358,0.1308834375,0.09258787500000001,0.1583008125,0.00034531249999999997,-0.001232625,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1421395,1400054,0,0,0,0,16,8,8,1,0,1784376527.6853929
formal,down,17,34,1,69,-2.1879663811391463,-2.0574129049380474,0.5,1784376568.881239,1784376570.314272,15,True,1784376574.402475,1784376576.0771189,1784376576.0775712,1784376577.7149692,1784376576.8988464,0.145121666375,1784376577.715148,1784376615.085546,1784376596.4156103,1784376615.085782,1784376616.7412941,1784376615.9178221,0.140261933875,0.500186474864089,0.14269089390704257,0.126868625,0.09123518750000001,0.156186875,0.000366375,-0.0012318124999999998,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1397767,1387012,0,0,0,0,16,8,8,1,0,1784376577.715148
formal,down,63,35,0,70,3.817493524111393,3.948047000312492,0.5,1784376683.463508,1784376684.905548,16,True,1784376689.032166,1784376690.708458,1784376690.7095501,1784376692.349729,1784376691.5258923,1.2062191175,1784376692.349911,1784376729.6987278,1784376711.0359082,1784376729.6989849,1784376731.367459,1784376730.5316558,1.16817914375,0.5001829011534882,1.1871921730699224,1.1684581875000002,-0.15083837500000002,-0.2583096875,-0.00039562500000000003,0.0013449375,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2272843,2345251,0,0,0,0,16,8,8,1,0,1784376692.349911
formal,up,63,35,1,71,3.817493524111393,3.6869400479102943,0.5,1784376733.549116,1784376734.9727292,17,True,1784376739.111277,1784376740.788775,1784376740.789885,1784376742.444822,1784376741.6201491,1.1789040712499999,1784376742.4450371,1784376777.967214,1784376760.45086,1784376777.9675121,1784376779.613687,1784376778.790739,1.1509187125000002,0.506602422142945,1.1647266207227107,1.1353993125000001,-0.0384673125,-0.065875625,-9.28125e-05,0.00032268750000000006,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2284699,2317982,0,0,0,0,16,8,8,1,0,1784376742.4450371
formal,up,52,36,0,72,2.3814052858993078,2.250851809698209,0.5,1784376796.0891562,1784376797.533515,18,True,1784376801.690179,1784376803.380453,1784376803.381551,1784376805.033422,1784376804.2090473,1.57270997625,1784376805.0336819,1784376842.346904,1784376823.688635,1784376842.347121,1784376844.0133471,1784376843.1805854,1.57136936,0.499841390912743,1.5720398807589198,1.2,-0.048409312499999996,-0.083239,-0.0010538750000000001,0.0020520625,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-908612,955360,0,0,0,0,16,8,8,1,0,1784376805.0336819
formal,down,52,36,1,73,2.3814052858993078,2.5119587621004067,0.5,1784376846.188195,1784376847.6217978,19,True,1784376851.7553668,1784376853.443915,1784376853.444175,1784376855.106571,1784376854.2720966,1.57002874375,1784376855.106751,1784376892.446422,1784376873.7734277,1784376892.446752,1784376894.1085188,1784376893.2757833,1.5787427487499999,0.4999868668230883,1.5743856318074307,1.2,-0.04932725,-0.0849314375,-0.0010573125,0.0020614375,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-918012,951972,0,0,0,0,16,8,8,1,0,1784376855.106751
formal,down,28,37,0,74,-0.7518781429270609,-0.621324666725962,0.5,1784376926.401566,1784376927.840279,20,True,1784376931.9640682,1784376933.6475048,1784376933.647826,1784376935.291397,1784376934.4694319,0.8080562075,1784376935.291601,1784376972.579041,1784376953.948578,1784376972.579278,1784376974.235708,1784376973.4075232,0.772027156375,0.5002593954750614,0.7900323361646674,0.7754996875,0.1693039375,0.2895275625,0.0012000625,-0.002758125,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2535120,2514541,0,0,0,0,16,8,8,1,0,1784376935.291601
formal,up,28,37,1,75,-0.7518781429270609,-0.8824316191281598,0.5,1784376976.390718,1784376977.8285959,21,True,1784376981.940494,1784376983.613418,1784376983.613693,1784376985.273091,1784376984.4419951,0.7822493525,1784376985.273281,1784377022.5830028,1784377003.9385178,1784377022.583241,1784377024.240597,1784377023.411189,0.7732001953750001,0.5003060288428453,0.7777220046344163,0.7527356875,0.1690581875,0.28942725,0.0012298125,-0.0027935,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2562390,2507851,0,0,0,0,16,8,8,1,0,1784376985.273281
sentinel,up,10,38,0,76,-3.1018407145468374,-3.2323941907479363,0.5,1784377050.753147,1784377052.186964,22,True,1784377056.299094,1784377057.980706,1784377057.980934,1784377059.651742,1784377058.8172452,0.016925291619999998,1784377059.651925,1784377097.045092,1784377078.3494167,1784377097.0453272,1784377098.7064881,1784377097.873857,0.0068708086615,0.5000989742698214,0.011897055005640748,0.0013646875,0.013683,0.0234175,0.0009316249999999999,-0.0017220625,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-353147,344593,0,0,0,0,16,8,8,1,0,1784377059.651925
sentinel,down,10,38,1,77,-3.1018407145468374,-2.9712872383457385,0.5,1784377100.8787231,1784377102.3086221,23,True,1784377106.446081,1784377108.127878,1784377108.1281128,1784377109.766469,1784377108.9465227,0.01659019437625,1784377109.766689,1784377147.081579,1784377128.4148412,1784377147.0818298,1784377148.729723,1784377147.9014082,0.0067031577836249995,0.49976577317814863,0.011648991889096117,-0.0005641250000000001,0.007194125000000001,0.0123491875,0.0008858749999999999,-0.0016220624999999998,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-246356,236109,0,0,0,0,16,8,8,1,0,1784377109.766689
sentinel,down,70,39,0,78,4.731367857519084,4.861921333720183,0.5,1784377235.576669,1784377236.99563,24,True,1784377241.1096141,1784377242.779755,1784377242.7800078,1784377244.429611,1784377243.6067572,0.7854333149999999,1784377244.429835,1784377281.740437,1784377263.0832329,1784377281.740673,1784377283.388201,1784377282.563777,0.746723032125,0.49994778380566507,0.7660801948661533,0.7440821875000001,-0.1709803125,-0.29176356249999996,-0.0005806875,0.0017702500000000001,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2508867,2595503,0,0,0,0,16,8,8,1,0,1784377244.429835
sentinel,up,70,39,1,79,4.731367857519084,4.600814381317985,0.5,1784377285.5466828,1784377286.9798348,25,True,1784377291.098664,1784377292.784986,1784377292.785227,1784377294.440772,1784377293.6150644,0.724435293375,1784377294.440959,1784377331.734669,1784377313.0923011,1784377331.7349062,1784377333.3747761,1784377332.5551682,0.699466323125,0.5001845106303024,0.7119462012095612,0.7009091875,-0.17014362500000002,-0.2904596875,-0.0005231875,0.0016750625,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2463305,2571367,0,0,0,0,16,8,8,1,0,1784377294.440959
formal,up,75,40,0,80,5.384135238524578,5.2535817623234795,0.5,1784377339.850834,1784377341.295145,26,True,1784377345.406498,1784377347.078225,1784377347.0786428,1784377348.736524,1784377347.9114437,0.407882374375,1784377348.7367811,1784377386.0932748,1784377367.4206884,1784377386.0934951,1784377387.753398,1784377386.9259372,0.38291340412499997,0.5000512103968399,0.3953966105791248,0.3808129375,-0.1481278125,-0.2524628125,0.000795625,-0.0007498125,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2206109,2230076,0,0,0,0,16,8,8,1,0,1784377348.7367811
formal,down,75,40,1,81,5.384135238524578,5.514688714725677,0.5,1784377389.894975,1784377391.342299,27,True,1784377395.804471,1784377397.485274,1784377397.485587,1784377399.1431181,1784377398.3118463,0.383751289,1784377399.143323,1784377436.467602,1784377417.8099027,1784377436.4678552,1784377438.1113029,1784377437.2836752,0.35844716475000005,0.5003115569196757,0.3710913431999936,0.355603625,-0.144572125,-0.24668637499999999,0.0008221875,-0.0008103749999999999,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2140307,2140731,0,0,0,0,16,8,8,1,0,1784377399.143323
formal,down,5,41,0,82,-3.7546080955523307,-3.6240546193512317,0.5,1784377536.43003,1784377537.8627431,28,True,1784377541.9754071,1784377543.64813,1784377543.648384,1784377545.292916,1784377544.4688506,0.034185704324999996,1784377545.293205,1784377582.601978,1784377563.94989,1784377582.6022558,1784377584.256551,1784377583.4294982,0.0370345130375,0.5000183645344796,0.03561016099829582,0.019008437500000003,-0.037564625000000004,-0.0643268125,0.0009963749999999999,-0.001571875,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-706717,680041,0,0,0,0,16,8,8,1,0,1784377545.293205
formal,up,5,41,1,83,-3.7546080955523307,-3.8851615717534296,0.5,1784377586.425809,1784377587.854789,29,True,1784377591.962893,1784377593.643114,1784377593.643656,1784377595.2921028,1784377594.4716392,0.044072746275000005,1784377595.292314,1784377632.6485498,1784377613.9676027,1784377632.648784,1784377634.299005,1784377633.4743166,0.0460836700875,0.4998621851826961,0.045077931046152174,0.0317058125,-0.047775125,-0.081879625,0.0010335625,-0.001568625,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-819944,820707,0,0,0,0,16,8,8,1,0,1784377595.292314
formal,up,21,42,0,84,-1.6657524763347515,-1.7963059525358505,0.5,1784377655.1362402,1784377656.575149,30,True,1784377660.681798,1784377662.368165,1784377662.368412,1784377664.014602,1784377663.1912885,0.3227532675,1784377664.014857,1784377701.333171,1784377682.6591783,1784377701.333407,1784377702.9842439,1784377702.158238,0.31923415087499996,0.4996000470682584,0.32099511666851127,0.3062106875,0.1365783125,0.233557125,0.0007476875,-0.001814375,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2053587,2003706,0,0,0,0,16,8,8,1,0,1784377664.014857
formal,down,21,42,1,85,-1.6657524763347515,-1.5351990001336526,0.5,1784377705.1417549,1784377706.5963368,31,True,1784377710.702063,1784377712.385351,1784377712.385612,1784377714.034844,1784377713.2123604,0.32124507474999997,1784377714.035093,1784377751.401226,1784377732.7126017,1784377751.4014668,1784377753.054681,1784377752.222447,0.317390804125,0.4998769039233686,0.3193184138830922,0.30287375,0.135884125,0.23267149999999998,0.000772375,-0.0018193125,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2045288,1996254,0,0,0,0,16,8,8,1,0,1784377714.035093
formal,down,59,43,0,86,3.2952796193069984,3.4258330955080973,0.5,1784377808.319049,1784377809.752254,32,True,1784377813.880576,1784377815.5590332,1784377815.559286,1784377817.222524,1784377816.387793,1.40027326125,1784377817.2227762,1784377854.607564,1784377835.9127436,1784377854.6078432,1784377856.257206,1784377855.4304295,1.369606675,0.500093034369296,1.3849371150784897,1.2,-0.11570025,-0.198454125,-0.0011159375000000002,0.00255025,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1835093,1878792,0,0,0,0,16,8,8,1,0,1784377817.2227762
formal,up,59,43,1,87,3.2952796193069984,3.1647261431058995,0.5,1784377858.4179258,1784377859.859576,33,True,1784377863.988081,1784377865.676012,1784377865.6763031,1784377867.328198,1784377866.5065088,1.3689363662500003,1784377867.328383,1784377904.666086,1784377885.9946303,1784377904.6663628,1784377906.322486,1784377905.4970846,1.359552055,0.49981620210767963,1.3642459354416288,1.2,-0.1205578125,-0.20698125,-0.0011019375,0.0025645625,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1914784,1955688,0,0,0,0,16,8,8,1,0,1784377867.328383
formal,up,47,44,0,88,1.728637904893814,1.5980844286927152,0.5,1784377925.699741,1784377927.121063,34,True,1784377931.244558,1784377932.9262102,1784377932.926451,1784377934.5759392,1784377933.7487707,1.6057226412499999,1784377934.576252,1784377971.941998,1784377953.265575,1784377971.942315,1784377973.58792,1784377972.7672892,1.60287383375,0.500193369575637,1.6042976866273027,1.2,0.0173049375,0.0298011875,-0.0008036875,0.0013709375,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-543186,596793,0,0,0,0,16,8,8,1,0,1784377934.576252
formal,down,47,44,1,89,1.728637904893814,1.859191381094913,0.5,1784377975.736706,1784377977.168393,35,True,1784377981.286836,1784377982.972427,1784377982.9727418,1784377984.608803,1784377983.785589,1.5990195637499998,1784377984.609043,1784378021.925494,1784378003.2569532,1784378021.9259279,1784378023.575742,1784378022.745675,1.5993547175,0.4997772388417399,1.5991870659657623,1.2,0.017204437500000003,0.0296933125,-0.0008066249999999999,0.0013725,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-487546,606108,0,0,0,0,16,8,8,1,0,1784377984.609043
formal,down,33,45,0,90,-0.0991107619215672,0.031442714279531714,0.5,1784378041.5440881,1784378042.982635,36,True,1784378047.103385,1784378048.795082,1784378048.795381,1784378050.460426,1784378049.628647,1.10935962,1784378050.460747,1784378087.857277,1784378069.163484,1784378087.857516,1784378089.502869,1784378088.6822772,1.09695892375,0.5002054085804164,1.1031567246655871,1.0744578125,0.16056518749999998,0.2754,-0.000461875,0.000284125,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2439169,2433749,0,0,0,0,16,8,8,1,0,1784378050.460747
formal,up,33,45,1,91,-0.0991107619215672,-0.22966423812266612,0.5,1784378091.662587,1784378093.094,37,True,1784378097.1923242,1784378098.872551,1784378098.872839,1784378100.5211678,1784378099.6922643,1.0869043075,1784378100.5213618,1784378135.931204,1784378118.4369473,1784378135.931427,1784378137.5956469,1784378136.7642958,1.0830500349999999,0.5056286982357928,1.0849554767131788,1.060435625,0.040339124999999997,0.06926512500000001,-0.000114625,6.63125e-05,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2477194,2428160,0,0,0,0,16,8,8,1,0,1784378100.5213618
sentinel,up,30,46,0,92,-0.4907711905248635,-0.6213246667259624,0.5,1784378144.036994,1784378145.469182,38,True,1784378149.6098938,1784378151.2937212,1784378151.294126,1784378152.941987,1784378152.1204958,0.8873201201250001,1784378152.942658,1784378190.260174,1784378171.6003892,1784378190.260438,1784378191.902092,1784378191.0789533,0.8878228509999999,0.5000170620461307,0.8875714941401174,0.8717915625,0.167394125,0.286957375,-0.0019181250000000001,0.0024221875000000003,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2508444,2538847,0,0,0,0,16,8,8,1,0,1784378152.942658
sentinel,down,30,46,1,93,-0.4907711905248635,-0.3602177143237646,0.5,1784378194.052362,1784378195.488387,39,True,1784378199.594034,1784378201.266986,1784378201.2672992,1784378202.919303,1784378202.0961776,0.885811927125,1784378202.919491,1784378240.331189,1784378221.6182947,1784378240.33142,1784378241.979674,1784378241.1589477,0.882292810625,0.4997627427295684,0.8840532038109751,0.8617406249999999,0.16746375,0.28739856249999995,-0.0019096875,0.002411,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2499467,2565947,0,0,0,0,16,8,8,1,0,1784378202.919491
sentinel,down,50,47,0,94,2.120298333497111,2.2508518096982097,0.5,1784378272.86482,1784378274.2915971,40,True,1784378278.4104,1784378280.091091,1784378280.0914009,1784378281.758954,1784378280.926777,1.60103048625,1784378281.759145,1784378318.9898639,1784378300.3943286,1784378318.990119,1784378320.6207192,1784378319.8043568,1.59064071375,0.5007398028517435,1.5958279136166755,1.2,-0.0151239375,-0.0260524375,-0.000844125,0.0015585,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-476791,513376,0,0,0,0,16,8,8,1,0,1784378281.759145
sentinel,up,50,47,1,95,2.120298333497111,1.989744857296012,0.5,1784378322.743835,1784378324.154963,41,True,1784378328.2382562,1784378329.903847,1784378329.904117,1784378331.536225,1784378330.717498,1.5949977149999999,1784378331.536452,1784378368.671266,1784378350.1002207,1784378368.671527,1784378370.296235,1784378369.48281,1.58930009875,0.5000017190108759,1.5921488970807356,1.2,-0.018978125,-0.032758062500000004,-0.0008203749999999999,0.0015568749999999999,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-484667,627450,0,0,0,0,16,8,8,1,0,1784378331.536452
formal,up,54,48,0,96,2.6425122383015047,2.511958762100406,0.5,1784378373.849232,1784378375.2735481,42,True,1784378379.348002,1784378381.011244,1784378381.0115001,1784378382.645211,1784378381.8269653,1.53986488875,1784378382.645409,1784378419.768903,1784378401.2031193,1784378419.769164,1784378421.398486,1784378420.5841491,1.53584304125,0.4999370968439348,1.5378542179869008,1.2,-0.070901875,-0.12192575,-8.26875e-05,0.0006216875,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1205611,1296566,0,0,0,0,16,8,8,1,0,1784378382.645409
formal,down,54,48,1,97,2.6425122383015047,2.7730657145026036,0.5,1784378423.541039,1784378424.962112,43,True,1784378429.02635,1784378430.6980999,1784378430.698357,1784378432.331682,1784378431.5143929,1.526626305,1784378432.3319921,1784378469.448203,1784378450.8872566,1784378469.448441,1784378471.06864,1784378470.2578874,1.53299423125,0.5000288181079181,1.5298104516365858,1.2,-0.07349887499999999,-0.12654125,-4.5312500000000004e-05,0.0005833125000000001,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1249141,1349495,0,0,0,0,16,8,8,1,0,1784378432.3319921
formal,down,26,49,0,98,-1.0129850953292583,-0.8824316191281594,0.5,1784378508.7357209,1784378510.1580958,44,True,1784378514.232001,1784378515.902664,1784378515.9029288,1784378517.530903,1784378516.7156777,0.69309839775,1784378517.5311282,1784378554.652406,1784378536.087935,1784378554.652692,1784378556.287831,1784378555.469699,0.6750000838750001,0.49987734560006114,0.6840514606503283,0.6587913125,0.17047162500000002,0.2918525,-0.0001325625,-0.0003646875,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2541302,2528007,0,0,0,0,16,8,8,1,0,1784378517.5311282
