bias,dc_dmm,dc_board,dir
7.68,0.569929316,0.543966,up
7.800000000000001,0.611488408,0.597965,up
7.919999999999998,0.703990902,0.652072,up
8.04,0.761637384,0.707284,up
8.16,0.809899554,0.762884,up
8.280000000000001,0.871567884,0.816745,up
8.399999999999999,0.913126975,0.87267,up
8.52,0.961389146,0.927069,up
8.64,1.02171686,0.979685,up
8.759999999999998,1.06193534,1.031568,up
8.879999999999999,1.13298798,1.080796,up
9.0,1.17052522,1.129081,up
9.0,1.16650337,1.144432,down
8.879999999999999,1.13164736,1.113796,down
8.759999999999998,1.09679135,1.070624,down
8.64,1.0337824,1.026871,down
8.52,0.982839,0.98001,down
8.399999999999999,0.923851902,0.933953,down
8.280000000000001,0.859502341,0.886063,down
8.16,0.863524189,0.836675,down
8.04,0.766999847,0.786956,down
7.919999999999998,0.697287822,0.735899,down
7.800000000000001,0.702650286,0.686286,down
7.68,0.649025652,0.636375,down
7.559999999999999,0.580654243,0.585948,down
7.439999999999998,0.516304682,0.537157,down
7.32,0.500217291,0.489093,down
7.199999999999999,0.453295737,0.44177,down
7.079999999999998,0.425142804,0.39545,down
6.959999999999999,0.355430779,0.351133,down
6.84,0.328618462,0.308035,down
6.719999999999999,0.284378139,0.267352,down
6.6,0.224050425,0.228714,down
6.479999999999999,0.195897492,0.19242,down
6.359999999999999,0.163722711,0.1591,down
6.24,0.12216362,0.128171,down
6.119999999999999,0.0873076077,0.100374,down
6.0,0.075242065,0.075519,down
5.879999999999999,0.0444079002,0.054131,down
5.76,0.0323423575,0.036128,down
5.639999999999999,0.0256392783,0.021581,down
5.52,0.0135737355,0.010605,down
5.399999999999999,0.02832051,0.003359,down
5.279999999999999,0.0162549673,-0.000159,down
5.16,0.0162549673,9.5e-05,down
5.039999999999999,0.0430672844,0.004149,down
4.92,0.0363642051,0.0119,down
4.799999999999999,0.0497703637,0.02336,down
4.68,0.065857754,0.038472,down
4.559999999999999,0.0524515954,0.057206,down
4.4399999999999995,0.0980325345,0.079542,down
4.32,0.134229163,0.105093,down
4.199999999999999,0.173107022,0.134061,down
4.08,0.19991934,0.166164,down
3.959999999999999,0.207963035,0.201323,down
3.84,0.258906437,0.239379,down
3.719999999999999,0.316552919,0.279977,down
3.5999999999999996,0.366155706,0.322824,down
3.4800000000000004,0.391627407,0.368561,down
3.3599999999999994,0.430505267,0.415971,down
3.24,0.502898523,0.464934,down
3.119999999999999,0.551160694,0.515634,down
3.0,0.628916414,0.567154,down
2.879999999999999,0.631597645,0.620509,down
2.76,0.702650286,0.674063,down
2.639999999999999,0.766999847,0.728122,down
2.5199999999999996,0.800515243,0.782127,down
2.4000000000000004,0.879611579,0.83483,down
2.2799999999999994,0.917148823,0.888963,down
2.16,1.00562947,0.941038,down
2.039999999999999,1.02439809,0.992654,down
1.92,1.07534149,1.04296,down
1.799999999999999,1.13298798,1.091096,down
1.6799999999999997,1.17052522,1.138312,down
1.5599999999999987,1.22549047,1.182048,down
1.4399999999999995,1.25632463,1.199939,down
1.3200000000000003,1.29520249,1.2,down
1.1999999999999993,1.33944282,1.2,down
1.08,1.36491452,1.2,down
0.9599999999999991,1.36625513,1.2,down
0.8399999999999999,1.41317669,1.2,down
0.7199999999999989,1.4480327,1.2,down
0.5999999999999996,1.45071393,1.2,down
0.4800000000000004,1.46412009,1.2,down
0.35999999999999943,1.50165734,1.2,down
0.2400000000000002,1.50970103,1.2,down
0.11999999999999922,1.49361364,1.2,down
0.0,1.51506349,1.2,down
-0.120000000000001,1.5324915,1.2,down
-0.2400000000000002,1.47216379,1.2,down
-0.35999999999999943,1.47216379,1.2,down
-0.4800000000000004,1.44669209,1.2,down
-0.5999999999999996,1.45071393,1.2,down
-0.7200000000000006,1.41451731,1.2,down
-0.8399999999999999,1.38100191,1.2,down
-0.9600000000000009,1.33139912,1.2,down
-1.08,1.32335543,1.2,down
-1.2000000000000002,1.24425909,1.2,down
-1.3200000000000003,1.24962156,1.2,down
-1.4400000000000004,1.19867815,1.187304,down
-1.5600000000000005,1.15711906,1.145351,down
-1.6800000000000006,1.13030674,1.098534,down
-1.8000000000000007,1.05791349,1.050503,down
-1.92,0.996245158,0.998953,down
-2.04,0.952004835,0.948877,down
-2.16,0.909105128,0.895602,down
-2.2800000000000002,0.856821109,0.841598,down
-2.4000000000000004,0.781746621,0.787076,down
-2.5200000000000005,0.733484451,0.732667,down
-2.6400000000000006,0.658409963,0.678281,down
-2.76,0.622213334,0.623291,down
-2.88,0.563226237,0.569121,down
-3.0,0.521667145,0.516719,down
-3.12,0.450614505,0.465218,down
-3.24,0.429164651,0.414725,down
-3.3600000000000003,0.356771395,0.366527,down
-3.4800000000000004,0.30984984,0.319765,down
-3.6000000000000005,0.24818151,0.275681,down
-3.7200000000000006,0.222709809,0.233933,down
-3.84,0.218687962,0.195137,down
-3.96,0.144954089,0.159194,down
-4.08,0.10607623,0.126485,down
-4.2,0.0993731504,0.097155,down
-4.32,0.0685389857,0.071275,down
-4.44,0.0350235893,0.04937,down
-4.5600000000000005,0.00553017459,0.031329,down
-4.68,0.00150846406,0.017209,down
-4.8,0.00821154334,0.007137,down
-4.92,0.00821127212,0.001282,down
-5.04,-0.0118975603,-0.000364,down
-5.16,0.00150819284,0.002189,down
-5.28,0.0269798941,0.008912,down
-5.4,0.0269798941,0.019809,down
-5.52,0.0403860527,0.034647,down
-5.640000000000001,0.0712202174,0.053505,down
-5.76,0.0940106869,0.0763,down
-5.88,0.131547931,0.102863,down
-6.0,0.173107022,0.133141,down
-6.12,0.181150718,0.166883,down
-6.24,0.238797199,0.203876,down
-6.36,0.276334443,0.243914,down
-6.48,0.285718754,0.287052,down
-6.6,0.3487277,0.332484,down
-6.720000000000001,0.401011718,0.380487,down
-6.84,0.437208346,0.430398,down
-6.96,0.520326529,0.482336,down
-7.08,0.577973011,0.535888,down
-7.2,0.635619493,0.590479,down
-7.32,0.677178585,0.646627,down
-7.4399999999999995,0.738846914,0.702221,down
-7.5600000000000005,0.79515278,0.759163,down
-7.68,0.85011803,0.81507,down
-7.8,0.909105128,0.871128,down
-7.92,0.952004835,0.926426,down
-8.04,1.02305748,0.981646,down
-8.16,1.07668211,1.033227,down
-8.28,1.14505352,1.084277,down
-8.4,1.17856891,1.132876,down
-8.52,1.22414985,1.179667,down
-8.64,1.26839018,1.199894,down
-8.76,1.2791151,1.2,down
-8.88,1.35687082,1.2,down
-9.0,1.35016774,1.2,down
