role,direction,grid_index,target_ordinal,pair_position,sequence_index,bias,approach_bias,bias_settle_s,t_approach_set_unix,t_target_set_unix,transition_discard_index,transition_followed_without_reconfigure,t_discard_start_unix,t_discard_end_unix,t_dmm_pre_start_unix,t_dmm_pre_end_unix,t_dmm_pre_mid_unix,dc_dmm_pre,t_acq_start_unix,t_acq_end_unix,t_acq_mid_unix,t_dmm_post_start_unix,t_dmm_post_end_unix,t_dmm_post_mid_unix,dc_dmm_post,dmm_interpolation_weight,dc_dmm_interp,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows,dmm_pre_read_count,dmm_post_read_count,discard_read_attempt_count,formal_read_retry_count,t_acq_first_attempt_start_unix
formal,down,2,5,0,10,-4.1462685241556265,-4.015715047954528,0.5,1784372490.026904,1784372491.4679701,10,True,1784372495.57443,1784372497.258504,1784372497.258811,1784372498.912408,1784372498.0860472,0.09685949564999999,1784372498.91259,1784372536.1905322,1784372517.5899086,1784372536.190794,1784372537.8193212,1784372537.004898,0.118644503375,0.5011417597619057,0.1077768727577332,0.09119587500000001,-0.0811205625,-0.1389581875,0.0007704375,-0.001111,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1296481,1298513,0,0,0,0,16,8,8,1,0,1784372498.91259
formal,up,2,5,1,11,-4.1462685241556265,-4.276822000356725,0.5,1784372539.958268,1784372541.377739,11,True,1784372545.453821,1784372547.122404,1784372547.123472,1784372548.757182,1784372547.9416826,0.121158158125,1784372548.757751,1784372585.904059,1784372567.325673,1784372585.904293,1784372587.537819,1784372586.7208345,0.135737355375,0.4998559681742231,0.12844565688160173,0.11728668749999999,-0.0910029375,-0.15605375,0.0007428125,-0.0010265625,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1408522,1409708,0,0,0,0,16,8,8,1,0,1784372548.757751
formal,up,37,6,0,12,0.4231031428828276,0.29254966668172866,0.5,1784372635.198849,1784372636.6207519,12,True,1784372640.698714,1784372642.3722088,1784372642.372509,1784372643.9981592,1784372643.1865158,1.2223065075,1784372643.998456,1784372681.134003,1784372662.571921,1784372681.13423,1784372682.756682,1784372681.9459114,1.24057239875,0.5001472546792036,1.2314421428629563,1.2,0.1440143125,0.2474785,-0.0015334374999999999,0.0020652500000000002,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2233040,2237528,0,0,0,0,16,8,8,1,0,1784372643.998456
formal,down,37,6,1,13,0.4231031428828276,0.5536566190839265,0.5,1784372684.886985,1784372686.3068779,13,True,1784372690.385804,1784372692.0566761,1784372692.057086,1784372693.689622,1784372692.8734374,1.23990209,1784372693.689827,1784372730.81761,1784372712.2552981,1784372730.8178382,1784372732.448266,1784372731.6345747,1.2501242875,0.5000333351800594,1.2450135295087943,1.2,0.14200437500000002,0.244374,-0.0015443125000000001,0.0020716874999999997,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2230753,8243820,0,0,0,0,16,8,8,1,0,1784372693.689827
formal,down,43,7,0,14,1.2064240000894193,1.3369774762905182,0.5,1784372741.7039318,1784372743.1238039,14,True,1784372747.19915,1784372748.867073,1784372748.867315,1784372750.495605,1784372749.6801703,1.5001491425,1784372750.495787,1784372787.659512,1784372769.0818496,1784372787.6598232,1784372789.2989938,1784372788.4789064,1.50836041625,0.5000595697163981,1.5042552685182484,1.2,0.08179331249999999,0.1409423125,-0.0013601875,0.0020838124999999997,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1399630,1445954,0,0,0,0,16,8,8,1,0,1784372750.495787
formal,up,43,7,1,15,1.2064240000894193,1.0758705238883204,0.5,1784372791.442799,1784372792.8660538,15,True,1784372796.945525,1784372798.610075,1784372798.610323,1784372800.238317,1784372799.426833,1.5180798812499998,1784372800.238504,1784372837.445942,1784372818.816558,1784372837.446197,1784372839.09852,1784372838.2683125,1.5105389162499998,0.4992015031240023,1.5143154201869944,1.2,0.0796034375,0.13742343750000002,-0.0013714374999999998,0.0020723750000000004,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1306559,1423173,0,0,0,0,16,8,8,1,0,1784372800.238504
formal,up,48,8,0,16,1.859191381094913,1.728637904893814,0.5,1784372844.1440141,1784372845.581423,16,True,1784372849.725366,1784372851.398656,1784372851.398914,1784372853.0620968,1784372852.226892,1.6072308362499999,1784372853.062284,1784372890.445142,1784372871.7602677,1784372890.445386,1784372892.0961568,1784372891.2644196,1.60270625625,0.5003743054535023,1.6049668526750311,1.2,0.014520937499999999,0.025023000000000004,-0.00097725,0.001654375,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-456127,551316,0,0,0,0,16,8,8,1,0,1784372853.062284
formal,down,48,8,1,17,1.859191381094913,1.989744857296012,0.5,1784372894.250565,1784372895.681609,17,True,1784372899.81165,1784372901.490508,1784372901.490855,1784372903.141717,1784372902.3211312,1.5909758675,1784372903.141918,1784372940.4890969,1784372921.8152533,1784372940.4893482,1784372942.157313,1784372941.323943,1.6052199112499999,0.49981324918668907,1.5980952292882449,1.2,0.011910125,0.020576,-0.0009538125,0.001627125,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-461970,499318,0,0,0,0,16,8,8,1,0,1784372903.141918
formal,down,32,9,0,18,-0.22966423812266612,-0.0991107619215672,0.5,1784372962.866124,1784372964.286845,18,True,1784372968.3601432,1784372970.031117,1784372970.0322392,1784372971.663263,1784372970.848061,1.0083107017500001,1784372971.66346,1784373008.8285902,1784372990.2418098,1784373008.828831,1784373010.4577558,1784373009.6426637,0.9897096555,0.4999084265388267,0.9990118819871866,0.9858085000000001,0.1667640625,0.2862185625,-0.000778125,0.0008027500000000001,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2487949,2528853,0,0,0,0,16,8,8,1,0,1784372971.66346
formal,up,32,9,1,19,-0.22966423812266612,-0.36021771432376504,0.5,1784373012.594377,1784373014.0225222,19,True,1784373018.0838048,1784373019.7541,1784373019.754411,1784373021.391393,1784373020.5727105,0.996077582,1784373021.391584,1784373058.5216482,1784373039.9589896,1784373058.521894,1784373060.1480289,1784373059.3337913,0.988871771125,0.500148054055489,0.9924736097129768,0.9724368125,0.16746925000000001,0.2877054375,-0.0007689999999999999,0.0007838750000000001,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2486086,2540032,0,0,0,0,16,8,8,1,0,1784373021.391584
formal,up,11,10,0,20,-2.971287238345739,-3.101840714546838,0.5,1784373092.2701209,1784373093.693713,20,True,1784373097.765486,1784373099.433532,1784373099.433783,1784373101.072614,1784373100.2528925,0.0241311874875,1784373101.072835,1784373138.2126982,1784373119.6347308,1784373138.2129369,1784373139.8409011,1784373139.0265539,0.019774117789875,0.49987124337346406,0.021953213640283346,0.0056810625,0.0221735625,0.037989875,0.0007601875,-0.001484375,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-459176,460869,0,0,0,0,16,8,8,1,0,1784373101.072835
formal,down,11,10,1,21,-2.971287238345739,-2.84073376214464,0.5,1784373141.98591,1784373143.405117,21,True,1784373147.4942021,1784373149.163293,1784373149.163562,1784373150.799401,1784373149.981287,0.0162549779775,1784373150.7996001,1784373187.960057,1784373169.3877873,1784373187.960242,1784373189.5873952,1784373188.7709925,0.008211418791250001,0.5003002750832862,0.012230783103970432,0.0023065625,0.015997375,0.0274463125,0.0007898124999999999,-0.0014954999999999999,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-371355,350268,0,0,0,0,16,8,8,1,0,1784373150.7996001
formal,down,69,11,0,22,4.600814381317985,4.731367857519084,0.5,1784373272.923945,1784373274.364019,22,True,1784373278.479873,1784373280.169107,1784373280.169376,1784373281.84048,1784373281.0061393,0.8695569598749999,1784373281.8406742,1784373319.222555,1784373300.5249965,1784373319.222795,1784373320.8612428,1784373320.0485263,0.830511523,0.4999401608396511,0.850036577883658,0.8260345,-0.17259556250000002,-0.294943,9.8125e-06,0.0007440000000000001,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2559172,2668503,0,0,0,0,16,8,8,1,0,1784373281.8406742
formal,up,69,11,1,23,4.600814381317985,4.470260905116886,0.5,1784373323.015326,1784373324.447351,23,True,1784373328.577446,1784373330.257225,1784373330.257484,1784373331.91918,1784373331.0820591,0.81861355725,1784373331.9193852,1784373369.325135,1784373350.6253867,1784373369.32538,1784373370.978506,1784373370.1507645,0.783925122125,0.5002297211977929,0.8012613710186335,0.7837089375,-0.17279212500000002,-0.29543375,6.51875e-05,0.0006521249999999999,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2554175,2610746,0,0,0,0,16,8,8,1,0,1784373331.9193852
formal,up,56,12,0,24,2.9036191907037026,2.7730657145026036,0.5,1784373390.442695,1784373391.878871,24,True,1784373396.027064,1784373397.6985412,1784373397.6990469,1784373399.3524039,1784373398.5273695,1.4626119,1784373399.352611,1784373436.720201,1784373418.0451336,1784373436.720448,1784373438.389696,1784373437.5551445,1.4666337475,0.5000993284111639,1.4646232232337222,1.2,-0.09710200000000001,-0.166846875,-0.00028606249999999997,0.0009731875000000001,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1544869,1640312,0,0,0,0,16,8,8,1,0,1784373399.352611
formal,down,56,12,1,25,2.9036191907037026,3.0341726669048015,0.5,1784373440.567853,1784373441.996633,25,True,1784373446.1308281,1784373447.809716,1784373447.809966,1784373449.470863,1784373448.6406999,1.46546070875,1784373449.47106,1784373486.845922,1784373468.1590273,1784373486.846176,1784373488.5049229,1784373487.6790833,1.45557366625,0.49997786108767545,1.460517406388367,1.2,-0.0978920625,-0.1684818125,-0.00026131250000000004,0.0009666875000000001,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1636671,1615075,0,0,0,0,16,8,8,1,0,1784373449.47106
formal,down,24,13,0,26,-1.2740920477314557,-1.1435385715303568,0.5,1784373532.374387,1784373533.8066308,26,True,1784373537.928375,1784373539.612726,1784373539.61299,1784373541.263009,1784373540.4368463,0.5541770795000001,1784373541.263187,1784373578.637089,1784373559.9531622,1784373578.6373131,1784373580.2875881,1784373579.4629254,0.5216671452499999,0.5000839527870345,0.5379193830754134,0.5271310625000001,0.158812125,0.2717323125,-0.0017597499999999998,0.0021207500000000002,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2341863,2406988,0,0,0,0,16,8,8,1,0,1784373541.263187
formal,up,24,13,1,27,-1.2740920477314557,-1.4046455239325546,0.5,1784373582.460854,1784373583.898371,27,True,1784373588.034115,1784373589.7061079,1784373589.706414,1784373591.35846,1784373590.5329256,0.52619172375,1784373591.358658,1784373628.695819,1784373610.0345345,1784373628.69616,1784373630.354784,1784373629.5297198,0.5166398355,0.5000823589923994,0.5214149929411083,0.5000048125000001,0.156606875,0.268249375,-0.0017105,0.0020338125,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2316542,2354567,0,0,0,0,16,8,8,1,0,1784373591.358658
formal,up,25,14,0,28,-1.1435385715303568,-1.2740920477314557,0.5,1784373631.079256,1784373632.5273411,28,True,1784373636.6222742,1784373638.300698,1784373638.3009531,1784373639.959163,1784373639.1309588,0.5441224605,1784373639.9593449,1784373677.3154078,1784373658.6490412,1784373677.3156369,1784373678.972393,1784373678.146505,0.5546798104999999,0.5002642336281876,0.5494039251068945,0.54153225,0.1632690625,0.2800868125,-0.0004163125,0.0001270625,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2421470,2436459,0,0,0,0,16,8,8,1,0,1784373639.9593449
formal,down,25,14,1,29,-1.1435385715303568,-1.0129850953292578,0.5,1784373681.133717,1784373682.578989,29,True,1784373686.7225091,1784373688.379503,1784373688.3806279,1784373690.039737,1784373689.2073374,0.550993117,1784373690.0399098,1784373727.462085,1784373708.7589364,1784373727.462345,1784373729.1307678,1784373728.296238,0.5447927685,0.5001828842093855,0.5478918088041667,0.5302256875,0.16241775,0.2787326875,-0.0003559375,0.00010093750000000001,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2407242,2421385,0,0,0,0,16,8,8,1,0,1784373690.0399098
formal,down,55,15,0,30,2.7730657145026036,2.9036191907037026,0.5,1784373773.009341,1784373774.4461062,30,True,1784373778.588799,1784373780.278891,1784373780.2794418,1784373781.928046,1784373781.0986018,1.5360106187499998,1784373781.928264,1784373819.316601,1784373800.6321516,1784373819.316849,1784373820.9486048,1784373820.1343007,1.51372287875,0.5004022046669374,1.5248577845169564,1.2,-0.07382274999999999,-0.127119875,-0.000126125,0.0006371875,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1284879,1298852,0,0,0,0,16,8,8,1,0,1784373781.928264
formal,up,55,15,1,31,2.7730657145026036,2.6425122383015047,0.5,1784373823.085396,1784373824.512091,31,True,1784373828.5783591,1784373830.249208,1784373830.25024,1784373831.877339,1784373831.06379,1.5091983,1784373831.8775659,1784373869.021842,1784373850.4478276,1784373869.0221639,1784373870.643224,1784373869.831213,1.50048429875,0.500008410087192,1.5048412260894897,1.2,-0.07862862500000001,-0.1355174375,-7.162499999999999e-05,0.000568625,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1344329,1398699,0,0,0,0,16,8,8,1,0,1784373831.8775659
formal,up,64,16,0,32,3.948047000312492,3.817493524111393,0.5,1784373881.316143,1784373882.735528,32,True,1784373886.8117728,1784373888.480217,1784373888.480463,1784373890.1108422,1784373889.2946908,1.0951155775,1784373890.1110551,1784373927.2655349,1784373908.6886992,1784373927.265764,1784373928.896547,1784373928.0807738,1.0721575312499998,0.500024929213604,1.083635982048961,1.0651271875,-0.160015,-0.2739025,-0.0010623125,0.002642125,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2378872,2489813,0,0,0,0,16,8,8,1,0,1784373890.1110551
formal,down,64,16,1,33,3.948047000312492,4.078600476513591,0.5,1784373931.037725,1784373932.463756,33,True,1784373936.543742,1784373938.2160919,1784373938.216331,1784373939.844388,1784373939.0319457,1.06327595125,1784373939.8446028,1784373976.991092,1784373958.4204578,1784373976.991339,1784373978.630226,1784373977.810856,1.05707560375,0.4999756809905192,1.0601759282863097,1.042425,-0.161683375,-0.2769448125,-0.0010461875,0.002606625,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2394200,2485832,0,0,0,0,16,8,8,1,0,1784373939.8446028
formal,down,16,17,0,34,-2.3185198573402452,-2.1879663811391463,0.5,1784374044.767259,1784374046.1933482,34,True,1784374050.27865,1784374051.9521558,1784374051.953252,1784374053.586433,1784374052.7690387,0.16472817325,1784374053.5866392,1784374090.707772,1784374072.1569705,1784374090.7080011,1784374092.3341608,1784374091.520081,0.15014897587499998,0.500320265984056,0.15743390534150595,0.1427540625,0.0972726875,0.16631293749999998,0.00149525,-0.0029311874999999998,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1528271,1491347,0,0,0,0,16,8,8,1,0,1784374053.5866392
formal,up,16,17,1,35,-2.3185198573402452,-2.449073333541344,0.5,1784374094.478386,1784374095.894858,35,True,1784374099.978147,1784374101.6501682,1784374101.650652,1784374103.282763,1784374102.4660697,0.144954089625,1784374103.2829561,1784374140.571106,1784374121.9102287,1784374140.571397,1784374142.217123,1784374141.3969774,0.13322370075,0.4994530096143832,0.13909531159743418,0.121661125,0.09051356249999999,0.154919125,0.0014573125,-0.0028600624999999998,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1419278,1383286,0,0,0,0,16,8,8,1,0,1784374103.2829561
formal,up,35,18,0,36,0.16199619048062974,0.031442714279530826,0.5,1784374167.536059,1784374168.9780118,36,True,1784374173.114975,1784374174.8025641,1784374174.803636,1784374176.46116,1784374175.6328342,1.1457238250000001,1784374176.46148,1784374213.777706,1784374195.127531,1784374213.7779682,1784374215.417495,1784374214.6035252,1.1611409099999999,0.5002399591202285,1.153436066970153,1.1305324374999999,0.150356875,0.2579236875,-0.000306375,-0.0002480625,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2341271,2367947,0,0,0,0,16,8,8,1,0,1784374176.46148
formal,down,35,18,1,37,0.16199619048062974,0.29254966668172866,0.5,1784374217.6035998,1784374219.035425,37,True,1784374223.162129,1784374224.8370078,1784374224.838086,1784374226.497818,1784374225.664442,1.15678390875,1784374226.498008,1784374263.869222,1784374245.1857553,1784374263.869525,1784374265.5380402,1784374264.7039835,1.155778445,0.5000395099158164,1.1562811371492119,1.1367839375000002,0.1496035,0.25707225,-0.00030237499999999996,-0.0002328125,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2291644,2328737,0,0,0,0,16,8,8,1,0,1784374226.498008
formal,down,45,19,0,38,1.4675309524916171,1.598084428692716,0.5,1784374282.117863,1784374283.561589,38,True,1784374287.68883,1784374289.3713212,1784374289.37158,1784374291.01304,1784374290.1884356,1.5586335100000002,1784374291.01323,1784374328.476952,1784374309.7407947,1784374328.477165,1784374330.11953,1784374329.2982929,1.5663420525,0.4999342990127734,1.5624872747911478,1.2,0.0545644375,0.09401912500000001,-0.0008145625,0.0012403125,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1018537,1045128,0,0,0,0,16,8,8,1,0,1784374291.01323
formal,up,45,19,1,39,1.4675309524916171,1.3369774762905182,0.5,1784374332.280128,1784374333.711452,39,True,1784374337.8557749,1784374339.535648,1784374339.5359502,1784374341.200168,1784374340.3647897,1.5650014374999999,1784374341.20034,1784374378.510057,1784374359.8908272,1784374378.510376,1784374380.138432,1784374379.3233526,1.5710342075,0.5012001476878885,1.568025062714967,1.2,0.0519984375,0.0896895,-0.0008206875,0.0012585,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-953751,995332,0,0,0,0,16,8,8,1,0,1784374341.20034
formal,up,58,20,0,40,3.1647261431059004,3.0341726669048015,0.5,1784374396.493047,1784374397.9130828,40,True,1784374401.9994829,1784374403.6687071,1784374403.669259,1784374405.308511,1784374404.487391,1.41233880375,1784374405.308704,1784374442.438933,1784374423.8682501,1784374442.439169,1784374444.071668,1784374443.2552238,1.3912241062500001,0.4999211397382191,1.4017831201105724,1.2,-0.112692375,-0.19330393750000002,-0.0012239374999999998,0.002632875,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1750152,1890479,0,0,0,0,16,8,8,1,0,1784374405.308704
formal,down,58,20,1,41,3.1647261431059004,3.2952796193069993,0.5,1784374446.210027,1784374447.631996,41,True,1784374451.7059782,1784374453.369372,1784374453.369683,1784374455.000201,1784374454.1859584,1.3930674512499999,1784374455.000392,1784374492.119143,1784374473.5624497,1784374492.11939,1784374493.7569122,1784374492.9396577,1.39357018125,0.49999075331824216,1.3933188116014157,1.2,-0.1161420625,-0.1994335625,-0.001231375,0.0026402500000000002,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1806723,1872779,0,0,0,0,16,8,8,1,0,1784374455.000392
formal,down,22,21,0,42,-1.535199000133653,-1.4046455239325542,0.5,1784374544.1540911,1784374545.571883,42,True,1784374549.63282,1784374551.302911,1784374551.304139,1784374552.943994,1784374552.123948,0.4445817335,1784374552.944179,1784374590.07803,1784374571.5175924,1784374590.078275,1784374591.71395,1784374590.8975756,0.42614826550000007,0.5001761654381839,0.4353617521600326,0.4130805625,0.148417,0.2536283125,0.0017905,-0.003464125,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2220422,2188748,0,0,0,0,16,8,8,1,0,1784374552.944179
formal,up,22,21,1,43,-1.535199000133653,-1.665752476334752,0.5,1784374593.8418298,1784374595.264846,43,True,1784374599.346076,1784374601.017497,1784374601.018574,1784374602.6505458,1784374601.8368604,0.40804995149999995,1784374602.6507452,1784374639.783617,1784374621.2232904,1784374639.783836,1784374641.415074,1784374640.5977163,0.393973484875,0.50015484870956,0.4010095384648079,0.3874014375,0.14524975,0.2484488125,0.0017861875,-0.003445625,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-2187055,2151655,0,0,0,0,16,8,8,1,0,1784374602.6507452
formal,up,39,22,0,44,0.6842100952850245,0.5536566190839256,0.5,1784374663.42655,1784374664.854211,44,True,1784374668.9173691,1784374670.58766,1784374670.588738,1784374672.2180889,1784374671.4047012,1.3466486275,1784374672.218357,1784374707.519551,1784374690.09657,1784374707.519796,1784374709.171839,1784374708.3431292,1.3687687899999998,0.5060277286282985,1.3578420430867637,1.2,0.030820687500000003,0.052882937500000005,-0.00013324999999999999,9.875e-05,1,acq,327680,327680,0,256,True,False,1,1200000,8381618,False,-1898355,1926387,0,0,0,0,16,8,8,1,0,1784374672.218357
