dmm_sequence_index,source_sequence_index,side,read_index,t_start_unix,t_end_unix,t_mid_unix,dc_dmm
597,37,pre,5,1784347356.184787,1784347356.386293,1784347356.28554,1.18527199
598,37,pre,6,1784347356.386584,1784347356.593266,1784347356.489925,1.19063446
599,37,pre,7,1784347356.593467,1784347356.802326,1784347356.6978965,1.20538123
600,37,post,0,1784347375.4728389,1784347375.6730509,1784347375.5729449,1.20940308
601,37,post,1,1784347375.6741529,1784347375.874876,1784347375.7745144,1.19197507
602,37,post,2,1784347375.8750699,1784347376.077043,1784347375.9760566,1.19867815
603,37,post,3,1784347376.0772429,1784347376.2830431,1784347376.1801429,1.22012801
604,37,post,4,1784347376.283301,1784347376.488957,1784347376.386129,1.21744677
605,37,post,5,1784347376.489202,1784347376.699362,1784347376.5942822,1.2107437
606,37,post,6,1784347376.699625,1784347376.899908,1784347376.7997665,1.19599692
607,37,post,7,1784347376.900126,1784347377.11027,1784347377.005198,1.20672185
608,38,pre,0,1784347400.794631,1784347401.004815,1784347400.899723,1.64912508
609,38,pre,1,1784347401.005929,1784347401.2081668,1784347401.107048,1.63437831
610,38,pre,2,1784347401.2083788,1784347401.418504,1784347401.3134413,1.65582816
611,38,pre,3,1784347401.4186938,1784347401.6194298,1784347401.5190618,1.61963153
612,38,pre,4,1784347401.619669,1784347401.82981,1784347401.7247396,1.64912508
613,38,pre,5,1784347401.829993,1784347402.038312,1784347401.9341526,1.64376262
614,38,pre,6,1784347402.0386171,1784347402.243514,1784347402.1410656,1.62901584
615,38,pre,7,1784347402.243707,1784347402.4446201,1784347402.3441634,1.62901584
616,38,post,0,1784347421.116956,1784347421.3271282,1784347421.222042,1.624994
617,38,post,1,1784347421.327329,1784347421.537477,1784347421.432403,1.68264048
618,38,post,2,1784347421.537673,1784347421.738925,1784347421.638299,1.6504657
619,38,post,3,1784347421.7392168,1784347421.949377,1784347421.844297,1.67861863
620,38,post,4,1784347421.949588,1784347422.152629,1784347422.0511084,1.63705954
621,38,post,5,1784347422.152817,1784347422.36297,1784347422.2578936,1.65180631
622,38,post,6,1784347422.363179,1784347422.5682108,1784347422.465695,1.65716878
623,38,post,7,1784347422.568436,1784347422.773587,1784347422.6710114,1.65582816
624,39,pre,0,1784347432.178685,1784347432.3834581,1784347432.2810717,1.64644385
625,39,pre,1,1784347432.3836858,1784347432.588264,1784347432.4859748,1.65716878
626,39,pre,2,1784347432.588477,1784347432.794455,1784347432.6914659,1.65985001
627,39,pre,3,1784347432.794684,1784347432.9950562,1784347432.89487,1.63705954
628,39,pre,4,1784347432.9952378,1784347433.202911,1784347433.0990744,1.65716878
629,39,pre,5,1784347433.2033632,1784347433.412818,1784347433.3080907,1.64778446
630,39,pre,6,1784347433.4130208,1784347433.6188118,1784347433.5159163,1.65985001
631,39,pre,7,1784347433.6189692,1784347433.824615,1784347433.7217922,1.6504657
632,39,post,0,1784347452.46595,1784347452.676102,1784347452.5710258,1.68532171
633,39,post,1,1784347452.6764889,1784347452.886632,1784347452.7815604,1.64108139
634,39,post,2,1784347452.886824,1784347453.09501,1784347452.990917,1.63571892
635,39,post,3,1784347453.0951612,1784347453.302963,1784347453.199062,1.67325617
636,39,post,4,1784347453.303179,1784347453.503807,1784347453.403493,1.6759374
637,39,post,5,1784347453.504012,1784347453.7141602,1784347453.609086,1.65582816
638,39,post,6,1784347453.714388,1784347453.918897,1784347453.8166423,1.65448754
639,39,post,7,1784347453.9190679,1784347454.123174,1784347454.021121,1.66655309
640,40,pre,0,1784347477.821024,1784347478.0263839,1784347477.923704,1.50165734
641,40,pre,1,1784347478.026857,1784347478.230649,1784347478.128753,1.53651335
642,40,pre,2,1784347478.2308679,1784347478.4360662,1784347478.333467,1.52042596
643,40,pre,3,1784347478.4362812,1784347478.642433,1784347478.5393572,1.52310719
644,40,pre,4,1784347478.642664,1784347478.843505,1784347478.7430844,1.5579632
645,40,pre,5,1784347478.843679,1784347479.053025,1784347478.9483519,1.53785396
646,40,pre,6,1784347479.05323,1784347479.254389,1784347479.1538095,1.51908534
647,40,pre,7,1784347479.2545862,1784347479.464513,1784347479.3595495,1.5579632
648,40,post,0,1784347498.14547,1784347498.3458729,1784347498.2456713,1.51774473
649,40,post,1,1784347498.346889,1784347498.5570822,1784347498.4519856,1.53651335
650,40,post,2,1784347498.557267,1784347498.760448,1784347498.6588573,1.53785396
651,40,post,3,1784347498.76074,1784347498.9690309,1784347498.8648853,1.5324915
652,40,post,4,1784347498.9692569,1784347499.177532,1784347499.0733943,1.49227303
653,40,post,5,1784347499.177748,1784347499.3854551,1784347499.2816014,1.51640411
654,40,post,6,1784347499.385658,1784347499.5957792,1784347499.4907186,1.55930382
655,40,post,7,1784347499.595958,1784347499.802238,1784347499.699098,1.51104165
656,41,pre,0,1784347509.2047749,1784347509.4101162,1784347509.3074455,1.52578842
657,41,pre,1,1784347509.4103801,1784347509.62053,1784347509.515455,1.49093241
658,41,pre,2,1784347509.6207418,1784347509.8217049,1784347509.7212234,1.53383212
659,41,pre,3,1784347509.821873,1784347510.031992,1784347509.9269323,1.50165734
660,41,pre,4,1784347510.0323021,1784347510.2342348,1784347510.1332684,1.51908534
661,41,pre,5,1784347510.23441,1784347510.437003,1784347510.3357065,1.53383212
662,41,pre,6,1784347510.437197,1784347510.647337,1784347510.5422668,1.53517273
663,41,pre,7,1784347510.6475918,1784347510.85775,1784347510.7526708,1.50567918
664,41,post,0,1784347529.544298,1784347529.7486951,1784347529.6464965,1.51372288
665,41,post,1,1784347529.748878,1784347529.957663,1784347529.8532705,1.51506349
666,41,post,2,1784347529.9578738,1784347530.167997,1784347530.0629354,1.50433857
667,41,post,3,1784347530.16817,1784347530.369015,1784347530.2685924,1.50433857
668,41,post,4,1784347530.369215,1784347530.5793421,1784347530.4742785,1.52176657
669,41,post,5,1784347530.579586,1784347530.78973,1784347530.684658,1.51372288
670,41,post,6,1784347530.7899342,1784347531.000101,1784347530.8950176,1.50433857
671,41,post,7,1784347531.000467,1784347531.2106261,1784347531.1055465,1.52846965
672,42,pre,0,1784347589.37368,1784347589.583828,1784347589.478754,0.426483419
673,42,pre,1,1784347589.584844,1784347589.794175,1784347589.6895094,0.417099108
674,42,pre,2,1784347589.7946088,1784347589.999754,1784347589.8971815,0.449273889
675,42,pre,3,1784347590.0000231,1784347590.201997,1784347590.10101,0.44257081
676,42,pre,4,1784347590.2023208,1784347590.412438,1784347590.3073792,0.410396029
677,42,pre,5,1784347590.412637,1784347590.6164072,1784347590.514522,0.409055413
678,42,pre,6,1784347590.616669,1784347590.819436,1784347590.7180524,0.418439724
679,42,pre,7,1784347590.819674,1784347591.020542,1784347590.9201078,0.426483419
680,42,post,0,1784347609.682303,1784347609.886078,1784347609.7841904,0.409055413
681,42,post,1,1784347609.8871858,1784347610.097298,1784347609.9922419,0.407714797
682,42,post,2,1784347610.097488,1784347610.301354,1784347610.199421,0.433186499
683,42,post,3,1784347610.3016179,1784347610.506699,1784347610.4041586,0.402352334
684,42,post,4,1784347610.5069609,1784347610.70928,1784347610.6081204,0.399671102
685,42,post,5,1784347610.709478,1784347610.919638,1784347610.814558,0.409055413
686,42,post,6,1784347610.919939,1784347611.1227741,1784347611.0213566,0.410396029
687,42,post,7,1784347611.122978,1784347611.3331652,1784347611.2280717,0.399671102
688,43,pre,0,1784347620.731146,1784347620.94131,1784347620.836228,0.402352334
689,43,pre,1,1784347620.94161,1784347621.14192,1784347621.0417652,0.401011718
690,43,pre,2,1784347621.142109,1784347621.3437681,1784347621.2429385,0.402352334
691,43,pre,3,1784347621.34397,1784347621.552098,1784347621.448034,0.378221249
692,43,pre,4,1784347621.552276,1784347621.762468,1784347621.657372,0.384924328
693,43,pre,5,1784347621.762665,1784347621.97283,1784347621.8677475,0.36481509
694,43,pre,6,1784347621.973061,1784347622.1778371,1784347622.075449,0.402352334
695,43,pre,7,1784347622.178037,1784347622.382733,1784347622.280385,0.410396029
696,43,post,0,1784347641.030932,1784347641.232778,1784347641.131855,0.383583712
697,43,post,1,1784347641.233859,1784347641.44401,1784347641.3389344,0.394308639
698,43,post,2,1784347641.4442182,1784347641.65208,1784347641.548149,0.40369295
699,43,post,3,1784347641.6522722,1784347641.857568,1784347641.75492,0.402352334
700,43,post,4,1784347641.857785,1784347642.066064,1784347641.9619246,0.390286791
701,43,post,5,1784347642.0668328,1784347642.269612,1784347642.1682224,0.394308639
702,43,post,6,1784347642.269817,1784347642.470141,1784347642.369979,0.379561864
703,43,post,7,1784347642.470359,1784347642.6780019,1784347642.5741806,0.388946175
704,44,pre,0,1784347672.1454709,1784347672.34943,1784347672.2474504,1.41183607
705,44,pre,1,1784347672.350517,1784347672.551994,1784347672.4512556,1.45875763
706,44,pre,2,1784347672.552185,1784347672.760524,1784347672.6563544,1.43328593
707,44,pre,3,1784347672.760742,1784347672.9636228,1784347672.8621824,1.42658285
708,44,pre,4,1784347672.9638321,1784347673.1681259,1784347673.065979,1.42658285
709,44,pre,5,1784347673.1683588,1784347673.378478,1784347673.2734184,1.40245176
710,44,pre,6,1784347673.3787441,1784347673.5878122,1784347673.4832783,1.41585792
711,44,pre,7,1784347673.588001,1784347673.7913978,1784347673.6896994,1.41853915
712,44,post,0,1784347692.468965,1784347692.673436,1784347692.5712004,1.43864839
713,44,post,1,1784347692.674577,1784347692.876157,1784347692.775367,1.44535147
714,44,post,2,1784347692.876364,1784347693.077075,1784347692.9767194,1.39440807
715,44,post,3,1784347693.077366,1784347693.287524,1784347693.182445,1.44535147
716,44,post,4,1784347693.287731,1784347693.493715,1784347693.390723,1.4480327
717,44,post,5,1784347693.494231,1784347693.697628,1784347693.5959296,1.422561
718,44,post,6,1784347693.697828,1784347693.905306,1784347693.801567,1.422561
719,44,post,7,1784347693.9055219,1784347694.11175,1784347694.008636,1.42658285
720,45,pre,0,1784347703.5206459,1784347703.724768,1784347703.622707,1.40647361
721,45,pre,1,1784347703.724975,1784347703.925865,1784347703.82542,1.41049546
722,45,pre,2,1784347703.926093,1784347704.135421,1784347704.030757,1.43730778
723,45,pre,3,1784347704.135782,1784347704.337306,1784347704.2365441,1.40915484
724,45,pre,4,1784347704.337505,1784347704.543735,1784347704.44062,1.41585792
725,45,pre,5,1784347704.54393,1784347704.7452989,1784347704.6446145,1.43194531
726,45,pre,6,1784347704.745569,1784347704.952372,1784347704.8489704,1.4306047
727,45,pre,7,1784347704.952588,1784347705.162774,1784347705.057681,1.43462654
728,45,post,0,1784347723.846737,1784347724.049558,1784347723.9481473,1.41183607
729,45,post,1,1784347724.049997,1784347724.252139,1784347724.1510682,1.38636437
730,45,post,2,1784347724.252364,1784347724.460048,1784347724.356206,1.41049546
731,45,post,3,1784347724.460434,1784347724.6705768,1784347724.5655055,1.42524223
732,45,post,4,1784347724.670766,1784347724.876661,1784347724.7737136,1.43998901
733,45,post,5,1784347724.8768718,1784347725.087023,1784347724.9819474,1.44267024
734,45,post,6,1784347725.0872278,1784347725.29342,1784347725.1903238,1.42390162
735,45,post,7,1784347725.293619,1784347725.4943302,1784347725.3939745,1.41987977
736,46,pre,0,1784347737.740421,1784347737.944263,1784347737.842342,1.52712904
737,46,pre,1,1784347737.944708,1784347738.1510558,1784347738.047882,1.53651335
738,46,pre,2,1784347738.151475,1784347738.353531,1784347738.252503,1.51238226
739,46,pre,3,1784347738.353732,1784347738.5606358,1784347738.4571838,1.53115089
740,46,pre,4,1784347738.5608199,1784347738.7709608,1784347738.6658902,1.49629487
741,46,pre,5,1784347738.7711492,1784347738.9812758,1784347738.8762126,1.53651335
742,46,pre,6,1784347738.981481,1784347739.184432,1784347739.0829566,1.52444781
743,46,pre,7,1784347739.184622,1784347739.394748,1784347739.289685,1.46680132
744,46,post,0,1784347758.0494452,1784347758.259593,1784347758.154519,1.52176657
745,46,post,1,1784347758.260675,1784347758.470825,1784347758.3657498,1.51104165
746,46,post,2,1784347758.471051,1784347758.671202,1784347758.5711265,1.52846965
747,46,post,3,1784347758.6714182,1784347758.874816,1784347758.773117,1.51908534
748,46,post,4,1784347758.874999,1784347759.0832498,1784347758.9791245,1.53115089
749,46,post,5,1784347759.083492,1784347759.293647,1784347759.1885695,1.50433857
750,46,post,6,1784347759.293843,1784347759.501676,1784347759.3977594,1.53785396
751,46,post,7,1784347759.5018592,1784347759.710824,1784347759.6063416,1.53383212
752,47,pre,0,1784347769.070024,1784347769.2713358,1784347769.17068,1.52310719
753,47,pre,1,1784347769.27153,1784347769.476772,1784347769.374151,1.52042596
754,47,pre,2,1784347769.476949,1784347769.680332,1784347769.5786405,1.52846965
755,47,pre,3,1784347769.680516,1784347769.88589,1784347769.7832031,1.53919458
756,47,pre,4,1784347769.886085,1784347770.096286,1784347769.9911857,1.51908534
757,47,pre,5,1784347770.0964868,1784347770.306653,1784347770.20157,1.5070198
758,47,pre,6,1784347770.306892,1784347770.509841,1784347770.4083664,1.51640411
759,47,pre,7,1784347770.510047,1784347770.7201998,1784347770.6151233,1.53383212
760,47,post,0,1784347789.38825,1784347789.598397,1784347789.4933236,1.52042596
761,47,post,1,1784347789.601779,1784347789.8027961,1784347789.7022877,1.51372288
762,47,post,2,1784347789.803006,1784347790.0112152,1784347789.9071107,1.52310719
763,47,post,3,1784347790.0114272,1784347790.2215512,1784347790.1164892,1.53115089
764,47,post,4,1784347790.2217758,1784347790.426404,1784347790.32409,1.51238226
765,47,post,5,1784347790.426611,1784347790.6277351,1784347790.527173,1.49763549
766,47,post,6,1784347790.627979,1784347790.835247,1784347790.7316132,1.5324915
767,47,post,7,1784347790.835403,1784347791.0361118,1784347790.9357574,1.53115089
768,48,pre,0,1784347850.614891,1784347850.8216782,1784347850.7182846,0.301806145
769,48,pre,1,1784347850.822741,1784347851.0261629,1784347850.9244518,0.289740602
770,48,pre,2,1784347851.0263739,1784347851.2365649,1784347851.1314692,0.284378139
771,48,pre,3,1784347851.2367659,1784347851.446917,1784347851.3418415,0.258906437
772,48,pre,4,1784347851.4471302,1784347851.652228,1784347851.5496793,0.262928285
773,48,pre,5,1784347851.652439,1784347851.862578,1784347851.7575085,0.276334443
774,48,pre,6,1784347851.862742,1784347852.063169,1784347851.9629555,0.288399986
775,48,pre,7,1784347852.063346,1784347852.2686799,1784347852.1660128,0.245500279
776,48,post,0,1784347870.9542232,1784347871.154549,1784347871.0543861,0.285718754
777,48,post,1,1784347871.155644,1784347871.363677,1784347871.2596605,0.252203358
778,48,post,2,1784347871.363895,1784347871.568959,1784347871.4664268,0.266950132
779,48,post,3,1784347871.569163,1784347871.7771149,1784347871.673139,0.274993828
780,48,post,4,1784347871.777355,1784347871.987488,1784347871.8824215,0.252203358
781,48,post,5,1784347871.987692,1784347872.190839,1784347872.0892656,0.246840895
782,48,post,6,1784347872.191058,1784347872.3957162,1784347872.293387,0.265609517
783,48,post,7,1784347872.39596,1784347872.599267,1784347872.4976134,0.266950132
784,49,pre,0,1784347881.9699972,1784347882.1712298,1784347882.0706134,0.276334443
785,49,pre,1,1784347882.171487,1784347882.3769758,1784347882.2742314,0.250862742
786,49,pre,2,1784347882.377168,1784347882.5872982,1784347882.482233,0.244159663
787,49,pre,3,1784347882.5874822,1784347882.795447,1784347882.6914647,0.242819047
788,49,pre,4,1784347882.795649,1784347883.000878,1784347882.8982635,0.272312596
789,49,pre,5,1784347883.001132,1784347883.211274,1784347883.106203,0.264268901
790,49,pre,6,1784347883.211516,1784347883.4123368,1784347883.3119264,0.211984882
791,49,pre,7,1784347883.41254,1784347883.618623,1784347883.5155816,0.256225206
792,49,post,0,1784347902.3019671,1784347902.5104482,1784347902.4062076,0.276334443
793,49,post,1,1784347902.5115452,1784347902.716479,1784347902.6140122,0.225391041
794,49,post,2,1784347902.716741,1784347902.917974,1784347902.8173575,0.222709809
795,49,post,3,1784347902.918279,1784347903.1249,1784347903.0215895,0.249522126
796,49,post,4,1784347903.125164,1784347903.335443,1784347903.2303035,0.236115968
797,49,post,5,1784347903.3356428,1784347903.540077,1784347903.43786,0.226731657
798,49,post,6,1784347903.540357,1784347903.741385,1784347903.640871,0.220028577
799,49,post,7,1784347903.741735,1784347903.95188,1784347903.8468075,0.250862742
800,50,pre,0,1784348021.0681548,1784348021.2696981,1784348021.1689265,0.158360248
801,50,pre,1,1784348021.2708359,1784348021.476887,1784348021.3738613,0.169085175
802,50,pre,2,1784348021.4771452,1784348021.685017,1784348021.5810812,0.132888547
803,50,pre,3,1784348021.6852071,1784348021.895346,1784348021.7902765,0.169085175
804,50,pre,4,1784348021.895596,1784348022.096151,1784348021.9958735,0.130207315
805,50,pre,5,1784348022.096333,1784348022.306485,1784348022.2014089,0.143613474
806,50,pre,6,1784348022.306768,1784348022.5102952,1784348022.4085317,0.147635321
807,50,pre,7,1784348022.5104902,1784348022.720651,1784348022.6155705,0.152997785
808,50,post,0,1784348041.42065,1784348041.630935,1784348041.5257926,0.167744559
809,50,post,1,1784348041.6320572,1784348041.841103,1784348041.7365801,0.157019632
810,50,post,2,1784348041.8413482,1784348042.051483,1784348041.9464154,0.181150718
811,50,post,3,1784348042.0517278,1784348042.2538729,1784348042.1528003,0.186513181
812,50,post,4,1784348042.254056,1784348042.4634361,1784348042.358746,0.162382096
813,50,post,5,1784348042.463647,1784348042.670519,1784348042.567083,0.158360248
814,50,post,6,1784348042.670753,1784348042.8767512,1784348042.7737522,0.170425791
815,50,post,7,1784348042.876937,1784348043.082334,1784348042.9796355,0.178469486
816,51,pre,0,1784348052.474179,1784348052.675133,1784348052.574656,0.179810102
817,51,pre,1,1784348052.675319,1784348052.883851,1784348052.779585,0.170425791
818,51,pre,2,1784348052.884015,1784348053.090504,1784348052.9872594,0.171766407
819,51,pre,3,1784348053.090715,1784348053.300864,1784348053.1957893,0.173107022
820,51,pre,4,1784348053.3010418,1784348053.509707,1784348053.4053745,0.16104148
821,51,pre,5,1784348053.509918,1784348053.720062,1784348053.61499,0.170425791
822,51,pre,6,1784348053.720293,1784348053.926618,1784348053.8234556,0.170425791
823,51,pre,7,1784348053.926808,1784348054.131364,1784348054.029086,0.189194413
824,51,post,0,1784348072.794833,1784348072.9988701,1784348072.8968515,0.191875644
825,51,post,1,1784348072.999924,1784348073.201447,1784348073.1006856,0.158360248
826,51,post,2,1784348073.2016268,1784348073.405108,1784348073.3033674,0.186513181
827,51,post,3,1784348073.405335,1784348073.609819,1784348073.507577,0.214666114
828,51,post,4,1784348073.609992,1784348073.820121,1784348073.7150564,0.17712887
829,51,post,5,1784348073.820312,1784348074.026946,1784348073.923629,0.171766407
830,51,post,6,1784348074.0271418,1784348074.237323,1784348074.1322324,0.19991934
831,51,post,7,1784348074.237559,1784348074.447676,1784348074.3426175,0.17712887
832,52,pre,0,1784348106.7773561,1784348106.97823,1784348106.877793,0.283037523
833,52,pre,1,1784348106.978668,1784348107.181578,1784348107.080123,0.272312596
834,52,pre,2,1784348107.181789,1784348107.3862631,1784348107.2840261,0.245500279
835,52,pre,3,1784348107.3864782,1784348107.5926132,1784348107.4895458,0.250862742
836,52,pre,4,1784348107.592803,1784348107.8002539,1784348107.6965284,0.249522126
837,52,pre,5,1784348107.8006139,1784348108.004129,1784348107.9023714,0.238797199
838,52,pre,6,1784348108.004286,1784348108.208116,1784348108.1062012,0.252203358
839,52,pre,7,1784348108.208333,1784348108.4172301,1784348108.3127816,0.262928285
840,52,post,0,1784348127.091989,1784348127.302196,1784348127.1970925,0.274993828
841,52,post,1,1784348127.3025222,1784348127.5126379,1784348127.40758,0.258906437
842,52,post,2,1784348127.512831,1784348127.716032,1784348127.6144314,0.264268901
843,52,post,3,1784348127.71624,1784348127.926034,1784348127.821137,0.249522126
844,52,post,4,1784348127.926309,1784348128.1284559,1784348128.0273824,0.264268901
845,52,post,5,1784348128.1286888,1784348128.3390012,1784348128.233845,0.256225206
846,52,post,6,1784348128.3393002,1784348128.541545,1784348128.4404225,0.273653212
847,52,post,7,1784348128.541734,1784348128.747091,1784348128.6444125,0.25488459
848,53,pre,0,1784348138.1247628,1784348138.3254342,1784348138.2250986,0.257565821
849,53,pre,1,1784348138.3256059,1784348138.532458,1784348138.4290318,0.23209412
850,53,pre,2,1784348138.532662,1784348138.734415,1784348138.6335385,0.280356291
851,53,pre,3,1784348138.7346518,1784348138.9450119,1784348138.8398318,0.222709809
852,53,pre,4,1784348138.945411,1784348139.1498308,1784348139.0476208,0.292421834
853,53,pre,5,1784348139.150034,1784348139.351082,1784348139.250558,0.240137815
854,53,pre,6,1784348139.3513432,1784348139.559422,1784348139.4553826,0.24818151
855,53,pre,7,1784348139.559631,1784348139.767803,1784348139.663717,0.266950132
856,53,post,0,1784348158.4224849,1784348158.63062,1784348158.5265524,0.252203358
857,53,post,1,1784348158.6308181,1784348158.840971,1784348158.7358947,0.27097198
858,53,post,2,1784348158.841323,1784348159.046154,1784348158.9437385,0.256225206
859,53,post,3,1784348159.0463412,1784348159.256562,1784348159.1514516,0.237456584
860,53,post,4,1784348159.2568069,1784348159.458364,1784348159.3575854,0.265609517
861,53,post,5,1784348159.4585521,1784348159.658894,1784348159.558723,0.250862742
862,53,post,6,1784348159.6592588,1784348159.869405,1784348159.7643318,0.266950132
863,53,post,7,1784348159.869578,1784348160.069938,1784348159.969758,0.262928285
864,54,pre,0,1784348317.3068411,1784348317.5072498,1784348317.4070454,1.4560764
865,54,pre,1,1784348317.508287,1784348317.713422,1784348317.6108546,1.44937332
866,54,pre,2,1784348317.7136068,1784348317.918792,1784348317.8161993,1.45741701
867,54,pre,3,1784348317.919023,1784348318.124156,1784348318.0215895,1.4735044
868,54,pre,4,1784348318.124428,1784348318.3274088,1784348318.2259183,1.45071393
869,54,pre,5,1784348318.3276129,1784348318.529452,1784348318.4285326,1.47484502
870,54,pre,6,1784348318.5296488,1784348318.7306051,1784348318.630127,1.4560764
871,54,pre,7,1784348318.730798,1784348318.934198,1784348318.832498,1.46009824
872,54,post,0,1784348337.523701,1784348337.725155,1784348337.624428,1.47216379
873,54,post,1,1784348337.725343,1784348337.930503,1784348337.8279228,1.42122038
874,54,post,2,1784348337.930708,1784348338.133813,1784348338.0322604,1.43596716
875,54,post,3,1784348338.134028,1784348338.3348439,1784348338.234436,1.45339517
876,54,post,4,1784348338.335051,1784348338.5399199,1784348338.4374855,1.4306047
877,54,post,5,1784348338.540149,1784348338.7418282,1784348338.6409886,1.422561
878,54,post,6,1784348338.742124,1784348338.947264,1784348338.8446941,1.44401085
879,54,post,7,1784348338.9474418,1784348339.1525388,1784348339.0499902,1.43730778
880,55,pre,0,1784348348.45083,1784348348.652815,1784348348.5518227,1.43328593
881,55,pre,1,1784348348.653016,1784348348.853765,1784348348.7533906,1.42926408
882,55,pre,2,1784348348.853952,1784348349.057993,1784348348.9559724,1.44132962
883,55,pre,3,1784348349.058201,1784348349.258889,1784348349.158545,1.44132962
884,55,pre,4,1784348349.259129,1784348349.464275,1784348349.361702,1.44267024
885,55,pre,5,1784348349.46451,1784348349.667201,1784348349.5658555,1.44401085
886,55,pre,6,1784348349.6674109,1784348349.868288,1784348349.7678494,1.4480327
887,55,pre,7,1784348349.868483,1784348350.073623,1784348349.9710531,1.46546071
888,55,post,0,1784348368.672731,1784348368.8778949,1784348368.775313,1.42122038
889,55,post,1,1784348368.8780942,1784348369.083235,1784348368.9806647,1.43462654
890,55,post,2,1784348369.083439,1784348369.28369,1784348369.1835647,1.4306047
891,55,post,3,1784348369.2839448,1784348369.489169,1784348369.3865569,1.41317669
892,55,post,4,1784348369.489402,1784348369.692108,1784348369.590755,1.43998901
893,55,post,5,1784348369.692296,1784348369.897444,1784348369.79487,1.44267024
894,55,post,6,1784348369.8976488,1784348370.098496,1784348369.9980724,1.41987977
895,55,post,7,1784348370.098752,1784348370.3007202,1784348370.199736,1.41183607
896,56,pre,0,1784348393.807542,1784348394.007854,1784348393.9076982,0.642322572
897,56,pre,1,1784348394.008057,1784348394.208241,1784348394.108149,0.603444712
898,56,pre,2,1784348394.208415,1784348394.413558,1784348394.3109865,0.618191487
899,56,pre,3,1784348394.4137821,1784348394.616215,1784348394.5149984,0.619532103
900,56,pre,4,1784348394.616684,1784348394.821852,1784348394.7192678,0.63025703
901,56,pre,5,1784348394.822093,1784348395.02643,1784348394.9242616,0.624894566
902,56,pre,6,1784348395.0266309,1784348395.229772,1784348395.1282015,0.62355395
903,56,pre,7,1784348395.22996,1784348395.435107,1784348395.3325334,0.598082249
904,56,post,0,1784348413.9982169,1784348414.201227,1784348414.099722,0.62355395
905,56,post,1,1784348414.201422,1784348414.406583,1784348414.3040025,0.600763481
906,56,post,2,1784348414.40675,1784348414.611875,1784348414.5093126,0.561885621
907,56,post,3,1784348414.612092,1784348414.817214,1784348414.714653,0.595401017
908,56,post,4,1784348414.817472,1784348415.022624,1784348414.920048,0.619532103
909,56,post,5,1784348415.0228329,1784348415.2248409,1784348415.123837,0.627575798
910,56,post,6,1784348415.2250218,1784348415.4301598,1784348415.327591,0.632938261
911,56,post,7,1784348415.430381,1784348415.635657,1784348415.533019,0.603444712
912,57,pre,0,1784348424.951496,1784348425.156637,1784348425.0540664,0.614169639
913,57,pre,1,1784348425.156847,1784348425.358144,1784348425.2574954,0.592719786
914,57,pre,2,1784348425.358342,1784348425.5592918,1784348425.458817,0.586016706
915,57,pre,3,1784348425.559508,1784348425.7646348,1784348425.6620715,0.610147792
916,57,pre,4,1784348425.7649229,1784348425.970082,1784348425.8675025,0.549820078
917,57,pre,5,1784348425.9702668,1784348426.172796,1784348426.0715313,0.58467609
918,57,pre,6,1784348426.173019,1784348426.3748322,1784348426.2739255,0.598082249
919,57,pre,7,1784348426.374992,1784348426.5801349,1784348426.4775634,0.603444712
920,57,post,0,1784348445.153677,1784348445.358804,1784348445.2562404,0.588697938
921,57,post,1,1784348445.359186,1784348445.5602272,1784348445.4597065,0.590038554
922,57,post,2,1784348445.560456,1784348445.765342,1784348445.662899,0.563226237
923,57,post,3,1784348445.765548,1784348445.966605,1784348445.8660765,0.567248084
924,57,post,4,1784348445.966888,1784348446.1720371,1784348446.0694625,0.575291779
925,57,post,5,1784348446.17229,1784348446.37744,1784348446.2748652,0.569929316
926,57,post,6,1784348446.377643,1784348446.582763,1784348446.4802032,0.565907468
927,57,post,7,1784348446.583025,1784348446.7881868,1784348446.685606,0.587357322
928,58,pre,0,1784348545.6517818,1784348545.853995,1784348545.7528884,-0.00251356623
929,58,pre,1,1784348545.855851,1784348546.058646,1784348545.9572484,0.00150819284
930,58,pre,2,1784348546.058828,1784348546.263965,1784348546.1613965,0.00553017459
931,58,pre,3,1784348546.264145,1784348546.467129,1784348546.3656368,0.0068708818
932,58,pre,4,1784348546.4673128,1784348546.669548,1784348546.5684304,0.0162549673
933,58,pre,5,1784348546.669743,1784348546.8733451,1784348546.771544,0.0149143514
934,58,pre,6,1784348546.873557,1784348547.078699,1784348546.976128,0.0162549673
935,58,pre,7,1784348547.078897,1784348547.2820601,1784348547.1804786,-0.00787584694
936,58,post,0,1784348565.8293781,1784348566.031189,1784348565.9302835,0.0537922112
937,58,post,1,1784348566.03159,1784348566.236767,1784348566.1341786,0.00553004041
938,58,post,2,1784348566.236939,1784348566.441517,1784348566.3392282,0.0524515954
939,58,post,3,1784348566.441687,1784348566.6468182,1784348566.5442526,0.0430672844
940,58,post,4,1784348566.6470022,1784348566.849065,1784348566.7480335,0.0229580465
941,58,post,5,1784348566.84925,1784348567.054368,1784348566.951809,0.0202768148
942,58,post,6,1784348567.054555,1784348567.259678,1784348567.1571164,0.00955188798
943,58,post,7,1784348567.259939,1784348567.465087,1784348567.362513,0.065857754
944,59,pre,0,1784348576.7696068,1784348576.974744,1784348576.8721755,0.0229580465
945,59,pre,1,1784348576.974993,1784348577.1784651,1784348577.076729,0.0403860527
946,59,pre,2,1784348577.1786351,1784348577.3837729,1784348577.281204,0.0229580465
