dmm_sequence_index,source_sequence_index,side,read_index,t_start_unix,t_end_unix,t_mid_unix,dc_dmm
82,113,pre,2,1784379698.134986,1784379698.3451278,1784379698.240057,1.56198505
83,113,pre,3,1784379698.3453171,1784379698.546606,1784379698.4459615,1.54723828
84,113,pre,4,1784379698.546779,1784379698.752022,1784379698.6494005,1.59281921
85,113,pre,5,1784379698.752213,1784379698.953961,1784379698.853087,1.58075367
86,113,pre,6,1784379698.9542432,1784379699.164414,1784379699.0593286,1.5324915
87,113,pre,7,1784379699.164608,1784379699.36672,1784379699.265664,1.54857889
88,113,post,0,1784379736.700001,1784379736.902472,1784379736.8012366,1.5579632
89,113,post,1,1784379736.902655,1784379737.1127832,1784379737.007719,1.56466628
90,113,post,2,1784379737.112959,1784379737.314102,1784379737.2135305,1.55662259
91,113,post,3,1784379737.3143182,1784379737.519032,1784379737.416675,1.56868813
92,113,post,4,1784379737.5192351,1784379737.72937,1784379737.6243026,1.56064443
93,113,post,5,1784379737.729562,1784379737.935866,1784379737.832714,1.59281921
94,113,post,6,1784379737.936125,1784379738.146292,1784379738.0412085,1.56064443
95,113,post,7,1784379738.146476,1784379738.3533592,1784379738.2499175,1.57673182
96,114,pre,0,1784379754.954939,1784379755.1590772,1784379755.057008,1.27777449
97,114,pre,1,1784379755.159266,1784379755.3694139,1784379755.26434,1.27509326
98,114,pre,2,1784379755.369654,1784379755.5798452,1784379755.4747496,1.28313695
99,114,pre,3,1784379755.5800161,1784379755.785928,1784379755.682972,1.30860865
100,114,pre,4,1784379755.7861812,1784379755.9869828,1784379755.886582,1.28581818
101,114,pre,5,1784379755.987252,1784379756.197387,1784379756.0923195,1.29118065
102,114,pre,6,1784379756.1976268,1784379756.404286,1784379756.3009562,1.28849942
103,114,pre,7,1784379756.4044611,1784379756.607198,1784379756.5058296,1.29788373
104,114,post,0,1784379793.9971468,1784379794.200784,1784379794.0989654,1.28849942
105,114,post,1,1784379794.200976,1784379794.4085581,1784379794.3047671,1.26839018
106,114,post,2,1784379794.4087381,1784379794.6092641,1784379794.5090013,1.25498402
107,114,post,3,1784379794.609469,1784379794.819257,1784379794.714363,1.26570895
108,114,post,4,1784379794.819445,1784379795.0209548,1784379794.9201999,1.25498402
109,114,post,5,1784379795.021158,1784379795.230751,1784379795.1259546,1.26839018
110,114,post,6,1784379795.231099,1784379795.441272,1784379795.3361855,1.26973079
111,114,post,7,1784379795.441453,1784379795.642095,1784379795.541774,1.27375264
112,115,pre,0,1784379805.052802,1784379805.254924,1784379805.153863,1.25498402
113,115,pre,1,1784379805.25509,1784379805.456655,1784379805.3558726,1.27241202
114,115,pre,2,1784379805.456831,1784379805.662912,1784379805.5598714,1.27509326
115,115,pre,3,1784379805.66309,1784379805.863851,1784379805.7634706,1.27375264
116,115,pre,4,1784379805.864029,1784379806.069813,1784379805.9669209,1.24694032
117,115,pre,5,1784379806.070055,1784379806.2802382,1784379806.1751466,1.25900587
118,115,pre,6,1784379806.2805219,1784379806.484973,1784379806.3827474,1.2616871
119,115,pre,7,1784379806.4851892,1784379806.69043,1784379806.5878096,1.27777449
120,115,post,0,1784379844.018385,1784379844.221102,1784379844.1197433,1.25230279
121,115,post,1,1784379844.221288,1784379844.426562,1784379844.323925,1.24291848
122,115,post,2,1784379844.4267719,1784379844.627477,1784379844.5271244,1.25766525
123,115,post,3,1784379844.627681,1784379844.828759,1784379844.72822,1.2616871
124,115,post,4,1784379844.8289468,1784379845.035135,1784379844.932041,1.24694032
125,115,post,5,1784379845.035367,1784379845.243426,1784379845.1393967,1.23755601
126,115,post,6,1784379845.243726,1784379845.445646,1784379845.344686,1.2536434
127,115,post,7,1784379845.445865,1784379845.655992,1784379845.5509286,1.23085293
128,116,pre,0,1784379862.2812989,1784379862.491539,1784379862.3864188,0.968092225
129,116,pre,1,1784379862.4918458,1784379862.700326,1784379862.596086,0.984179616
130,116,pre,2,1784379862.700726,1784379862.910858,1784379862.8057919,0.96675161
131,116,pre,3,1784379862.9110558,1784379863.114561,1784379863.0128083,0.968092225
132,116,pre,4,1784379863.114772,1784379863.325006,1784379863.2198892,0.986860847
133,116,pre,5,1784379863.325205,1784379863.534805,1784379863.430005,0.976135921
134,116,pre,6,1784379863.535028,1784379863.7368069,1784379863.6359174,0.986860847
135,116,pre,7,1784379863.737202,1784379863.938127,1784379863.8376646,0.974795305
136,116,post,0,1784379901.2302341,1784379901.4403808,1784379901.3353076,0.964070378
137,116,post,1,1784379901.44061,1784379901.6416152,1784379901.5411124,0.965410994
138,116,post,2,1784379901.6417952,1784379901.847372,1784379901.7445836,0.972114073
139,116,post,3,1784379901.8475578,1784379902.0562172,1784379901.9518876,0.984179616
140,116,post,4,1784379902.0569322,1784379902.2667131,1784379902.1618228,0.953345451
141,116,post,5,1784379902.266891,1784379902.477003,1784379902.371947,0.970773457
142,116,post,6,1784379902.47722,1784379902.680413,1784379902.5788164,0.942620524
143,116,post,7,1784379902.680606,1784379902.890718,1784379902.785662,0.99892639
144,117,pre,0,1784379912.293625,1784379912.496108,1784379912.3948665,0.965410994
145,117,pre,1,1784379912.496257,1784379912.7001631,1784379912.59821,0.958707914
146,117,pre,2,1784379912.7003598,1784379912.9075232,1784379912.8039415,0.977476536
147,117,pre,3,1784379912.907706,1784379913.117909,1784379913.0128074,0.96675161
148,117,pre,4,1784379913.118321,1784379913.3235772,1784379913.2209492,0.970773457
149,117,pre,5,1784379913.323759,1784379913.5339038,1784379913.4288316,0.956026683
150,117,pre,6,1784379913.5342631,1784379913.7444239,1784379913.6393435,0.962729762
151,117,pre,7,1784379913.744698,1784379913.954852,1784379913.849775,0.949323603
152,117,post,0,1784379951.2693162,1784379951.479093,1784379951.3742046,0.941279908
153,117,post,1,1784379951.479363,1784379951.680989,1784379951.5801759,0.950664219
154,117,post,2,1784379951.681238,1784379951.88205,1784379951.7816439,0.950664219
155,117,post,3,1784379951.882261,1784379952.0832179,1784379951.9827394,0.947982988
156,117,post,4,1784379952.0834072,1784379952.293511,1784379952.188459,0.939939292
157,117,post,5,1784379952.293687,1784379952.505026,1784379952.3993566,0.958707914
158,117,post,6,1784379952.505428,1784379952.7078831,1784379952.6066556,0.957367299
159,117,post,7,1784379952.7080781,1784379952.9162261,1784379952.8121521,0.952004835
160,118,pre,0,1784379988.1849961,1784379988.385521,1784379988.2852585,1.61292845
161,118,pre,1,1784379988.385727,1784379988.595881,1784379988.490804,1.59415983
162,118,pre,2,1784379988.596094,1784379988.806245,1784379988.7011695,1.6089066
163,118,pre,3,1784379988.8065002,1784379989.0097558,1784379988.908128,1.59550045
164,118,pre,4,1784379989.0100071,1784379989.210948,1784379989.1104774,1.58209429
165,118,pre,5,1784379989.211182,1784379989.418454,1784379989.314818,1.61829092
166,118,pre,6,1784379989.4188302,1784379989.629022,1784379989.523926,1.60756599
167,118,pre,7,1784379989.629206,1784379989.836503,1784379989.7328544,1.60354414
168,118,post,0,1784380027.17035,1784380027.376862,1784380027.273606,1.61158784
169,118,post,1,1784380027.377167,1784380027.587382,1784380027.4822745,1.60086291
170,118,post,2,1784380027.58758,1784380027.7977211,1784380027.6926506,1.57002875
171,118,post,3,1784380027.7979038,1784380028.0015402,1784380027.899722,1.61292845
172,118,post,4,1784380028.00173,1784380028.206321,1784380028.1040254,1.60220353
173,118,post,5,1784380028.20659,1784380028.416777,1784380028.3116834,1.59013798
174,118,post,6,1784380028.4169931,1784380028.62715,1784380028.5220716,1.59415983
175,118,post,7,1784380028.6275892,1784380028.8350148,1784380028.731302,1.62097215
176,119,pre,0,1784380038.226041,1784380038.436169,1784380038.331105,1.60354414
177,119,pre,1,1784380038.436363,1784380038.6432252,1784380038.539794,1.58745675
178,119,pre,2,1784380038.643413,1784380038.85358,1784380038.7484965,1.59550045
179,119,pre,3,1784380038.853771,1784380039.059892,1784380038.9568315,1.59281921
180,119,pre,4,1784380039.060135,1784380039.262353,1784380039.161244,1.58209429
181,119,pre,5,1784380039.262561,1784380039.47135,1784380039.3669555,1.61158784
182,119,pre,6,1784380039.471584,1784380039.672657,1784380039.5721207,1.59550045
183,119,pre,7,1784380039.672842,1784380039.882616,1784380039.777729,1.59281921
184,119,post,0,1784380077.2022011,1784380077.4123578,1784380077.3072796,1.624994
185,119,post,1,1784380077.412704,1784380077.61834,1784380077.515522,1.61158784
186,119,post,2,1784380077.61853,1784380077.82868,1784380077.7236052,1.59281921
187,119,post,3,1784380077.828879,1784380078.031418,1784380077.9301486,1.57807244
188,119,post,4,1784380078.031627,1784380078.234056,1784380078.1328416,1.59818168
189,119,post,5,1784380078.234306,1784380078.440002,1784380078.337154,1.60220353
190,119,post,6,1784380078.44029,1784380078.642294,1784380078.541292,1.59818168
191,119,post,7,1784380078.642486,1784380078.843691,1784380078.7430887,1.59684106
192,120,pre,0,1784380108.350176,1784380108.554803,1784380108.4524894,0.954686067
193,120,pre,1,1784380108.5549839,1784380108.758506,1784380108.656745,0.954686067
194,120,pre,2,1784380108.758764,1784380108.968946,1784380108.863855,0.949323603
195,120,pre,3,1784380108.969227,1784380109.177471,1784380109.073349,0.980157768
196,120,pre,4,1784380109.177671,1784380109.3875551,1784380109.282613,0.946642372
197,120,pre,5,1784380109.387744,1784380109.5934489,1784380109.4905963,0.947982988
198,120,pre,6,1784380109.593725,1784380109.794442,1784380109.6940835,0.968092225
199,120,pre,7,1784380109.7946339,1784380110.0047958,1784380109.899715,0.946642372
200,120,post,0,1784380147.320439,1784380147.529332,1784380147.4248855,0.939939292
201,120,post,1,1784380147.529526,1784380147.7307572,1784380147.6301417,0.939939292
202,120,post,2,1784380147.730945,1784380147.93443,1784380147.8326874,0.907764512
203,120,post,3,1784380147.934897,1784380148.145031,1784380148.039964,0.925192518
204,120,post,4,1784380148.145236,1784380148.353236,1784380148.249236,0.941279908
205,120,post,5,1784380148.353452,1784380148.563806,1784380148.4586291,0.929214366
206,120,post,6,1784380148.564126,1784380148.774285,1784380148.6692057,0.929214366
207,120,post,7,1784380148.774474,1784380148.98178,1784380148.878127,0.938598677
208,121,pre,0,1784380158.396204,1784380158.6000881,1784380158.498146,0.914467591
209,121,pre,1,1784380158.600291,1784380158.809387,1784380158.704839,0.915808207
210,121,pre,2,1784380158.8095648,1784380159.018413,1784380158.913989,0.92117067
211,121,pre,3,1784380159.0186398,1784380159.2225978,1784380159.1206188,0.90508328
212,121,pre,4,1784380159.2227998,1784380159.430847,1784380159.3268232,0.92787375
213,121,pre,5,1784380159.431038,1784380159.6411772,1784380159.5361075,0.930554981
214,121,pre,6,1784380159.641421,1784380159.84808,1784380159.7447505,0.929214366
215,121,pre,7,1784380159.848276,1784380160.054432,1784380159.951354,0.897039585
216,121,post,0,1784380197.375941,1784380197.577421,1784380197.476681,0.887655274
217,121,post,1,1784380197.577618,1784380197.784416,1784380197.681017,0.884974042
218,121,post,2,1784380197.784655,1784380197.9947891,1784380197.889722,0.90508328
219,121,post,3,1784380197.9949708,1784380198.201493,1784380198.0982318,0.906423896
220,121,post,4,1784380198.2018318,1784380198.4119492,1784380198.3068905,0.895698969
221,121,post,5,1784380198.412192,1784380198.621019,1784380198.5166054,0.884974042
222,121,post,6,1784380198.621232,1784380198.8244429,1784380198.7228374,0.902402048
223,121,post,7,1784380198.8246331,1784380199.028595,1784380198.926614,0.882292811
224,122,pre,0,1784380280.1766012,1784380280.379665,1784380280.278133,0.120823004
225,122,pre,1,1784380280.379958,1784380280.581104,1784380280.480531,0.0980325345
226,122,pre,2,1784380280.581293,1784380280.7894552,1784380280.6853743,0.0966919187
227,122,pre,3,1784380280.7896352,1784380280.9930701,1784380280.8913527,0.10607623
228,122,pre,4,1784380280.9932659,1784380281.199881,1784380281.0965734,0.119482388
229,122,pre,5,1784380281.200068,1784380281.4030159,1784380281.3015418,0.107416846
230,122,pre,6,1784380281.403245,1784380281.607031,1784380281.505138,0.114119925
231,122,pre,7,1784380281.607232,1784380281.808209,1784380281.7077205,0.111438693
232,122,post,0,1784380319.108227,1784380319.313941,1784380319.211084,0.110098077
233,122,post,1,1784380319.3141272,1784380319.5242891,1784380319.419208,0.0953513028
234,122,post,2,1784380319.524493,1784380319.725675,1784380319.625084,0.0886482235
235,122,post,3,1784380319.725908,1784380319.9361029,1784380319.8310056,0.112779309
236,122,post,4,1784380319.9363031,1784380320.1452758,1784380320.0407896,0.0940106869
237,122,post,5,1784380320.1454458,1784380320.3555999,1784380320.2505229,0.0819451442
238,122,post,6,1784380320.355844,1784380320.556587,1784380320.4562154,0.100713766
239,122,post,7,1784380320.556857,1784380320.7663481,1784380320.6616025,0.075242065
240,123,pre,0,1784380330.184185,1784380330.392323,1784380330.288254,0.0819451442
241,123,pre,1,1784380330.392611,1784380330.597754,1784380330.4951825,0.0725608332
242,123,pre,2,1784380330.59802,1784380330.801353,1784380330.6996865,0.0806045284
243,123,pre,3,1784380330.8015501,1784380331.0033998,1784380330.9024749,0.0832857601
244,123,pre,4,1784380331.003584,1784380331.211093,1784380331.1073384,0.0966919187
245,123,pre,5,1784380331.211273,1784380331.421441,1784380331.3163571,0.0725608332
246,123,pre,6,1784380331.421692,1784380331.623856,1784380331.522774,0.0899888394
247,123,pre,7,1784380331.624046,1784380331.8342159,1784380331.729131,0.0846263759
248,123,post,0,1784380369.165364,1784380369.3674922,1784380369.266428,0.075242065
249,123,post,1,1784380369.367993,1784380369.578131,1784380369.473062,0.0913294552
250,123,post,2,1784380369.5783901,1784380369.788519,1784380369.6834545,0.0913294552
251,123,post,3,1784380369.788691,1784380369.9988391,1784380369.893765,0.0806045284
252,123,post,4,1784380369.999053,1784380370.2007208,1784380370.099887,0.0779232967
253,123,post,5,1784380370.200921,1784380370.41108,1784380370.3060005,0.0846263759
254,123,post,6,1784380370.411326,1784380370.614357,1784380370.5128415,0.0819451442
255,123,post,7,1784380370.614551,1784380370.824728,1784380370.7196395,0.0712202174
256,124,pre,0,1784380378.799597,1784380379.009779,1784380378.904688,0.0873076077
257,124,pre,1,1784380379.009961,1784380379.220098,1784380379.1150293,0.0913294552
258,124,pre,2,1784380379.220314,1784380379.42403,1784380379.3221722,0.0940106869
259,124,pre,3,1784380379.424217,1784380379.634088,1784380379.5291524,0.0966919187
260,124,pre,4,1784380379.634337,1784380379.844512,1784380379.7394245,0.0980325345
261,124,pre,5,1784380379.8447092,1784380380.0492318,1784380379.9469705,0.103394998
262,124,pre,6,1784380380.0494442,1784380380.250742,1784380380.150093,0.0940106869
263,124,pre,7,1784380380.2509592,1784380380.4545941,1784380380.3527765,0.104735614
264,124,post,0,1784380417.7885818,1784380417.9929311,1784380417.8907566,0.108757461
265,124,post,1,1784380417.9931571,1784380418.202568,1784380418.0978627,0.0886482235
266,124,post,2,1784380418.202773,1784380418.411062,1784380418.3069177,0.0966919187
267,124,post,3,1784380418.411262,1784380418.615241,1784380418.5132515,0.112779309
268,124,post,4,1784380418.615459,1784380418.821708,1784380418.7185836,0.107416846
269,124,post,5,1784380418.8219311,1784380419.0231948,1784380418.922563,0.0980325345
270,124,post,6,1784380419.0234518,1784380419.224998,1784380419.124225,0.0940106869
271,124,post,7,1784380419.225253,1784380419.427867,1784380419.32656,0.075242065
272,125,pre,0,1784380428.8089411,1784380429.019095,1784380428.9140182,0.0913294552
273,125,pre,1,1784380429.0192692,1784380429.220084,1784380429.1196766,0.0886482235
274,125,pre,2,1784380429.220257,1784380429.425173,1784380429.322715,0.0698796015
275,125,pre,3,1784380429.425615,1784380429.627944,1784380429.5267797,0.103394998
276,125,pre,4,1784380429.6281018,1784380429.8382568,1784380429.7331793,0.0953513028
277,125,pre,5,1784380429.83862,1784380430.048768,1784380429.943694,0.0859669918
278,125,pre,6,1784380430.04898,1784380430.256055,1784380430.1525176,0.10607623
279,125,pre,7,1784380430.256246,1784380430.462435,1784380430.3593407,0.0806045284
280,125,post,0,1784380467.782579,1784380467.984156,1784380467.8833675,0.0966919187
281,125,post,1,1784380467.984341,1784380468.1874309,1784380468.085886,0.075242065
282,125,post,2,1784380468.1876092,1784380468.397761,1784380468.292685,0.0886482235
283,125,post,3,1784380468.3979719,1784380468.598272,1784380468.498122,0.0886482235
284,125,post,4,1784380468.598479,1784380468.799928,1784380468.6992035,0.0913294552
285,125,post,5,1784380468.800128,1784380469.010265,1784380468.9051967,0.0886482235
286,125,post,6,1784380469.010541,1784380469.21523,1784380469.1128855,0.0940106869
287,125,post,7,1784380469.215573,1784380469.4233012,1784380469.319437,0.0953513028
288,126,pre,0,1784380550.534848,1784380550.736201,1784380550.6355245,1.05791349
289,126,pre,1,1784380550.736436,1784380550.941308,1784380550.838872,1.09008827
290,126,pre,2,1784380550.94155,1784380551.151694,1784380551.046622,1.07131965
291,126,pre,3,1784380551.151875,1784380551.359586,1784380551.2557306,1.06193534
292,126,pre,4,1784380551.359807,1784380551.569323,1784380551.464565,1.07668211
293,126,pre,5,1784380551.56953,1784380551.774816,1784380551.672173,1.08070396
294,126,pre,6,1784380551.775111,1784380551.9852958,1784380551.8802032,1.07266026
295,126,pre,7,1784380551.985579,1784380552.18645,1784380552.0860145,1.05791349
296,126,post,0,1784380589.542398,1784380589.743915,1784380589.6431565,1.04852918
297,126,post,1,1784380589.744083,1784380589.9519958,1784380589.8480394,1.05255102
298,126,post,2,1784380589.9522629,1784380590.157772,1784380590.0550175,1.03244179
299,126,post,3,1784380590.158029,1784380590.364685,1784380590.261357,1.03244179
300,126,post,4,1784380590.365043,1784380590.5683,1784380590.4666715,1.0592541
301,126,post,5,1784380590.5684822,1784380590.776302,1784380590.6723921,1.03110117
302,126,post,6,1784380590.776618,1784380590.979087,1784380590.8778524,1.06461657
303,126,post,7,1784380590.97931,1784380591.180059,1784380591.0796845,1.02439809
304,127,pre,0,1784380600.5821152,1784380600.7912588,1784380600.686687,1.0418261
305,127,pre,1,1784380600.7914891,1784380600.992435,1784380600.891962,1.01099193
306,127,pre,2,1784380600.992662,1784380601.193124,1784380601.0928931,1.04584795
307,127,pre,3,1784380601.19331,1784380601.394451,1784380601.2938805,1.03512302
308,127,pre,4,1784380601.39463,1784380601.59978,1784380601.497205,1.02707932
309,127,pre,5,1784380601.6000051,1784380601.810251,1784380601.7051282,1.0592541
310,127,pre,6,1784380601.810577,1784380602.011214,1784380601.9108953,1.02305748
311,127,pre,7,1784380602.011478,1784380602.215824,1784380602.1136508,1.03646363
312,127,post,0,1784380639.54792,1784380639.7558541,1784380639.651887,0.988201463
313,127,post,1,1784380639.7564642,1784380639.960018,1784380639.858241,1.00697009
314,127,post,2,1784380639.9601998,1784380640.170339,1784380640.0652695,1.00160762
315,127,post,3,1784380640.170604,1784380640.374568,1784380640.2725859,1.01367316
316,127,post,4,1784380640.374769,1784380640.579988,1784380640.4773784,0.99892639
317,127,post,5,1784380640.580191,1784380640.790347,1784380640.6852689,1.00294824
318,127,post,6,1784380640.790605,1784380640.9996731,1784380640.8951392,0.988201463
319,127,post,7,1784380641.000027,1784380641.210142,1784380641.1050844,0.992223311
320,128,pre,0,1784380656.353211,1784380656.5576751,1784380656.455443,0.580654243
321,128,pre,1,1784380656.558157,1784380656.7601511,1784380656.659154,0.598082249
322,128,pre,2,1784380656.760334,1784380656.965716,1784380656.863025,0.588697938
323,128,pre,3,1784380656.9659321,1784380657.173713,1784380657.0698225,0.58467609
324,128,pre,4,1784380657.1739001,1784380657.380714,1784380657.277307,0.561885621
325,128,pre,5,1784380657.380919,1784380657.582839,1784380657.481879,0.557863773
326,128,pre,6,1784380657.58323,1784380657.7914722,1784380657.6873512,0.604785328
327,128,pre,7,1784380657.7916539,1784380657.994431,1784380657.8930426,0.594060401
328,128,post,0,1784380695.353388,1784380695.5537019,1784380695.453545,0.539095151
329,128,post,1,1784380695.5542998,1784380695.7573388,1784380695.6558194,0.545798231
330,128,post,2,1784380695.757589,1784380695.958236,1784380695.8579125,0.559204389
331,128,post,3,1784380695.958422,1784380696.168597,1784380696.0635095,0.544457615
332,128,post,4,1784380696.1688058,1784380696.375464,1784380696.2721348,0.532392072
333,128,post,5,1784380696.375752,1784380696.585918,1784380696.480835,0.541776383
334,128,post,6,1784380696.586238,1784380696.7868931,1784380696.6865654,0.541776383
335,128,post,7,1784380696.787122,1784380696.990996,1784380696.889059,0.547138846
336,129,pre,0,1784380706.401249,1784380706.605493,1784380706.503371,0.535073304
337,129,pre,1,1784380706.6056828,1784380706.8082812,1784380706.7069821,0.541776383
338,129,pre,2,1784380706.808485,1784380707.012064,1784380706.9102745,0.55250131
339,129,pre,3,1784380707.012303,1784380707.215712,1784380707.1140075,0.524348377
340,129,pre,4,1784380707.215916,1784380707.426063,1784380707.3209896,0.524348377
341,129,pre,5,1784380707.42624,1784380707.628639,1784380707.5274396,0.525688993
342,129,pre,6,1784380707.628991,1784380707.8347101,1784380707.7318506,0.506920371
343,129,pre,7,1784380707.83492,1784380708.045047,1784380707.9399834,0.549820078
344,129,post,0,1784380745.397542,1784380745.607692,1784380745.502617,0.524348377
345,129,post,1,1784380745.608916,1784380745.8156722,1784380745.712294,0.501557907
346,129,post,2,1784380745.815866,1784380746.020052,1784380745.917959,0.541776383
347,129,post,3,1784380746.020231,1784380746.230355,1784380746.125293,0.52971084
