window_sequence_index,source_sequence_index,window_index,role,direction,grid_index,target_ordinal,pair_position,bias,t_start_unix,t_end_unix,t_mid_unix,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows,read_attempt_count,t_first_attempt_start_unix
19,109,3,formal,down,6,54,1,-3.624054619351232,1784379368.110871,1784379370.432298,1784379369.2715845,0.026799,-0.044865,-0.077005,0.001286,-0.002091,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-736697,716964,0,0,0,0,1,1,1784379368.110871
20,109,4,formal,down,6,54,1,-3.624054619351232,1784379370.432543,1784379372.754795,1784379371.593669,0.027192,-0.045179,-0.077488,0.001301,-0.002101,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-764982,722469,0,0,0,0,1,1,1784379370.432543
21,109,5,formal,down,6,54,1,-3.624054619351232,1784379372.755017,1784379375.07424,1784379373.9146285,0.027546,-0.045447,-0.078033,0.001305,-0.002101,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-737543,732039,0,0,0,0,1,1,1784379372.755017
22,109,6,formal,down,6,54,1,-3.624054619351232,1784379375.074456,1784379377.3930209,1784379376.2337384,0.027887,-0.045759,-0.078485,0.001285,-0.002096,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-759308,735765,0,0,0,0,1,1,1784379375.074456
23,109,7,formal,down,6,54,1,-3.624054619351232,1784379377.3932831,1784379379.715553,1784379378.554418,0.028254,-0.045998,-0.078888,0.001297,-0.002111,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-756513,733733,0,0,0,0,1,1,1784379377.3932831
24,109,8,formal,down,6,54,1,-3.624054619351232,1784379379.715792,1784379382.0402849,1784379380.8780384,0.028604,-0.046251,-0.079418,0.001317,-0.002114,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-764305,721792,0,0,0,0,1,1,1784379379.715792
25,109,9,formal,down,6,54,1,-3.624054619351232,1784379382.040576,1784379384.350864,1784379383.19572,0.028965,-0.046581,-0.079886,0.001307,-0.002105,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-777431,748214,0,0,0,0,1,1,1784379382.040576
26,109,10,formal,down,6,54,1,-3.624054619351232,1784379384.351116,1784379386.673984,1784379385.5125499,0.029333,-0.046845,-0.080337,0.001308,-0.00212,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-762018,738390,0,0,0,0,1,1,1784379384.351116
27,109,11,formal,down,6,54,1,-3.624054619351232,1784379386.674208,1784379388.9944801,1784379387.834344,0.029657,-0.047077,-0.080795,0.001315,-0.002112,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-780988,761510,0,0,0,0,1,1,1784379386.674208
28,109,12,formal,down,6,54,1,-3.624054619351232,1784379388.99472,1784379391.318451,1784379390.1565855,0.030016,-0.047385,-0.081226,0.001323,-0.002122,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-776754,749908,0,0,0,0,1,1,1784379388.99472
29,109,13,formal,down,6,54,1,-3.624054619351232,1784379391.31876,1784379393.6434581,1784379392.4811091,0.030368,-0.047584,-0.081686,0.001316,-0.002118,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-774806,755243,0,0,0,0,1,1,1784379391.31876
30,109,14,formal,down,6,54,1,-3.624054619351232,1784379393.643718,1784379395.970552,1784379394.807135,0.030681,-0.047864,-0.082099,0.00131,-0.002123,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-779210,766930,0,0,0,0,1,1,1784379393.643718
31,109,15,formal,down,6,54,1,-3.624054619351232,1784379395.97088,1784379398.287728,1784379397.129304,0.031076,-0.048151,-0.082532,0.001317,-0.00212,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-773451,763712,0,0,0,0,1,1,1784379395.97088
32,110,0,formal,down,74,55,0,5.2535817623234795,1784379507.411034,1784379509.738121,1784379508.5745776,0.522591,-0.162488,-0.277167,0.000904,-0.000899,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2319675,2394539,0,0,0,0,1,1,1784379507.411034
33,110,1,formal,down,74,55,0,5.2535817623234795,1784379509.738373,1784379512.0582452,1784379510.8983092,0.518855,-0.162103,-0.276593,0.000885,-0.000884,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2351687,2386917,0,0,0,0,1,1,1784379509.738373
34,110,2,formal,down,74,55,0,5.2535817623234795,1784379512.058482,1784379514.387744,1784379513.223113,0.51517,-0.161713,-0.275821,0.00093,-0.000904,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2311884,2398519,0,0,0,0,1,1,1784379512.058482
35,110,3,formal,down,74,55,0,5.2535817623234795,1784379514.3879821,1784379516.71189,1784379515.549936,0.51233,-0.161599,-0.275695,0.000942,-0.000936,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2314594,2378787,0,0,0,0,1,1,1784379514.3879821
36,110,4,formal,down,74,55,0,5.2535817623234795,1784379516.71219,1784379519.027925,1784379517.8700576,0.509807,-0.161421,-0.275478,0.000928,-0.000889,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2308327,2374468,0,0,0,0,1,1,1784379516.71219
37,110,5,formal,down,74,55,0,5.2535817623234795,1784379519.028208,1784379521.3443289,1784379520.1862683,0.507069,-0.161182,-0.275197,0.000906,-0.000936,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2324587,2373537,0,0,0,0,1,1,1784379519.028208
38,110,6,formal,down,74,55,0,5.2535817623234795,1784379521.344566,1784379523.661293,1784379522.5029297,0.503766,-0.160864,-0.274544,0.000916,-0.000973,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2315695,2367100,0,0,0,0,1,1,1784379521.344566
39,110,7,formal,down,74,55,0,5.2535817623234795,1784379523.661546,1784379525.977729,1784379524.8196375,0.501088,-0.160663,-0.274193,0.000928,-0.000949,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2336613,2358547,0,0,0,0,1,1,1784379523.661546
40,110,8,formal,down,74,55,0,5.2535817623234795,1784379525.9779708,1784379528.2977228,1784379527.137847,0.498795,-0.160562,-0.274019,0.000923,-0.000971,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2322639,2333141,0,0,0,0,1,1,1784379525.9779708
41,110,9,formal,down,74,55,0,5.2535817623234795,1784379528.298063,1784379530.616451,1784379529.457257,0.496168,-0.160216,-0.27348,0.000904,-0.000938,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2301383,2387764,0,0,0,0,1,1,1784379528.298063
42,110,10,formal,down,74,55,0,5.2535817623234795,1784379530.616718,1784379532.9394822,1784379531.7781,0.493568,-0.160026,-0.272993,0.000904,-0.000967,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2311545,2354143,0,0,0,0,1,1,1784379530.616718
43,110,11,formal,down,74,55,0,5.2535817623234795,1784379532.939772,1784379535.262943,1784379534.1013575,0.491446,-0.15983,-0.272749,0.000889,-0.000961,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2314425,2368032,0,0,0,0,1,1,1784379532.939772
44,110,12,formal,down,74,55,0,5.2535817623234795,1784379535.2631838,1784379537.591438,1784379536.427311,0.48912,-0.159633,-0.272492,0.000949,-0.000953,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2322639,2366084,0,0,0,0,1,1,1784379535.2631838
45,110,13,formal,down,74,55,0,5.2535817623234795,1784379537.591692,1784379539.916534,1784379538.754113,0.486797,-0.159397,-0.27212,0.000911,-0.000966,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2299435,2318405,0,0,0,0,1,1,1784379537.591692
46,110,14,formal,down,74,55,0,5.2535817623234795,1784379539.9168,1784379542.2354581,1784379541.076129,0.484628,-0.159234,-0.271788,0.000958,-0.000986,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2290882,2335512,0,0,0,0,1,1,1784379539.9168
47,110,15,formal,down,74,55,0,5.2535817623234795,1784379542.235732,1784379544.564806,1784379543.400269,0.482393,-0.159084,-0.271354,0.000907,-0.001003,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2287325,2362358,0,0,0,0,1,1,1784379542.235732
48,111,0,formal,up,74,55,1,5.2535817623234795,1784379557.131534,1784379559.4530199,1784379558.2922769,0.470373,-0.157897,-0.269526,0.000972,-0.000997,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2258107,2343303,0,0,0,0,1,1,1784379557.131534
49,111,1,formal,up,74,55,1,5.2535817623234795,1784379559.453422,1784379561.772796,1784379560.613109,0.468657,-0.15779,-0.269409,0.000963,-0.000983,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2260479,2313747,0,0,0,0,1,1,1784379559.453422
50,111,2,formal,up,74,55,1,5.2535817623234795,1784379561.773037,1784379564.085218,1784379562.9291275,0.466573,-0.157525,-0.268905,0.000997,-0.000986,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2287748,2314086,0,0,0,0,1,1,1784379561.773037
51,111,3,formal,up,74,55,1,5.2535817623234795,1784379564.0854669,1784379566.413016,1784379565.2492414,0.464787,-0.157299,-0.268569,0.000971,-0.001,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2280042,2320353,0,0,0,0,1,1,1784379564.0854669
52,111,4,formal,up,74,55,1,5.2535817623234795,1784379566.413298,1784379568.740078,1784379567.5766878,0.462863,-0.157125,-0.26814,0.000959,-0.001007,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2308412,2318744,0,0,0,0,1,1,1784379566.413298
53,111,5,formal,up,74,55,1,5.2535817623234795,1784379568.740316,1784379571.063147,1784379569.9017315,0.461657,-0.15714,-0.26822,0.000955,-0.000995,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2284784,2319591,0,0,0,0,1,1,1784379568.740316
54,111,6,formal,up,74,55,1,5.2535817623234795,1784379571.063436,1784379573.391391,1784379572.2274137,0.459582,-0.156746,-0.267588,0.000921,-0.000966,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2275468,2299096,0,0,0,0,1,1,1784379571.063436
55,111,7,formal,up,74,55,1,5.2535817623234795,1784379573.391615,1784379575.711326,1784379574.5514703,0.458195,-0.156646,-0.267483,0.000981,-0.001058,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2298249,2286986,0,0,0,0,1,1,1784379573.391615
56,111,8,formal,up,74,55,1,5.2535817623234795,1784379575.711627,1784379578.027524,1784379576.8695755,0.45643,-0.15647,-0.267049,0.000914,-0.000993,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2315102,2321115,0,0,0,0,1,1,1784379575.711627
57,111,9,formal,up,74,55,1,5.2535817623234795,1784379578.0278091,1784379580.34415,1784379579.1859796,0.45489,-0.156263,-0.266767,0.000934,-0.001019,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2266407,2311376,0,0,0,0,1,1,1784379578.0278091
58,111,10,formal,up,74,55,1,5.2535817623234795,1784379580.344477,1784379582.6595578,1784379581.5020175,0.453497,-0.156172,-0.266722,0.001001,-0.001095,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2293337,2305448,0,0,0,0,1,1,1784379580.344477
59,111,11,formal,up,74,55,1,5.2535817623234795,1784379582.6599739,1784379584.969981,1784379583.8149774,0.452,-0.155986,-0.266369,0.000988,-0.001066,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2274029,2301383,0,0,0,0,1,1,1784379582.6599739
60,111,12,formal,up,74,55,1,5.2535817623234795,1784379584.970339,1784379587.290813,1784379586.1305761,0.45035,-0.155788,-0.266111,0.000974,-0.00102,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2289357,2320014,0,0,0,0,1,1,1784379584.970339
61,111,13,formal,up,74,55,1,5.2535817623234795,1784379587.291075,1784379589.606119,1784379588.448597,0.449247,-0.155839,-0.266013,0.000986,-0.00104,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2264967,2323148,0,0,0,0,1,1,1784379587.291075
62,111,14,formal,up,74,55,1,5.2535817623234795,1784379589.606358,1784379591.9241018,1784379590.76523,0.447572,-0.155601,-0.265595,0.000984,-0.001015,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2268355,2281905,0,0,0,0,1,1,1784379589.606358
63,111,15,formal,up,74,55,1,5.2535817623234795,1784379591.9244502,1784379594.244729,1784379593.0845895,0.446568,-0.155587,-0.265501,0.000969,-0.00106,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2258870,2280888,0,0,0,0,1,1,1784379591.9244502
64,112,0,formal,up,44,56,0,1.3369774762905182,1784379649.382997,1784379651.701213,1784379650.542105,1.2,0.04962,0.085269,-0.00097,0.001576,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-873636,893877,0,0,0,0,1,1,1784379649.382997
65,112,1,formal,up,44,56,0,1.3369774762905182,1784379651.7015,1784379654.027394,1784379652.864447,1.2,0.049911,0.085817,-0.000976,0.001594,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-871942,896248,0,0,0,0,1,1,1784379651.7015
66,112,2,formal,up,44,56,0,1.3369774762905182,1784379654.0276349,1784379656.340845,1784379655.1842399,1.2,0.050133,0.086337,-0.000988,0.001579,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-893961,956461,0,0,0,0,1,1,1784379654.0276349
67,112,3,formal,up,44,56,0,1.3369774762905182,1784379656.341252,1784379658.665843,1784379657.5035477,1.2,0.050388,0.086805,-0.000973,0.001555,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-891421,946298,0,0,0,0,1,1,1784379656.341252
68,112,4,formal,up,44,56,0,1.3369774762905182,1784379658.666091,1784379661.002665,1784379659.834378,1.2,0.050583,0.087068,-0.000998,0.001564,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-860848,929953,0,0,0,0,1,1,1784379658.666091
69,112,5,formal,up,44,56,0,1.3369774762905182,1784379661.0028968,1784379663.331272,1784379662.1670842,1.2,0.050857,0.087555,-0.000997,0.001566,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-883883,935797,0,0,0,0,1,1,1784379661.0028968
70,112,6,formal,up,44,56,0,1.3369774762905182,1784379663.331528,1784379665.671464,1784379664.5014958,1.2,0.0511,0.087971,-0.000963,0.001558,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-846875,884984,0,0,0,0,1,1,1784379663.331528
71,112,7,formal,up,44,56,0,1.3369774762905182,1784379665.671687,1784379668.0081658,1784379666.8399262,1.2,0.051207,0.088181,-0.001015,0.00156,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-920045,921061,0,0,0,0,1,1,1784379665.671687
72,112,8,formal,up,44,56,0,1.3369774762905182,1784379668.0084,1784379670.343359,1784379669.1758795,1.2,0.051339,0.088469,-0.001007,0.001563,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-972721,988642,0,0,0,0,1,1,1784379668.0084
73,112,9,formal,up,44,56,0,1.3369774762905182,1784379670.343678,1784379672.681076,1784379671.512377,1.2,0.051539,0.088835,-0.000982,0.001551,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-898534,944689,0,0,0,0,1,1,1784379670.343678
74,112,10,formal,up,44,56,0,1.3369774762905182,1784379672.681335,1784379675.01249,1784379673.8469124,1.2,0.051759,0.089095,-0.001,0.001571,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-899212,971704,0,0,0,0,1,1,1784379672.681335
75,112,11,formal,up,44,56,0,1.3369774762905182,1784379675.012765,1784379677.341304,1784379676.1770344,1.2,0.051834,0.089366,-0.000996,0.001568,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-953751,924025,0,0,0,0,1,1,1784379675.012765
76,112,12,formal,up,44,56,0,1.3369774762905182,1784379677.341543,1784379679.676744,1784379678.5091434,1.2,0.051978,0.089621,-0.000963,0.001569,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-868555,939947,0,0,0,0,1,1,1784379677.341543
77,112,13,formal,up,44,56,0,1.3369774762905182,1784379679.6772218,1784379682.004632,1784379680.840927,1.2,0.052106,0.089781,-0.000991,0.001561,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-973991,957731,0,0,0,0,1,1,1784379679.6772218
78,112,14,formal,up,44,56,0,1.3369774762905182,1784379682.004858,1784379684.3462021,1784379683.17553,1.2,0.052156,0.089935,-0.000963,0.001562,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-997111,1012608,0,0,0,0,1,1,1784379682.004858
79,112,15,formal,up,44,56,0,1.3369774762905182,1784379684.346432,1784379686.668031,1784379685.5072315,1.2,0.052376,0.090237,-0.000978,0.001547,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-871773,930970,0,0,0,0,1,1,1784379684.346432
80,113,0,formal,down,44,56,1,1.3369774762905182,1784379699.366913,1784379701.702304,1784379700.5346084,1.2,0.052889,0.091182,-0.000976,0.00152,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-881343,948246,0,0,0,0,1,1,1784379699.366913
81,113,1,formal,down,44,56,1,1.3369774762905182,1784379701.7026,1784379704.032023,1784379702.8673115,1.2,0.052959,0.091361,-0.000975,0.001592,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-913355,930292,0,0,0,0,1,1,1784379701.7026
82,113,2,formal,down,44,56,1,1.3369774762905182,1784379704.032269,1784379706.359448,1784379705.1958585,1.2,0.053062,0.091459,-0.000988,0.001577,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-874398,942995,0,0,0,0,1,1,1784379704.032269
83,113,3,formal,down,44,56,1,1.3369774762905182,1784379706.359667,1784379708.702413,1784379707.5310402,1.2,0.053142,0.091608,-0.000973,0.001531,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-941386,945367,0,0,0,0,1,1,1784379706.359667
84,113,4,formal,down,44,56,1,1.3369774762905182,1784379708.702739,1784379711.029106,1784379709.8659225,1.2,0.053119,0.091652,-0.00096,0.001542,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-923602,1004309,0,0,0,0,1,1,1784379708.702739
85,113,5,formal,down,44,56,1,1.3369774762905182,1784379711.029331,1784379713.363095,1784379712.196213,1.2,0.053273,0.091882,-0.000979,0.001568,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-985508,1010576,0,0,0,0,1,1,1784379711.029331
86,113,6,formal,down,44,56,1,1.3369774762905182,1784379713.363323,1784379715.6940548,1784379714.528689,1.2,0.053289,0.091954,-0.000983,0.001556,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-942741,959001,0,0,0,0,1,1,1784379713.363323
87,113,7,formal,down,44,56,1,1.3369774762905182,1784379715.694307,1784379718.0349529,1784379716.86463,1.2,0.053289,0.091969,-0.000989,0.001584,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-998212,1086541,0,0,0,0,1,1,1784379715.694307
88,113,8,formal,down,44,56,1,1.3369774762905182,1784379718.035268,1784379720.373926,1784379719.204597,1.2,0.053418,0.09221,-0.000968,0.001549,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-958408,950024,0,0,0,0,1,1,1784379718.035268
89,113,9,formal,down,44,56,1,1.3369774762905182,1784379720.374149,1784379722.702732,1784379721.5384407,1.2,0.053471,0.092202,-0.001,0.001583,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-868894,963744,0,0,0,0,1,1,1784379720.374149
90,113,10,formal,down,44,56,1,1.3369774762905182,1784379722.702987,1784379725.019073,1784379723.86103,1.2,0.05349,0.092263,-0.000989,0.001557,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-951549,957053,0,0,0,0,1,1,1784379722.702987
91,113,11,formal,down,44,56,1,1.3369774762905182,1784379725.019328,1784379727.3542771,1784379726.1868026,1.2,0.053537,0.092393,-0.000989,0.001576,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-919876,962812,0,0,0,0,1,1,1784379725.019328
92,113,12,formal,down,44,56,1,1.3369774762905182,1784379727.3545291,1784379729.694103,1784379728.524316,1.2,0.053586,0.092449,-0.000958,0.001554,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-908358,954089,0,0,0,0,1,1,1784379727.3545291
93,113,13,formal,down,44,56,1,1.3369774762905182,1784379729.694518,1784379732.018115,1784379730.8563166,1.2,0.053639,0.092577,-0.000985,0.001565,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-977378,981867,0,0,0,0,1,1,1784379729.694518
94,113,14,formal,down,44,56,1,1.3369774762905182,1784379732.018368,1784379734.3596742,1784379733.189021,1.2,0.053597,0.092614,-0.000974,0.001528,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-962473,1010576,0,0,0,0,1,1,1784379732.018368
95,113,15,formal,down,44,56,1,1.3369774762905182,1784379734.359922,1784379736.6996942,1784379735.529808,1.2,0.053737,0.092671,-0.000996,0.001578,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-907935,995417,0,0,0,0,1,1,1784379734.359922
96,114,0,formal,down,36,57,0,0.29254966668172866,1784379756.607388,1784379758.94306,1784379757.775224,1.2,0.135136,0.231879,-0.002158,0.002885,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1992189,2081873,0,0,0,0,1,1,1784379756.607388
