transition_discard_index,role,direction,grid_index,target_ordinal,pair_position,source_sequence_index,bias,approach_bias,t_target_set_unix,t_start_unix,t_end_unix,t_mid_unix,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows,read_attempt_count,t_first_attempt_start_unix
0,formal,up,6,54,0,108,-3.624054619351232,-3.754608095552331,1784379304.1072488,1784379308.1944761,1784379309.865524,1784379309.0300002,0.015014,-0.034439,-0.05892,0.001208,-0.001979,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-602382,574351,0,0,0,0,1,1,1784379308.1944761
1,formal,down,6,54,1,109,-3.624054619351232,-3.4935011431501333,1784379353.779595,1784379357.851279,1784379359.513197,1784379358.682238,0.025009,-0.043468,-0.074641,0.001329,-0.002075,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-712052,699858,0,0,0,0,1,1,1784379357.851279
2,formal,down,74,55,0,110,5.2535817623234795,5.384135238524578,1784379500.0214038,1784379504.102609,1784379505.774197,1784379504.9384031,0.528367,-0.16296,-0.277929,0.000968,-0.000895,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2355159,2382768,0,0,0,0,1,1,1784379504.102609
3,formal,up,74,55,1,111,5.2535817623234795,5.123028286122381,1784379549.757056,1784379553.8286889,1784379555.499517,1784379554.664103,0.472986,-0.158096,-0.269986,0.00102,-0.001053,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2268778,2321708,0,0,0,0,1,1,1784379553.8286889
4,formal,up,44,56,0,112,1.3369774762905182,1.2064240000894193,1784379642.0328681,1784379646.099317,1784379647.757716,1784379646.9285164,1.2,0.049032,0.084488,-0.001006,0.001652,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-822824,887525,0,0,0,0,1,1,1784379646.099317
5,formal,down,44,56,1,113,1.3369774762905182,1.4675309524916171,1784379691.9327612,1784379696.045045,1784379697.719114,1784379696.8820796,1.2,0.052622,0.09073,-0.000972,0.001518,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-935373,906410,0,0,0,0,1,1,1784379696.045045
6,formal,down,36,57,0,114,0.29254966668172866,0.4231031428828276,1784379749.118032,1784379753.273433,1784379754.954696,1784379754.1140645,1.2,0.134892,0.231298,-0.0022,0.002872,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1999387,1988039,0,0,0,0,1,1,1784379753.273433
7,formal,up,36,57,1,115,0.29254966668172866,0.16199619048062974,1784379799.23623,1784379803.373621,1784379805.052481,1784379804.2130508,1.2,0.136864,0.235351,-0.002309,0.002891,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2004722,2114647,0,0,0,0,1,1,1784379803.373621
8,formal,up,31,58,0,116,-0.36021771432376504,-0.49077119052486395,1784379856.4800498,1784379860.600348,1784379862.28093,1784379861.440639,0.95554,0.167442,0.286946,-0.001032,0.001037,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2401568,2515473,0,0,0,0,1,1,1784379860.600348
9,formal,down,31,58,1,117,-0.36021771432376504,-0.22966423812266612,1784379906.483423,1784379910.602294,1784379912.293362,1784379911.4478278,0.940672,0.167682,0.28811,-0.000923,0.001037,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2432225,2488712,0,0,0,0,1,1,1784379910.602294
10,formal,down,49,59,0,118,1.989744857296012,2.120298333497111,1784379982.3784142,1784379986.514497,1784379988.184673,1784379987.349585,1.2,-0.001782,-0.002874,-0.000798,0.001499,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-200963,231959,0,0,0,0,1,1,1784379986.514497
11,formal,up,49,59,1,119,1.989744857296012,1.859191381094913,1784380032.420205,1784380036.551488,1784380038.225662,1784380037.388575,1.2,-0.006395,-0.011075,-0.000824,0.001482,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-270068,318510,0,0,0,0,1,1,1784380036.551488
12,formal,up,66,60,0,120,4.20915395271469,4.078600476513591,1784380102.5467432,1784380106.653294,1784380108.349925,1784380107.5016096,0.942489,-0.164557,-0.2811,0.001308,-0.001055,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2383530,2406141,0,0,0,0,1,1,1784380106.653294
13,formal,down,66,60,1,121,4.20915395271469,4.339707428915789,1784380152.580684,1784380156.703369,1784380158.395902,1784380157.5496354,0.906369,-0.165733,-0.283396,0.001317,-0.001125,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2432564,2502008,0,0,0,0,1,1,1784380156.703369
14,formal,down,14,61,0,122,-2.5796268097424426,-2.4490733335413437,1784380274.40162,1784380278.5129678,1784380280.176362,1784380279.344665,0.103691,0.086517,0.147827,0.000515,-0.001225,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1300885,1303171,0,0,0,0,1,1,1784380278.5129678
15,formal,up,14,61,1,123,-2.5796268097424426,-2.7101802859435415,1784380324.363756,1784380328.49576,1784380330.183935,1784380329.3398476,0.078772,0.07616,0.130371,0.000576,-0.001313,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1147177,1160812,0,0,0,0,1,1,1784380328.49576
16,formal,up,15,62,0,124,-2.449073333541344,-2.579626809742443,1784380372.984491,1784380377.120212,1784380378.79935,1784380377.9597812,0.092906,0.081524,0.139752,0.00085,-0.001863,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1267094,1193501,0,0,0,0,1,1,1784380377.120212
17,formal,down,15,62,1,125,-2.449073333541344,-2.3185198573402452,1784380423.002004,1784380427.122293,1784380428.808672,1784380427.9654825,0.083699,0.077649,0.133128,0.000892,-0.001872,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1186048,1178427,0,0,0,0,1,1,1784380427.122293
18,formal,down,65,63,0,126,4.078600476513591,4.20915395271469,1784380544.749915,1784380548.8607209,1784380550.534608,1784380549.6976643,1.058366,-0.157592,-0.269279,-0.001134,0.002616,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2273605,2319929,0,0,0,0,1,1,1784380548.8607209
19,formal,up,65,63,1,127,4.078600476513591,3.948047000312492,1784380594.7716732,1784380598.897708,1784380600.5817149,1784380599.7397113,1.01138,-0.160795,-0.274726,-0.00106,0.002589,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2295455,2432733,0,0,0,0,1,1,1784380598.897708
20,formal,up,72,64,0,128,4.992474809921282,4.861921333720183,1784380650.550084,1784380654.675432,1784380656.352132,1784380655.513782,0.560406,-0.160439,-0.273229,0.001518,-0.001523,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2362442,2340847,0,0,0,0,1,1,1784380654.675432
21,formal,down,72,64,1,129,4.992474809921282,5.123028286122381,1784380700.608953,1784380704.7190888,1784380706.4002109,1784380705.55965,0.526145,-0.157797,-0.269158,0.001492,-0.001531,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2327551,2261580,0,0,0,0,1,1,1784380704.7190888
22,formal,down,8,65,0,130,-3.362947666949035,-3.232394190747936,1784380838.266259,1784380842.401886,1784380844.0822248,1784380843.2420554,0.000155,0.010585,0.018076,0.000901,-0.00163,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-258551,257450,0,0,0,0,1,1,1784380842.401886
23,formal,up,8,65,1,131,-3.362947666949035,-3.4935011431501337,1784380888.295448,1784380892.393855,1784380894.075681,1784380893.234768,-0.00132,-0.002772,-0.004816,0.000888,-0.001576,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-152776,144053,0,0,0,0,1,1,1784380892.393855
24,formal,up,9,66,0,132,-3.232394190747936,-3.362947666949035,1784380936.891552,1784380941.001548,1784380942.690371,1784380941.8459597,-0.001366,0.00285,0.004731,0.000855,-0.001601,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-177336,149643,0,0,0,0,1,1,1784380941.001548
25,formal,down,9,66,1,133,-3.232394190747936,-3.101840714546837,1784380986.932459,1784380991.065721,1784380992.746121,1784380991.905921,-0.00131,-0.002485,-0.004326,0.00087,-0.001554,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-147272,138972,0,0,0,0,1,1,1784380991.065721
26,formal,down,71,67,0,134,4.861921333720183,4.992474809921282,1784381124.556352,1784381128.6676219,1784381130.340649,1784381129.5041354,0.697473,-0.167394,-0.285425,-0.000776,0.002061,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2401568,2512001,0,0,0,0,1,1,1784381128.6676219
27,formal,up,71,67,1,135,4.861921333720183,4.731367857519084,1784381174.555386,1784381178.666394,1784381180.3479419,1784381179.5071678,0.642422,-0.165537,-0.282766,-0.000555,0.002,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2359732,2449840,0,0,0,0,1,1,1784381178.666394
28,formal,up,51,68,0,136,2.250851809698209,2.12029833349711,1784381251.810519,1784381255.93967,1784381257.623861,1784381256.7817655,1.2,-0.044568,-0.076606,-0.000929,0.001809,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-749230,743726,0,0,0,0,1,1,1784381255.93967
29,formal,down,51,68,1,137,2.250851809698209,2.3814052858993078,1784381301.828707,1784381305.931245,1784381307.6122391,1784381306.771742,1.2,-0.042749,-0.073813,-0.000928,0.00178,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-720860,790050,0,0,0,0,1,1,1784381305.931245
30,formal,down,29,69,0,138,-0.621324666725962,-0.49077119052486307,1784381379.055497,1784381383.1759439,1784381384.866648,1784381384.021296,0.878666,0.165785,0.283078,-0.000347,-0.000239,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2470419,2417828,0,0,0,0,1,1,1784381383.1759439
31,formal,up,29,69,1,139,-0.621324666725962,-0.7518781429270609,1784381429.131671,1784381433.2840278,1784381434.974272,1784381434.12915,0.84648,0.166266,0.28448,-0.000251,-0.00028,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2461273,2445013,0,0,0,0,1,1,1784381433.2840278
32,formal,up,4,70,0,140,-3.8851615717534296,-4.0157150479545285,1784381515.1051462,1784381519.2048378,1784381520.893397,1784381520.0491176,0.044182,-0.056523,-0.096632,0.000406,-0.000502,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-875753,887525,0,0,0,0,1,1,1784381519.2048378
33,formal,down,4,70,1,141,-3.8851615717534296,-3.7546080955523307,1784381565.088093,1784381569.181639,1784381570.872041,1784381570.02684,0.060906,-0.065695,-0.11243,0.000339,-0.000336,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1033526,1030478,0,0,0,0,1,1,1784381569.181639
34,formal,down,76,71,0,142,5.514688714725676,5.6452421909267745,1784381716.858252,1784381720.9898722,1784381722.681238,1784381721.835555,0.404453,-0.150253,-0.256021,0.000302,0.0001,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2119389,2217288,0,0,0,0,1,1,1784381720.9898722
35,formal,up,76,71,1,143,5.514688714725676,5.384135238524577,1784381767.0040262,1784381771.12724,1784381772.8041549,1784381771.9656973,0.352273,-0.143352,-0.24463,0.000486,-4.4e-05,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2105839,2100928,0,0,0,0,1,1,1784381771.12724
36,formal,up,68,72,0,144,4.470260905116888,4.339707428915789,1784381827.143948,1784381831.25255,1784381832.920228,1784381832.086389,0.77018,-0.172967,-0.295245,0.000724,-0.000525,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2526143,2522502,0,0,0,0,1,1,1784381831.25255
37,formal,down,68,72,1,145,4.470260905116888,4.600814381317987,1784381877.1497521,1784381881.262412,1784381882.94947,1784381882.105941,0.756705,-0.17258,-0.295167,0.000776,-0.000522,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2474653,2541641,0,0,0,0,1,1,1784381881.262412
38,formal,down,12,73,0,146,-2.84073376214464,-2.710180285943541,1784382004.708339,1784382008.8370829,1784382010.510972,1784382009.6740274,0.055411,0.062893,0.107626,-2e-06,-0.00042,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-975007,981189,0,0,0,0,1,1,1784382008.8370829
39,formal,up,12,73,1,147,-2.84073376214464,-2.971287238345739,1784382054.712199,1784382058.8660128,1784382060.535903,1784382059.7009578,0.036076,0.051435,0.088094,0.000171,-0.000641,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-823755,820622,0,0,0,0,1,1,1784382058.8660128
40,formal,up,19,74,0,148,-1.9268594287369494,-2.0574129049380483,1784382110.443271,1784382114.755478,1784382116.421319,1784382115.5883985,0.239886,0.124086,0.211931,-0.000109,-0.000407,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1821543,1821289,0,0,0,0,1,1,1784382114.755478
41,formal,down,19,74,1,149,-1.9268594287369494,-1.7963059525358505,1784382160.669048,1784382164.7801092,1784382166.46035,1784382165.6202297,0.233503,0.122472,0.209985,-1.7e-05,-0.000427,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1794020,1811635,0,0,0,0,1,1,1784382164.7801092
42,formal,down,61,75,0,150,3.5563865717091963,3.686940047910295,1784382269.084725,1784382273.221388,1784382274.908273,1784382274.0648305,1.2,-0.135425,-0.232214,0.000831,-0.000719,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1978723,2005146,0,0,0,0,1,1,1784382273.221388
43,formal,up,61,75,1,151,3.5563865717091963,3.4258330955080973,1784382319.0649412,1784382323.195106,1784382324.874584,1784382324.0348449,1.2,-0.140789,-0.241769,0.000945,-0.000898,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2029536,2174606,0,0,0,0,1,1,1784382323.195106
44,formal,up,53,76,0,152,2.5119587621004067,2.3814052858993078,1784382380.554334,1784382384.660108,1784382386.335099,1784382385.4976034,1.2,-0.06415,-0.11001,-0.000957,0.001937,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1083661,1092553,0,0,0,0,1,1,1784382384.660108
45,formal,down,53,76,1,153,2.5119587621004067,2.6425122383015056,1784382430.578859,1784382434.689952,1784382436.3688161,1784382435.5293841,1.2,-0.064707,-0.111385,-0.000876,0.001903,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-981274,1142604,0,0,0,0,1,1,1784382434.689952
46,formal,down,27,77,0,154,-0.8824316191281598,-0.7518781429270609,1784382513.6848378,1784382517.820508,1784382519.4870248,1784382518.6537664,0.867814,0.087836,0.147669,0.002505,-0.00712,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1008797,8388607,0,3780,0,3780,1,1,1784382517.820508
47,formal,up,27,77,1,155,-0.8824316191281598,-1.0129850953292587,1784382563.662009,1784382567.748307,1784382569.407739,1784382568.578023,0.721391,0.171516,0.293615,0.000409,-0.001397,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2477872,2480836,0,0,0,0,1,1,1784382567.748307
48,formal,up,23,78,0,156,-1.4046455239325546,-1.5351990001336535,1784382619.0491278,1784382623.126625,1784382624.7950459,1784382623.9608355,0.467308,0.153242,0.261815,5.1e-05,-0.000911,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2223640,2238968,0,0,0,0,1,1,1784382623.126625
49,formal,down,23,78,1,157,-1.4046455239325546,-1.2740920477314557,1784382668.730595,1784382672.808077,1784382674.481864,1784382673.6449704,0.449559,0.151326,0.259091,8.1e-05,-0.000947,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2239730,2182058,0,0,0,0,1,1,1784382672.808077
50,formal,down,57,79,0,158,3.0341726669048015,3.1647261431059004,1784382766.774743,1784382770.84606,1784382772.504801,1784382771.6754305,1.2,-0.100119,-0.171986,-0.000439,0.001226,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1507353,1557488,0,0,0,0,1,1,1784382770.84606
51,formal,up,57,79,1,159,3.0341726669048015,2.9036191907037026,1784382816.4247,1784382820.492233,1784382822.156385,1784382821.3243089,1.2,-0.106558,-0.182995,-0.000401,0.001262,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1611688,1693073,0,0,0,0,1,1,1784382820.492233
52,sentinel,up,40,80,0,160,0.8147635714861234,0.6842100952850245,1784382890.560409,1784382894.667427,1784382896.349754,1784382895.5085907,1.2,0.098295,0.16881,1e-06,-0.000337,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1513535,1495497,0,0,0,0,1,1,1784382894.667427
53,sentinel,down,40,80,1,161,0.8147635714861234,0.9453170476872224,1784382940.6499572,1784382944.7693708,1784382946.4515111,1784382945.610441,1.2,0.100508,0.172828,7.4e-05,-0.000428,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1593988,1566634,0,0,0,0,1,1,1784382944.7693708
