sequence_index,observation_sequence_index,bridge_step_index,from_bias,bias,delta_bias,t_start_unix,t_end_unix,t_mid_unix,dc_dmm,dac_response
55,110,24,-0.5355323823652403,-0.406843955824157,0.12868842654108326,1784379434.707627,1784379436.1328351,1784379435.420231,0.830008792,"[dac] CH_A set to -0.407 V (code=31435)
"
56,110,25,-0.406843955824157,-0.2781555292830742,0.1286884265410828,1784379436.133054,1784379437.5597818,1784379436.846418,0.88899589,"[dac] CH_A set to -0.278 V (code=31856)
"
57,110,26,-0.2781555292830742,-0.14946710274199093,0.12868842654108326,1784379437.559996,1784379438.9752169,1784379438.2676063,0.954686067,"[dac] CH_A set to -0.149 V (code=32278)
"
58,110,27,-0.14946710274199093,-0.02077867620090812,0.1286884265410828,1784379438.9754539,1784379440.397291,1784379439.6863723,1.01903563,"[dac] CH_A set to -0.021 V (code=32699)
"
59,110,28,-0.02077867620090812,0.10790975034017514,0.12868842654108326,1784379440.3974872,1784379441.818197,1784379441.107842,1.07668211,"[dac] CH_A set to +0.108 V (code=33121)
"
60,110,29,0.10790975034017514,0.23659817688125795,0.1286884265410828,1784379441.818401,1784379443.243371,1784379442.5308862,1.13164736,"[dac] CH_A set to +0.237 V (code=33543)
"
61,110,30,0.23659817688125795,0.3652866034223412,0.12868842654108326,1784379443.2435682,1784379444.663978,1784379443.953773,1.19465631,"[dac] CH_A set to +0.365 V (code=33964)
"
62,110,31,0.3652866034223412,0.493975029963424,0.1286884265410828,1784379444.664164,1784379446.083189,1784379445.3736765,0.725440755,"[dac] CH_A set to +0.494 V (code=34386)
[dac] CH_A set to -0.664 V (code=30591)
"
63,110,32,0.493975029963424,0.6226634565045068,0.1286884265410828,1784379446.083403,1784379447.5023592,1784379446.792881,1.27375264,"[dac] CH_A set to +0.623 V (code=34808)
"
64,110,33,0.6226634565045068,0.7513518830455896,0.1286884265410828,1784379447.5025458,1784379448.914023,1784379448.2082844,1.33676159,"[dac] CH_A set to +0.751 V (code=35230)
"
65,110,34,0.7513518830455896,0.8800403095866733,0.1286884265410837,1784379448.914208,1784379450.3331342,1784379449.623671,1.39440807,"[dac] CH_A set to +0.880 V (code=35651)
"
66,110,35,0.8800403095866733,1.0087287361277562,0.1286884265410828,1784379450.333339,1784379451.745557,1784379451.039448,1.43328593,"[dac] CH_A set to +1.009 V (code=36073)
"
67,110,36,1.0087287361277562,1.137417162668839,0.1286884265410828,1784379451.74584,1784379453.161511,1784379452.4536755,1.47082317,"[dac] CH_A set to +1.137 V (code=36494)
"
68,110,37,1.137417162668839,1.2661055892099218,0.1286884265410828,1784379453.161749,1784379454.583723,1784379453.872736,1.48825118,"[dac] CH_A set to +1.266 V (code=36916)
"
69,110,38,1.2661055892099218,1.3947940157510055,0.1286884265410837,1784379454.5839171,1784379456.008265,1784379455.296091,1.5324915,"[dac] CH_A set to +1.395 V (code=37338)
"
70,110,39,1.3947940157510055,1.5234824422920883,0.1286884265410828,1784379456.008447,1784379457.4269729,1784379456.71771,1.53785396,"[dac] CH_A set to +1.523 V (code=37760)
"
71,110,40,1.5234824422920883,1.652170868833171,0.1286884265410828,1784379457.427147,1784379458.845545,1784379458.1363459,1.56064443,"[dac] CH_A set to +1.652 V (code=38181)
"
72,110,41,1.652170868833171,1.780859295374254,0.1286884265410828,1784379458.8457978,1784379460.2625659,1784379459.5541818,1.56332567,"[dac] CH_A set to +1.781 V (code=38603)
"
73,110,42,1.780859295374254,1.9095477219153367,0.1286884265410828,1784379460.2627761,1784379461.680131,1784379460.9714537,1.59281921,"[dac] CH_A set to +1.910 V (code=39024)
"
74,110,43,1.9095477219153367,2.0382361484564204,0.1286884265410837,1784379461.680324,1784379463.097825,1784379462.3890746,1.60622537,"[dac] CH_A set to +2.038 V (code=39446)
"
75,110,44,2.0382361484564204,2.1669245749975032,0.1286884265410828,1784379463.098069,1784379464.524079,1784379463.811074,1.57941306,"[dac] CH_A set to +2.167 V (code=39868)
"
76,110,45,2.1669245749975032,2.295613001538586,0.1286884265410828,1784379464.524281,1784379465.944216,1784379465.2342486,1.58209429,"[dac] CH_A set to +2.296 V (code=40290)
"
77,110,46,2.295613001538586,2.424301428079669,0.1286884265410828,1784379465.944664,1784379467.361964,1784379466.653314,1.60488476,"[dac] CH_A set to +2.424 V (code=40711)
"
78,110,47,2.424301428079669,2.5529898546207517,0.1286884265410828,1784379467.362175,1784379468.783257,1784379468.072716,1.58745675,"[dac] CH_A set to +2.553 V (code=41133)
"
79,110,48,2.5529898546207517,2.6816782811618354,0.1286884265410837,1784379468.783467,1784379470.207958,1784379469.4957125,1.55260074,"[dac] CH_A set to +2.682 V (code=41555)
"
80,110,49,2.6816782811618354,2.810366707702918,0.1286884265410828,1784379470.208168,1784379471.6288981,1784379470.918533,1.55394135,"[dac] CH_A set to +2.810 V (code=41976)
"
81,110,50,2.810366707702918,2.939055134244001,0.1286884265410828,1784379471.6291058,1784379473.048285,1784379472.3386955,1.49629487,"[dac] CH_A set to +2.939 V (code=42398)
"
82,110,51,2.939055134244001,3.067743560785084,0.1286884265410828,1784379473.048535,1784379474.4674351,1784379473.757985,1.51774473,"[dac] CH_A set to +3.068 V (code=42820)
"
83,110,52,3.067743560785084,3.1964319873261675,0.1286884265410837,1784379474.467616,1784379475.886179,1784379475.1768975,1.43998901,"[dac] CH_A set to +3.196 V (code=43241)
"
84,110,53,3.1964319873261675,3.3251204138672503,0.1286884265410828,1784379475.886386,1784379477.314284,1784379476.6003351,1.41183607,"[dac] CH_A set to +3.325 V (code=43663)
"
85,110,54,3.3251204138672503,3.453808840408333,0.1286884265410828,1784379477.3144782,1784379478.7309802,1784379478.0227292,1.35955206,"[dac] CH_A set to +3.454 V (code=44085)
"
86,110,55,3.453808840408333,3.582497266949416,0.1286884265410828,1784379478.731173,1784379480.143457,1784379479.437315,1.31665235,"[dac] CH_A set to +3.582 V (code=44506)
"
87,110,56,3.582497266949416,3.7111856934904988,0.1286884265410828,1784379480.143643,1784379481.558017,1784379480.85083,1.27241202,"[dac] CH_A set to +3.711 V (code=44928)
"
88,110,57,3.7111856934904988,3.8398741200315825,0.1286884265410837,1784379481.558227,1784379482.9805398,1784379482.2693834,1.20940308,"[dac] CH_A set to +3.840 V (code=45350)
"
89,110,58,3.8398741200315825,3.9685625465726653,0.1286884265410828,1784379482.980777,1784379484.396596,1784379483.6886864,1.15980029,"[dac] CH_A set to +3.969 V (code=45772)
"
90,110,59,3.9685625465726653,4.0972509731137485,0.12868842654108326,1784379484.396833,1784379485.818422,1784379485.1076274,1.1182412,"[dac] CH_A set to +4.097 V (code=46193)
"
91,110,60,4.0972509731137485,4.2259393996548305,0.12868842654108192,1784379485.818662,1784379487.2366562,1784379486.527659,1.05657287,"[dac] CH_A set to +4.226 V (code=46615)
"
92,110,61,4.2259393996548305,4.354627826195914,0.1286884265410837,1784379487.2368681,1784379488.65803,1784379487.9474492,1.01367316,"[dac] CH_A set to +4.355 V (code=47036)
"
93,110,62,4.354627826195914,4.483316252736996,0.12868842654108192,1784379488.658245,1784379490.0784159,1784379489.3683305,0.934576829,"[dac] CH_A set to +4.483 V (code=47458)
"
94,110,63,4.483316252736996,4.61200467927808,0.1286884265410837,1784379490.078614,1784379491.503676,1784379490.7911448,0.855480493,"[dac] CH_A set to +4.612 V (code=47880)
"
95,110,64,4.61200467927808,4.7406931058191635,0.1286884265410837,1784379491.5038888,1784379492.922652,1784379492.2132704,0.823305713,"[dac] CH_A set to +4.741 V (code=48302)
"
96,110,65,4.7406931058191635,4.869381532360245,0.12868842654108192,1784379492.9228559,1784379494.3393338,1784379493.631095,0.730803219,"[dac] CH_A set to +4.869 V (code=48723)
"
97,110,66,4.869381532360245,4.998069958901329,0.1286884265410837,1784379494.339506,1784379495.76378,1784379495.051643,0.683881664,"[dac] CH_A set to +4.998 V (code=49145)
"
98,110,67,4.998069958901329,5.126758385442411,0.12868842654108192,1784379495.7639942,1784379497.1765308,1784379496.4702625,0.602104097,"[dac] CH_A set to +5.127 V (code=49567)
"
99,110,68,5.126758385442411,5.255446811983495,0.1286884265410837,1784379497.176716,1784379498.594571,1784379497.8856435,0.55250131,"[dac] CH_A set to +5.255 V (code=49988)
"
100,110,69,5.255446811983495,5.384135238524578,0.1286884265410837,1784379498.594764,1784379500.0212212,1784379499.3079925,0.520326529,"[dac] CH_A set to +5.384 V (code=50410)
"
101,111,0,5.2535817623234795,5.18830502422293,-0.06527673810054946,1784379546.911446,1784379548.3313348,1784379547.6213903,0.53641392,"[dac] CH_A set to +5.188 V (code=49768)
"
102,111,1,5.18830502422293,5.123028286122381,-0.06527673810054946,1784379548.331553,1784379549.756726,1784379549.0441394,0.53641392,"[dac] CH_A set to +5.123 V (code=49554)
"
103,112,0,5.2535817623234795,5.127108082253665,-0.12647368006981452,1784379596.590764,1784379598.0123131,1784379597.3015385,0.523007761,"[dac] CH_A set to +5.127 V (code=49568)
"
104,112,1,5.127108082253665,5.0006344021838505,-0.12647368006981452,1784379598.012501,1784379599.437642,1784379598.7250714,0.555182542,"[dac] CH_A set to +5.001 V (code=49153)
"
105,112,2,5.0006344021838505,4.874160722114036,-0.12647368006981452,1784379599.437838,1784379600.864434,1784379600.151136,0.615510255,"[dac] CH_A set to +4.874 V (code=48739)
"
106,112,3,4.874160722114036,4.747687042044222,-0.12647368006981363,1784379600.864629,1784379602.287502,1784379601.5760655,0.687903511,"[dac] CH_A set to +4.748 V (code=48325)
"
107,112,4,4.747687042044222,4.621213361974408,-0.12647368006981452,1784379602.287699,1784379603.7125351,1784379603.000117,0.74018753,"[dac] CH_A set to +4.621 V (code=47910)
"
108,112,5,4.621213361974408,4.494739681904593,-0.12647368006981452,1784379603.7127092,1784379605.130353,1784379604.4215312,0.804537091,"[dac] CH_A set to +4.495 V (code=47496)
"
109,112,6,4.494739681904593,4.368266001834779,-0.12647368006981452,1784379605.1305978,1784379606.555051,1784379605.8428245,0.859502341,"[dac] CH_A set to +4.368 V (code=47081)
"
110,112,7,4.368266001834779,4.241792321764964,-0.12647368006981452,1784379606.555243,1784379607.969006,1784379607.2621245,0.947982988,"[dac] CH_A set to +4.242 V (code=46667)
"
111,112,8,4.241792321764964,4.115318641695151,-0.12647368006981363,1784379607.9692202,1784379609.3848839,1784379608.677052,0.992223311,"[dac] CH_A set to +4.115 V (code=46252)
"
112,112,9,4.115318641695151,3.9888449616253356,-0.12647368006981496,1784379609.385077,1784379610.798461,1784379610.091769,1.04048548,"[dac] CH_A set to +3.989 V (code=45838)
"
113,112,10,3.9888449616253356,3.8623712815555216,-0.12647368006981408,1784379610.798652,1784379612.224134,1784379611.511393,1.06997903,"[dac] CH_A set to +3.862 V (code=45424)
"
114,112,11,3.8623712815555216,3.735897601485707,-0.12647368006981452,1784379612.224393,1784379613.6474528,1784379612.9359229,1.16382214,"[dac] CH_A set to +3.736 V (code=45009)
"
115,112,12,3.735897601485707,3.6094239214158925,-0.12647368006981452,1784379613.6477,1784379615.0693219,1784379614.358511,1.17320645,"[dac] CH_A set to +3.609 V (code=44595)
"
116,112,13,3.6094239214158925,3.482950241346078,-0.12647368006981452,1784379615.06953,1784379616.488799,1784379615.7791646,1.23889663,"[dac] CH_A set to +3.483 V (code=44180)
"
117,112,14,3.482950241346078,3.3564765612762635,-0.12647368006981452,1784379616.489013,1784379617.910686,1784379617.1998496,1.28581818,"[dac] CH_A set to +3.356 V (code=43766)
"
118,112,15,3.3564765612762635,3.2300028812064494,-0.12647368006981408,1784379617.910896,1784379619.327373,1784379618.6191344,1.32871789,"[dac] CH_A set to +3.230 V (code=43351)
"
119,112,16,3.2300028812064494,3.103529201136635,-0.12647368006981452,1784379619.327601,1784379620.7509818,1784379620.0392914,1.38368314,"[dac] CH_A set to +3.103 V (code=42937)
"
120,112,17,3.103529201136635,2.977055521066821,-0.12647368006981408,1784379620.751183,1784379622.1713028,1784379621.461243,1.39440807,"[dac] CH_A set to +2.977 V (code=42523)
"
121,112,18,2.977055521066821,2.8505818409970063,-0.12647368006981452,1784379622.17152,1784379623.586109,1784379622.8788145,1.45205455,"[dac] CH_A set to +2.851 V (code=42108)
"
122,112,19,2.8505818409970063,2.7241081609271918,-0.12647368006981452,1784379623.5863092,1784379624.994486,1784379624.2903976,1.46143886,"[dac] CH_A set to +2.724 V (code=41694)
"
123,112,20,2.7241081609271918,2.5976344808573777,-0.12647368006981408,1784379624.9946911,1784379626.41902,1784379625.7068555,1.5324915,"[dac] CH_A set to +2.598 V (code=41279)
"
124,112,21,2.5976344808573777,2.471160800787563,-0.12647368006981452,1784379626.419214,1784379627.834751,1784379627.1269825,1.52310719,"[dac] CH_A set to +2.471 V (code=40865)
"
125,112,22,2.471160800787563,2.3446871207177487,-0.12647368006981452,1784379627.834938,1784379629.2536068,1784379628.5442724,1.58075367,"[dac] CH_A set to +2.345 V (code=40450)
"
126,112,23,2.3446871207177487,2.2182134406479346,-0.12647368006981408,1784379629.2538502,1784379630.6725702,1784379629.96321,1.59952229,"[dac] CH_A set to +2.218 V (code=40036)
"
127,112,24,2.2182134406479346,2.09173976057812,-0.12647368006981452,1784379630.672739,1784379632.099019,1784379631.385879,1.58745675,"[dac] CH_A set to +2.092 V (code=39621)
"
128,112,25,2.09173976057812,1.9652660805083055,-0.12647368006981452,1784379632.099257,1784379633.5190442,1784379632.8091507,1.60354414,"[dac] CH_A set to +1.965 V (code=39207)
"
129,112,26,1.9652660805083055,1.838792400438491,-0.12647368006981452,1784379633.5192692,1784379634.938782,1784379634.2290256,1.61158784,"[dac] CH_A set to +1.839 V (code=38793)
"
130,112,27,1.838792400438491,1.712318720368677,-0.12647368006981408,1784379634.939011,1784379636.3625941,1784379635.6508026,1.60086291,"[dac] CH_A set to +1.712 V (code=38378)
"
131,112,28,1.712318720368677,1.5858450402988624,-0.12647368006981452,1784379636.362824,1784379637.777097,1784379637.0699606,1.5914786,"[dac] CH_A set to +1.586 V (code=37964)
"
132,112,29,1.5858450402988624,1.459371360229048,-0.12647368006981452,1784379637.777314,1784379639.19456,1784379638.485937,1.5660069,"[dac] CH_A set to +1.459 V (code=37550)
"
133,112,30,1.459371360229048,1.3328976801592338,-0.12647368006981408,1784379639.194792,1784379640.6129038,1784379639.903848,1.55930382,"[dac] CH_A set to +1.333 V (code=37135)
"
134,112,31,1.3328976801592338,1.2064240000894193,-0.12647368006981452,1784379640.613107,1784379642.032657,1784379641.322882,1.54723828,"[dac] CH_A set to +1.206 V (code=36721)
"
135,113,0,1.3369774762905182,1.4022542143910677,0.06527673810054946,1784379689.069172,1784379690.4961789,1784379689.7826753,1.57539121,"[dac] CH_A set to +1.402 V (code=37362)
"
136,113,1,1.4022542143910677,1.4675309524916171,0.06527673810054946,1784379690.496425,1784379691.9325492,1784379691.214487,1.58075367,"[dac] CH_A set to +1.467 V (code=37576)
"
137,114,0,1.3369774762905182,1.2064240000894195,-0.1305534762010987,1784379739.079336,1784379740.5070772,1784379739.7932067,1.50970103,"[dac] CH_A set to +1.206 V (code=36721)
"
138,114,1,1.2064240000894195,1.0758705238883208,-0.1305534762010987,1784379740.5072918,1784379741.946155,1784379741.2267234,1.53115089,"[dac] CH_A set to +1.076 V (code=36293)
"
139,114,2,1.0758705238883208,0.9453170476872222,-0.13055347620109858,1784379741.946377,1784379743.377861,1784379742.662119,1.47618564,"[dac] CH_A set to +0.945 V (code=35865)
"
140,114,3,0.9453170476872222,0.8147635714861236,-0.1305534762010987,1784379743.3782258,1784379744.812865,1784379744.0955453,1.4560764,"[dac] CH_A set to +0.815 V (code=35437)
"
141,114,4,0.8147635714861236,0.6842100952850249,-0.1305534762010987,1784379744.813133,1784379746.248309,1784379745.530721,1.41585792,"[dac] CH_A set to +0.684 V (code=35009)
"
142,114,5,0.6842100952850249,0.5536566190839263,-0.13055347620109858,1784379746.248505,1784379747.678592,1784379746.9635487,1.38368314,"[dac] CH_A set to +0.554 V (code=34582)
"
143,114,6,0.5536566190839263,0.4231031428828276,-0.1305534762010987,1784379747.6787882,1784379749.1178198,1784379748.398304,1.31128988,"[dac] CH_A set to +0.423 V (code=34154)
"
144,115,0,0.29254966668172866,0.2272729285811792,-0.06527673810054946,1784379796.370035,1784379797.8106081,1784379797.0903215,1.2281717,"[dac] CH_A set to +0.227 V (code=33512)
"
145,115,1,0.2272729285811792,0.16199619048062974,-0.06527673810054946,1784379797.810848,1784379799.235998,1784379798.523423,1.19733754,"[dac] CH_A set to +0.162 V (code=33298)
"
146,116,0,0.29254966668172866,0.18064668708078685,-0.11190297960094181,1784379846.379415,1784379847.828362,1784379847.1038885,1.20806246,"[dac] CH_A set to +0.181 V (code=33359)
"
147,116,1,0.18064668708078685,0.06874370747984507,-0.11190297960094178,1784379847.8288372,1784379849.275483,1784379848.55216,1.18393138,"[dac] CH_A set to +0.069 V (code=32993)
"
148,116,2,0.06874370747984507,-0.043159272121096715,-0.11190297960094178,1784379849.275701,1784379850.726464,1784379850.0010824,1.1182412,"[dac] CH_A set to -0.043 V (code=32626)
"
149,116,3,-0.043159272121096715,-0.15506225172203852,-0.11190297960094181,1784379850.726838,1784379852.168753,1784379851.4477954,1.05523226,"[dac] CH_A set to -0.155 V (code=32259)
"
150,116,4,-0.15506225172203852,-0.26696523132298033,-0.11190297960094181,1784379852.169003,1784379853.60682,1784379852.8879116,0.994904543,"[dac] CH_A set to -0.267 V (code=31893)
"
151,116,5,-0.26696523132298033,-0.3788682109239221,-0.11190297960094175,1784379853.607021,1784379855.045057,1784379854.326039,0.956026683,"[dac] CH_A set to -0.379 V (code=31526)
"
