bias,dc_dmm,dc_board,dir
0.0,1.15711906,1.138533,down
-0.120000000000001,1.10215381,1.09331,down
-0.2400000000000002,1.0672978,1.046921,down
-0.35999999999999943,0.981498384,0.998226,down
-0.4800000000000004,0.962729762,0.949339,down
-0.5999999999999996,0.893017737,0.897876,down
-0.7200000000000006,0.859502341,0.846383,down
-0.8399999999999999,0.781746621,0.794046,down
-0.9600000000000009,0.744209377,0.741154,down
-1.08,0.694606591,0.688348,down
-1.2000000000000002,0.619532103,0.634819,down
-1.3200000000000003,0.572610548,0.582988,down
-1.4400000000000004,0.537754535,0.531752,down
-1.5600000000000005,0.480108054,0.481694,down
-1.6800000000000006,0.423802188,0.432106,down
-1.8000000000000007,0.367496322,0.384325,down
-1.92,0.340684005,0.338042,down
-2.04,0.281696907,0.294237,down
-2.16,0.256225206,0.252495,down
-2.2800000000000002,0.21600673,0.213067,down
-2.4000000000000004,0.171766407,0.176613,down
-2.5200000000000005,0.143613474,0.143077,down
-2.6400000000000006,0.111438693,0.112783,down
-2.76,0.0806045284,0.085466,down
-2.88,0.0698796015,0.06192,down
-3.0,0.0403860527,0.042003,down
-3.12,0.0403860527,0.025788,down
-3.24,0.0296611258,0.013351,down
-3.3600000000000003,0.0216174307,0.004872,down
-3.4800000000000004,0.0122331197,0.000395,down
-3.6000000000000005,0.00687065626,-9e-05,down
-3.7200000000000006,0.00821136062,0.003454,down
-3.84,0.0336829734,0.010973,down
-3.96,0.00821127212,0.022399,down
-4.08,0.0484297478,0.037659,down
-4.2,0.0832857601,0.056765,down
-4.32,0.0993731504,0.079573,down
-4.44,0.131547931,0.10595,down
-4.5600000000000005,0.147635321,0.135704,down
-4.68,0.163722711,0.168792,down
-4.8,0.238797199,0.20493,down
-4.92,0.24818151,0.244123,down
-5.04,0.356771395,0.285926,down
-5.16,0.360793242,0.330053,down
-5.28,0.392968023,0.376841,down
-5.4,0.468042511,0.425609,down
-5.52,0.516304682,0.475634,down
-5.640000000000001,0.565907468,0.527016,down
-5.76,0.627575798,0.579707,down
-5.88,0.658409963,0.634599,down
-6.0,0.716056444,0.689045,down
-6.12,0.768340463,0.743443,down
-6.24,0.828668176,0.798271,down
-6.36,0.879611579,0.852067,down
-6.48,0.939939292,0.905232,down
-6.6,0.988201463,0.958286,down
-6.720000000000001,1.04986979,1.008709,down
-6.84,1.09545073,1.058437,down
-6.96,1.13030674,1.106756,down
-7.08,1.18661261,1.153221,down
-7.2,1.22414985,1.194223,down
-7.32,1.27375264,1.2,down
-7.4399999999999995,1.30458681,1.2,down
-7.5600000000000005,1.35955206,1.2,down
-7.68,1.37429883,1.2,down
-7.8,1.40513299,1.2,down
-7.92,1.41719854,1.2,down
-8.04,1.42122038,1.2,down
-8.16,1.45205455,1.2,down
-8.28,1.4815481,1.2,down
-8.4,1.46412009,1.2,down
-8.52,1.48691056,1.2,down
-8.64,1.47886687,1.2,down
-8.76,1.48020748,1.2,down
-8.88,1.47752625,1.2,down
-9.0,1.46948256,1.2,down
